# Created by WEAP: 4/13/2020 6:10:19 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\WEAP Areas\SWHydroSwitch\ClimateData\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: Gunnison (1,047,168 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (1,984 ha),  2000 - 3000 m (533,932 ha),  3000 - 4000 m (508,288 ha),  4000 - 5000 m (2,964 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 3000 to 4000 m, Tavg[C]:Elevation 4000 to 5000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 3000 to 4000 m, wind[m/s]:Elevation 4000 to 5000 m

1970, 1, 7.159, 21.42, 42.18, 56.15, -3.874, -10.42, -12.65, -13.51, 2.435, 2.568, 2.592, 2.338
1970, 2, 1.016, 9.737, 22.97, 24.49, 1.591, -5.738, -8.467, -9.525, 2.06, 2.144, 2.166, 2.055
1970, 3, 51.55, 58.63, 84.11, 95, 1.491, -3.729, -7.571, -9.5, 2.526, 2.555, 2.577, 2.578
1970, 4, 38.19, 33.19, 66.09, 88.67, 4.883, -0.3211, -3.916, -5.85, 2.964, 2.925, 2.939, 2.953
1970, 5, 3.975, 11.5, 11.03, 8.296, 13.86, 7.874, 4.867, 2.912, 2.155, 2.112, 2.122, 2.211
1970, 6, 24.3, 34.34, 49.99, 53.25, 17.54, 11.89, 8.538, 5.989, 2.387, 2.356, 2.366, 2.433
1970, 7, 20.43, 61.7, 80.62, 88.37, 21.26, 16.18, 12.59, 9.733, 1.548, 1.425, 1.416, 1.437
1970, 8, 28.82, 80.55, 85.56, 97.9, 21.13, 16.08, 12.49, 9.671, 1.499, 1.397, 1.395, 1.443
1970, 9, 81.99, 86.15, 124.1, 174.3, 14.09, 9.578, 6.274, 3.774, 2.598, 2.505, 2.5, 2.485
1970, 10, 50.96, 53.73, 76.26, 101.4, 6.42, 2.295, -0.9452, -3.194, 2.522, 2.596, 2.607, 2.6
1970, 11, 18.5, 41.77, 70.69, 101.4, 2.623, -2.015, -4.854, -6.898, 2.994, 3.06, 3.078, 2.98
1970, 12, 23.95, 22.01, 44.52, 54.81, -2.627, -8.721, -11.27, -12.31, 2.664, 2.736, 2.759, 2.554
1971, 1, 11.72, 10.65, 24.89, 25.07, -4.134, -7.969, -10.39, -11.6, 2.521, 2.787, 2.828, 2.499
