# Created by WEAP: 4/13/2020 6:09:55 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\WEAP Areas\SWHydroSwitch\ClimateData\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: Spokane (80,144 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (76,934 ha),  1000 - 2000 m (3,210 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m

1970, 1, 91.14, 101.6, -3.433, -5.841, 3.073, 2.937
1970, 2, 38.05, 40.49, 1.818, -0.9625, 2.787, 2.7
1970, 3, 28.13, 38.23, 4.087, 1.616, 2.474, 2.423
1970, 4, 18.1, 20.94, 6.374, 4.143, 2.994, 2.942
1970, 5, 12.53, 14.81, 13.2, 10.78, 1.809, 1.763
1970, 6, 28.55, 37.29, 20.68, 18.13, 2.17, 2.154
1970, 7, 13.94, 16.17, 23.45, 20.87, 1.862, 1.878
1970, 8, 4.011, 5.687, 22.96, 20.38, 1.676, 1.661
1970, 9, 10.71, 17.41, 13.96, 11.55, 2.328, 2.326
1970, 10, 38.96, 50.89, 8.469, 5.867, 2.343, 2.286
1970, 11, 55.17, 74.98, 2.552, -0.0889, 3.466, 3.373
1970, 12, 66.2, 105.3, -2.443, -4.974, 3.328, 3.231
1971, 1, 51.07, 62.51, -0.9348, -3.641, 3.927, 3.81
1971, 2, 17.64, 22.03, 1.06, -1.732, 2.753, 2.631
1971, 3, 50.98, 72.8, 1.898, -0.6217, 2.918, 2.87
1971, 4, 33.21, 43.45, 8.438, 6.167, 2.367, 2.296
1971, 5, 40.32, 54.01, 15.19, 12.86, 2.448, 2.359
1971, 6, 30.75, 44.39, 15.55, 13.35, 1.656, 1.661
1971, 7, 14.04, 16.88, 22.44, 19.78, 1.708, 1.682
1971, 8, 19.71, 21.16, 24.73, 22.09, 1.753, 1.763
1971, 9, 30.02, 50.63, 13.64, 11.2, 2.171, 2.169
1971, 10, 23.77, 36.03, 8.215, 5.76, 2.327, 2.294
1971, 11, 30.57, 44.98, 2.462, -0.01844, 2.513, 2.469
1971, 12, 76.22, 102.2, -3.588, -5.977, 3.167, 3.03
1972, 1, 20.7, 24.87, -4.758, -7.028, 4.243, 4.13
1972, 2, 24.11, 29.64, -0.4481, -2.822, 3.422, 3.343
1972, 3, 16.73, 24.04, 5.839, 3.44, 2.61, 2.548
1972, 4, 22, 31.95, 6.681, 4.406, 2.753, 2.713
1972, 5, 45.83, 59.06, 14.22, 11.88, 2.093, 2.078
1972, 6, 33.41, 45.21, 17.46, 15.05, 1.834, 1.84
1972, 7, 8.984, 9.189, 20.48, 17.87, 2.077, 2.083
1972, 8, 59.42, 64.55, 23.48, 20.91, 1.63, 1.591
1972, 9, 10.47, 23.88, 13.14, 10.77, 2.254, 2.27
1972, 10, 7.189, 10.74, 9.259, 6.618, 1.894, 1.856
1972, 11, 25.51, 40.24, 3.013, 0.5534, 2.421, 2.376
1972, 12, 69.63, 96.88, -4.129, -6.405, 3.55, 3.428
1973, 1, 46.44, 55.76, -2.722, -5.275, 3.61, 3.524
1973, 2, 16.87, 24.24, 1.682, -0.8026, 2.572, 2.474
1973, 3, 14.32, 22.06, 5.686, 3.243, 2.263, 2.19
1973, 4, 8.628, 14.22, 9.472, 7.196, 2.137, 2.082
1973, 5, 24.96, 35.04, 14.18, 11.82, 2.322, 2.3
1973, 6, 7.351, 11.47, 17.06, 14.72, 2.692, 2.681
1973, 7, 1.146, 0.6841, 22.22, 19.4, 1.982, 1.968
1973, 8, 2.37, 4.586, 22.28, 19.86, 2.305, 2.294
1973, 9, 30.35, 45.99, 16.37, 13.89, 2.083, 2.061
1973, 10, 28.47, 41.36, 9.175, 6.632, 2.038, 2.023
1973, 11, 139.7, 201, 0.8388, -1.474, 2.825, 2.738
1973, 12, 150.2, 191.1, 0.7324, -1.833, 2.765, 2.665
1974, 1, 76.07, 93.16, -3.641, -5.93, 3.793, 3.693
1974, 2, 69.97, 87.81, 1.944, -0.5374, 3.16, 3.069
1974, 3, 44.7, 61.51, 4.308, 1.977, 2.967, 2.916
1974, 4, 17.69, 22.78, 9.185, 6.981, 2.775, 2.706
1974, 5, 32.22, 45.93, 11.3, 9.035, 2.194, 2.183
1974, 6, 7.723, 10.12, 20.29, 17.95, 2.183, 2.155
1974, 7, 40.89, 46.47, 21, 18.58, 1.916, 1.899
1974, 8, 1.03, 2.53, 21.99, 19.55, 1.972, 1.929
1974, 9, 5.751, 9.249, 18.23, 15.7, 1.96, 1.95
1974, 10, 1.686, 2.575, 11.66, 9.174, 1.707, 1.667
1974, 11, 75.47, 120.5, 3.567, 1.283, 2.453, 2.354
1974, 12, 88.68, 120.9, 0.1766, -2.087, 2.93, 2.813
1975, 1, 67.43, 77.9, -3.346, -5.674, 2.821, 2.705
1975, 2, 87.36, 111.8, -2.023, -4.298, 3.087, 3.034
1975, 3, 51.51, 74.43, 2.248, -0.1233, 2.934, 2.877
1975, 4, 48.13, 63.43, 7.04, 4.735, 2.648, 2.57
1975, 5, 40.41, 53.99, 13.02, 10.74, 2.669, 2.616
1975, 6, 17.36, 30.49, 16.79, 14.61, 2.935, 2.902
1975, 7, 43, 50.53, 24.09, 21.77, 2.091, 2.072
1975, 8, 28.24, 39.1, 19.48, 16.99, 2.063, 2.049
1975, 9, 0.3055, 0.4102, 18.36, 15.94, 1.778, 1.738
1975, 10, 48, 67.07, 8.97, 6.533, 2.567, 2.508
1975, 11, 36.95, 56.73, 1.932, -0.547, 2.974, 2.934
1975, 12, 45.68, 58.79, -0.03912, -2.448, 3.037, 2.932
1976, 1, 41.8, 52.23, -1.411, -3.653, 2.794, 2.69
1976, 2, 50.21, 66.3, 0.4339, -2.029, 3.636, 3.559
1976, 3, 26.23, 42.48, 2.657, 0.1879, 2.679, 2.62
1976, 4, 26.68, 41.58, 8.684, 6.408, 2.634, 2.576
1976, 5, 37.7, 53.58, 13.98, 11.72, 2.101, 2.068
1976, 6, 19.94, 33.92, 16.07, 13.69, 2.332, 2.301
1976, 7, 17.99, 22.7, 21.55, 19.06, 1.541, 1.485
1976, 8, 77.2, 97.3, 19.47, 17.01, 1.559, 1.537
1976, 9, 1.742, 2.83, 18.66, 16.11, 1.876, 1.861
