# Created by WEAP: 9/4/2020 10:29:23 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: CA_PGE_N_Clear (52,092 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (32,289 ha),  1000 - 2000 m (19,803 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m

1970, 1, 608.7, 744.7, 5.843, 3.573, 4.34, 4.295
1970, 2, 109.3, 147.2, 8.94, 6.574, 2.499, 2.474
1970, 3, 107.4, 128.7, 9.666, 7.275, 3.101, 3.069
1970, 4, 15.78, 15.03, 10.64, 8.161, 2.909, 2.863
1970, 5, 11.73, 13.07, 17.86, 15.38, 2.777, 2.752
1970, 6, 46.89, 51.23, 22.16, 19.63, 2.779, 2.745
1970, 7, 0.006569, 0.01522, 26.52, 23.86, 2.708, 2.689
1970, 8, 0, 0, 25.32, 22.64, 2.436, 2.418
1970, 9, 0.06158, 0.1097, 21.26, 18.73, 2.542, 2.516
1970, 10, 83.68, 95.64, 15, 12.56, 2.34, 2.337
1970, 11, 482.9, 621.5, 9.005, 6.639, 3.489, 3.464
1970, 12, 292.2, 348, 2.925, 0.5134, 3.286, 3.272
1971, 1, 186.5, 224.8, 5.119, 2.789, 3.163, 3.125
1971, 2, 9.906, 11.28, 7.631, 5.136, 2.547, 2.519
1971, 3, 224, 277.4, 7.099, 4.689, 2.82, 2.813
1971, 4, 34.54, 44.2, 10.91, 8.451, 2.943, 2.919
1971, 5, 67, 69.65, 14.7, 12.26, 3.46, 3.424
1971, 6, 13.73, 20.1, 19.48, 16.97, 2.664, 2.625
1971, 7, 3.935, 4.646, 26.16, 23.48, 2.984, 2.942
1971, 8, 9.012, 9.299, 26.27, 23.58, 2.417, 2.392
1971, 9, 21.46, 24.06, 20.87, 18.25, 2.542, 2.533
1971, 10, 22.99, 29.26, 14.02, 11.47, 2.496, 2.462
1971, 11, 163.6, 200.3, 8.171, 5.81, 2.897, 2.875
1971, 12, 169.1, 214.2, 2.494, 0.1635, 3.399, 3.376
1972, 1, 143.6, 179.4, 4.19, 1.901, 3.009, 2.986
1972, 2, 106.6, 145.7, 6.881, 4.525, 2.939, 2.933
1972, 3, 133.9, 140.1, 11.21, 8.838, 2.358, 2.348
1972, 4, 117.3, 149, 11.08, 8.686, 3.205, 3.174
1972, 5, 52.42, 61.14, 17.59, 15.11, 2.428, 2.401
1972, 6, 29.84, 37.96, 22.31, 19.79, 2.977, 2.954
1972, 7, 0.005554, 0.06724, 26.06, 23.62, 2.432, 2.405
1972, 8, 2.722, 6.232, 25.32, 22.93, 2.496, 2.471
1972, 9, 43.32, 48.5, 19.86, 17.5, 1.925, 1.91
1972, 10, 151.8, 189.5, 14.37, 12.13, 2.474, 2.449
1972, 11, 327.2, 403, 7.563, 5.364, 2.582, 2.555
1972, 12, 138.6, 168.9, 1.453, -0.7643, 3.358, 3.335
1973, 1, 350.8, 414.5, 3.01, 0.8267, 3.493, 3.464
1973, 2, 370.5, 510.3, 7.093, 4.911, 3.279, 3.222
1973, 3, 200.1, 225.4, 7.089, 4.902, 2.897, 2.862
1973, 4, 9.384, 9.521, 14.06, 11.75, 2.946, 2.911
1973, 5, 17.72, 18.02, 19.8, 17.52, 2.61, 2.585
1973, 6, 4.266, 3.25, 22.43, 20.05, 3.322, 3.279
1973, 7, 1.373, 1.705, 27.06, 24.79, 3.421, 3.379
1973, 8, 0.04203, 0.2373, 24.41, 22.1, 2.85, 2.826
1973, 9, 53.14, 63.4, 20.5, 18.26, 2.651, 2.637
1973, 10, 214.8, 272.1, 14.21, 11.81, 2.567, 2.528
1973, 11, 533.6, 750.4, 6.186, 4.113, 4.285, 4.247
1973, 12, 241.3, 293.3, 5.316, 3.217, 3.453, 3.436
1974, 1, 329.4, 407.5, 4.288, 2.047, 3.486, 3.442
1974, 2, 125.5, 166.6, 6.032, 3.822, 3.139, 3.115
1974, 3, 403.1, 521.1, 8.104, 5.973, 3.611, 3.586
1974, 4, 146.2, 168, 10.85, 8.75, 2.803, 2.773
1974, 5, 8.142, 6.649, 17.33, 14.99, 3.308, 3.255
1974, 6, 18.34, 19.2, 22.53, 20.35, 3.057, 3.021
1974, 7, 65.88, 73.23, 24.12, 21.89, 2.954, 2.917
1974, 8, 6.167, 5.955, 24.56, 22.24, 2.974, 2.942
1974, 9, 0, 0, 23.52, 21.06, 2.058, 2.043
1974, 10, 56.15, 67.67, 16.38, 13.92, 2.525, 2.499
1974, 11, 79.53, 119.7, 8.58, 6.329, 2.265, 2.249
1974, 12, 209.6, 234, 4.786, 2.563, 2.958, 2.925
1975, 1, 99.81, 112.6, 5.153, 2.666, 2.729, 2.697
1975, 2, 331.2, 419.7, 4.667, 2.452, 3.851, 3.809
1975, 3, 533, 602.3, 6.326, 4.123, 3.938, 3.89
1975, 4, 86.1, 104.4, 7.993, 5.776, 3.127, 3.095
1975, 5, 3.173, 4.749, 17.01, 14.65, 3.277, 3.24
1975, 6, 3.95, 3.376, 21.3, 18.89, 3.477, 3.448
1975, 7, 10.73, 14.92, 24.01, 21.72, 3.198, 3.167
1975, 8, 16.46, 16.48, 22.99, 20.66, 2.913, 2.895
1975, 9, 0.0003342, 0.00334, 23.6, 21.2, 2.064, 2.054
1975, 10, 164.5, 186, 12.98, 10.72, 2.889, 2.868
1975, 11, 59.26, 71.4, 7.534, 5.186, 2.836, 2.804
1975, 12, 68.51, 78.76, 6.382, 3.952, 2.571, 2.542
1976, 1, 18.41, 20.85, 5.959, 3.544, 2.553, 2.552
1976, 2, 188.8, 213.9, 6.354, 4.135, 3.357, 3.347
