# Created by WEAP: 9/4/2020 10:29:18 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: ID_E_Lwr Bear (472,260 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (294,525 ha),  2000 - 3000 m (177,735 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m

1970, 1, 84.92, 150.1, -2.932, -6.541, 3.055, 3.011
1970, 2, 20.06, 39.27, 1.624, -2.661, 2.485, 2.453
1970, 3, 25.38, 51.84, 1.827, -2.124, 2.599, 2.592
1970, 4, 42.34, 71.24, 4.069, 0.3492, 2.802, 2.813
1970, 5, 54.84, 64.78, 12.08, 8.057, 2.279, 2.289
1970, 6, 54.14, 58.02, 17.46, 13.76, 2.185, 2.189
1970, 7, 34.32, 33.74, 21.36, 17.62, 1.702, 1.719
1970, 8, 8.406, 11.55, 22.7, 18.58, 2.008, 2.008
1970, 9, 42.47, 52.55, 12.96, 9.354, 2.392, 2.427
1970, 10, 64.56, 92.45, 6.367, 2.539, 2.297, 2.3
1970, 11, 94.65, 176, 2.571, -1.189, 2.807, 2.78
1970, 12, 53.48, 104.9, -4.71, -8.556, 2.95, 2.927
1971, 1, 80.05, 146.5, -4.284, -7.404, 3.477, 3.427
1971, 2, 34.53, 67.19, -2.495, -6.563, 2.909, 2.882
1971, 3, 51.74, 88.37, 0.6781, -3.156, 3.032, 2.982
1971, 4, 84.33, 115.6, 6.868, 2.988, 2.581, 2.587
1971, 5, 52.23, 50.26, 11.93, 7.913, 2.795, 2.764
1971, 6, 51.94, 57.56, 16.78, 12.88, 1.802, 1.867
