# Created by WEAP: 9/4/2020 10:29:37 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: OR_WA_BPA_Central Columbia (4,780,532 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (3,088,755 ha),  1000 - 2000 m (1,658,787 ha),  2000 - 3000 m (32,990 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m

1970, 1, 114.6, 201.2, 269.8, 0.4932, -1.921, -5.909, 3.558, 3.497, 3.539
1970, 2, 42.86, 60.11, 72.15, 4.824, 1.47, -2.222, 2.771, 2.497, 2.498
1970, 3, 28.27, 67.81, 103.4, 6.771, 1.72, -2.575, 2.597, 2.43, 2.453
1970, 4, 21.64, 34.99, 22.46, 8.355, 2.85, -0.9863, 3.137, 2.94, 2.929
1970, 5, 11.3, 35.65, 64.05, 15.21, 10.24, 6.519, 2.181, 2.078, 2.048
1970, 6, 20.52, 57.77, 50.39, 21.47, 16.44, 12.68, 2.306, 2.124, 2.104
1970, 7, 5.289, 17.96, 27.58, 24.29, 19.24, 15.57, 2.04, 1.905, 1.823
1970, 8, 1.087, 2.955, 0.5013, 23.16, 18.78, 15.57, 2.083, 1.985, 1.926
1970, 9, 14.26, 41.54, 51.56, 15.44, 10.77, 6.891, 2.24, 2.175, 2.221
1970, 10, 24.85, 55.92, 69.91, 10.51, 6.349, 2.1, 2.581, 2.423, 2.408
1970, 11, 59.5, 105.2, 141, 5.257, 2.261, -1.739, 3.541, 3.257, 3.241
1970, 12, 27.53, 62.95, 102.9, 1.415, -3.335, -8.584, 3.626, 3.352, 3.271
1971, 1, 42.16, 108.3, 189.8, 3.598, -1.359, -6.178, 3.91, 3.5, 3.432
1971, 2, 17.32, 40.51, 50.86, 4.545, 0.215, -4.07, 3.213, 2.906, 2.832
1971, 3, 40.53, 66.85, 88.89, 5.126, 0.5146, -4.031, 3.086, 2.946, 2.95
1971, 4, 23.45, 50.61, 59.63, 9.82, 5.306, 1.799, 2.637, 2.603, 2.661
1971, 5, 33.64, 51.37, 63.39, 15.79, 10.66, 7.215, 2.986, 2.844, 2.825
1971, 6, 37.29, 45.66, 49.65, 16.82, 12.29, 9.063, 1.712, 1.578, 1.531
1971, 7, 9.721, 15.13, 15.1, 23.79, 18.81, 15.39, 2.096, 2.102, 2.142
1971, 8, 8.492, 10.21, 7.902, 25.21, 20.52, 17.32, 1.909, 1.768, 1.671
1971, 9, 29.21, 42.62, 36.3, 15.35, 10.6, 6.821, 2.181, 2.092, 2.063
1971, 10, 22.76, 48.19, 35.21, 10.49, 5.576, 1.935, 2.289, 2.144, 2.122
1971, 11, 49.75, 93.99, 96.46, 5.655, 1.373, -2.78, 2.768, 2.635, 2.572
1971, 12, 56.38, 128, 193.2, 1.479, -3.372, -8.742, 3.841, 3.71, 3.677
1972, 1, 34.41, 73.99, 124.3, 0.6038, -4.056, -9.133, 4.205, 3.842, 3.756
1972, 2, 28.56, 54.03, 70.03, 2.903, -0.3432, -5.199, 3.467, 3.262, 3.248
1972, 3, 42.42, 86.77, 115.2, 8.515, 4.469, 0.3078, 2.564, 2.368, 2.341
1972, 4, 18.24, 45.28, 39.74, 8.805, 4.434, 0.6764, 2.801, 2.632, 2.652
1972, 5, 34.35, 59.94, 57.65, 16.18, 11.18, 7.76, 2.104, 1.918, 1.84
1972, 6, 32.98, 41.45, 62.44, 19.67, 15, 11.55, 1.99, 1.799, 1.739
1972, 7, 6.488, 8.688, 15.85, 23.05, 18.21, 14.75, 2.1, 2.032, 2.042
1972, 8, 10.2, 14.4, 18.5, 23.85, 18.79, 15.38, 2.126, 2.015, 1.941
1972, 9, 11.4, 28.69, 36.58, 16.01, 11.08, 7.125, 1.965, 1.82, 1.741
1972, 10, 13.32, 25.61, 19.65, 11.2, 6.988, 3.696, 1.928, 1.831, 1.856
1972, 11, 24.81, 48.15, 63.31, 5.714, 1.823, -2.275, 2.5, 2.251, 2.195
1972, 12, 54.31, 98.98, 125.2, -2.08, -5.92, -10.15, 3.721, 3.316, 3.228
1973, 1, 28.06, 54.4, 84.03, -0.5033, -4.136, -8.813, 3.584, 3.201, 3.158
1973, 2, 21.51, 39.88, 43.05, 3.676, 0.6549, -3.5, 2.674, 2.421, 2.431
1973, 3, 15.96, 34.44, 31.08, 7.83, 2.843, -1.222, 2.633, 2.5, 2.55
1973, 4, 9.391, 22.3, 28.81, 11.02, 5.677, 2.081, 2.379, 2.375, 2.473
1973, 5, 17.33, 43.15, 58.93, 16.31, 11.61, 8.074, 2.326, 2.17, 2.141
1973, 6, 5.405, 7.44, 7.91, 19.35, 14.78, 10.96, 2.531, 2.368, 2.42
1973, 7, 1.618, 3.569, 4.052, 23.84, 18.81, 15.53, 2.185, 2.18, 2.235
1973, 8, 1.823, 7.643, 14.41, 22.04, 17.64, 14.43, 2.391, 2.358, 2.401
1973, 9, 31.03, 53.8, 46.04, 17.88, 13.29, 9.641, 2.128, 2.06, 2.083
1973, 10, 36.75, 47.24, 46.34, 11.49, 7.467, 3.802, 1.968, 1.891, 1.967
1973, 11, 113, 183, 244.6, 4.348, 0.6999, -3.301, 3.366, 3.344, 3.376
1973, 12, 98.85, 154.4, 201.7, 3.986, 0.3417, -4.16, 3.219, 3.077, 3.053
1974, 1, 40.37, 82.9, 135.5, -1.577, -4.852, -9.107, 3.792, 3.491, 3.472
1974, 2, 36.71, 70.47, 100.3, 5.391, 0.7452, -4.075, 3.262, 2.931, 2.881
1974, 3, 36.94, 66.92, 100.2, 7.229, 2.616, -1.682, 2.958, 2.801, 2.868
1974, 4, 48.51, 74.55, 55.63, 10.26, 5.511, 1.823, 2.899, 2.711, 2.753
1974, 5, 11.6, 24.44, 26.31, 13.32, 8.788, 5.479, 2.241, 2.146, 2.181
1974, 6, 8.401, 17.44, 15.19, 21.04, 16.89, 13.74, 2.569, 2.463, 2.401
1974, 7, 15.56, 27.65, 38.53, 22.24, 17.71, 14.46, 2.182, 2.231, 2.297
1974, 8, 0.4878, 3.148, 7.297, 22.97, 17.95, 14.25, 2.396, 2.36, 2.385
1974, 9, 0.2492, 0.3199, 0.06593, 19.42, 15.01, 11.66, 1.853, 1.655, 1.624
1974, 10, 7.293, 9.692, 13.11, 12.03, 8.395, 4.713, 1.814, 1.762, 1.823
1974, 11, 31.58, 43.87, 43.3, 6.259, 2.53, -1.428, 2.921, 2.699, 2.633
1974, 12, 43.49, 101.8, 152.5, 3.634, -1.501, -6.595, 3.245, 2.995, 2.983
1975, 1, 74.71, 119.7, 148.8, 1.652, -2.172, -7.586, 3.244, 3.045, 2.993
1975, 2, 45.13, 87.01, 163.8, 1.987, -1.333, -5.992, 3.063, 2.806, 2.77
1975, 3, 27.85, 59.81, 91.55, 5.41, 0.7211, -3.542, 2.966, 2.798, 2.847
1975, 4, 26.91, 56.71, 86.25, 8.061, 2.832, -1.344, 2.999, 2.924, 3.004
1975, 5, 10.51, 17.61, 17.23, 14.51, 9.508, 5.653, 2.647, 2.476, 2.558
1975, 6, 15.19, 34.7, 47.94, 17.82, 12.91, 9.462, 2.91, 2.623, 2.557
1975, 7, 12.9, 42.44, 59.68, 24.5, 19.62, 16.34, 2.428, 2.325, 2.305
1975, 8, 26.85, 28.22, 19.83, 20.46, 15.76, 12.39, 2.182, 2.056, 2.024
1975, 9, 0.03635, 0.6088, 2.6, 18.68, 14.34, 10.96, 2.113, 2.053, 2.04
1975, 10, 39.62, 78.11, 101.9, 11.9, 7.89, 3.391, 2.812, 2.621, 2.594
1975, 11, 34.81, 57.8, 68.95, 5.031, 0.9464, -3.378, 3.034, 2.769, 2.749
1975, 12, 49.13, 92.81, 104.6, 2.918, -0.6944, -4.881, 3.356, 3.062, 2.955
1976, 1, 35.72, 74.8, 116.7, 2.63, -1.679, -6.46, 3.068, 2.743, 2.626
1976, 2, 32.87, 59.62, 78.94, 3.292, -0.9624, -5.327, 3.518, 3.227, 3.158
1976, 3, 25.58, 47.69, 62.94, 5.527, 0.9919, -3.486, 2.745, 2.46, 2.387
1976, 4, 33.17, 59.91, 68.81, 9.631, 4.886, 1.278, 2.749, 2.638, 2.719
1976, 5, 13.76, 24.53, 26.72, 15.04, 10.74, 7.655, 2.331, 2.337, 2.395
1976, 6, 10.87, 24.06, 29.58, 17.06, 12.26, 9.045, 2.649, 2.626, 2.649
1976, 7, 5.745, 10.35, 24.1, 22.37, 18.29, 15.19, 2.186, 2.156, 2.119
1976, 8, 45.26, 89.69, 68.38, 20.41, 15.53, 12.06, 1.737, 1.564, 1.534
1976, 9, 5.814, 25.31, 29.87, 19.51, 14.6, 11.18, 1.917, 1.75, 1.729
1976, 10, 9.036, 19.51, 23.26, 11.84, 8.046, 4.537, 1.9, 1.778, 1.783
1976, 11, 10.27, 23.18, 23.92, 5.712, 3.296, 0.2766, 2.247, 2.016, 1.962
1976, 12, 10.23, 15.55, 12.93, 1.608, -1.6, -5.466, 2.89, 2.569, 2.469
