# Created by WEAP: 9/4/2020 10:28:04 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: ID_S_OR_E_Middle Boise (439,458 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (3,646 ha),  1000 - 2000 m (331,121 ha),  2000 - 3000 m (104,676 ha),  3000 - 4000 m (15 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 3000 to 4000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 3000 to 4000 m

1970, 1, 223.5, 334.5, 507.4, 662.9, -1.265, -3.959, -8.192, -11.47, 3.643, 3.538, 3.417, 3.322
1970, 2, 28.88, 43.65, 71.18, 104.2, 2.876, -0.1457, -5.186, -9.392, 2.628, 2.599, 2.557, 2.513
1970, 3, 26.96, 60.49, 103.4, 160.5, 3.793, 0.8265, -3.99, -8.011, 2.704, 2.62, 2.528, 2.45
1970, 4, 35.92, 44.38, 59.3, 61.95, 5.17, 2.681, -1.658, -5.485, 3.192, 3.066, 2.931, 2.813
1970, 5, 36.58, 41.07, 68.83, 119.7, 13.07, 10.56, 6.442, 2.826, 2.008, 1.936, 1.854, 1.784
1970, 6, 68.18, 96, 140.5, 178.1, 19.15, 16.33, 12.19, 8.647, 2.044, 1.945, 1.826, 1.727
1970, 7, 24.9, 18.85, 24.01, 38.86, 23.02, 20.21, 15.95, 12.23, 1.648, 1.522, 1.369, 1.24
1970, 8, 0.7911, 4.298, 13.93, 27.41, 23.92, 20.85, 16.31, 12.15, 1.54, 1.494, 1.436, 1.384
1970, 9, 25.74, 35.86, 57.92, 94.46, 13.47, 11.23, 7.576, 4.332, 2.252, 2.177, 2.088, 2.016
1970, 10, 55.11, 71.46, 93.94, 106.9, 7.851, 5.432, 1.566, -1.704, 2.447, 2.395, 2.333, 2.28
1970, 11, 124.7, 172, 262.6, 365.4, 3.757, 0.9105, -3.084, -6.282, 3.272, 3.203, 3.113, 3.035
1970, 12, 96.01, 159.8, 242.6, 312.4, -2.632, -5.994, -10.71, -14.54, 3.269, 3.202, 3.121, 3.051
1971, 1, 122.8, 182.2, 253, 281.1, -2.733, -5.113, -8.849, -11.72, 3.697, 3.627, 3.556, 3.5
1971, 2, 46.44, 70.75, 98.29, 105.3, 0.1252, -2.694, -7.089, -10.53, 3.036, 2.935, 2.826, 2.733
1971, 3, 73.54, 127.9, 194.6, 244.9, 1.477, -1.108, -5.476, -8.806, 3.236, 3.12, 3.001, 2.901
1971, 4, 8.856, 15.79, 24.81, 26.93, 7.947, 5.567, 1.333, -2.425, 2.75, 2.641, 2.508, 2.391
1971, 5, 16.04, 32.36, 49.83, 66.83, 13.85, 11.33, 7.106, 3.25, 2.792, 2.705, 2.601, 2.503
1971, 6, 58.49, 82.4, 116.9, 144.2, 16.8, 14.1, 9.994, 6.214, 1.679, 1.586, 1.494, 1.43
1971, 7, 3.447, 20.4, 28.44, 32.05, 23, 19.85, 15.41, 11.33, 2.044, 1.916, 1.756, 1.618
1971, 8, 1.172, 1.949, 8.284, 15.36, 25.5, 22.04, 17.35, 13.08, 1.466, 1.415, 1.361, 1.318
1971, 9, 10.77, 17.37, 31.37, 55.71, 14.17, 11.37, 7.452, 3.969, 2.253, 2.208, 2.171, 2.148
1971, 10, 22.33, 32.74, 48.62, 68.18, 8.433, 6.31, 2.876, -0.03974, 2.293, 2.237, 2.187, 2.149
1971, 11, 117, 115.5, 150.4, 174.8, 2.076, -0.4518, -3.99, -6.612, 2.805, 2.723, 2.636, 2.565
1971, 12, 106.2, 145.9, 197.7, 225.3, -2.818, -5.717, -9.91, -13.24, 3.715, 3.61, 3.49, 3.389
1972, 1, 128.8, 192.8, 251, 257.7, -3.355, -5.967, -10.01, -13.16, 4.143, 4.076, 4.01, 3.953
