# Created by WEAP: 9/4/2020 10:27:47 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: WA_SEATAC_Cedar (129,609 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (129,026 ha),  1000 - 2000 m (583 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m

1970, 1, 217.8, 413.4, 4.668, -0.04599, 2.893, 2.936
1970, 2, 70.76, 174, 8.261, 4.853, 2.804, 2.728
1970, 3, 99.84, 219.8, 7.953, 3.73, 2.52, 2.487
1970, 4, 121.4, 345.7, 8.652, 3.597, 2.838, 2.869
1970, 5, 40.31, 95.89, 13.06, 8.679, 2.086, 2.117
1970, 6, 22.39, 57.64, 17.79, 13.87, 2.464, 2.479
1970, 7, 28.63, 68.85, 18.91, 15.29, 2.237, 2.244
1970, 8, 13.03, 33.28, 18.26, 14.42, 2.088, 2.113
1970, 9, 72.75, 199.7, 14.49, 10.52, 2.15, 2.166
1970, 10, 93.37, 195.7, 10.75, 7.483, 2.649, 2.607
1970, 11, 146.6, 315.1, 7.648, 3.781, 3.357, 3.366
1970, 12, 214.4, 423, 3.621, -1.257, 3.451, 3.497
1971, 1, 194.8, 615, 4.305, -0.08499, 3.231, 3.344
1971, 2, 146.8, 339.5, 5.377, 1.418, 2.847, 2.896
