# Created by WEAP: 9/4/2020 10:29:14 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: CA_PGE_N_Upr Middle American (8,722 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (3,969 ha),  2000 - 3000 m (4,753 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m

1970, 1, 737.6, 727.7, -0.3408, -1.458, 3.36, 3.341
1970, 2, 123.2, 120.5, 1.909, 0.7385, 2.006, 2.002
1970, 3, 110.4, 109.4, 2.127, 0.9773, 2.288, 2.284
1970, 4, 119.3, 121.9, 2.117, 1, 2.425, 2.425
1970, 5, 15.43, 14.11, 9.862, 8.666, 2.479, 2.485
1970, 6, 102.8, 114.6, 13.42, 12.28, 2.24, 2.227
1970, 7, 0, 0, 18.1, 17.03, 2.238, 2.233
1970, 8, 0.02215, 0.04087, 17.74, 16.73, 2.036, 2.034
1970, 9, 4.498, 5.01, 12.36, 11.09, 2.001, 2.004
1970, 10, 69.37, 65.57, 7.274, 6.041, 1.974, 1.982
1970, 11, 406.8, 404.4, 3.318, 2.262, 2.756, 2.754
1970, 12, 425.3, 420.3, -3.505, -4.707, 3.123, 3.126
1971, 1, 173.8, 165.4, -1.655, -3.007, 2.711, 2.708
1971, 2, 60.1, 59.03, -0.6189, -1.898, 2.238, 2.238
1971, 3, 296.4, 300.4, 0.00895, -1.178, 2.359, 2.363
1971, 4, 126.5, 130.2, 2.899, 1.79, 2.523, 2.528
1971, 5, 119.3, 128.3, 6.658, 5.606, 2.509, 2.5
1971, 6, 50.01, 45.24, 11.68, 10.58, 2.469, 2.462
1971, 7, 9.642, 12.72, 17.77, 16.71, 2.47, 2.454
1971, 8, 4.653, 6.09, 18.28, 17.22, 2.154, 2.146
1971, 9, 26.37, 30.82, 12.43, 11.21, 2.114, 2.119
1971, 10, 38.16, 38.68, 5.833, 4.611, 1.956, 1.956
1971, 11, 178.7, 175.6, 1.769, 0.6406, 2.36, 2.363
1971, 12, 406.8, 419.5, -4.227, -5.395, 3.108, 3.107
1972, 1, 134.9, 131.7, -3.345, -4.679, 2.851, 2.852
1972, 2, 200.4, 184, 0.1259, -1.074, 2.262, 2.258
1972, 3, 75.11, 65.91, 4.451, 3.292, 1.764, 1.766
1972, 4, 204.7, 203.9, 3.923, 2.805, 2.696, 2.7
1972, 5, 38.6, 41.49, 10.18, 9.027, 1.988, 1.987
1972, 6, 35.01, 38.18, 14.86, 13.69, 2.223, 2.216
1972, 7, 0.136, 0.194, 18.5, 17.37, 2.235, 2.229
1972, 8, 5.525, 7.569, 17.57, 16.44, 2.164, 2.158
1972, 9, 56.86, 63.55, 12, 10.84, 1.676, 1.676
1972, 10, 101.8, 96.06, 7.178, 6.05, 1.918, 1.916
1972, 11, 236.7, 229.6, 0.9208, -0.2305, 2.43, 2.428
1972, 12, 251.8, 248.7, -3.855, -5.034, 2.843, 2.84
1973, 1, 442.4, 434.2, -3.8, -4.966, 2.982, 2.979
1973, 2, 274.8, 260.2, -0.5858, -1.793, 3.106, 3.098
1973, 3, 113.4, 102.3, -0.7219, -1.88, 2.549, 2.551
1973, 4, 50.62, 54.13, 4.76, 3.603, 2.338, 2.34
1973, 5, 57.52, 64.63, 11.33, 10.19, 2.03, 2.029
1973, 6, 11.96, 13.4, 14.44, 13.24, 2.453, 2.449
1973, 7, 3.985, 3.778, 17.52, 16.34, 2.645, 2.629
1973, 8, 18.7, 22.92, 16.57, 15.42, 2.368, 2.365
1973, 9, 18.03, 13.84, 12.76, 11.57, 2.236, 2.238
1973, 10, 91.42, 86.42, 7.699, 6.52, 2.128, 2.131
1973, 11, 503.9, 460.5, 0.3196, -0.7052, 3.61, 3.608
1973, 12, 307.2, 296.8, -1.025, -2.222, 2.738, 2.734
1974, 1, 293.7, 278.9, -2.268, -3.506, 2.962, 2.957
1974, 2, 145.8, 135.1, -1.258, -2.593, 2.68, 2.681
1974, 3, 406.9, 377.4, 1.595, 0.3827, 2.84, 2.839
1974, 4, 140.6, 132, 3.221, 1.95, 2.519, 2.527
1974, 5, 10.71, 11.85, 9.517, 8.307, 2.425, 2.417
1974, 6, 1.239, 0.3791, 15.36, 14.12, 2.577, 2.569
1974, 7, 98.66, 93.34, 16.28, 15.15, 2.666, 2.658
1974, 8, 8.055, 10.02, 16.38, 15.13, 2.132, 2.119
1974, 9, 0.1396, 0.1996, 15.05, 13.74, 1.733, 1.733
1974, 10, 58.57, 53.04, 8.76, 7.505, 2.023, 2.022
1974, 11, 102.3, 104.5, 2.845, 1.639, 2.115, 2.112
1974, 12, 142.2, 142.9, -1.178, -2.408, 2.474, 2.467
1975, 1, 134.1, 128.3, -1.712, -3.066, 2.891, 2.89
1975, 2, 466.9, 448.7, -1.951, -3.267, 3.294, 3.29
1975, 3, 393.1, 374.9, -0.2862, -1.495, 3.32, 3.316
1975, 4, 221.2, 215.7, -0.1291, -1.301, 2.575, 2.579
1975, 5, 48.86, 46.29, 8.167, 6.899, 2.591, 2.59
1975, 6, 31.15, 32.89, 13.24, 11.97, 2.707, 2.706
1975, 7, 1.208, 0.8008, 17.15, 15.98, 2.783, 2.777
1975, 8, 24.88, 27.38, 15.29, 14.09, 2.214, 2.212
1975, 9, 14.03, 20.52, 15.8, 14.52, 1.352, 1.35
1975, 10, 270.6, 275.9, 6.935, 5.769, 2.242, 2.243
1975, 11, 82.6, 76.95, 1.956, 0.7877, 2.607, 2.607
1975, 12, 38.26, 34.83, 1.395, 0.1259, 2.475, 2.472
1976, 1, 37.08, 37.32, 0.05367, -1.33, 2.21, 2.21
1976, 2, 194.2, 189.8, -0.3065, -1.579, 2.729, 2.73
1976, 3, 119.5, 121.1, 0.6411, -0.6542, 2.15, 2.157
1976, 4, 48.59, 42.79, 3.582, 2.427, 2.396, 2.389
1976, 5, 5.418, 6.836, 11.08, 9.815, 2.516, 2.51
1976, 6, 13.92, 12.93, 12.54, 11.28, 2.586, 2.585
1976, 7, 5.606, 7.169, 17.34, 16.11, 2.674, 2.67
1976, 8, 52.77, 60.52, 13.53, 12.32, 2.169, 2.166
1976, 9, 33.99, 37.86, 14.03, 12.76, 1.548, 1.543
1976, 10, 35.23, 37.57, 9.258, 7.966, 1.564, 1.568
1976, 11, 44.06, 40.33, 6.072, 4.726, 1.834, 1.83
1976, 12, 10.82, 12.28, 1.198, -0.1428, 2.537, 2.536
1977, 1, 101.3, 94.92, -2.094, -3.473, 2.351, 2.352
1977, 2, 147.8, 153.9, 2.019, 0.6122, 2.255, 2.254
1977, 3, 78.86, 75.01, -0.9399, -2.345, 2.298, 2.297
1977, 4, 23.82, 19.39, 7.657, 6.287, 2.27, 2.273
1977, 5, 153.5, 145.7, 4.793, 3.652, 2.284, 2.287
1977, 6, 29.15, 34.77, 16.27, 15, 2.369, 2.361
1977, 7, 2.377, 2.836, 17.44, 16.17, 2.542, 2.544
1977, 8, 2.357, 3.236, 17.94, 16.67, 2.437, 2.426
1977, 9, 11.06, 8.609, 13.1, 11.97, 2.076, 2.077
1977, 10, 14.78, 16.49, 9.791, 8.64, 1.423, 1.429
1977, 11, 142.1, 141.4, 4.12, 3.07, 1.939, 1.941
1977, 12, 418.7, 399.1, 1.213, 0.06108, 2.933, 2.928
1978, 1, 454.3, 438.7, -0.6013, -1.823, 3.072, 3.057
1978, 2, 245.2, 243.1, -0.03489, -1.291, 2.703, 2.699
1978, 3, 187.5, 149.9, 4.02, 2.828, 2.191, 2.186
1978, 4, 187.8, 157.6, 3.245, 2.182, 2.658, 2.663
1978, 5, 51.6, 52.91, 8.463, 7.087, 2.3, 2.297
1978, 6, 10.33, 10.7, 12.99, 11.75, 1.982, 1.98
1978, 7, 4.907, 5.544, 17.55, 16.35, 2.064, 2.058
1978, 8, 12.04, 13.05, 17, 15.64, 2.191, 2.187
1978, 9, 46.17, 40.17, 11.64, 10.33, 1.785, 1.778
1978, 10, 3.35, 4.087, 11.35, 9.966, 1.644, 1.648
1978, 11, 85.03, 75.35, 0.8207, -0.5256, 2.087, 2.09
1978, 12, 107.5, 111.1, -2.888, -4.221, 2.547, 2.55
1979, 1, 262.3, 249.9, -3.808, -5.065, 2.97, 2.966
1979, 2, 360.5, 354.1, -1.329, -2.524, 2.595, 2.595
1979, 3, 148.6, 131.6, 2.579, 1.318, 1.948, 1.946
1979, 4, 132.7, 129.2, 4.534, 3.369, 1.95, 1.947
1979, 5, 128.7, 124.2, 10.42, 9.031, 2.65, 2.651
1979, 6, 10.54, 11.13, 13.87, 12.63, 2.776, 2.776
1979, 7, 13.2, 15.43, 17.13, 15.94, 2.565, 2.56
1979, 8, 11.26, 13.3, 15.99, 14.9, 2.386, 2.378
1979, 9, 1.792, 2.489, 15.4, 14.15, 1.565, 1.563
1979, 10, 165.7, 161.5, 9.346, 8.197, 1.954, 1.948
1979, 11, 145.3, 115.7, 2.459, 1.041, 2.258, 2.258
1979, 12, 306.4, 296.9, 1.145, -0.03389, 3.296, 3.288
1980, 1, 652.9, 657.2, -0.163, -1.515, 3.171, 3.176
1980, 2, 535.9, 532, 1.777, 0.5267, 3.301, 3.293
1980, 3, 211.9, 201.5, 0.4382, -0.9856, 2.357, 2.357
1980, 4, 147.7, 151.2, 5.678, 4.395, 2.227, 2.221
1980, 5, 87.58, 79.22, 7.826, 6.592, 2.527, 2.52
1980, 6, 21.44, 20.64, 11.05, 9.823, 2.748, 2.747
1980, 7, 36.87, 39.08, 17, 15.79, 2.259, 2.26
1980, 8, 2.572, 3.168, 16.44, 15.08, 2.147, 2.146
