# Created by WEAP: 9/4/2020 10:28:01 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: ID_E_Middle Fork Snake (1,131,930 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (757,318 ha),  2000 - 3000 m (371,272 ha),  3000 - 4000 m (3,340 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 3000 to 4000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 3000 to 4000 m

1970, 1, 94.55, 236.1, 304.2, -5.324, -8.881, -11.98, 3.462, 3.555, 3.531
1970, 2, 17.02, 46.71, 64.17, -1.403, -5.809, -8.927, 2.551, 2.629, 2.585
1970, 3, 55.66, 117.8, 127.2, -1.266, -5.569, -8.399, 2.553, 2.594, 2.614
1970, 4, 60.02, 122, 197.3, 1.773, -2.655, -5.841, 2.631, 2.671, 2.654
1970, 5, 56.34, 95.12, 109.5, 10.63, 6.402, 2.977, 1.931, 1.932, 1.972
1970, 6, 76.86, 123.9, 102.6, 16.18, 12.41, 8.86, 1.975, 1.994, 2.019
1970, 7, 31.89, 52.01, 57.87, 19.66, 16.06, 12.57, 1.548, 1.585, 1.665
1970, 8, 14.52, 29.29, 39.32, 20.39, 16.9, 13.35, 1.804, 1.79, 1.864
1970, 9, 56.53, 85.69, 77.9, 10.88, 7.364, 4.214, 2.246, 2.288, 2.271
1970, 10, 43.26, 71.11, 74.74, 4.554, 1.007, -2.47, 2.429, 2.52, 2.525
1970, 11, 64.09, 147.3, 215.4, 0.7741, -3.002, -6.263, 3.046, 3.106, 3.074
1970, 12, 81.92, 185.8, 254.4, -6.358, -9.663, -13, 3.119, 3.209, 3.182
1971, 1, 65.03, 177, 283, -5.94, -9.113, -11.97, 3.854, 3.946, 3.974
1971, 2, 43.6, 113.1, 152.6, -5.067, -8.665, -11.8, 2.887, 2.957, 2.966
1971, 3, 57.33, 148.2, 267.4, -1.716, -5.861, -8.956, 3.021, 3.029, 3.036
1971, 4, 66.09, 123.2, 232, 5.234, 0.9039, -2.651, 2.414, 2.45, 2.464
1971, 5, 50.54, 81.24, 128, 11.51, 7.353, 3.995, 2.411, 2.367, 2.382
1971, 6, 44.03, 79.51, 102.6, 14.87, 11.27, 7.785, 1.688, 1.706, 1.77
1971, 7, 14.18, 21.6, 15.34, 19.16, 15.56, 12.14, 1.436, 1.461, 1.471
1971, 8, 43.94, 61.69, 71.71, 20.95, 17.61, 13.99, 1.483, 1.426, 1.479
1971, 9, 49.32, 71.87, 70.16, 10.97, 7.549, 4.313, 2.396, 2.379, 2.406
1971, 10, 51.68, 86.59, 121.2, 5.692, 2.356, -0.8114, 2.501, 2.561, 2.559
1971, 11, 63.02, 117.1, 166.2, -1.184, -4.512, -7.639, 2.765, 2.855, 2.82
1971, 12, 99.79, 200.7, 231.6, -8.443, -11.32, -14.62, 3.349, 3.424, 3.382
1972, 1, 55.23, 158.4, 214.8, -8.12, -10.81, -13.73, 4.242, 4.296, 4.303
1972, 2, 26.99, 92.3, 147.9, -4.011, -7.176, -10.73, 3.233, 3.36, 3.311
1972, 3, 41.63, 102.1, 174.6, 3.009, -1.272, -4.523, 3.013, 3.101, 3.082
