# Created by WEAP: 4/13/2020 6:10:04 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\WEAP Areas\SWHydroSwitch\ClimateData\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: Deschutes (79,136 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (58,310 ha),  1000 - 2000 m (20,826 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m

1970, 1, 105.7, 111.9, 1.603, 0.4169, 3.358, 3.378
1970, 2, 14.2, 24.87, 4.685, 2.927, 2.266, 2.262
1970, 3, 15.87, 23.93, 6.08, 3.691, 2.258, 2.267
1970, 4, 5.486, 15.29, 6.37, 3.746, 2.873, 2.864
1970, 5, 3.172, 9.124, 14.18, 11.26, 2.249, 2.225
1970, 6, 17.65, 24.82, 19.38, 17.1, 2.218, 2.188
1970, 7, 0.602, 0.5803, 22.15, 19.66, 2.309, 2.246
1970, 8, 0.1481, 0.7432, 21.24, 19, 2.252, 2.201
1970, 9, 4.362, 9.652, 14.1, 11.7, 2.098, 2.09
1970, 10, 15.18, 30.15, 9.569, 7.78, 2.328, 2.331
1970, 11, 58.92, 80.82, 4.7, 3.093, 3.081, 3.078
1970, 12, 18.64, 33.63, 1.541, -0.5191, 3.425, 3.405
1971, 1, 52.51, 68.2, 3.256, 1.261, 3.239, 3.233
1971, 2, 13.29, 27.81, 3.397, 1.644, 2.83, 2.826
1971, 3, 29.76, 43.63, 4.406, 2.278, 2.982, 2.973
1971, 4, 7.209, 22.61, 8.362, 5.912, 2.419, 2.445
1971, 5, 36.45, 48.63, 13.54, 10.67, 2.835, 2.833
1971, 6, 7.289, 12.09, 15.52, 13.01, 1.805, 1.778
1971, 7, 2.992, 6.409, 21.86, 19.83, 2.178, 2.151
1971, 8, 9.665, 15.85, 23.09, 20.83, 2.188, 2.124
1971, 9, 21.14, 20.91, 14.45, 12.14, 2.28, 2.262
1971, 10, 15.85, 25.23, 9.112, 7.215, 2.063, 2.072
1971, 11, 33.28, 53.32, 5.2, 3.589, 2.749, 2.743
1971, 12, 20.69, 50.26, 1.788, -0.7715, 3.659, 3.665
1972, 1, 35.62, 57.21, 0.882, -0.6582, 3.643, 3.646
1972, 2, 12.98, 27.51, 3.76, 2.313, 3.21, 3.205
1972, 3, 36.3, 58.21, 7.978, 5.954, 2.367, 2.357
1972, 4, 11.93, 24.48, 7.25, 5.134, 2.582, 2.587
1972, 5, 24.14, 39.33, 14.69, 12.04, 2.013, 2.003
1972, 6, 23.66, 54.89, 18.34, 15.76, 2.171, 2.113
1972, 7, 0.1626, 0.1965, 21.54, 19.33, 2.204, 2.16
1972, 8, 16.14, 11.28, 21.45, 19.33, 2.237, 2.208
1972, 9, 7.827, 12.46, 14.69, 12.59, 1.99, 1.968
1972, 10, 12.26, 17.06, 9.599, 7.865, 1.708, 1.724
1972, 11, 13.57, 17.98, 5.627, 3.814, 2.339, 2.306
1972, 12, 50.15, 57.67, -2.47, -3.595, 3.299, 3.278
1973, 1, 21.39, 30.97, -0.2568, -1.72, 3.17, 3.14
1973, 2, 17.3, 23.5, 3.69, 2.192, 2.218, 2.216
1973, 3, 6.757, 16.63, 5.807, 3.626, 2.362, 2.369
1973, 4, 10.03, 23.55, 9.394, 7.022, 2.052, 2.091
1973, 5, 11.91, 26.27, 14.67, 12.46, 2.162, 2.161
1973, 6, 0.6073, 4.139, 17.52, 15.24, 2.169, 2.173
1973, 7, 2.255, 2.233, 21.77, 19.56, 2.278, 2.264
1973, 8, 3.735, 4.113, 19.75, 17.73, 2.372, 2.356
1973, 9, 35.18, 42.69, 16.46, 14.36, 2.045, 2.048
1973, 10, 25.78, 36.08, 10.59, 8.567, 1.715, 1.726
1973, 11, 105.6, 140.8, 3.925, 2.062, 3.452, 3.458
1973, 12, 50.73, 60.73, 4.009, 2.179, 3.24, 3.221
1974, 1, 35.08, 54.67, -1.51, -3.003, 3.332, 3.312
1974, 2, 21.28, 33.9, 4.662, 2.364, 2.88, 2.869
1974, 3, 43.55, 53.76, 6.175, 3.746, 2.673, 2.677
1974, 4, 27.32, 30.05, 8.73, 6.047, 2.519, 2.529
1974, 5, 2.907, 11.22, 11.8, 9.112, 2.071, 2.085
1974, 6, 0.8142, 4.99, 19.84, 17.48, 2.648, 2.621
1974, 7, 9.25, 9.65, 20.56, 17.87, 2.264, 2.256
1974, 8, 2.254, 0.6911, 21.15, 18.59, 2.38, 2.365
1974, 9, 0.007792, 0.07687, 18.37, 16.08, 1.673, 1.658
1974, 10, 9.729, 11.61, 11.19, 9.645, 1.572, 1.592
1974, 11, 11.21, 23.49, 5.863, 4.343, 2.806, 2.776
1974, 12, 30.31, 51.98, 3.11, 1.232, 2.888, 2.875
1975, 1, 41.12, 41.16, 2.997, 0.9455, 3.029, 3.017
1975, 2, 54.79, 58.52, 1.655, 0.07127, 2.917, 2.9
1975, 3, 42.9, 51.15, 4.19, 1.828, 2.59, 2.613
1975, 4, 10.13, 8.003, 6.027, 3.629, 2.654, 2.679
