# Created by WEAP: 9/4/2020 10:29:21 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: OR_PDX_LwrClackamas (68,980 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (65,512 ha),  1000 - 2000 m (3,468 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m

1970, 1, 435, 854.6, 4.147, -0.1499, 3.258, 3.29
1970, 2, 176.5, 293.4, 7.73, 3.433, 2.479, 2.437
1970, 3, 129.7, 262, 7.64, 3.152, 2.396, 2.366
1970, 4, 178.5, 330.3, 7.908, 3.292, 2.998, 2.995
1970, 5, 62.12, 96.14, 13.41, 9.025, 2.46, 2.424
1970, 6, 37.72, 89.87, 18.13, 14.07, 2.582, 2.513
1970, 7, 5.904, 10.17, 19.73, 15.65, 2.733, 2.651
1970, 8, 1.628, 2.424, 19.43, 15.59, 2.586, 2.526
1970, 9, 103.7, 200, 14.81, 10.54, 2.22, 2.206
1970, 10, 118.9, 199.7, 10.92, 6.89, 2.464, 2.445
1970, 11, 293.3, 561.2, 7.23, 2.871, 3.196, 3.198
1970, 12, 268.3, 494.9, 3.42, -0.9526, 3.539, 3.556
1971, 1, 323.3, 705, 3.25, -1.167, 3.297, 3.328
1971, 2, 205.7, 416.5, 4.741, 0.7888, 2.938, 2.941
1971, 3, 223.1, 436.8, 5.523, 0.6991, 3.15, 3.122
1971, 4, 142.1, 218.6, 9.412, 4.841, 2.444, 2.431
1971, 5, 81.58, 137, 13.37, 9.07, 2.937, 2.931
1971, 6, 106.4, 151.4, 14.31, 9.959, 2, 1.972
1971, 7, 12.29, 27.24, 19.6, 15.94, 2.476, 2.396
1971, 8, 52.58, 75.29, 20.47, 16.73, 2.554, 2.49
1971, 9, 115.5, 208.9, 14.94, 10.91, 2.374, 2.366
1971, 10, 138.8, 240.1, 9.967, 6.145, 2.067, 2.079
1971, 11, 271.9, 530.8, 6.147, 2.047, 2.77, 2.79
1971, 12, 313.9, 604.6, 3.288, -1.178, 3.493, 3.568
1972, 1, 328, 719.3, 2.289, -2.064, 3.53, 3.597
1972, 2, 246.3, 473.7, 5.147, 0.9533, 3.354, 3.33
1972, 3, 246.4, 478, 8.497, 3.979, 2.535, 2.506
1972, 4, 210.3, 374.9, 7.968, 3.599, 2.672, 2.662
1972, 5, 91.16, 143.5, 14.64, 10.26, 2.148, 2.127
1972, 6, 35.45, 57.93, 16.27, 12.18, 2.577, 2.507
1972, 7, 11.72, 17.62, 20.49, 16.54, 2.566, 2.486
1972, 8, 11.75, 17.71, 20.54, 16.72, 2.507, 2.455
1972, 9, 132.6, 226.7, 14.98, 10.81, 2.195, 2.157
1972, 10, 44.94, 77.27, 10.66, 7.222, 1.739, 1.729
1972, 11, 165.4, 279.5, 7.556, 3.341, 2.587, 2.558
1972, 12, 309.5, 552.3, 1.656, -2.617, 3.511, 3.495
1973, 1, 170.4, 318.8, 2.595, -1.691, 3.515, 3.464
1973, 2, 72.55, 128, 6.83, 2.812, 2.397, 2.37
1973, 3, 138.9, 258.9, 7.363, 2.857, 2.414, 2.411
1973, 4, 74.66, 133.2, 10.5, 6.126, 2.004, 1.999
1973, 5, 64.93, 97.93, 14.6, 10.52, 2.288, 2.265
1973, 6, 86.22, 152.1, 16.05, 11.99, 2.349, 2.305
1973, 7, 3.88, 6.509, 19.93, 15.92, 2.467, 2.42
1973, 8, 38.8, 67.31, 17.54, 13.72, 2.529, 2.498
1973, 9, 129.3, 230.4, 16.75, 12.77, 2.154, 2.12
1973, 10, 124, 190.9, 10.77, 6.959, 1.804, 1.789
1973, 11, 421.2, 717, 5.29, 0.553, 3.374, 3.409
1973, 12, 347.3, 622.8, 5.799, 1.566, 3.367, 3.358
1974, 1, 315.8, 623.3, 2.203, -2.248, 3.538, 3.517
1974, 2, 251.5, 435.6, 4.428, 0.4198, 3.107, 3.074
1974, 3, 234.2, 402.2, 7.397, 2.771, 2.933, 2.87
1974, 4, 129.7, 250, 9.547, 4.923, 2.654, 2.631
1974, 5, 121.3, 209.6, 11.81, 7.209, 2.174, 2.148
1974, 6, 42.47, 78.37, 16.84, 12.62, 2.906, 2.853
1974, 7, 64.56, 85.15, 18.51, 14.36, 2.414, 2.38
1974, 8, 7.263, 16.03, 19.38, 15.71, 2.545, 2.51
1974, 9, 9.281, 13.69, 19.43, 15.61, 1.916, 1.864
1974, 10, 73.8, 98.15, 12.31, 9.002, 1.639, 1.614
1974, 11, 235.6, 397.6, 7.511, 3.457, 2.892, 2.91
1974, 12, 273.4, 535.4, 5.5, 1.116, 3.063, 3.051
1975, 1, 275.1, 544.7, 4.436, 0.1504, 2.983, 3.027
1975, 2, 194.1, 334.2, 4.53, -0.1046, 3.124, 3.087
1975, 3, 176.9, 301, 5.899, 1.523, 2.694, 2.67
1975, 4, 99.88, 164.3, 7.562, 2.965, 2.642, 2.648
1975, 5, 75.16, 120.5, 13.28, 8.737, 2.218, 2.194
1975, 6, 64.26, 104.3, 15.47, 11.03, 2.804, 2.774
1975, 7, 11.87, 18.97, 19.36, 15.51, 2.946, 2.884
1975, 8, 103.1, 163.3, 17.06, 13, 2.495, 2.449
1975, 9, 0.7002, 2.129, 18.64, 14.84, 2.184, 2.147
1975, 10, 228.2, 378.1, 10.72, 6.693, 2.898, 2.87
1975, 11, 242.5, 473, 6.149, 1.766, 3.292, 3.24
1975, 12, 276.5, 536.4, 5.248, 1.067, 3.251, 3.258
1976, 1, 235.1, 484.1, 4.578, 0.6508, 2.984, 2.978
1976, 2, 258.5, 443.4, 4.401, 0.3636, 3.36, 3.347
1976, 3, 150.6, 275, 5.893, 1.408, 2.63, 2.613
1976, 4, 135.1, 231.2, 9.652, 5.128, 2.202, 2.211
1976, 5, 96.09, 156.1, 13.37, 9.238, 2.273, 2.257
1976, 6, 42.57, 80.97, 14.87, 10.55, 2.615, 2.606
1976, 7, 31.81, 46.07, 18.68, 14.67, 2.446, 2.423
1976, 8, 80.88, 134.5, 17.59, 13.77, 2.024, 1.967
1976, 9, 41.66, 67.6, 16.97, 13.34, 1.978, 1.943
1976, 10, 62.01, 99.45, 11.69, 8.329, 1.743, 1.716
1976, 11, 44.12, 88.11, 8.436, 4.938, 1.935, 1.934
1976, 12, 69.59, 135.3, 3.711, 0.6191, 2.615, 2.632
1977, 1, 57.92, 115.1, 2.753, -0.5741, 2.191, 2.198
1977, 2, 126.1, 204.3, 7.049, 3.338, 2.751, 2.711
1977, 3, 189.3, 366.6, 6.371, 1.729, 3.166, 3.17
1977, 4, 64.46, 112.6, 11.46, 7.329, 1.781, 1.747
1977, 5, 166.1, 278.9, 11.15, 6.609, 2.284, 2.26
1977, 6, 43.73, 60.91, 17.25, 13.18, 2.725, 2.668
1977, 7, 25.28, 37.63, 18.36, 14.18, 2.507, 2.476
1977, 8, 87.2, 131.9, 21.29, 17.52, 2.404, 2.361
1977, 9, 144.4, 253.2, 14.78, 10.75, 2.227, 2.183
1977, 10, 101.2, 163.1, 11.53, 7.955, 2.165, 2.112
1977, 11, 251.7, 464.5, 5.688, 1.415, 3.022, 2.99
1977, 12, 346.3, 533.1, 5.233, 1.186, 3.714, 3.743
1978, 1, 164.2, 279.8, 4.845, 0.806, 2.843, 2.818
1978, 2, 138.2, 225.9, 6.947, 2.635, 2.834, 2.83
1978, 3, 58.57, 94.83, 9.24, 5.191, 1.802, 1.763
1978, 4, 172.6, 252.3, 9.746, 5.496, 2.583, 2.588
1978, 5, 137.2, 205.9, 12.4, 7.803, 2.631, 2.6
1978, 6, 65.87, 102.1, 17.96, 13.73, 2.37, 2.321
1978, 7, 48.15, 68.57, 19.27, 15.29, 2.643, 2.574
1978, 8, 104.1, 194.9, 18.69, 14.66, 2.459, 2.405
1978, 9, 81.41, 137.4, 14.83, 10.71, 1.927, 1.904
1978, 10, 19.78, 34.11, 13.06, 9.439, 1.481, 1.471
1978, 11, 164.7, 276.4, 3.939, 0.143, 2.368, 2.376
1978, 12, 153.8, 293.7, 1.552, -2.427, 2.505, 2.525
1979, 1, 88.54, 158.5, -0.7607, -4.694, 2.254, 2.247
1979, 2, 336.8, 520.4, 4.127, -0.5927, 3.5, 3.488
1979, 3, 119.9, 202.6, 9.112, 4.711, 2.032, 1.996
1979, 4, 172.5, 267.6, 10.02, 5.383, 1.951, 1.957
1979, 5, 82.74, 129, 13.95, 9.702, 2.124, 2.071
1979, 6, 37.22, 69.78, 16.86, 12.72, 2.495, 2.446
1979, 7, 19.36, 44.5, 20, 15.83, 2.504, 2.452
1979, 8, 48.71, 80.15, 18.48, 14.39, 2.455, 2.453
1979, 9, 58.19, 83.95, 17.92, 14.39, 1.88, 1.811
1979, 10, 196.1, 319.7, 12.83, 9.198, 2.146, 2.115
1979, 11, 132, 221.7, 6.54, 2.59, 2.761, 2.765
