# Created by WEAP: 9/4/2020 10:29:43 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: UT_N_Soldier Creek (959,876 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (269,161 ha),  2000 - 3000 m (524,683 ha),  3000 - 4000 m (165,918 ha),  4000 - 5000 m (114 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 3000 to 4000 m, Tavg[C]:Elevation 4000 to 5000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 3000 to 4000 m, wind[m/s]:Elevation 4000 to 5000 m

1970, 1, 13.15, 45.83, 69.07, 63.49, -6.302, -7.715, -12.7, -14.7, 2.715, 2.664, 2.843, 2.893
1970, 2, 4.834, 15.51, 28.27, 20.51, 1.735, -2.065, -7.003, -9.007, 2.256, 2.286, 2.35, 2.363
1970, 3, 13.44, 36.09, 62.8, 79.82, 2.849, -1.621, -6.874, -9.13, 2.551, 2.522, 2.625, 2.651
1970, 4, 7.207, 24.85, 42.45, 31.83, 6.046, 1.276, -3.82, -5.81, 3.015, 2.968, 3.027, 3.038
1970, 5, 7.742, 16.56, 37.05, 45.54, 14.77, 9.85, 4.606, 2.583, 2.247, 2.28, 2.303, 2.302
1970, 6, 49.53, 63.6, 94.93, 108.7, 18.74, 13.9, 8.7, 6.692, 2.274, 2.282, 2.26, 2.252
1970, 7, 17.77, 32.01, 53.41, 57.35, 22.81, 18.19, 12.89, 10.7, 1.656, 1.633, 1.723, 1.745
1970, 8, 15.14, 39, 67.21, 68.9, 23.42, 18.79, 13.6, 11.54, 1.754, 1.744, 1.871, 1.899
1970, 9, 16.06, 35.5, 54.41, 53.57, 15.02, 10.74, 5.385, 3.179, 2.708, 2.677, 2.71, 2.718
1970, 10, 10.99, 28.7, 34.25, 40.86, 7.272, 3.495, -1.696, -3.898, 2.346, 2.299, 2.376, 2.398
1970, 11, 7.909, 55.83, 66.09, 32.38, 2.791, -0.9751, -6.14, -8.176, 2.786, 2.733, 2.788, 2.805
1970, 12, 9.986, 52.98, 79.28, 63.19, -3.957, -7.538, -12.54, -14.81, 2.896, 2.856, 2.943, 2.968
1971, 1, 10.09, 32.6, 57.38, 53.97, -4.809, -7.211, -12.05, -13.93, 2.917, 2.859, 3.122, 3.193
1971, 2, 19.42, 40.51, 63.96, 55.27, -0.7541, -4.88, -9.954, -11.96, 2.68, 2.66, 2.786, 2.815
1971, 3, 0.2873, 5.662, 9.078, 11.01, 3.293, -1.139, -6.376, -8.533, 2.862, 2.791, 2.914, 2.945
1971, 4, 34.65, 53.1, 112.3, 150.4, 8.458, 3.966, -1.252, -3.243, 2.734, 2.726, 2.749, 2.754
1971, 5, 28.9, 51.1, 99.54, 109.2, 13.16, 8.206, 3.046, 1.2, 2.617, 2.689, 2.675, 2.664
1971, 6, 1.834, 8.139, 13.66, 12.87, 19.55, 14.45, 9.326, 7.382, 2.335, 2.233, 2.303, 2.328
1971, 7, 7.507, 11.3, 24.89, 38.44, 23.18, 18.41, 13.26, 11.02, 2.262, 2.22, 2.218, 2.221
1971, 8, 10.15, 33.6, 38.83, 34.43, 23.17, 18.5, 13.5, 11.43, 1.805, 1.788, 1.856, 1.871
1971, 9, 9.694, 22.45, 37.73, 37.81, 14.64, 10.44, 5.167, 3.044, 3.053, 3.005, 3.046, 3.057
1971, 10, 62.26, 91.54, 138.4, 163.5, 8.295, 4.331, -0.895, -3.025, 2.693, 2.666, 2.701, 2.71
1971, 11, 6.075, 27.64, 32.46, 25.86, -2.505, -4.141, -9.66, -12.08, 2.206, 2.192, 2.269, 2.291
1971, 12, 29.53, 106.8, 176.5, 156.7, -7.063, -10.29, -15.39, -17.38, 2.869, 2.879, 3, 3.027
1972, 1, 2.242, 27.06, 29.33, 13.19, -3.236, -7.353, -12.41, -14.6, 3.516, 3.442, 3.722, 3.795
1972, 2, 0.2745, 8.291, 10.77, 11.56, 0.8234, -3.342, -8.527, -10.73, 2.626, 2.542, 2.692, 2.734
1972, 3, 2.563, 12.58, 19.23, 13.79, 7.715, 3.285, -1.932, -4.171, 2.579, 2.568, 2.663, 2.689
1972, 4, 11.86, 39.7, 71.18, 83.33, 9.669, 4.779, -0.3051, -2.321, 3.094, 3.037, 3.09, 3.1
1972, 5, 10.19, 20.1, 37.69, 45.13, 14.74, 9.927, 4.842, 2.777, 2.174, 2.206, 2.274, 2.285
1972, 6, 23.52, 53.86, 90.52, 114.5, 19.88, 14.67, 9.612, 7.52, 2.417, 2.401, 2.453, 2.467
1972, 7, 4.569, 11.43, 19.2, 20.54, 23, 18.15, 12.89, 10.58, 2.429, 2.423, 2.507, 2.525
1972, 8, 16.32, 26.52, 35.21, 37.31, 21.84, 16.98, 11.88, 9.785, 1.888, 1.96, 2.003, 2.005
1972, 9, 24.64, 40.04, 61.7, 67.91, 16.27, 11.48, 6.419, 4.348, 2.878, 2.805, 2.966, 3.013
1972, 10, 63.23, 124, 185.1, 204.2, 10.08, 5.89, 0.6701, -1.492, 2.465, 2.502, 2.488, 2.479
1972, 11, 20.16, 52.28, 67.81, 64.2, 0.6577, -3.48, -8.723, -10.95, 2.579, 2.61, 2.65, 2.654
1972, 12, 24.21, 61.16, 104.9, 104.7, -9.926, -11.32, -16.35, -18.23, 2.771, 2.775, 2.869, 2.89
1973, 1, 14.85, 39.32, 74.49, 78.65, -14.05, -13.9, -18.91, -21.1, 2.409, 2.422, 2.44, 2.441
1973, 2, 11.26, 42.85, 67.15, 63.61, -10.03, -10.16, -15.53, -18.03, 2.263, 2.326, 2.32, 2.312
1973, 3, 27.38, 68.65, 113.9, 116, 0.4881, -3.181, -8.386, -10.76, 2.255, 2.298, 2.266, 2.249
1973, 4, 40.08, 65.17, 130.9, 145.4, 6.712, 1.848, -3.343, -5.565, 2.544, 2.557, 2.566, 2.564
1973, 5, 16.73, 23.33, 38.85, 46.51, 14.39, 9.939, 4.656, 2.494, 2.077, 2.079, 2.121, 2.13
1973, 6, 25.04, 30.03, 44.72, 48.89, 18.72, 14.1, 8.926, 6.857, 2.792, 2.743, 2.793, 2.807
1973, 7, 28.65, 58.02, 110.8, 132, 21.98, 17.38, 12.18, 9.93, 1.962, 1.881, 1.897, 1.902
1973, 8, 18.12, 35.24, 59.54, 81.94, 21.95, 17.05, 12.13, 10.04, 2.744, 2.741, 2.848, 2.873
1973, 9, 12.1, 29.07, 56.55, 52.54, 15.44, 11.15, 6.016, 3.866, 2.645, 2.583, 2.597, 2.595
1973, 10, 9.151, 15.47, 19.1, 24.69, 10.92, 6.912, 1.927, -0.1576, 2.938, 2.949, 3.038, 3.058
1973, 11, 27.65, 56.66, 90.04, 85.17, 0.5301, -2.626, -7.603, -9.683, 3.512, 3.42, 3.516, 3.542
1973, 12, 18.81, 55.5, 88, 71.13, -5.982, -7.439, -12.58, -14.41, 3.21, 3.183, 3.26, 3.276
1974, 1, 14.09, 53.58, 71.22, 56.65, -12.14, -12.12, -17.32, -19.38, 3.229, 3.182, 3.327, 3.359
1974, 2, 1.473, 15.26, 12.06, 7.595, -8.272, -8.988, -13.98, -16.02, 2.776, 2.76, 2.821, 2.831
1974, 3, 0.8662, 11.85, 16.83, 14, 5.577, 1.301, -3.533, -5.592, 3.861, 3.759, 3.953, 3.997
1974, 4, 8.535, 39.53, 74.02, 44.88, 7.733, 2.835, -1.927, -3.887, 3.282, 3.367, 3.354, 3.338
1974, 5, 0.1837, 1.099, 1.123, 3.668, 15.51, 10.58, 5.529, 3.437, 2.821, 2.7, 2.767, 2.787
1974, 6, 0.5479, 1.94, 3.738, 3.47, 20.88, 15.85, 11, 8.972, 2.213, 2.194, 2.276, 2.285
1974, 7, 8.941, 40.54, 34.52, 42.01, 23.12, 18.2, 13.36, 11.25, 2.365, 2.412, 2.476, 2.487
1974, 8, 2.993, 10.37, 12.8, 11.91, 21.36, 16.34, 11.52, 9.513, 2.546, 2.446, 2.57, 2.604
1974, 9, 1.146, 2.519, 3.687, 4.226, 17.07, 12.79, 7.717, 5.534, 2.014, 1.989, 2.088, 2.11
1974, 10, 37.84, 76.86, 115, 139.9, 11.31, 7.168, 1.998, 0.08038, 2.183, 2.224, 2.257, 2.257
