# Created by WEAP: 9/4/2020 10:29:27 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: CA_PGE_N_Upr SF Feather (4,201 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (4,069 ha),  2000 - 3000 m (132 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m

1970, 1, 813.9, 729.4, 1.126, -0.0375, 3.864, 3.852
1970, 2, 195, 206.3, 3.754, 2.578, 2.171, 2.168
1970, 3, 124.5, 112, 4.774, 3.709, 2.534, 2.534
1970, 4, 69.05, 68.5, 4.306, 3.305, 2.536, 2.535
1970, 5, 27.43, 30.1, 11.74, 10.64, 2.482, 2.489
1970, 6, 50.07, 52.76, 15.69, 14.71, 2.364, 2.34
1970, 7, 0.0353, 0, 18.86, 17.79, 2.224, 2.211
1970, 8, 0, 0.2424, 17.9, 16.81, 2.043, 2.037
1970, 9, 3.071, 4.34, 14.22, 13.08, 2.029, 2.029
1970, 10, 89.22, 70.72, 8.991, 7.795, 2.031, 2.046
1970, 11, 571, 603.2, 4.401, 3.308, 3.036, 3.038
1970, 12, 488.1, 557.1, -2.134, -3.367, 3.283, 3.296
1971, 1, 179.3, 166.9, -0.3551, -1.893, 2.869, 2.866
1971, 2, 32.11, 33.1, 1.78, 0.5352, 2.365, 2.368
1971, 3, 322.6, 316.8, 2.544, 1.482, 2.603, 2.619
1971, 4, 110.2, 108.8, 5.6, 4.605, 2.655, 2.666
1971, 5, 117.7, 116.4, 8.799, 7.932, 2.779, 2.767
1971, 6, 56.91, 68.04, 12.97, 11.97, 2.474, 2.458
1971, 7, 1.513, 2.758, 18.76, 17.8, 2.477, 2.441
1971, 8, 4.495, 3.117, 18.82, 17.76, 2.165, 2.149
1971, 9, 62.79, 64.15, 13.5, 12.28, 2.206, 2.218
1971, 10, 13.68, 9.969, 7.231, 6.015, 2.092, 2.094
1971, 11, 153.8, 160.9, 2.553, 1.301, 2.516, 2.525
1971, 12, 337.6, 386.6, -3.798, -5.06, 3.331, 3.337
1972, 1, 152.5, 136.2, -2.936, -4.565, 2.962, 2.97
1972, 2, 237.6, 261.6, 1.081, -0.2088, 2.604, 2.61
1972, 3, 78.48, 68.62, 6.212, 5.067, 1.981, 1.994
1972, 4, 203.3, 193.3, 5.074, 3.941, 2.885, 2.897
1972, 5, 42.72, 42.06, 10.95, 9.876, 2.005, 2
1972, 6, 18.87, 23.42, 15.46, 14.44, 2.325, 2.314
1972, 7, 0, 0, 18.66, 17.6, 2.236, 2.219
1972, 8, 0.4257, 0.7107, 17.63, 16.57, 2.211, 2.198
1972, 9, 73.4, 77.67, 12.39, 11.22, 1.7, 1.699
1972, 10, 137.3, 113.3, 7.886, 6.753, 2.091, 2.092
1972, 11, 325.3, 311.9, 1.88, 0.7274, 2.473, 2.467
1972, 12, 210.6, 242.5, -2.991, -4.253, 3.08, 3.082
1973, 1, 476.7, 426, -1.999, -3.203, 3.198, 3.199
1973, 2, 502.9, 551, 1.526, 0.4398, 3.213, 3.199
1973, 3, 152.8, 137.3, 1.642, 0.6246, 2.714, 2.723
1973, 4, 26.97, 25.78, 7.003, 5.897, 2.457, 2.456
1973, 5, 36.87, 37.18, 13, 11.98, 2.104, 2.101
1973, 6, 1.905, 0, 16.16, 15.19, 2.629, 2.62
1973, 7, 1.091, 2.065, 18.92, 17.88, 2.751, 2.717
1973, 8, 19.62, 20.54, 16.97, 15.91, 2.304, 2.287
1973, 9, 54.63, 48.23, 13.82, 12.72, 2.336, 2.343
1973, 10, 135.9, 109.1, 8.429, 7.274, 2.221, 2.226
1973, 11, 847.9, 951.6, 0.5856, -0.4167, 3.995, 4.004
1973, 12, 279.9, 321.7, 0.06701, -1.002, 3.05, 3.051
1974, 1, 346.3, 330.1, -1.173, -2.257, 3.209, 3.208
1974, 2, 220, 245.5, 1.027, 0.004696, 2.916, 2.927
1974, 3, 521.8, 485.3, 2.844, 1.898, 3.165, 3.172
1974, 4, 129.1, 114.1, 5.163, 4.133, 2.644, 2.66
1974, 5, 10.95, 11.42, 10.71, 9.665, 2.653, 2.639
1974, 6, 14.7, 13.18, 15.8, 14.67, 2.651, 2.634
1974, 7, 166.1, 139, 17.12, 16.13, 2.722, 2.706
1974, 8, 6.625, 6.92, 17.43, 16.32, 2.169, 2.135
1974, 9, 0, 0, 16.64, 15.39, 1.805, 1.809
1974, 10, 59.59, 42.69, 10.41, 9.164, 2.173, 2.175
1974, 11, 109.9, 126.5, 3.819, 2.615, 2.176, 2.174
1974, 12, 164.4, 185.3, -0.005127, -1.303, 2.708, 2.703
1975, 1, 125, 107.5, 0.3701, -1.026, 2.889, 2.887
1975, 2, 704.6, 756.3, 0.6152, -0.4279, 3.586, 3.587
1975, 3, 383.8, 318.8, 1.461, 0.5188, 3.631, 3.634
1975, 4, 188.3, 171.5, 2.208, 1.19, 2.76, 2.768
1975, 5, 42.95, 44.08, 10.79, 9.632, 2.818, 2.821
1975, 6, 19.43, 19.34, 14.58, 13.44, 2.817, 2.812
1975, 7, 12.95, 7.453, 17.71, 16.72, 2.803, 2.784
1975, 8, 47.04, 31.48, 16.21, 15.12, 2.215, 2.204
1975, 9, 23.91, 23.53, 16.82, 15.67, 1.438, 1.432
1975, 10, 213.4, 174.9, 7.598, 6.46, 2.443, 2.448
1975, 11, 98.61, 92.97, 2.336, 1.072, 2.694, 2.695
1975, 12, 56.39, 57.46, 1.64, 0.2139, 2.502, 2.494
1976, 1, 27.52, 25.78, 1.109, -0.2443, 2.328, 2.333
1976, 2, 267.7, 281.7, 1.343, 0.1638, 3.022, 3.037
1976, 3, 61.89, 58.77, 3.166, 2.111, 2.226, 2.24
1976, 4, 66.38, 51.99, 4.624, 3.617, 2.619, 2.614
1976, 5, 3.03, 6.736, 12.42, 11.31, 2.706, 2.701
1976, 6, 12.31, 14.39, 13.6, 12.42, 2.642, 2.636
1976, 7, 0.03598, 0.1803, 18.37, 17.22, 2.622, 2.611
1976, 8, 80.96, 59.66, 14.26, 13.13, 2.181, 2.177
1976, 9, 49.54, 46.49, 14.76, 13.63, 1.677, 1.668
