# Created by WEAP: 9/4/2020 10:29:04 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: CA_PGE_N_NF Feather (126,691 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (109,022 ha),  2000 - 3000 m (17,669 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m

1970, 1, 538.2, 818, -0.2335, -2.202, 4.059, 4.093
1970, 2, 106.8, 140.3, 2.548, 0.4332, 2.253, 2.268
1970, 3, 106.4, 162.6, 3.808, 1.28, 2.686, 2.71
1970, 4, 31.69, 62.57, 4.133, 1.492, 2.599, 2.599
1970, 5, 24.78, 41.43, 11.46, 9.08, 2.489, 2.471
1970, 6, 60.41, 108.6, 15.77, 13.28, 2.285, 2.292
1970, 7, 0, 0, 19.63, 17.17, 2.104, 2.1
1970, 8, 0.06415, 0.02426, 18.84, 16.38, 1.972, 1.963
1970, 9, 1.033, 4.004, 14.35, 11.95, 2.056, 2.063
1970, 10, 57.49, 98.01, 8.466, 6.357, 2.17, 2.18
1970, 11, 285.3, 451.4, 3.584, 1.478, 3.221, 3.249
1970, 12, 224.3, 384.9, -2.512, -4.718, 3.408, 3.404
1971, 1, 116.6, 174.7, -1.488, -3.007, 2.933, 2.943
1971, 2, 19.02, 38.15, -0.1053, -1.863, 2.449, 2.452
1971, 3, 256, 347.8, 1.144, -1.338, 2.826, 2.833
1971, 4, 64.91, 116.1, 5.247, 2.464, 2.793, 2.795
1971, 5, 80.06, 111.2, 9.162, 6.492, 2.896, 2.931
1971, 6, 60.44, 126.5, 13.51, 10.87, 2.354, 2.343
1971, 7, 4.183, 7.419, 19.75, 17.15, 2.264, 2.279
1971, 8, 1.236, 2.547, 19.93, 17.48, 2.044, 2.035
