# Created by WEAP: 7/31/2020 5:09:14 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: Upper Green (3,635,582 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (541,212 ha),  2000 - 3000 m (2,926,255 ha),  3000 - 4000 m (167,990 ha),  4000 - 5000 m (126 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 3000 to 4000 m, Tavg[C]:Elevation 4000 to 5000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 3000 to 4000 m, wind[m/s]:Elevation 4000 to 5000 m

1970, 1, 3.616, 36.21, 126.5, 180.3, -3.916, -6.608, -12.58, -14.98, 3.314, 3.453, 3.62, 3.935
1970, 2, 1.755, 7.618, 22.23, 23.65, -0.1435, -3.038, -9.354, -12.15, 2.491, 2.563, 2.712, 2.889
1970, 3, 15.65, 20.52, 80.26, 91.09, -0.6022, -3.124, -9.82, -13.01, 2.814, 2.836, 2.885, 2.995
1970, 4, 21.26, 30.46, 140, 214.6, 3.11, 0.3577, -6.588, -9.873, 3.059, 3.001, 3.001, 3.022
1970, 5, 24.03, 26.68, 51.61, 60.91, 12.13, 9.248, 2.456, -0.6971, 2.308, 2.3, 2.322, 2.329
1970, 6, 61.13, 57.12, 86.25, 97.33, 16.73, 14.28, 7.496, 4.413, 2.246, 2.249, 2.292, 2.322
1970, 7, 13.03, 23.49, 43.82, 35.95, 21.34, 18.33, 11.06, 7.511, 1.882, 1.884, 1.873, 1.913
1970, 8, 6.548, 13.38, 40.76, 49.17, 21.97, 18.91, 11.92, 8.54, 2.028, 2.029, 1.999, 2.012
1970, 9, 23.45, 31.82, 69.47, 87.47, 12.25, 9.768, 3.308, 0.1549, 2.608, 2.519, 2.499, 2.442
1970, 10, 29.02, 33.18, 73.07, 99.64, 4.968, 2.824, -3.234, -5.71, 2.552, 2.584, 2.656, 2.785
1970, 11, 18.95, 48.46, 128.7, 142.2, 0.9272, -1.538, -8.057, -10.87, 2.975, 3.041, 3.133, 3.288
1970, 12, 8.427, 27.54, 93, 91.4, -6.784, -9.115, -14.31, -16.57, 3.189, 3.258, 3.387, 3.597
1971, 1, 8.21, 39.95, 120.5, 145.1, -3.421, -6.221, -12.36, -14.96, 3.828, 4.007, 4.155, 4.54
1971, 2, 5.705, 18.27, 56.33, 47.17, -2.816, -5.782, -12.22, -14.85, 3.034, 3.09, 3.184, 3.354
1971, 3, 7.827, 24.31, 68.31, 77.89, -0.3035, -3.26, -9.575, -12.7, 3.208, 3.251, 3.3, 3.456
1971, 4, 43.96, 61.59, 184, 229.4, 5.855, 3.218, -3.695, -6.903, 2.699, 2.671, 2.721, 2.737
1971, 5, 59.32, 54.51, 93.18, 69.61, 11.03, 8.744, 2.181, -0.576, 2.555, 2.538, 2.56, 2.517
1971, 6, 5.992, 14.44, 25.85, 38.08, 17.22, 14.23, 7.291, 4.059, 2.372, 2.277, 2.187, 2.136
