# Created by WEAP: 9/4/2020 10:28:41 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: CAN_BC_Kettle (1,094,612 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (232,385 ha),  1000 - 2000 m (841,029 ha),  2000 - 3000 m (21,198 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m

1970, 1, 81.79, 101.5, 138.5, -6.262, -8.975, -11.97, 2.324, 2.229, 2.127
1970, 2, 32.49, 38.18, 48.18, -0.7265, -3.661, -7.112, 2.262, 2.171, 2.067
1970, 3, 30.64, 43.03, 62.42, 1.668, -1.556, -5.039, 2.297, 2.32, 2.344
1970, 4, 21.88, 29.75, 35.88, 5.023, 1.874, -1.518, 2.69, 2.664, 2.66
1970, 5, 21.64, 28.39, 37.23, 12.16, 8.709, 5.186, 1.509, 1.468, 1.421
1970, 6, 61.01, 57.68, 61.25, 17.68, 14.34, 10.7, 2.067, 2.062, 2.067
1970, 7, 12.65, 20.56, 26.96, 19.91, 16.61, 13.12, 1.899, 1.905, 1.946
1970, 8, 17.3, 14.81, 13.2, 19.32, 15.84, 12.26, 1.624, 1.64, 1.673
1970, 9, 25.91, 33.59, 46.07, 11.18, 7.772, 4.047, 2.278, 2.274, 2.304
1970, 10, 38.51, 46.61, 60.36, 5.485, 2.451, -1.132, 2.119, 2.12, 2.104
1970, 11, 67.88, 87.53, 120.6, -1.337, -4.199, -7.262, 2.845, 2.726, 2.583
1970, 12, 82.58, 99.95, 128.6, -5.753, -8.414, -11.18, 2.9, 2.887, 2.846
1971, 1, 96.67, 121.7, 175, -5.443, -8.112, -11.18, 3.407, 3.406, 3.436
1971, 2, 50.26, 85.58, 134.9, -2.263, -5.173, -8.514, 2.156, 2.113, 2.065
1971, 3, 48.99, 61.61, 87.36, -0.8646, -4.04, -7.339, 2.621, 2.586, 2.559
1971, 4, 38.33, 41.8, 48.41, 6.579, 3.331, -0.1251, 1.977, 1.937, 1.891
1971, 5, 68.37, 77.15, 89, 12.37, 9.025, 5.246, 1.837, 1.73, 1.61
1971, 6, 66.57, 87.59, 100.9, 13.42, 10.08, 6.409, 1.702, 1.732, 1.762
1971, 7, 43.99, 45.63, 47.56, 18.61, 15.24, 11.52, 1.624, 1.652, 1.708
1971, 8, 20.3, 25.19, 28.28, 20.93, 17.58, 14.09, 1.837, 1.882, 1.968
1971, 9, 44.53, 45.07, 49.15, 11.14, 8.005, 4.595, 2.148, 2.152, 2.188
1971, 10, 34, 45.22, 61.53, 5.444, 2.326, -1.134, 2.135, 2.118, 2.13
1971, 11, 39.58, 53.9, 76.74, 0.1773, -2.587, -5.652, 2.365, 2.388, 2.398
1971, 12, 106, 146.3, 203.7, -8.156, -10.96, -13.7, 2.507, 2.464, 2.403
1972, 1, 62.59, 88.58, 130.6, -9.13, -11.94, -14.82, 3.638, 3.585, 3.563
1972, 2, 25.07, 43.14, 65.14, -3.221, -6.099, -9.078, 2.951, 2.891, 2.853
1972, 3, 47.73, 70.72, 108.3, 2.634, -0.6364, -4.261, 2.405, 2.441, 2.483
1972, 4, 35.76, 49.42, 65.13, 4.773, 1.327, -2.298, 2.576, 2.584, 2.598
1972, 5, 61.71, 69.31, 77.4, 12.63, 9.111, 5.507, 2.001, 2.003, 2.012
1972, 6, 67.19, 85.84, 103.2, 14.6, 11.16, 7.353, 1.889, 1.919, 1.971
1972, 7, 28.02, 38.07, 51.93, 17.09, 13.74, 9.948, 2.085, 2.102, 2.156
1972, 8, 48.82, 44.01, 38.18, 19.2, 15.68, 11.99, 1.46, 1.457, 1.457
1972, 9, 41.55, 52.95, 68.34, 10.46, 7.165, 3.557, 2.294, 2.303, 2.354
1972, 10, 11.48, 15.96, 20.88, 5.852, 2.396, -1.34, 1.689, 1.673, 1.664
1972, 11, 42.02, 44.09, 55.71, 0.8085, -2.004, -5.152, 2.207, 2.182, 2.135
1972, 12, 58.71, 71.63, 105, -6.414, -9.203, -12.3, 2.961, 2.924, 2.885
1973, 1, 33.36, 36.38, 48.65, -6.785, -9.603, -12.8, 3.139, 3.07, 2.958
1973, 2, 48.6, 73.03, 104.5, -1.407, -4.683, -8.182, 2.104, 2.059, 1.987
1973, 3, 36.69, 54.04, 81.36, 3.149, -0.08373, -3.617, 1.91, 1.886, 1.855
1973, 4, 16.12, 17.57, 21.96, 6.954, 3.77, 0.2337, 1.83, 1.804, 1.816
1973, 5, 33.87, 38.96, 48.46, 12.08, 8.769, 5.202, 2.144, 2.109, 2.075
1973, 6, 23.54, 30.14, 35.69, 14.88, 11.48, 7.834, 2.45, 2.363, 2.332
1973, 7, 3.407, 5.9, 6.875, 19.72, 15.98, 12.19, 1.869, 1.853, 1.881
1973, 8, 9.435, 13.09, 15.89, 18.68, 15.02, 11.41, 2.152, 2.11, 2.106
1973, 9, 52.14, 60.6, 71.32, 14.21, 10.82, 7.222, 1.975, 1.981, 2.023
1973, 10, 47.83, 76.29, 112.8, 6.051, 2.941, -0.5516, 1.982, 1.997, 2.019
1973, 11, 139.1, 155.4, 198.5, -1.951, -4.921, -8.154, 2.391, 2.371, 2.352
1973, 12, 100.3, 111.1, 138.2, -2.091, -4.749, -7.858, 2.305, 2.276, 2.222
1974, 1, 69.21, 92.71, 131.9, -6.345, -8.893, -11.84, 3.383, 3.411, 3.465
1974, 2, 80.76, 107.2, 147.2, -0.6601, -3.566, -6.858, 2.745, 2.738, 2.757
1974, 3, 48.01, 62.56, 86.05, 1.784, -1.481, -5.069, 2.747, 2.765, 2.801
1974, 4, 40.17, 52.87, 70.7, 7.579, 4.256, 0.6798, 2.378, 2.331, 2.289
1974, 5, 45.78, 58.92, 74.66, 9.495, 6.273, 2.806, 2.127, 2.127, 2.14
1974, 6, 7.37, 11.11, 15.01, 17.24, 13.72, 10.04, 1.973, 1.943, 1.974
1974, 7, 45.15, 47.99, 54.18, 17.62, 14.03, 10.34, 1.89, 1.92, 1.965
1974, 8, 30.69, 34.49, 41.04, 18.43, 14.98, 11.22, 1.806, 1.829, 1.875
1974, 9, 8.112, 9.318, 10.95, 14.49, 11.06, 7.162, 1.838, 1.801, 1.771
1974, 10, 2.431, 4.791, 8.078, 7.726, 4.59, 0.9564, 1.532, 1.529, 1.501
1974, 11, 78.3, 79.89, 103.5, 0.7886, -2.015, -5.049, 1.972, 1.928, 1.862
1974, 12, 96.07, 110.8, 140.7, -3.01, -5.604, -8.47, 2.414, 2.4, 2.393
1975, 1, 70.94, 95.51, 142.1, -7.022, -9.628, -12.53, 2.289, 2.279, 2.295
1975, 2, 90.65, 106.7, 142.6, -5.741, -9.047, -12.45, 2.772, 2.726, 2.684
1975, 3, 37.55, 47.25, 60.87, -0.3907, -3.671, -7.108, 2.65, 2.637, 2.636
1975, 4, 31.95, 37.53, 43.55, 5.597, 2.049, -1.57, 2.255, 2.238, 2.237
1975, 5, 33.83, 37.75, 43.69, 11.34, 7.928, 4.346, 2.424, 2.421, 2.432
1975, 6, 55.64, 58.41, 62, 14.15, 10.8, 7.216, 2.632, 2.561, 2.579
1975, 7, 52.8, 44.62, 42.24, 20.65, 17.2, 13.49, 1.933, 1.909, 1.923
1975, 8, 60.36, 74.35, 88.05, 15.79, 12.37, 8.712, 1.999, 2.009, 2.036
1975, 9, 4.757, 5.88, 7.099, 14.39, 10.86, 7.07, 1.543, 1.501, 1.451
1975, 10, 51.12, 58.02, 76.68, 6.153, 3.037, -0.3669, 2.332, 2.354, 2.379
1975, 11, 64.55, 82.2, 108.8, -0.8571, -3.664, -6.764, 2.868, 2.907, 2.941
1975, 12, 62.01, 71.69, 95.13, -3.954, -6.756, -9.904, 2.563, 2.552, 2.555
1976, 1, 76.91, 94.97, 131, -4.625, -7.273, -10.31, 2.333, 2.318, 2.322
1976, 2, 47.01, 62.86, 88.76, -2.751, -5.629, -8.841, 3.202, 3.163, 3.154
1976, 3, 43.6, 52.36, 70.05, -0.496, -3.678, -7.191, 2.471, 2.512, 2.591
1976, 4, 32.77, 35.2, 40.39, 6.82, 3.617, 0.1894, 2.237, 2.165, 2.095
1976, 5, 55.76, 68.32, 80.06, 11.47, 7.987, 4.3, 1.964, 1.982, 1.987
1976, 6, 51.74, 59.41, 62.14, 13.26, 9.816, 6.155, 2.108, 2.082, 2.059
1976, 7, 25.01, 27.57, 30.38, 17.81, 14.21, 10.42, 1.3, 1.314, 1.322
1976, 8, 121.9, 139.7, 162.9, 16.12, 12.64, 8.88, 1.543, 1.604, 1.681
1976, 9, 14.54, 21.39, 30.81, 14.63, 10.98, 6.977, 1.754, 1.733, 1.714
1976, 10, 25.92, 32.49, 47.25, 6.506, 3.284, -0.316, 1.702, 1.73, 1.777
1976, 11, 18.11, 21.77, 30.25, -0.01689, -2.632, -5.675, 1.965, 1.899, 1.818
1976, 12, 27.8, 38.53, 54.52, -4.21, -6.578, -9.289, 2.357, 2.361, 2.377
1977, 1, 31.74, 48, 72.61, -9.02, -11.1, -13.69, 1.43, 1.396, 1.373
1977, 2, 19.8, 36.92, 61.59, -1.271, -3.927, -7.111, 1.925, 1.903, 1.844
1977, 3, 45.01, 66.04, 90.48, 1.572, -1.709, -5.145, 2.491, 2.49, 2.492
1977, 4, 6.277, 9.968, 14.62, 9.096, 5.586, 1.862, 1.95, 1.939, 1.929
1977, 5, 75.4, 88.78, 98.52, 9.66, 6.498, 3.174, 2.056, 2.059, 2.09
1977, 6, 31.75, 32.02, 35.7, 16.89, 13.37, 9.648, 1.651, 1.616, 1.569
1977, 7, 20.89, 27.39, 35.6, 18.03, 14.32, 10.42, 1.97, 1.992, 2.036
1977, 8, 33.94, 45.67, 62.61, 19.77, 16.19, 12.33, 1.881, 1.858, 1.846
1977, 9, 32.52, 36.76, 42.41, 11.44, 8.16, 4.612, 1.676, 1.643, 1.616
1977, 10, 21.24, 24.31, 30.59, 6.246, 3.093, -0.4498, 2.162, 2.188, 2.212
1977, 11, 58.99, 85.64, 122.3, -1.913, -4.744, -7.882, 2.972, 2.94, 2.914
1977, 12, 77.29, 103.9, 141.8, -6.669, -9.549, -12.84, 2.615, 2.517, 2.387
1978, 1, 62.11, 72.5, 92.13, -5.795, -8.751, -12.15, 2.54, 2.461, 2.371
1978, 2, 43.89, 63.69, 95.68, -1.317, -4.422, -7.921, 2.213, 2.186, 2.153
