# Created by WEAP: 9/4/2020 10:28:45 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: WA_ID_AVA_Priest (93,397 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (59,965 ha),  1000 - 2000 m (33,432 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m

1970, 1, 190.4, 239.6, -4.91, -7.021, 2.675, 2.655
1970, 2, 116.1, 144, -0.4806, -2.61, 2.45, 2.435
1970, 3, 60.26, 73.16, 1.333, -0.7489, 2.36, 2.363
1970, 4, 44.19, 56.06, 4.313, 2.246, 2.955, 2.958
1970, 5, 34.59, 40, 12.28, 10.07, 1.792, 1.792
1970, 6, 59.37, 65.59, 17.73, 15.46, 2.194, 2.2
1970, 7, 18.95, 22.09, 20.5, 18.26, 2.081, 2.097
1970, 8, 3.921, 5.102, 19.7, 17.45, 1.72, 1.727
1970, 9, 58.82, 69.01, 11.75, 9.532, 2.538, 2.551
1970, 10, 81.21, 97.22, 5.993, 3.835, 2.184, 2.183
1970, 11, 66.41, 88.24, 0.3501, -1.79, 3.092, 3.072
1970, 12, 156.8, 191.9, -3.946, -6.117, 3.044, 3.036
1971, 1, 121.3, 155.2, -3.17, -5.316, 3.735, 3.729
1971, 2, 75.43, 94.57, -1.393, -3.529, 2.503, 2.496
1971, 3, 90.57, 112.7, 0.1701, -1.935, 2.916, 2.92
1971, 4, 73.17, 90.3, 6.496, 4.359, 2.158, 2.151
1971, 5, 48.4, 57.02, 13.05, 10.85, 2.153, 2.137
1971, 6, 88.46, 96.85, 14.46, 12.23, 1.887, 1.901
1971, 7, 25.04, 28.61, 19.19, 16.93, 1.775, 1.783
1971, 8, 41.66, 45.22, 21.01, 18.79, 1.981, 1.995
1971, 9, 56.61, 66.58, 11.34, 9.163, 2.334, 2.346
1971, 10, 50.34, 64.52, 6.007, 3.872, 2.414, 2.422
1971, 11, 77.12, 101.3, 0.1461, -1.896, 2.462, 2.466
1971, 12, 138.8, 167.5, -4.821, -6.875, 2.805, 2.79
1972, 1, 112.9, 141.4, -6.462, -8.541, 4.091, 4.085
1972, 2, 97.52, 122.6, -1.55, -3.661, 3.318, 3.313
1972, 3, 70.39, 88.71, 3.448, 1.404, 2.649, 2.655
1972, 4, 66.46, 83.04, 4.866, 2.752, 2.698, 2.7
1972, 5, 50.27, 58.88, 13.23, 10.98, 2.136, 2.142
1972, 6, 84.2, 89.3, 15.76, 13.52, 2.019, 2.034
1972, 7, 41.26, 44.45, 17.97, 15.75, 2.291, 2.302
1972, 8, 37, 39.57, 20.39, 18.14, 1.55, 1.551
1972, 9, 47.22, 55.66, 11.64, 9.45, 2.545, 2.558
1972, 10, 18.74, 23.66, 7.128, 4.888, 1.861, 1.863
1972, 11, 70.05, 94.38, 1.152, -0.9373, 2.295, 2.294
1972, 12, 141, 175.2, -5.553, -7.66, 3.231, 3.219
1973, 1, 109.8, 138.8, -5.495, -7.578, 3.224, 3.209
1973, 2, 35.18, 44.33, -0.7134, -2.842, 2.191, 2.177
1973, 3, 45.19, 55.57, 3.162, 1.09, 2.042, 2.037
1973, 4, 25.75, 31.77, 6.892, 4.779, 2.145, 2.148
1973, 5, 56.78, 64.25, 12.74, 10.54, 2.3, 2.304
1973, 6, 19.37, 21.98, 15.77, 13.6, 2.854, 2.861
1973, 7, 0.01457, 0.146, 20.26, 18.02, 2.071, 2.077
1973, 8, 11.24, 13.2, 19.48, 17.28, 2.356, 2.359
1973, 9, 73.77, 86, 14.42, 12.21, 2.181, 2.188
1973, 10, 62.26, 76.42, 7.202, 5.042, 2.125, 2.134
1973, 11, 277, 364.4, -0.8041, -2.932, 2.663, 2.659
1973, 12, 199.2, 245.7, -1.725, -3.781, 2.411, 2.401
1974, 1, 223.2, 282.2, -5.239, -7.333, 3.69, 3.691
1974, 2, 116.2, 146.6, -0.5113, -2.558, 3.122, 3.127
1974, 3, 96.34, 121.8, 1.807, -0.2179, 2.908, 2.909
1974, 4, 58.65, 73.57, 7.488, 5.318, 2.54, 2.532
1974, 5, 87.21, 94.54, 9.883, 7.702, 2.333, 2.344
1974, 6, 19.57, 21.27, 18.03, 15.8, 2.243, 2.249
1974, 7, 54.06, 58.05, 19, 16.75, 1.938, 1.942
1974, 8, 19.65, 20.97, 18.97, 16.76, 1.958, 1.959
1974, 9, 21.51, 23.52, 14.95, 12.75, 1.989, 1.99
1974, 10, 3.446, 3.718, 7.989, 5.836, 1.544, 1.543
1974, 11, 204, 268.6, 1.599, -0.5612, 2.207, 2.202
1974, 12, 125.6, 155.7, -1.375, -3.482, 2.803, 2.804
1975, 1, 94.15, 119.7, -4.856, -7.036, 2.718, 2.72
1975, 2, 136.1, 170.7, -3.858, -6.027, 3.008, 3.011
1975, 3, 69.32, 87.07, 0.4678, -1.646, 2.815, 2.814
1975, 4, 53.59, 66.37, 4.812, 2.715, 2.514, 2.511
1975, 5, 39.89, 46.2, 11.57, 9.367, 2.695, 2.698
1975, 6, 65.15, 71.13, 14.8, 12.54, 3.058, 3.064
1975, 7, 54.26, 55.81, 21.79, 19.49, 2.189, 2.195
1975, 8, 71.48, 81.01, 17.15, 14.9, 2.132, 2.139
1975, 9, 4.914, 5.679, 14.71, 12.46, 1.639, 1.636
1975, 10, 94.19, 116.5, 7.253, 5.039, 2.482, 2.485
1975, 11, 82.16, 107.1, -0.9202, -2.967, 2.954, 2.962
1975, 12, 103.6, 126.9, -2.393, -4.428, 2.903, 2.905
1976, 1, 76.27, 97.48, -2.639, -4.729, 2.675, 2.678
1976, 2, 129.8, 163.9, -1.685, -3.777, 3.646, 3.649
1976, 3, 48.29, 60.62, -0.5432, -2.609, 2.805, 2.818
1976, 4, 65.5, 81.02, 6.34, 4.276, 2.451, 2.444
1976, 5, 54.29, 63.58, 12.37, 10.21, 2.03, 2.031
1976, 6, 35.29, 40.84, 13.79, 11.53, 2.317, 2.318
1976, 7, 25.64, 30.03, 18.57, 16.3, 1.506, 1.507
1976, 8, 97.95, 111.2, 17.14, 14.94, 1.687, 1.699
1976, 9, 4.725, 5.345, 15.29, 13.07, 1.88, 1.883
1976, 10, 23.97, 30.45, 7.406, 5.199, 1.892, 1.904
1976, 11, 34.42, 48.83, 0.3728, -1.771, 2.105, 2.101
1976, 12, 60.83, 72.13, -3.002, -5.008, 2.646, 2.651
1977, 1, 35.87, 46.16, -6.099, -8.176, 1.763, 1.76
1977, 2, 32.19, 40.46, 0.1064, -1.992, 2.086, 2.082
1977, 3, 58.08, 73.56, 2.282, 0.1777, 2.681, 2.678
1977, 4, 9.462, 11.6, 9.051, 6.949, 2.046, 2.051
1977, 5, 62.87, 72.59, 9.934, 7.844, 2.337, 2.352
1977, 6, 29.8, 33.02, 17.14, 14.99, 1.907, 1.907
1977, 7, 15.76, 18.5, 18.31, 16.12, 2.201, 2.216
1977, 8, 60.44, 68.47, 19.86, 17.67, 1.995, 1.995
1977, 9, 57.82, 68.97, 12.04, 9.85, 1.815, 1.82
1977, 10, 43.3, 52.68, 7.004, 4.823, 2.267, 2.278
1977, 11, 113.8, 151.5, -0.8923, -3.038, 3.279, 3.279
1977, 12, 189.4, 227.9, -3.654, -5.922, 2.807, 2.782
1978, 1, 97.26, 121.4, -3.005, -5.313, 2.684, 2.671
1978, 2, 65.08, 80.45, 0.03375, -2.222, 2.416, 2.41
1978, 3, 37.55, 46.79, 3.998, 1.809, 2.197, 2.2
1978, 4, 67.51, 84.11, 7.707, 5.548, 2.681, 2.679
1978, 5, 120.4, 139.9, 10.65, 8.452, 2.489, 2.49
1978, 6, 29.91, 32.26, 16.87, 14.62, 1.694, 1.704
1978, 7, 87.22, 89.51, 19.49, 17.25, 1.549, 1.55
1978, 8, 81.44, 88.96, 17.54, 15.34, 1.958, 1.966
1978, 9, 47.38, 56.26, 13.22, 11.04, 2.099, 2.113
1978, 10, 6.136, 7.669, 7.703, 5.539, 1.769, 1.773
1978, 11, 66.75, 85.92, -1.695, -3.801, 2.95, 2.957
1978, 12, 41.08, 50.12, -7.267, -9.407, 2.916, 2.922
1979, 1, 31.73, 38.67, -11.66, -13.76, 1.689, 1.671
1979, 2, 194.9, 242.8, -2.673, -4.818, 3.095, 3.104
1979, 3, 41.57, 52.69, 2.628, 0.5667, 2.358, 2.35
1979, 4, 47.73, 62.46, 6.246, 4.162, 1.967, 1.962
1979, 5, 61.4, 71.48, 12.65, 10.42, 1.87, 1.88
1979, 6, 28.14, 29.44, 16.84, 14.67, 2.171, 2.18
1979, 7, 28.73, 30.68, 20.41, 18.27, 1.908, 1.904
1979, 8, 24.75, 27.7, 20.56, 18.41, 1.678, 1.677
1979, 9, 28.91, 34.28, 15.96, 13.73, 1.674, 1.677
1979, 10, 75.8, 93.46, 8.706, 6.537, 1.732, 1.729
1979, 11, 40.28, 52.95, -2.093, -4.144, 1.644, 1.627
1979, 12, 145.2, 184, -0.07686, -2.204, 3.306, 3.295
1980, 1, 111.9, 140.8, -7.102, -9.274, 2.718, 2.699
1980, 2, 93.25, 118.7, -1.064, -3.216, 2.472, 2.463
1980, 3, 72.76, 91.83, 1.646, -0.4782, 2.788, 2.787
1980, 4, 66.46, 82.29, 9.542, 7.437, 2.209, 2.204
1980, 5, 77.87, 88.48, 13.17, 11.01, 1.892, 1.888
1980, 6, 55.5, 59.44, 14.74, 12.55, 1.981, 1.988
1980, 7, 38.58, 41.63, 18.97, 16.81, 1.976, 1.986
1980, 8, 43.64, 52.24, 16.32, 14.17, 2.282, 2.284
