# Created by WEAP: 9/4/2020 10:29:41 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: NV_S_Las Vegas Valley (3,527,895 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (772,994 ha),  1000 - 2000 m (2,322,995 ha),  2000 - 3000 m (429,468 ha),  3000 - 4000 m (2,438 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 3000 to 4000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 3000 to 4000 m

1970, 1, 3.648, 7.821, 12.76, 25.27, 7.162, 2.567, -1.484, -4.686, 2.448, 2.476, 2.551, 2.55
1970, 2, 15.44, 22.75, 31.49, 47.47, 12.22, 6.967, 2.388, -1.073, 2.938, 2.789, 2.69, 2.629
1970, 3, 27.65, 39.91, 55.69, 81.63, 12.42, 6.598, 1.627, -1.987, 2.861, 2.857, 2.869, 2.838
1970, 4, 0.7605, 9.045, 32.67, 74.63, 14.82, 8.851, 3.781, -0.12, 3.133, 3.139, 3.167, 3.164
1970, 5, 0.01003, 0.3268, 0.9854, 2.191, 23.38, 17.59, 12.47, 8.414, 3.207, 3.088, 2.997, 2.96
1970, 6, 1.239, 11.18, 25.32, 41.45, 28.3, 22.45, 17.31, 13.4, 2.962, 2.826, 2.722, 2.678
1970, 7, 15.52, 49.6, 80.13, 114.4, 31.48, 25.94, 21.15, 17.29, 2.738, 2.424, 2.17, 2.054
1970, 8, 28.33, 56.36, 63.29, 62.06, 31.11, 25.53, 20.89, 17.23, 2.542, 2.323, 2.123, 2.033
1970, 9, 1.764, 6.781, 15.71, 27.74, 24.75, 18.74, 13.86, 10.12, 2.947, 2.859, 2.788, 2.759
1970, 10, 0.1594, 0.7512, 3.689, 8.843, 17.95, 12.57, 7.825, 4.279, 2.876, 2.744, 2.635, 2.585
1970, 11, 18.23, 38.66, 64.96, 95.72, 13.12, 7.761, 3.437, 0.2439, 2.951, 2.94, 2.942, 2.928
1970, 12, 8.672, 21.91, 44.27, 71.57, 6.992, 1.41, -3.251, -6.356, 2.304, 2.321, 2.391, 2.405
1971, 1, 4.015, 4.014, 8.228, 18.19, 6.855, 2.13, -2.008, -5.206, 2.978, 2.8, 2.713, 2.673
1971, 2, 18.74, 27.83, 37.03, 55.58, 9.677, 4.367, -0.1933, -3.652, 2.72, 2.654, 2.641, 2.609
1971, 3, 0.5054, 1.796, 5.178, 11.42, 13.1, 7.7, 2.816, -0.7273, 3.117, 3.023, 2.983, 2.963
1971, 4, 2.655, 14.18, 31.53, 62.31, 16.76, 11.39, 6.656, 3.072, 3.172, 3.001, 2.904, 2.902
1971, 5, 31.71, 48.44, 72.65, 128, 19.63, 14.08, 9.212, 5.581, 3.478, 3.353, 3.242, 3.194
1971, 6, 0.03347, 1.62, 6.454, 11.61, 27.27, 21.65, 16.91, 13.18, 3.321, 2.949, 2.631, 2.569
1971, 7, 7.809, 16.09, 16.95, 20.06, 31.95, 26.46, 21.86, 18.11, 2.891, 2.519, 2.225, 2.133
1971, 8, 18.75, 66.57, 76.43, 110.7, 30.89, 25.26, 20.6, 16.89, 2.2, 1.979, 1.818, 1.752
1971, 9, 0.4528, 4.274, 5.739, 5.184, 24.77, 19.1, 14.18, 10.5, 2.838, 2.875, 2.887, 2.872
1971, 10, 11.51, 32.52, 50.85, 64.69, 16.68, 11.46, 6.718, 3.259, 2.843, 2.788, 2.758, 2.719
1971, 11, 4.258, 7.812, 11.72, 25.04, 10.69, 5.709, 1.244, -1.859, 2.582, 2.539, 2.519, 2.491
1971, 12, 34.23, 58.68, 99.51, 134.8, 5.298, -0.2728, -4.839, -8.067, 3.236, 3.185, 3.174, 3.129
1972, 1, 0.03212, 0.5108, 2.451, 6.984, 5.662, 1.136, -2.903, -6.025, 2.892, 2.714, 2.679, 2.666
1972, 2, 0, 0.0182, 0.5863, 2.097, 10.68, 5.924, 1.662, -1.852, 2.231, 2.204, 2.239, 2.243
1972, 3, 0, 0.04364, 1.131, 3.434, 17.31, 11.88, 7.164, 3.628, 2.414, 2.509, 2.594, 2.589
1972, 4, 3.26, 8.136, 20.4, 39.84, 17.86, 12.19, 7.286, 3.702, 3.677, 3.656, 3.645, 3.619
1972, 5, 1.428, 4.696, 5.27, 6.031, 22.81, 17.37, 12.68, 9.122, 2.95, 2.719, 2.523, 2.47
1972, 6, 7.917, 34.36, 46.42, 55.3, 27.79, 22.35, 17.62, 14, 2.928, 2.746, 2.562, 2.501
1972, 7, 2.659, 4.5, 4.379, 6.53, 31.67, 26.83, 22.49, 18.59, 3.004, 2.751, 2.555, 2.487
1972, 8, 31.95, 34.23, 38.4, 49.07, 29.41, 24.01, 19.57, 15.77, 2.303, 2.244, 2.206, 2.17
1972, 9, 32.19, 39.96, 54.54, 75.96, 24.7, 19.02, 14.44, 10.74, 2.742, 2.726, 2.663, 2.613
1972, 10, 34.75, 68.25, 88.87, 112.4, 17.37, 12.17, 7.672, 4.084, 2.973, 3.04, 3.063, 3.022
1972, 11, 38.11, 47.3, 62.25, 100.4, 9.473, 4.493, 0.08818, -3.285, 2.683, 2.629, 2.624, 2.593
1972, 12, 4.782, 18.55, 38.9, 63.21, 5.37, -0.3362, -4.635, -7.595, 2.714, 2.583, 2.576, 2.568
1973, 1, 19.9, 35.19, 46.35, 64.93, 4.568, -1.105, -5.368, -8.333, 2.789, 2.729, 2.743, 2.73
1973, 2, 34.86, 51.78, 84.07, 121.1, 9.862, 3.806, -1.149, -4.518, 2.822, 2.663, 2.581, 2.536
1973, 3, 53.98, 83.54, 105.2, 146.4, 10.46, 4.738, -0.06697, -3.49, 2.636, 2.717, 2.8, 2.8
1973, 4, 6.943, 20.36, 40.37, 66.78, 16.15, 10.31, 5.27, 1.638, 3.334, 3.296, 3.279, 3.235
1973, 5, 4.484, 16.04, 24.93, 40.33, 24.06, 18.19, 13.32, 9.33, 2.58, 2.487, 2.436, 2.408
1973, 6, 6.342, 18.94, 28.76, 45.17, 28.49, 22.24, 17.4, 13.46, 3.586, 3.541, 3.47, 3.424
1973, 7, 4.289, 12.26, 22.4, 38.78, 32.05, 25.95, 21.19, 17.21, 2.847, 2.561, 2.331, 2.284
1973, 8, 7.04, 17.98, 24.89, 36.43, 30.52, 24.49, 20, 16.27, 2.791, 2.738, 2.676, 2.624
1973, 9, 0.2545, 1.127, 3.375, 5.942, 25.74, 19.66, 14.96, 11.08, 2.505, 2.56, 2.596, 2.599
1973, 10, 5.031, 9.534, 16.93, 29.04, 20.17, 14.35, 9.888, 6.377, 2.805, 2.952, 3.049, 3.034
1973, 11, 8.173, 19.88, 33.21, 59.82, 11.69, 6.259, 2.031, -1.5, 3.103, 3.356, 3.556, 3.572
1973, 12, 2.79, 7.747, 22.37, 43.29, 8.38, 3.351, -0.7261, -3.663, 3.235, 3.319, 3.429, 3.412
1974, 1, 25.15, 50.41, 67.71, 80.35, 4.969, -0.6882, -4.689, -7.515, 2.538, 2.692, 2.919, 2.933
1974, 2, 0.2876, 1.399, 7.883, 19.98, 9.494, 3.557, -1.03, -4.113, 3.002, 3.01, 3.093, 3.071
1974, 3, 9.147, 13.37, 23.64, 42.89, 15.33, 9.493, 4.774, 1.15, 3.278, 3.394, 3.521, 3.514
1974, 4, 4.418, 9.332, 19.51, 39.16, 17.21, 11.2, 6.128, 2.272, 3.884, 3.973, 4.031, 3.998
1974, 5, 0.2324, 1.454, 3.402, 6.546, 24.61, 18.82, 13.91, 10.04, 3.272, 3.203, 3.172, 3.159
1974, 6, 0, 0.03623, 0.2105, 0.2959, 30.24, 24.45, 19.88, 16.2, 2.89, 2.809, 2.782, 2.735
1974, 7, 7.326, 27.27, 34.13, 64.05, 31.24, 25.36, 20.91, 17, 2.889, 2.706, 2.567, 2.503
1974, 8, 4.847, 15.25, 14.25, 20.3, 30.24, 24.17, 19.32, 16.02, 2.407, 2.247, 2.14, 2.117
1974, 9, 5.243, 5.479, 7.253, 6.334, 27.95, 21.82, 16.92, 13.28, 2.328, 2.184, 2.068, 2.021
1974, 10, 42.27, 78.73, 88.22, 83.54, 20.88, 14.82, 9.964, 6.423, 2.416, 2.4, 2.367, 2.341
1974, 11, 19.11, 18.17, 21.08, 36.52, 12.39, 7.298, 3.194, -0.07552, 1.951, 1.979, 2.053, 2.055
1974, 12, 14.45, 16.8, 21.54, 29.83, 6.168, 1.206, -3.132, -6.098, 3.103, 3.077, 3.108, 3.059
1975, 1, 6.42, 11.37, 22.98, 38.9, 6.502, 1.486, -2.899, -5.718, 3.109, 2.955, 2.918, 2.873
1975, 2, 9.126, 18.2, 27.78, 48.44, 8.938, 3.26, -1.644, -4.796, 2.924, 3.015, 3.15, 3.14
1975, 3, 33.67, 57.74, 80.01, 124.6, 11.44, 5.371, 0.6041, -2.732, 3.615, 3.643, 3.688, 3.667
1975, 4, 15.25, 21.56, 30.33, 54.69, 14.07, 7.566, 2.386, -1.058, 3.596, 3.662, 3.707, 3.678
1975, 5, 6.225, 25.99, 44.85, 65.7, 21.4, 14.81, 9.55, 6.142, 3.031, 3.042, 3.09, 3.088
