# Created by WEAP: 4/13/2020 6:10:38 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\WEAP Areas\SWHydroSwitch\ClimateData\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: Lewis (36,345 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (34,219 ha),  1000 - 2000 m (2,126 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m

1970, 1, 755.8, 859.8, 1.443, -1.805, 3.141, 3.175
1970, 2, 320.8, 331.8, 5.767, 2.951, 2.592, 2.555
1970, 3, 223, 249.6, 5.8, 3.226, 2.435, 2.418
1970, 4, 290.8, 308, 5.828, 3.376, 2.999, 3.002
1970, 5, 113.7, 103.3, 11.5, 9.62, 2.428, 2.408
1970, 6, 41.63, 52.69, 16.95, 15.08, 2.665, 2.62
1970, 7, 21.37, 20.24, 18.38, 16.59, 2.685, 2.632
1970, 8, 0.6401, 0.7185, 17.93, 16.05, 2.53, 2.494
1970, 9, 152, 143.4, 13.01, 10.6, 2.231, 2.227
1970, 10, 237.5, 234.9, 9.204, 6.538, 2.527, 2.516
1970, 11, 435.1, 469.1, 5.495, 2.327, 3.254, 3.265
1970, 12, 631.6, 635.5, 1.041, -2.164, 3.533, 3.562
1971, 1, 667.1, 710.1, 0.9764, -1.867, 3.351, 3.387
1971, 2, 377.6, 385.3, 3.124, 0.3653, 2.98, 2.993
1971, 3, 485.4, 512.8, 2.978, 0.1436, 3.093, 3.084
1971, 4, 185.3, 194.3, 7.086, 4.716, 2.433, 2.421
1971, 5, 97.69, 101.3, 11.72, 9.509, 2.981, 2.982
1971, 6, 170.2, 157.3, 12.1, 9.964, 2.022, 2.004
1971, 7, 29.48, 25.94, 17.83, 15.92, 2.398, 2.342
1971, 8, 60.99, 61.87, 19.1, 17.41, 2.479, 2.441
1971, 9, 223.2, 217.3, 13.54, 11.35, 2.265, 2.271
1971, 10, 272, 287, 8.498, 5.916, 2.069, 2.083
1971, 11, 396.6, 390.1, 4.362, 1.481, 2.702, 2.726
1971, 12, 680.9, 640.8, 0.7579, -2.038, 3.319, 3.396
1972, 1, 643.5, 710.9, 0.157, -2.591, 3.449, 3.514
1972, 2, 553.7, 657.1, 2.565, -0.2903, 3.322, 3.308
1972, 3, 443.6, 448.1, 6.207, 3.704, 2.51, 2.492
1972, 4, 309.3, 355.7, 5.759, 3.115, 2.695, 2.689
1972, 5, 93.57, 117.9, 13.16, 11.04, 2.11, 2.11
1972, 6, 66.19, 76.96, 14.79, 12.67, 2.573, 2.536
1972, 7, 42.29, 43.5, 18.81, 16.75, 2.497, 2.444
1972, 8, 31.81, 22.82, 18.95, 17.03, 2.48, 2.453
1972, 9, 255.2, 286.1, 12.96, 10.29, 2.132, 2.113
1972, 10, 47.43, 45.12, 9.642, 7.019, 1.714, 1.714
1972, 11, 347.2, 346.3, 5.498, 2.805, 2.653, 2.628
1972, 12, 616.4, 662.7, -0.591, -3.571, 3.57, 3.567
1973, 1, 295.8, 357.8, 0.286, -2.767, 3.632, 3.593
1973, 2, 142.5, 137.3, 4.041, 0.9699, 2.523, 2.502
1973, 3, 210.6, 227.7, 5.175, 2.623, 2.407, 2.41
1973, 4, 107.6, 114.8, 8.509, 6.024, 1.984, 1.988
1973, 5, 143.8, 143.1, 12.69, 10.53, 2.285, 2.276
1973, 6, 152.6, 169.6, 14.5, 12.47, 2.405, 2.379
1973, 7, 1.365, 0.9772, 18.18, 15.62, 2.4, 2.373
1973, 8, 27.57, 24.06, 15.52, 13.45, 2.463, 2.449
1973, 9, 223.6, 211.5, 15.03, 12.42, 2.087, 2.075
1973, 10, 237.8, 240.5, 9.273, 6.753, 1.889, 1.876
1973, 11, 803.1, 771.7, 3.27, 0.4321, 3.178, 3.222
1973, 12, 708, 700.9, 3.551, 0.7179, 3.268, 3.273
1974, 1, 697.8, 756.6, -0.3788, -3.676, 3.528, 3.521
1974, 2, 502.3, 534.2, 2.333, -0.4472, 3.141, 3.126
1974, 3, 458.3, 475.3, 4.492, 1.742, 2.99, 2.948
1974, 4, 289, 319.1, 7.213, 4.796, 2.728, 2.714
1974, 5, 204.3, 200.8, 9.336, 7.185, 2.216, 2.201
1974, 6, 106.1, 109.6, 15.11, 13.44, 2.839, 2.811
1974, 7, 125.7, 103, 16.76, 15.03, 2.371, 2.348
1974, 8, 5.171, 4.497, 17.77, 15.47, 2.478, 2.462
1974, 9, 20.54, 16.22, 17.11, 14.55, 1.964, 1.933
1974, 10, 70.44, 48.98, 10.86, 8.231, 1.67, 1.65
1974, 11, 496.8, 499.2, 5.436, 2.228, 2.798, 2.824
1974, 12, 607.2, 584.8, 2.993, 0.3487, 3.106, 3.104
1975, 1, 660.9, 705.7, 1.152, -1.834, 2.849, 2.898
1975, 2, 430.1, 443.4, 1.528, -1.522, 3.102, 3.078
1975, 3, 319.6, 339.6, 3.294, 0.7047, 2.755, 2.746
1975, 4, 164.6, 174.8, 5.009, 2.8, 2.658, 2.669
1975, 5, 129, 120.2, 10.68, 8.451, 2.304, 2.292
1975, 6, 110.6, 108, 13.29, 11.14, 2.877, 2.864
1975, 7, 13.9, 13.75, 16.96, 15.46, 2.964, 2.919
1975, 8, 172.8, 186.1, 14.48, 12.6, 2.402, 2.383
1975, 9, 2.265, 0.6903, 16.41, 14.21, 2.21, 2.181
1975, 10, 464.4, 482.9, 9.115, 6.803, 2.897, 2.878
1975, 11, 467.8, 504.1, 4.082, 1.156, 3.334, 3.297
1975, 12, 685.9, 696, 2.916, 0.2125, 3.192, 3.209
1976, 1, 499.4, 552.6, 2.6, 0.01555, 2.906, 2.92
1976, 2, 470, 514.4, 2.34, -0.3438, 3.295, 3.295
1976, 3, 303.5, 309.6, 3.328, 0.6748, 2.66, 2.656
1976, 4, 170, 166.4, 7.224, 4.834, 2.277, 2.288
1976, 5, 134.3, 116.8, 11.77, 9.975, 2.263, 2.252
1976, 6, 63.38, 79.56, 12.85, 10.98, 2.58, 2.58
1976, 7, 58.44, 48.03, 16.31, 14.67, 2.357, 2.346
1976, 8, 156.1, 140, 15.57, 13.93, 2.069, 2.03
