# Created by WEAP: 9/4/2020 10:29:40 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: AZ_APS_N_Middle Colorado (10,710,774 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (449,544 ha),  1000 - 2000 m (7,021,538 ha),  2000 - 3000 m (3,233,077 ha),  3000 - 4000 m (6,615 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 3000 to 4000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 3000 to 4000 m

1970, 1, 3.508, 7.68, 10.14, 15.01, 8.534, 2.592, -0.2665, -5.121, 2.426, 1.808, 1.622, 1.713
1970, 2, 12.5, 9.028, 11.25, 33.61, 13.02, 6.98, 3.722, -1.828, 2.904, 2.098, 1.896, 1.968
1970, 3, 36.93, 48.12, 61.63, 231.7, 13.21, 6.596, 3.129, -2.855, 2.808, 2.475, 2.468, 2.399
1970, 4, 3.607, 13.1, 20.81, 50.23, 15.82, 9.14, 5.869, -0.2442, 3.079, 2.689, 2.611, 2.502
1970, 5, 0.315, 1.233, 3.226, 5.038, 24.58, 17.85, 14.09, 7.808, 3.211, 2.575, 2.385, 2.34
1970, 6, 1.441, 4.592, 11.2, 15.71, 29.42, 22.39, 18.37, 12.03, 2.914, 2.382, 2.184, 2.103
1970, 7, 28.47, 37.04, 45.26, 93.93, 32.76, 25.82, 22.01, 15.42, 2.582, 1.602, 1.44, 1.407
1970, 8, 49.11, 44.62, 62.5, 122.6, 32.02, 25.4, 21.28, 14.44, 2.337, 1.448, 1.356, 1.304
1970, 9, 4.214, 29.06, 49.87, 74.46, 26.03, 19.29, 15.79, 9.52, 2.89, 2.308, 2.092, 2.073
1970, 10, 1.703, 7.818, 24.01, 45.33, 19.21, 12.16, 8.594, 3.36, 2.804, 2.188, 2.111, 2.039
1970, 11, 16.82, 14.81, 17.37, 41.87, 14.51, 8.369, 5.545, 0.6607, 2.879, 2.384, 2.209, 2.172
1970, 12, 9.696, 14.11, 24.39, 63.74, 8.059, 2.467, 0.4371, -4.477, 2.341, 1.931, 1.801, 1.779
1971, 1, 2.834, 3.403, 6.114, 16.98, 8.24, 2.084, -0.5047, -4.859, 3.093, 2.261, 1.902, 2.103
1971, 2, 17.71, 18.57, 21.9, 54.32, 11.2, 4.408, 1.219, -4.19, 2.763, 2.198, 2.122, 2.106
1971, 3, 0.6216, 2.801, 6.903, 14.85, 14.75, 8.683, 5.373, -0.1494, 3.15, 2.547, 2.434, 2.411
1971, 4, 2.931, 8.868, 14.11, 40.8, 18.11, 12.01, 8.314, 2.433, 3.353, 2.828, 2.606, 2.563
1971, 5, 29.73, 13.53, 9.776, 22.41, 20.7, 15.12, 11.8, 5.534, 3.358, 2.674, 2.501, 2.442
1971, 6, 0.06721, 0.7899, 1.12, 1.472, 28.66, 22.54, 18.74, 12.28, 3.328, 2.495, 2.223, 2.167
1971, 7, 8.774, 21.75, 33.14, 59.72, 33.5, 26.87, 22.73, 16.31, 2.957, 2.172, 1.89, 1.892
1971, 8, 50.52, 68.36, 103.7, 165.4, 31.32, 24.4, 20.17, 13.67, 2.214, 1.592, 1.448, 1.478
1971, 9, 0.5594, 31.77, 56.16, 82.42, 26.31, 19.82, 16.07, 9.833, 2.626, 2.336, 2.171, 2.06
1971, 10, 14.28, 38.21, 62.79, 160, 17.67, 11.6, 8.471, 2.2, 2.809, 2.406, 2.288, 2.351
1971, 11, 3.833, 10.31, 18.55, 30.97, 11.98, 6.324, 3.861, -1.509, 2.488, 1.863, 1.728, 1.777
1971, 12, 26.03, 32.21, 47.97, 145.8, 6.45, 0.2241, -1.974, -7.002, 3.113, 2.243, 2.028, 2.014
1972, 1, 0, 0.575, 1.045, 1.181, 7.331, 2.931, 0.659, -4.179, 3.131, 2.215, 1.921, 1.979
1972, 2, 0.02602, 0.3659, 0.8904, 1.871, 12.35, 6.234, 3.316, -2.051, 2.318, 1.901, 1.768, 1.795
1972, 3, 0.003167, 0.09282, 0.3179, 0.1273, 18.69, 12.21, 8.616, 2.939, 2.218, 1.93, 1.99, 1.817
1972, 4, 19.43, 7.514, 7.526, 28.16, 18.98, 13.03, 9.524, 3.755, 3.515, 2.702, 2.481, 2.283
1972, 5, 2.32, 3.954, 6.462, 7.426, 24.05, 17.45, 13.47, 7.062, 2.902, 2.254, 2.05, 2.052
1972, 6, 20.14, 37.61, 50.88, 123.1, 29.1, 22.05, 18.08, 11.46, 2.718, 2.147, 1.99, 1.847
1972, 7, 8.716, 17.18, 32.65, 94.68, 33.67, 26.6, 22.51, 15.53, 2.958, 2.26, 2.062, 1.972
1972, 8, 39.16, 34.21, 51.39, 104.7, 30.77, 24.23, 20.23, 13.19, 2.199, 1.616, 1.47, 1.467
1972, 9, 33.08, 23.01, 28.53, 40.68, 26.22, 20.2, 16.51, 9.859, 2.458, 1.877, 1.664, 1.624
1972, 10, 29.3, 120.3, 159.7, 336.2, 18.24, 13.13, 10.42, 4.27, 2.642, 2.016, 1.826, 1.73
1972, 11, 52.75, 27.31, 34.56, 67.26, 10.64, 4.817, 1.769, -3.648, 2.716, 2.287, 2.21, 2.173
1972, 12, 12.42, 26.22, 41.09, 132.7, 6.288, 0.7056, -1.488, -6.615, 3.008, 2.425, 2.255, 2.329
1973, 1, 21.76, 22.06, 27.12, 63.91, 5.821, -0.7811, -3.367, -8.221, 2.938, 2.359, 2.151, 2.272
1973, 2, 27.14, 36.57, 46.16, 144.4, 10.06, 3.851, 0.4836, -5.275, 2.953, 2.2, 1.951, 2.113
1973, 3, 80.16, 67.84, 87.8, 274.8, 10.67, 4.961, 1.855, -4.927, 2.514, 2.205, 2.156, 2.093
1973, 4, 5.119, 14.51, 23.62, 59.44, 16.89, 9.985, 6.002, -0.2209, 3.254, 2.607, 2.45, 2.494
1973, 5, 8.372, 18.11, 28.58, 51.25, 24.85, 17.49, 13.32, 7.204, 2.644, 2.263, 2.232, 2.255
1973, 6, 22.33, 15.21, 15.45, 35.31, 29.58, 22.19, 18.22, 11.93, 3.412, 2.816, 2.625, 2.614
1973, 7, 9.151, 18.76, 39.61, 95.16, 33.1, 25.49, 21.25, 14.44, 2.861, 2.256, 2.046, 1.971
1973, 8, 16.91, 24.33, 32.42, 54.4, 31.65, 24.54, 20.52, 13.65, 2.553, 1.916, 1.715, 1.637
