# Created by WEAP: 2/25/2020 10:21:04 AM

# Climate time series data extracted from: Monthly, 1948-2010, 0.25 degree (Princeton)
# Raster grid: 720 rows x 1,440 columns, (90 N, 180 W) - (90 S, 180 E), 0.25 degree resolution (approximately 28 km)
# Timespan: Monthly, January 1948 - December 2010 (756 data points)
# Variables extracted:
#      T_mean: Mean monthly air temperature = (tmin + tmax)/2[C]
#      Precip: Precipitation[mm/month]
#      Wind: Wind speed[m/sec]

# WEAP Catchment: North Missouri (14,431,532 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (8,479,284 ha),  1000 - 2000 m (5,751,405 ha),  2000 - 3000 m (200,843 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, T_mean[C]:Elevation 0 to 1000 m, T_mean[C]:Elevation 1000 to 2000 m, T_mean[C]:Elevation 2000 to 3000 m, Precip[mm/month]:Elevation 0 to 1000 m, Precip[mm/month]:Elevation 1000 to 2000 m, Precip[mm/month]:Elevation 2000 to 3000 m, Wind[m/sec]:Elevation 0 to 1000 m, Wind[m/sec]:Elevation 1000 to 2000 m, Wind[m/sec]:Elevation 2000 to 3000 m
1950, 2, -6.825, -2.199, -2.197, 5.104, 5.018, 7.205, 4.34, 4.408, 4.085
1950, 3, -5.171, -3.842, -4.87, 22.22, 32.98, 43.46, 4.139, 4.078, 3.805
1950, 4, 3.355, 3.71, 1.523, 16.92, 28.46, 41.38, 4.147, 3.732, 3.328
1950, 5, 10.71, 9.334, 6.575, 18.96, 24, 27.06, 3.987, 3.738, 3.436
1950, 6, 15.6, 14.04, 11.17, 80.12, 72.71, 85.54, 3.796, 3.382, 3.114
1950, 7, 19.39, 18.11, 15.21, 46.57, 51.45, 52.09, 2.795, 2.659, 2.513
1950, 8, 17.86, 16.8, 14.38, 32.81, 32.97, 34.29, 2.774, 2.724, 2.558
1950, 9, 13.79, 12.67, 9.814, 30.14, 21.61, 29.19, 3.051, 2.949, 2.768
1950, 10, 7.932, 7.856, 6.304, 11.84, 18.81, 22.7, 4.143, 3.987, 3.683
1950, 11, -3.9, -2.33, -3.546, 10.64, 23.55, 38.93, 4.395, 4.235, 3.871
1950, 12, -5.88, -2.615, -3.002, 11.27, 17.27, 21.79, 4.334, 4.337, 4.043
1951, 1, -12.7, -10.41, -10.56, 15.83, 17.8, 22.49, 4.553, 4.335, 3.97
1951, 2, -9.527, -6.511, -6.504, 16.93, 23.32, 41.08, 4.134, 4.116, 3.83
1951, 3, -9.854, -8.176, -8.9, 17.86, 30.36, 50.44, 4.129, 4.015, 3.766
1951, 4, 4.048, 3.93, 1.592, 19.49, 44.31, 58.23, 3.254, 3.104, 2.927
1951, 5, 12.67, 11.08, 8.383, 26.24, 51.88, 68.39, 3.866, 3.807, 3.605
1951, 6, 13.12, 11.46, 8.782, 81.31, 98.6, 99.41, 3.004, 2.703, 2.439
1951, 7, 20.61, 19.17, 16.67, 24.49, 35.17, 51.79, 2.94, 2.683, 2.432
1951, 8, 17.52, 16.11, 13.74, 83.7, 89.41, 85.67, 3.184, 2.84, 2.572
1951, 9, 11.36, 10.43, 8.147, 44.45, 41.53, 44.03, 3.474, 3.202, 3
1951, 10, 4.331, 3.949, 2.31, 27.74, 38.51, 48.97, 3.397, 3.21, 2.96
1951, 11, -1.714, 0.11, -1.739, 9.16, 12.11, 21.89, 3.975, 4.027, 3.842
1951, 12, -12.15, -10.41, -11.39, 25.81, 43.05, 55.1, 4.186, 4.156, 3.885
1952, 1, -14.27, -11.45, -10.71, 14.67, 18.31, 25.14, 4.652, 4.705, 4.301
1952, 2, -6.233, -3.947, -5.269, 18.53, 18.83, 31.67, 4.406, 4.157, 3.715
1952, 3, -6.361, -4.446, -5.532, 16.29, 17.99, 19.68, 3.365, 3.142, 2.863
1952, 4, 9.719, 8.972, 6.297, 5.181, 6.805, 10.42, 3.397, 3.125, 2.857
1952, 5, 12.47, 11.35, 9.13, 47.39, 58.46, 80.25, 3.153, 2.997, 2.709
1952, 6, 16.5, 15.03, 12.5, 50.75, 51.06, 47.98, 4.079, 3.831, 3.484
1952, 7, 18.71, 17.59, 15.24, 49.69, 33.17, 27.21, 3.16, 2.977, 2.749
1952, 8, 18.78, 17.49, 15.12, 35.3, 36.76, 43.16, 2.975, 2.762, 2.553
1952, 9, 15.63, 15.13, 12.7, 17.51, 13.88, 11.38, 3.363, 3.122, 2.876
1952, 10, 8.429, 9.448, 7.484, 2.189, 5.469, 7.92, 3.363, 3.023, 2.784
1952, 11, -0.8768, -0.2348, -2.578, 7.36, 14.4, 25.48, 3.899, 3.692, 3.321
1952, 12, -5.254, -2.191, -3.226, 3.248, 4.598, 9.232, 4.298, 4.235, 3.905
1953, 1, -5.908, -2.923, -1.907, 13.02, 20.08, 37.55, 4.999, 5.3, 5.059
1953, 2, -3.426, -1.729, -3.518, 16.31, 26.73, 36.42, 4.886, 4.795, 4.271
1953, 3, -0.01376, 0.6338, -0.8767, 18.96, 17.54, 19.81, 4.495, 4.285, 4.004
1953, 4, 2.781, 2.097, 0.2565, 41.97, 51.68, 51.03, 3.47, 3.337, 3.141
1953, 5, 10.08, 8.982, 6.272, 103.7, 106.5, 138, 3.77, 3.663, 3.431
1953, 6, 15.5, 13.85, 11.26, 91.22, 121.8, 121, 3.268, 3.107, 2.844
1953, 7, 20.51, 19.23, 16.97, 23.13, 15.05, 8.531, 3.082, 2.763, 2.483
1953, 8, 19.87, 18.73, 16.33, 17.09, 16.92, 18.63, 2.97, 2.68, 2.366
1953, 9, 15.04, 14.58, 12.43, 16.59, 17.02, 21.4, 3.698, 3.418, 3.189
1953, 10, 11.19, 10.81, 8.36, 8.456, 5.637, 3.833, 3.581, 3.422, 3.151
1953, 11, 3.536, 4.48, 2.687, 2.65, 4.15, 7.409, 4.308, 4.16, 3.906
1953, 12, -3.079, -1.715, -3.227, 16.15, 22.08, 31.64, 5.761, 5.663, 5.189
1954, 1, -16.31, -14.09, -12.83, 19.88, 36.76, 63.32, 4.155, 4.13, 3.883
1954, 2, 1.478, 2.315, 0.5039, 7.988, 13.56, 23.69, 5.657, 5.648, 5.086
1954, 3, -4.978, -5.039, -6.67, 30.16, 34.64, 40.7, 3.777, 3.458, 3.21
1954, 4, 2.081, 1.556, 0.4543, 27.89, 31.1, 32.17, 4.171, 3.887, 3.554
1954, 5, 10.69, 10.27, 8.256, 40.14, 33.38, 34.01, 3.659, 3.34, 2.977
1954, 6, 14.13, 12.79, 10.1, 83.19, 80.05, 92.28, 4.051, 3.794, 3.452
1954, 7, 21.3, 19.89, 17.56, 22.39, 18.3, 19.26, 3.213, 2.767, 2.382
1954, 8, 18.75, 17.28, 14.45, 86.18, 67.61, 64.71, 3.131, 2.609, 2.375
1954, 9, 13.23, 12.49, 10.28, 56.75, 58.28, 51.74, 3.653, 3.207, 2.901
1954, 10, 7.658, 7.02, 4.489, 15.77, 16.41, 23.21, 3.887, 3.719, 3.456
1954, 11, 5.325, 5.845, 3.253, 2.987, 2.823, 3.48, 4.675, 4.373, 3.968
1954, 12, -1.534, -0.6284, -2.866, 2.636, 3.152, 5, 5.163, 5.041, 4.55
1955, 1, -8.373, -6.233, -6.901, 8.621, 9.12, 12.21, 4.529, 4.419, 4.045
1955, 2, -9.707, -7.631, -9.008, 16.5, 26.98, 37.73, 4.014, 4.175, 3.957
1955, 3, -6.043, -6.042, -8.065, 10.02, 24.63, 46.29, 4.928, 4.861, 4.488
1955, 4, 5.407, 3.874, 1.303, 58.73, 57.99, 59.85, 4.75, 4.323, 3.899
1955, 5, 11.08, 9.069, 6.679, 89.67, 96.64, 94.57, 3.962, 3.525, 3.157
1955, 6, 15.7, 14.68, 12.11, 31.78, 48.44, 60.46, 3.495, 3.278, 2.997
1955, 7, 20.03, 18.33, 15.8, 91.58, 72.2, 65.71, 3.454, 3.086, 2.804
1955, 8, 20.5, 19.19, 16.52, 3.397, 6.832, 10.7, 3.144, 2.921, 2.621
1955, 9, 12.74, 12.03, 9.907, 13.17, 14.01, 16.47, 3.449, 3.329, 3.117
1955, 10, 9.36, 8.974, 7.161, 8.281, 15.34, 21.97, 4.298, 4.388, 4.11
1955, 11, -9.479, -8.179, -9.124, 22.74, 32.04, 50.85, 4.494, 4.34, 4.026
1955, 12, -11.22, -8.41, -8.622, 11.6, 21.77, 40.81, 4.188, 4.127, 3.869
1956, 1, -12.31, -9.673, -8.888, 7.892, 14.66, 19.23, 3.477, 3.474, 3.338
1956, 2, -10.38, -8.03, -8.463, 10.8, 13.04, 17.4, 4.948, 5.053, 4.727
1956, 3, -1.271, -1.074, -2.655, 6.905, 13.72, 17.91, 4.881, 4.977, 4.603
1956, 4, 4.259, 4.031, 2.179, 7.689, 23.23, 30.3, 3.689, 3.549, 3.272
1956, 5, 12.25, 11.13, 8.741, 39.01, 46.62, 51.28, 3.591, 3.262, 2.948
1956, 6, 18.7, 16.76, 14.05, 51.75, 67.02, 61.07, 4.152, 4.003, 3.604
1956, 7, 19.94, 19.17, 16.88, 48.83, 50.57, 47.41, 3, 2.695, 2.417
1956, 8, 18.59, 17.19, 14.37, 46.19, 54.75, 52.31, 3.017, 2.952, 2.756
1956, 9, 14.25, 13.65, 11.6, 12.34, 17.08, 17.03, 3.744, 3.572, 3.301
1956, 10, 8.09, 7.633, 5.439, 8.905, 14.06, 26.49, 4.656, 4.539, 4.112
1956, 11, 1.311, 2.032, -0.5629, 5.671, 8.466, 11.98, 5.397, 5.193, 4.702
1956, 12, -5.043, -3.001, -3.951, 9.878, 14.43, 20.09, 6.233, 6.285, 5.774
1957, 1, -15.68, -14.21, -15.38, 18.51, 25.36, 30.94, 4.474, 4.177, 3.737
1957, 2, -8.683, -6.581, -7.585, 13.2, 17.31, 26.03, 5.263, 5.106, 4.657
1957, 3, -0.9899, -0.3718, -2.387, 7.861, 16.9, 23.8, 4.131, 3.899, 3.552
1957, 4, 5.295, 4.675, 2.421, 28.48, 29.62, 29.95, 3.899, 3.748, 3.455
1957, 5, 13.51, 12.35, 9.965, 28.25, 52.34, 73.4, 3.718, 3.185, 2.879
1957, 6, 16.41, 15.25, 12.72, 80.62, 93.63, 103.7, 3.725, 3.579, 3.243
1957, 7, 21.82, 20.16, 17.2, 27.46, 14.95, 13.32, 3.215, 3.015, 2.747
1957, 8, 19.03, 17.34, 15, 35.3, 33.51, 36.63, 3.324, 2.81, 2.444
1957, 9, 14.11, 13.78, 11.5, 19.32, 28.31, 35.33, 3.661, 3.394, 3.126
1957, 10, 4.71, 4.11, 2.45, 28.7, 39.15, 48.5, 3.204, 3.009, 2.715
1957, 11, 0.6047, 0.5209, -2.124, 11.74, 16.51, 26.84, 4.906, 4.801, 4.348
1957, 12, -0.6976, 0.543, -1.136, 3.459, 3.265, 7.394, 5.826, 5.894, 5.462
1958, 1, -1.875, -0.1803, -1.545, 4.145, 8.467, 14.92, 5.472, 5.501, 4.918
1958, 2, -8.872, -6.214, -5.745, 22.18, 34.58, 43.99, 3.65, 3.476, 3.291
1958, 3, -3.591, -4.182, -5.006, 10.56, 23.9, 34.91, 3.273, 3.131, 2.933
1958, 4, 6.924, 5.395, 2.797, 15.81, 29.18, 42.81, 4.558, 4.263, 3.888
1958, 5, 16.04, 15.34, 12.9, 12.39, 27.26, 33.24, 3.763, 3.618, 3.29
1958, 6, 15.65, 14.33, 11.62, 63.22, 95.69, 130.1, 3.401, 3.424, 3.157
1958, 7, 18.78, 17.09, 14.46, 41.53, 57.51, 62.17, 3.501, 3.261, 2.951
1958, 8, 21.33, 20.34, 17.69, 18.82, 16.69, 14.28, 3.92, 3.873, 3.453
1958, 9, 14.38, 13.63, 11.37, 14.67, 19.37, 22.68, 4.949, 4.671, 4.241
1958, 10, 9.275, 9.468, 7.527, 20.51, 16.2, 15.6, 4.711, 4.697, 4.369
1958, 11, -1.071, -0.3411, -2.029, 34.02, 40.35, 48.37, 5.718, 5.505, 5.081
1958, 12, -6.254, -3.511, -4.234, 12.48, 22.94, 29.19, 5.54, 5.382, 4.816
1959, 1, -11.99, -8.72, -7.747, 19.04, 24.13, 35.58, 4.249, 4.142, 3.967
1959, 2, -12.81, -9.757, -10.28, 14.73, 21.05, 36.79, 4.434, 4.39, 4.044
1959, 3, 1.782, 1.693, -0.6843, 3.687, 12.2, 22.37, 5.546, 5.548, 5.018
1959, 4, 6.016, 4.91, 2.804, 23.66, 32.74, 33.26, 4.879, 4.368, 3.925
1959, 5, 9.723, 8.371, 5.915, 38.48, 68.1, 81.63, 3.791, 3.629, 3.401
1959, 6, 17.58, 15.86, 13.4, 84.2, 78.55, 68.14, 3.74, 3.283, 2.867
1959, 7, 20.69, 19.35, 16.8, 11.71, 12.05, 13.19, 3.343, 3.134, 2.832
1959, 8, 18.63, 17.13, 14.59, 19.18, 32.59, 25.83, 3.821, 3.618, 3.31
1959, 9, 12.45, 11.49, 9.406, 27.41, 37.39, 42.42, 4.723, 4.135, 3.671
1959, 10, 4.946, 5.598, 3.925, 20.86, 28.4, 44.07, 4.654, 4.427, 4.096
1959, 11, -3.78, -2.558, -4.43, 22.11, 36.02, 54.9, 5.833, 5.492, 4.962
1959, 12, -1.43, -0.007017, -1.922, 2.866, 8.613, 12.84, 5.297, 5.143, 4.626
1960, 1, -10.1, -8.183, -8.997, 14.8, 15.5, 14.28, 4.801, 4.503, 4.015
1960, 2, -8.775, -6.125, -7.261, 11.99, 13.57, 15.41, 4.437, 4.297, 3.914
1960, 3, -2.679, -1.777, -3.113, 3.041, 6.477, 11.58, 4.186, 4.196, 3.896
1960, 4, 6.013, 5.002, 2.588, 39.55, 44.84, 45.71, 4.732, 4.542, 4.153
1960, 5, 11.82, 10.14, 7.692, 33, 46.26, 51.83, 4.039, 3.867, 3.476
1960, 6, 16.26, 15.18, 12.73, 36.65, 26.56, 21.58, 4.077, 3.958, 3.692
1960, 7, 23.26, 21.82, 19.03, 14.04, 9.816, 3.83, 2.847, 2.701, 2.454
1960, 8, 19.07, 17.41, 14.5, 39.94, 59.88, 72.01, 3.675, 3.458, 3.179
1960, 9, 15.28, 14.51, 12.13, 3.392, 4.481, 6.555, 3.887, 3.571, 3.289
1960, 10, 9.404, 9.096, 6.649, 8.261, 8.058, 9.711, 4.687, 4.622, 4.263
1960, 11, -1.556, -0.1201, -1.51, 11.87, 13.26, 19.13, 5.002, 4.806, 4.491
1960, 12, -5.981, -3.202, -4.111, 10.85, 13.33, 14.47, 4.968, 4.747, 4.333
1961, 1, -4.499, -2.401, -3.349, 3.511, 5.51, 6.332, 5.525, 5.285, 4.729
1961, 2, -1.946, 0.1175, -0.4691, 8.465, 13.17, 23.98, 5.033, 5.137, 4.722
1961, 3, 2.916, 2.429, 0.1094, 7.924, 21.72, 35.55, 4.222, 3.967, 3.652
1961, 4, 4.192, 3.547, 1.205, 22.76, 30.66, 38.73, 4.409, 4.185, 3.78
1961, 5, 12.84, 11.47, 9.222, 53.36, 68.63, 67.34, 3.502, 3.031, 2.751
1961, 6, 20.83, 19.32, 16.61, 34.05, 26.29, 20.1, 3.277, 3.027, 2.697
1961, 7, 21.32, 20.02, 17.54, 29.2, 39.28, 37.27, 3.087, 2.807, 2.544
1961, 8, 22.66, 21.25, 18.48, 8.122, 13.23, 16.3, 2.714, 2.527, 2.317
1961, 9, 10.82, 9.994, 7.67, 32.85, 45.35, 56.09, 4.058, 3.84, 3.587
1961, 10, 7.716, 7.257, 4.699, 13.73, 18.86, 25.7, 4.94, 4.785, 4.333
1961, 11, -2.312, -1.651, -3.399, 7.29, 18.32, 39.32, 5.072, 4.826, 4.364
1961, 12, -10.91, -7.88, -8.29, 9.452, 16.59, 28.44, 5.155, 5.198, 4.88
1962, 1, -8.801, -7.382, -8.992, 9.951, 19.28, 35.99, 6.129, 5.763, 5.113
1962, 2, -8.719, -6.459, -7.232, 13.58, 16.26, 24.99, 3.713, 3.678, 3.473
1962, 3, -5.512, -4.483, -5.264, 10.43, 14.89, 20.19, 3.756, 3.578, 3.347
1962, 4, 8.818, 8.052, 5.553, 7.559, 11.2, 14.47, 3.935, 3.921, 3.642
1962, 5, 11.21, 9.966, 7.333, 71.36, 97.57, 122.3, 3.616, 3.313, 3.081
1962, 6, 17.08, 15.6, 12.82, 81.4, 68.33, 76.2, 2.994, 3.032, 2.85
1962, 7, 18.7, 17.34, 14.68, 81.99, 49.13, 47.28, 2.553, 2.471, 2.36
1962, 8, 19.28, 18.03, 15.21, 37.82, 30.55, 41.03, 3.302, 3.259, 3.045
1962, 9, 13.33, 12.85, 10.35, 15.48, 14.52, 14.96, 3.633, 3.559, 3.362
1962, 10, 9.958, 9.825, 7.366, 27.48, 28.16, 38.46, 4.069, 3.964, 3.671
1962, 11, 3.508, 3.415, 1.04, 5.619, 16.16, 28.67, 4.656, 4.62, 4.209
1962, 12, -3.154, -1.527, -2.557, 5.102, 10.05, 19.2, 5.015, 4.993, 4.593
1963, 1, -13.46, -12.02, -12.95, 17.72, 32.21, 53.43, 5.26, 5.171, 4.701
1963, 2, -2.653, 0.1652, -0.5912, 15.28, 10.56, 7.241, 4.628, 4.795, 4.518
1963, 3, 3.758, 2.913, 0.1635, 4.118, 8.509, 17.03, 4.598, 4.416, 3.976
1963, 4, 6.503, 5.26, 2.788, 20.69, 19.84, 25.44, 3.878, 3.743, 3.562
1963, 5, 11.28, 10.67, 8.295, 38.28, 41.85, 53.55, 3.215, 3.008, 2.748
1963, 6, 17.03, 15.53, 12.67, 101.5, 115.9, 121, 3.134, 2.978, 2.814
1963, 7, 21.17, 19.47, 16.56, 39.62, 31.48, 25.59, 3.117, 2.919, 2.677
1963, 8, 20.09, 18.89, 16.23, 25.11, 19.65, 16.5, 2.793, 2.644, 2.474
1963, 9, 17.76, 16.83, 14.39, 5.553, 22.26, 34.68, 3.071, 2.745, 2.497
1963, 10, 11.9, 11.28, 8.843, 8.395, 12.22, 20.63, 3.77, 3.473, 3.093
1963, 11, 0.3929, 1.372, 0.2897, 4.142, 7.737, 12.82, 4.632, 4.726, 4.449
1963, 12, -8.507, -6.218, -7.046, 13.79, 20.29, 24.65, 4.698, 4.506, 4.172
1964, 1, -5.54, -4.421, -5.125, 12.02, 19.32, 31.43, 5.593, 5.655, 5.263
1964, 2, -1.427, -0.6422, -3.425, 9.104, 17.58, 37.13, 6.253, 6.033, 5.366
1964, 3, -2.866, -3.502, -5.677, 11.25, 24.4, 35.75, 4.427, 4.376, 4.118
1964, 4, 6.422, 4.862, 2.271, 33.39, 43.12, 45.57, 4.327, 4.169, 3.905
1964, 5, 12.46, 10.95, 8.535, 65.93, 94.29, 105.1, 4.264, 4.044, 3.639
1964, 6, 16.39, 14.91, 12.27, 85.52, 95.6, 120.5, 2.947, 2.936, 2.812
1964, 7, 21.94, 19.99, 17.44, 32.16, 27.62, 32.17, 2.914, 2.674, 2.428
1964, 8, 18.54, 16.74, 13.96, 45.02, 36.47, 39.95, 3.664, 3.418, 3.17
1964, 9, 11.58, 10.77, 8.705, 25.56, 23.98, 17.46, 3.843, 3.652, 3.412
1964, 10, 10.08, 10.08, 7.62, 2.199, 2.868, 7.539, 4.086, 3.906, 3.581
1964, 11, -1.949, -0.7062, -2.152, 14.69, 19.38, 21.74, 3.705, 3.613, 3.401
1964, 12, -16.07, -12.46, -10.92, 27.8, 36.81, 47.93, 4.305, 4.326, 4.277
1965, 1, -11.68, -7.401, -5.686, 17.25, 21.05, 27.99, 4.173, 4.709, 4.718
1965, 2, -8.078, -5.235, -5.685, 12.82, 18.68, 21.68, 5.673, 5.588, 5.06
1965, 3, -8.856, -7.294, -8.421, 13.75, 17.59, 22.98, 3.51, 3.182, 2.764
1965, 4, 4.831, 4.859, 3.235, 23.48, 36, 42.57, 3.561, 3.223, 2.995
1965, 5, 10.88, 9.542, 6.943, 63.54, 51.17, 51.4, 4.288, 3.905, 3.527
1965, 6, 15.82, 13.92, 11.27, 121.8, 131.2, 128, 3.607, 3.268, 3.043
1965, 7, 20.28, 18.93, 16.28, 44.8, 40.56, 41.96, 2.599, 2.314, 2.151
1965, 8, 19.44, 18.18, 15.41, 60.07, 48.41, 53.73, 3.164, 3.081, 2.915
1965, 9, 7.952, 6.869, 4.532, 53.43, 58.34, 64.68, 3.627, 3.403, 3.267
1965, 10, 10.91, 11.12, 8.879, 1.204, 1.895, 2.72, 4.312, 4.249, 3.935
1965, 11, -2.553, -0.8433, -1.355, 17.3, 21.43, 22.79, 3.838, 3.893, 3.709
1965, 12, -5.723, -3.809, -4.199, 5.285, 9.492, 14.32, 4.605, 4.541, 4.197
1966, 1, -16.4, -12.42, -10.23, 15.98, 21.03, 35.05, 4.285, 4.289, 4.113
1966, 2, -9.049, -5.565, -5.574, 6.842, 8.273, 10.33, 4.093, 4.124, 3.89
1966, 3, 1.045, 1.299, -0.7729, 6.9, 10.91, 13.99, 4.77, 4.432, 4.031
1966, 4, 3.831, 3.616, 1.474, 34.58, 25.11, 22.29, 3.621, 3.52, 3.4
1966, 5, 13.27, 12.15, 9.978, 24.39, 39.61, 51.35, 4.268, 3.82, 3.486
1966, 6, 15.89, 14.21, 11.61, 67.86, 82.29, 71.7, 3.434, 3.224, 3.066
1966, 7, 21.36, 19.67, 17.49, 51.31, 45.84, 44.85, 3.254, 2.902, 2.58
1966, 8, 18.36, 17.05, 14.68, 39.27, 36.01, 35.3, 3.253, 3.003, 2.77
1966, 9, 16.76, 15.84, 13.86, 8.769, 9.429, 7.997, 3.127, 2.802, 2.656
1966, 10, 7.968, 7.653, 5.948, 16.22, 28.79, 36.53, 4.953, 4.904, 4.522
1966, 11, -4.549, -2.87, -3.113, 20.75, 29.3, 43.71, 4.063, 4.064, 3.848
1966, 12, -6.705, -4.641, -4.835, 11.07, 17.12, 21.84, 4.558, 4.689, 4.415
1967, 1, -8.781, -5.747, -5.015, 19.1, 20.23, 29.46, 6.01, 6.207, 5.855
1967, 2, -5.472, -2.224, -2.49, 16.04, 15.52, 15.93, 6.516, 6.685, 6.185
1967, 3, -4.358, -3.943, -5.214, 36.13, 38.77, 41.12, 4.496, 4.329, 3.855
1967, 4, 1.397, 0.5781, -0.8025, 58.45, 66.17, 57.95, 3.927, 3.561, 3.125
1967, 5, 10.39, 9.038, 7.192, 23.11, 51.7, 61.55, 4.205, 3.899, 3.544
1967, 6, 15.19, 13.57, 11.14, 43.93, 76.92, 107.3, 3.062, 2.821, 2.698
1967, 7, 21.29, 19.74, 17.56, 11.05, 15.82, 19.2, 2.924, 2.781, 2.536
1967, 8, 21.01, 19.93, 17.25, 7.405, 9.454, 9.182, 3.006, 2.757, 2.576
1967, 9, 16.96, 16.63, 14.19, 55.41, 36.39, 27.24, 3.662, 3.404, 3.148
1967, 10, 8.859, 8.435, 6.565, 24.82, 26.25, 42.02, 5.005, 5.084, 4.754
1967, 11, -0.5114, 0.4982, -1.134, 12.79, 12.26, 20.96, 4.699, 4.537, 4.106
1967, 12, -8.263, -6.754, -8.408, 17.89, 34.18, 48.45, 5.012, 4.983, 4.563
1968, 1, -10.08, -7.97, -7.948, 10.55, 17.13, 28.83, 4.857, 4.815, 4.378
1968, 2, -4.409, -1.836, -2.542, 4.985, 5.22, 8.104, 3.79, 3.615, 3.298
1968, 3, 4.256, 3.794, 1.64, 9.166, 12.31, 15.45, 4.07, 3.847, 3.517
1968, 4, 5.346, 4.259, 1.538, 21.99, 27.14, 22.52, 4.267, 4.236, 3.903
1968, 5, 10.36, 9.036, 6.564, 36.21, 62.51, 81.61, 4.138, 3.51, 3.106
1968, 6, 15.57, 14.03, 11.39, 66.45, 75.66, 79.41, 3.477, 3.444, 3.265
1968, 7, 20.14, 18.49, 16.01, 17.5, 17.49, 14.03, 2.997, 2.915, 2.719
1968, 8, 17.52, 16.37, 14.09, 60.37, 59.96, 55.15, 3.281, 2.971, 2.742
1968, 9, 13.9, 12.9, 10.51, 48.37, 71.45, 77.41, 3.846, 3.696, 3.494
1968, 10, 7.955, 7.567, 5.684, 4.877, 11.12, 14.69, 3.815, 3.962, 3.722
