# Created by WEAP: 9/4/2020 10:29:18 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: OR_W_N Santiam (113,197 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (37,645 ha),  1000 - 2000 m (74,435 ha),  2000 - 3000 m (1,117 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m

1970, 1, 627.8, 688.5, 844, 0.456, -1.412, -5.017, 3.364, 3.368, 3.363
1970, 2, 231, 225.1, 248.6, 3.571, 1.614, -2.053, 2.353, 2.332, 2.311
1970, 3, 176.6, 175.9, 199.9, 3.632, 1.764, -1.841, 2.344, 2.326, 2.298
1970, 4, 213.3, 226.3, 260.9, 3.509, 1.695, -1.879, 2.941, 2.925, 2.915
1970, 5, 54.62, 54.26, 54.56, 10.09, 8.562, 5.156, 2.422, 2.398, 2.363
1970, 6, 42.95, 45.76, 52.51, 15.89, 14.39, 11.02, 2.431, 2.393, 2.348
1970, 7, 2.553, 2.22, 2.17, 17.83, 16.37, 13, 2.636, 2.588, 2.523
1970, 8, 3.888, 4.67, 6.133, 17.76, 16.05, 12.55, 2.508, 2.468, 2.417
1970, 9, 94.05, 100, 118.7, 11.05, 9.275, 5.706, 2.181, 2.167, 2.148
1970, 10, 161.6, 175.6, 207.6, 7.466, 5.579, 1.929, 2.396, 2.381, 2.362
1970, 11, 424.3, 457.4, 516.4, 3.722, 1.818, -1.803, 3.136, 3.124, 3.114
1970, 12, 393.3, 401.3, 442.4, -1.595, -3.186, -6.649, 3.519, 3.509, 3.497
1971, 1, 495.8, 535, 647.5, -1.712, -3.386, -6.91, 3.231, 3.225, 3.233
1971, 2, 318.1, 345.3, 401.8, 0.6864, -1.234, -4.887, 2.873, 2.862, 2.855
1971, 3, 335.3, 369.7, 441.3, 0.4637, -1.323, -4.893, 3.127, 3.105, 3.072
1971, 4, 131, 134, 149.6, 4.828, 3.069, -0.4714, 2.445, 2.438, 2.422
1971, 5, 81.29, 82.25, 86.33, 9.591, 7.86, 4.347, 2.898, 2.889, 2.875
1971, 6, 77.83, 83.65, 92.81, 11.16, 9.574, 6.364, 1.955, 1.937, 1.909
1971, 7, 9.907, 9.175, 9.374, 17.35, 16.14, 12.91, 2.413, 2.371, 2.316
1971, 8, 41.35, 49.29, 63.22, 18.54, 17.02, 13.63, 2.476, 2.435, 2.383
1971, 9, 172.9, 178.8, 215.3, 11.52, 9.624, 5.991, 2.419, 2.405, 2.377
1971, 10, 154.3, 158.8, 183.9, 6.647, 4.875, 1.311, 2.072, 2.07, 2.065
1971, 11, 418.8, 418.9, 454.8, 2.067, 0.304, -3.279, 2.804, 2.799, 2.791
1971, 12, 419.1, 410.4, 440.8, -1.223, -3.124, -6.754, 3.624, 3.634, 3.647
1972, 1, 537.9, 569.4, 667.8, -2.084, -3.865, -7.445, 3.582, 3.589, 3.609
1972, 2, 384.1, 388.7, 432.5, 1.085, -0.7423, -4.345, 3.322, 3.305, 3.28
1972, 3, 348.7, 350.8, 396.8, 3.721, 1.902, -1.685, 2.495, 2.474, 2.447
1972, 4, 219.4, 227.7, 259, 3.993, 2.284, -1.228, 2.651, 2.643, 2.626
1972, 5, 90.44, 97.67, 105.9, 11.07, 9.448, 6.005, 2.122, 2.103, 2.077
1972, 6, 31.18, 38.9, 49.49, 13.72, 12.22, 8.836, 2.485, 2.443, 2.382
1972, 7, 1.173, 1.522, 1.757, 18.16, 16.65, 13.25, 2.482, 2.438, 2.38
1972, 8, 21.37, 24.94, 32.36, 18.29, 16.6, 13.09, 2.428, 2.395, 2.355
1972, 9, 128.8, 130.1, 153, 11.6, 9.711, 6.076, 2.166, 2.139, 2.101
1972, 10, 58.15, 60.16, 66.11, 8.53, 6.668, 3.104, 1.76, 1.753, 1.732
1972, 11, 200.6, 183.1, 175.6, 3.902, 1.921, -1.722, 2.493, 2.47, 2.444
1972, 12, 432.7, 454.5, 486.8, -1.871, -4.016, -7.832, 3.421, 3.402, 3.381
1973, 1, 261.6, 271.9, 309.4, -1.336, -3.348, -7.039, 3.361, 3.33, 3.294
1973, 2, 97.11, 94.84, 99.58, 3.428, 1.45, -2.24, 2.292, 2.277, 2.26
1973, 3, 143.4, 142.2, 150.3, 2.98, 1.2, -2.258, 2.407, 2.4, 2.387
1973, 4, 93.09, 96.66, 103.7, 6.557, 4.903, 1.569, 2.026, 2.024, 2.013
1973, 5, 72.53, 82.45, 86.26, 11.37, 9.984, 6.836, 2.252, 2.235, 2.211
1973, 6, 90.36, 95.08, 103, 13.25, 11.86, 8.773, 2.266, 2.244, 2.214
1973, 7, 3.409, 5.702, 7.428, 17.54, 16.32, 13.36, 2.461, 2.437, 2.392
1973, 8, 22.09, 20.93, 21.91, 15.81, 14.54, 11.51, 2.525, 2.503, 2.467
1973, 9, 150.8, 171.8, 207.4, 13.72, 11.98, 8.57, 2.164, 2.147, 2.112
1973, 10, 150.8, 152.8, 168.6, 7.898, 6.158, 2.731, 1.75, 1.743, 1.731
1973, 11, 716.8, 737.9, 776.7, 1.172, -0.8116, -4.35, 3.527, 3.529, 3.512
1973, 12, 509.4, 528.2, 559.3, 1.631, -0.4335, -4.079, 3.395, 3.378, 3.349
1974, 1, 524.7, 540.6, 607.7, -1.847, -4.009, -7.798, 3.463, 3.437, 3.412
1974, 2, 392.5, 407.8, 438.5, 0.6257, -1.22, -4.679, 3.025, 3.001, 2.968
1974, 3, 317, 333.3, 368.6, 2.801, 0.9118, -2.574, 2.843, 2.815, 2.769
1974, 4, 177.1, 190.5, 210.6, 5.154, 3.371, -0.02392, 2.571, 2.558, 2.542
1974, 5, 113.5, 110.1, 106.1, 7.968, 6.315, 3.025, 2.135, 2.123, 2.102
1974, 6, 60.65, 64.25, 70.21, 14.6, 13.53, 10.74, 2.849, 2.814, 2.769
1974, 7, 24.15, 27.71, 30.44, 16.13, 14.82, 11.8, 2.391, 2.371, 2.341
1974, 8, 14.62, 13.1, 14.08, 17.37, 16.04, 12.94, 2.527, 2.503, 2.467
1974, 9, 3.933, 4.697, 5.465, 16.82, 14.89, 11.29, 1.824, 1.798, 1.762
1974, 10, 50.76, 50.5, 54.34, 10.21, 8.341, 4.728, 1.625, 1.615, 1.592
1974, 11, 264, 256.6, 255.3, 4.084, 2.174, -1.416, 2.913, 2.901, 2.889
1974, 12, 436, 458.8, 483.3, 1.595, -0.5279, -4.244, 2.985, 2.968, 2.951
1975, 1, 385.6, 408.8, 463.6, 0.6553, -1.447, -5.107, 3.051, 3.05, 3.053
1975, 2, 329.1, 355.2, 391.4, 0.6849, -1.329, -4.974, 3.095, 3.073, 3.036
1975, 3, 282.2, 311.6, 357.1, 1.982, 0.1291, -3.379, 2.655, 2.643, 2.616
1975, 4, 101.1, 103.2, 110.3, 3.19, 1.309, -2.173, 2.635, 2.634, 2.63
1975, 5, 91.14, 87.93, 85.87, 8.846, 7.144, 3.813, 2.165, 2.156, 2.138
1975, 6, 54.06, 60.13, 68.98, 11.9, 10.42, 7.256, 2.722, 2.702, 2.675
1975, 7, 14.58, 17.14, 18.97, 16.89, 15.82, 12.93, 2.837, 2.802, 2.759
1975, 8, 85.88, 88.04, 103.7, 14.86, 13.36, 10.19, 2.497, 2.469, 2.418
1975, 9, 0.1841, 0.1207, 0.02241, 15.92, 14.14, 10.64, 2.123, 2.104, 2.076
1975, 10, 280.9, 285.6, 311.5, 7.735, 5.842, 2.369, 2.834, 2.811, 2.784
1975, 11, 314.2, 331.7, 348.8, 2.059, 0.02164, -3.577, 3.145, 3.104, 3.063
1975, 12, 424, 439.2, 465.5, 1.352, -0.6277, -4.264, 3.205, 3.183, 3.171
1976, 1, 375.1, 406.6, 470.9, 0.651, -1.264, -4.87, 2.981, 2.962, 2.937
1976, 2, 341.1, 375.2, 417.6, 0.5778, -1.304, -4.852, 3.368, 3.351, 3.321
1976, 3, 200.3, 209.5, 231.4, 1.722, -0.0974, -3.566, 2.566, 2.547, 2.525
1976, 4, 139.9, 138.1, 145.7, 5.1, 3.294, -0.1595, 2.166, 2.167, 2.172
1976, 5, 76.09, 71.9, 67.93, 10.13, 8.531, 5.282, 2.284, 2.278, 2.26
1976, 6, 42.61, 42.01, 43.34, 11.41, 9.952, 6.801, 2.604, 2.591, 2.577
1976, 7, 29.37, 32.12, 35.33, 16.07, 14.92, 12, 2.446, 2.426, 2.398
1976, 8, 80.29, 87.68, 105.5, 14.84, 13.38, 10.22, 1.919, 1.889, 1.851
1976, 9, 26.54, 28.54, 33.08, 14.72, 13.22, 10.01, 1.919, 1.896, 1.863
1976, 10, 70.88, 74.87, 81.92, 9.653, 7.925, 4.466, 1.657, 1.644, 1.631
1976, 11, 71.14, 77.33, 83.65, 5.733, 3.832, 0.1378, 1.874, 1.867, 1.863
1976, 12, 78.18, 73.81, 73.97, 1.09, -0.9097, -4.738, 2.544, 2.535, 2.536
1977, 1, 46.48, 45.76, 49.85, -0.08699, -1.953, -5.775, 2.194, 2.187, 2.178
1977, 2, 150.2, 152.5, 161.5, 4.076, 2.507, -0.9717, 2.664, 2.636, 2.602
1977, 3, 273.6, 279.4, 303.2, 2.053, 0.1954, -3.26, 3.112, 3.097, 3.088
1977, 4, 60.27, 54.01, 52.72, 7.951, 6.322, 3.024, 1.688, 1.671, 1.65
1977, 5, 215, 206, 201.2, 6.869, 5.171, 1.843, 2.193, 2.175, 2.157
1977, 6, 31.33, 34.11, 38.34, 15.2, 14.24, 11.44, 2.661, 2.63, 2.582
1977, 7, 11.76, 13.76, 14.42, 15.76, 14.7, 11.82, 2.483, 2.459, 2.425
1977, 8, 89.88, 97.05, 115.1, 19.14, 17.72, 14.51, 2.357, 2.331, 2.299
1977, 9, 147.1, 156.8, 178.6, 11.84, 10.16, 6.802, 2.22, 2.193, 2.15
1977, 10, 141.5, 145.8, 160.9, 8.915, 7.002, 3.436, 2.065, 2.038, 2.002
1977, 11, 421.3, 438.3, 458.3, 2.226, 0.1884, -3.484, 2.925, 2.903, 2.878
1977, 12, 540.5, 580.9, 627.3, 2.031, -0.07587, -3.836, 3.792, 3.787, 3.78
1978, 1, 239.7, 247.6, 283.8, 1.803, -0.2342, -3.997, 2.808, 2.798, 2.78
1978, 2, 188.9, 193.8, 209.5, 3.197, 1.305, -2.27, 2.849, 2.839, 2.823
1978, 3, 69.67, 73.05, 82.22, 6.406, 4.599, 1.103, 1.735, 1.718, 1.695
1978, 4, 179.8, 185.9, 204.3, 5.701, 3.931, 0.5199, 2.635, 2.632, 2.615
1978, 5, 125.6, 122.7, 119.2, 8.055, 6.356, 2.992, 2.616, 2.601, 2.571
1978, 6, 69.88, 72.54, 79.17, 14.17, 12.68, 9.428, 2.312, 2.287, 2.251
1978, 7, 29.94, 35.07, 39.02, 16.89, 15.47, 12.33, 2.535, 2.501, 2.455
1978, 8, 117.4, 120, 136.5, 15.79, 14.35, 11.19, 2.389, 2.358, 2.313
1978, 9, 116.1, 124.9, 143.7, 11.55, 9.74, 6.314, 1.901, 1.885, 1.861
1978, 10, 27, 28.71, 31.49, 10.48, 8.735, 5.214, 1.498, 1.497, 1.486
1978, 11, 192.4, 199.5, 209.5, 0.9274, -1.092, -4.841, 2.323, 2.315, 2.31
1978, 12, 266.1, 269.5, 278.8, -1.802, -3.967, -7.731, 2.439, 2.438, 2.449
1979, 1, 108.6, 119, 139.5, -2.911, -4.91, -8.9, 2.168, 2.162, 2.159
1979, 2, 495.8, 509.7, 542.4, -0.1466, -1.91, -5.354, 3.53, 3.511, 3.481
1979, 3, 148.9, 154.6, 170.7, 5.258, 3.446, -0.02701, 1.941, 1.923, 1.903
1979, 4, 208.8, 210.5, 223.9, 5.499, 3.681, 0.2443, 1.949, 1.946, 1.942
1979, 5, 98.63, 98.9, 98.44, 10.84, 9.297, 6.084, 2.128, 2.107, 2.061
1979, 6, 27.2, 26.37, 26.87, 14.06, 12.74, 9.67, 2.47, 2.44, 2.397
1979, 7, 17.72, 20.7, 22.8, 17.15, 15.69, 12.55, 2.433, 2.402, 2.36
1979, 8, 60.46, 65.25, 77.06, 15.63, 14.31, 11.57, 2.458, 2.443, 2.425
1979, 9, 57.3, 58.52, 64.73, 15.49, 13.87, 10.52, 1.823, 1.792, 1.743
1979, 10, 222.9, 224.6, 243.5, 10.57, 8.825, 5.297, 2.132, 2.114, 2.083
1979, 11, 195.5, 195.9, 205.5, 3.012, 1.012, -2.731, 2.74, 2.727, 2.713
1979, 12, 239.1, 236.4, 241.3, 2.375, 0.3324, -3.334, 3.617, 3.592, 3.571
1980, 1, 376.2, 399.5, 453.5, -0.7964, -2.823, -6.583, 2.726, 2.728, 2.731
1980, 2, 210, 217.5, 234.4, 3.358, 1.541, -2.072, 2.618, 2.608, 2.585
1980, 3, 206, 208.5, 236.7, 2.855, 0.9614, -2.644, 2.314, 2.307, 2.313
1980, 4, 133.7, 145.2, 160.1, 7.189, 5.386, 1.959, 2.505, 2.485, 2.446
1980, 5, 82.83, 83.22, 85.4, 8.886, 7.437, 4.271, 2.019, 2.011, 1.996
1980, 6, 94.79, 104.7, 111, 10.56, 9.403, 6.693, 2.073, 2.055, 2.027
1980, 7, 2.29, 3.391, 3.899, 17.02, 15.96, 13.06, 2.708, 2.656, 2.582
1980, 8, 12.85, 10.63, 10.54, 15, 13.64, 10.38, 2.69, 2.665, 2.624
1980, 9, 62.51, 63.18, 70.25, 13.36, 11.87, 8.582, 1.959, 1.936, 1.9
1980, 10, 63.17, 67.67, 78.22, 9.955, 8.165, 4.583, 2.066, 2.054, 2.031
1980, 11, 337.4, 359.9, 383.8, 4.631, 2.692, -0.9459, 2.911, 2.882, 2.845
1980, 12, 487.7, 541.8, 599.9, 1.535, -0.3566, -3.994, 3.241, 3.236, 3.225
1981, 1, 82.57, 78.4, 84.02, 2.924, 1.04, -2.695, 2.861, 2.856, 2.849
1981, 2, 308.9, 328, 359, 2.689, 0.7817, -2.832, 2.856, 2.844, 2.828
1981, 3, 147.4, 148.2, 159.3, 4.612, 2.838, -0.6442, 2.105, 2.092, 2.073
1981, 4, 146.1, 150, 161.6, 6.083, 4.364, 0.9871, 2.479, 2.455, 2.439
1981, 5, 121.8, 122.2, 123.2, 8.628, 7.11, 3.905, 1.867, 1.86, 1.84
1981, 6, 201.2, 215.8, 238.5, 11.68, 10.3, 7.176, 2.375, 2.361, 2.335
1981, 7, 22.59, 21.97, 22.71, 15.55, 14.42, 11.43, 2.618, 2.589, 2.538
1981, 8, 2.064, 1.554, 1.368, 18.46, 17.18, 14.1, 2.338, 2.322, 2.302
1981, 9, 124.6, 140.2, 167.2, 14.03, 12.45, 9.118, 2.029, 2.008, 1.978
1981, 10, 181.3, 179.6, 193, 7.487, 5.676, 2.184, 2.359, 2.338, 2.305
1981, 11, 263.4, 286.1, 311.1, 4.229, 2.333, -1.265, 3.145, 3.116, 3.072
1981, 12, 672, 716.6, 775.8, 1.032, -0.9801, -4.671, 3.373, 3.371, 3.358
1982, 1, 314.4, 341.9, 390.7, -0.9019, -2.738, -6.294, 3.192, 3.19, 3.205
1982, 2, 447.2, 474, 517.7, 0.6064, -1.535, -5.207, 3.33, 3.305, 3.275
1982, 3, 162.9, 171.1, 188.9, 3.095, 1.065, -2.503, 2.234, 2.226, 2.213
1982, 4, 203.8, 216.3, 237.6, 4.689, 2.797, -0.684, 2.751, 2.747, 2.724
1982, 5, 27.26, 24.62, 22.2, 9.571, 7.718, 4.299, 2.479, 2.464, 2.428
1982, 6, 86, 102.2, 120.6, 13.79, 12.25, 9.055, 2.039, 2.001, 1.949
1982, 7, 19.23, 22.09, 24.87, 15.63, 14.45, 11.46, 2.476, 2.448, 2.407
1982, 8, 39.48, 42.36, 49.78, 16.26, 14.87, 11.73, 2.077, 2.055, 2.025
1982, 9, 136.1, 148.4, 173.5, 12.46, 10.51, 6.964, 2.083, 2.065, 2.037
1982, 10, 230, 243.9, 276.8, 8.058, 6.016, 2.361, 2.508, 2.479, 2.435
1982, 11, 250.8, 252.4, 260.4, 2.179, 0.1028, -3.629, 3.034, 3.031, 3.026
1982, 12, 417.3, 431, 453, 0.674, -1.399, -5.152, 3.37, 3.366, 3.347
1983, 1, 379.5, 382.5, 430.5, 1.66, -0.353, -4.028, 3.803, 3.776, 3.74
1983, 2, 432.5, 437.8, 471.1, 3.008, 1.132, -2.433, 3.485, 3.462, 3.413
1983, 3, 377.7, 384.3, 427.2, 4.724, 2.848, -0.6688, 2.72, 2.698, 2.654
1983, 4, 96.44, 93.35, 98.63, 6.215, 4.231, 0.6633, 1.947, 1.943, 1.926
1983, 5, 113.1, 107.4, 103.9, 11.21, 9.418, 6, 2.315, 2.294, 2.259
1983, 6, 125.9, 120, 123.7, 11.8, 10.33, 7.164, 2.065, 2.043, 2.005
1983, 7, 113.7, 125.2, 133.9, 14, 12.68, 9.616, 2.519, 2.501, 2.481
1983, 8, 65.28, 68.37, 81.48, 16.89, 15.63, 12.61, 2.558, 2.517, 2.464
1983, 9, 25.71, 27.68, 31.22, 12.7, 10.98, 7.53, 2.328, 2.303, 2.263
1983, 10, 62.07, 62.95, 67.94, 8.987, 7.273, 3.789, 1.357, 1.347, 1.335
1983, 11, 462.3, 489.5, 523.5, 3.944, 1.9, -1.703, 3.953, 3.919, 3.873
1983, 12, 352.3, 388.3, 429.6, -2.023, -4.012, -7.805, 2.513, 2.5, 2.48
1984, 1, 208.5, 205.1, 227.8, 0.8974, -1.026, -4.748, 2.736, 2.725, 2.723
1984, 2, 335.7, 349.4, 378.5, 2.255, 0.4057, -3.146, 3.239, 3.212, 3.163
1984, 3, 266.5, 281.7, 316.2, 5.112, 3.157, -0.3966, 2.261, 2.231, 2.188
1984, 4, 187.8, 199.9, 218, 4.616, 2.831, -0.5666, 2.712, 2.698, 2.676
1984, 5, 209.5, 201.4, 196, 8.414, 6.783, 3.543, 2.235, 2.231, 2.215
1984, 6, 194.1, 183.4, 189.2, 11.77, 10.26, 7.107, 2.308, 2.29, 2.25
1984, 7, 4.967, 7.307, 9.439, 17.62, 16.57, 13.7, 2.994, 2.942, 2.874
1984, 8, 6.815, 9.346, 11.41, 16.75, 15.76, 13.21, 2.657, 2.635, 2.609
1984, 9, 96.8, 96.52, 106.2, 12.9, 10.95, 7.447, 1.958, 1.938, 1.914
1984, 10, 242.9, 255.6, 284.6, 6.675, 4.723, 1.156, 2.439, 2.423, 2.395
1984, 11, 586.9, 605.8, 644.8, 2.505, 0.4272, -3.235, 3.793, 3.777, 3.75
1984, 12, 251, 241.5, 241.3, -1.021, -2.989, -6.63, 2.74, 2.743, 2.758
1985, 1, 11.86, 12.02, 12.64, -0.2772, -2.444, -6.34, 2.113, 2.116, 2.119
1985, 2, 258.3, 259.2, 274, -0.08882, -1.827, -5.251, 2.371, 2.376, 2.38
1985, 3, 182.7, 179.4, 187.9, 2.848, 0.9937, -2.501, 2.409, 2.385, 2.35
1985, 4, 95.12, 98.3, 104.3, 7.408, 5.636, 2.241, 1.871, 1.861, 1.849
1985, 5, 70.97, 67.67, 65.69, 9.895, 8.268, 5.021, 2.027, 2.024, 2.014
1985, 6, 100.8, 99.16, 105.6, 14.42, 12.94, 9.779, 2.264, 2.235, 2.187
1985, 7, 9.409, 9.556, 9.88, 19.76, 18.48, 15.47, 2.579, 2.549, 2.509
1985, 8, 18.44, 19.54, 21.68, 15.95, 14.23, 10.95, 2.111, 2.088, 2.059
1985, 9, 130.1, 130.9, 145.8, 10.9, 8.911, 5.351, 1.946, 1.921, 1.887
1985, 10, 241, 225.6, 230.2, 7.656, 5.674, 2.139, 2.396, 2.375, 2.351
1985, 11, 273, 262, 259.7, -1.199, -3.259, -7.031, 2.556, 2.546, 2.551
1985, 12, 122.5, 133.2, 144.1, -1.701, -4.119, -8.402, 2.605, 2.604, 2.598
1986, 1, 295.7, 290.7, 315.2, 2.387, 0.0967, -3.826, 3.757, 3.731, 3.69
1986, 2, 488.6, 472.2, 468.4, 1.824, -0.1361, -3.731, 2.734, 2.732, 2.706
1986, 3, 183.8, 191.2, 206.5, 6.382, 4.562, 1.087, 2.093, 2.059, 2.01
1986, 4, 155.2, 152.6, 155.7, 5.865, 4.255, 0.9138, 2.374, 2.36, 2.338
1986, 5, 111.5, 112.7, 111, 10.14, 8.7, 5.583, 1.832, 1.822, 1.808
1986, 6, 34.03, 33.56, 36.3, 15.83, 14.55, 11.62, 2.007, 1.973, 1.917
1986, 7, 33.52, 31.83, 30.86, 14.63, 13.27, 10.25, 2.639, 2.606, 2.554
1986, 8, 8.977, 11.59, 16.07, 19.17, 17.74, 14.52, 2.564, 2.525, 2.476
1986, 9, 196.4, 201.9, 226.8, 11.26, 9.471, 5.976, 2.207, 2.193, 2.172
1986, 10, 84.9, 87.14, 96.15, 10.58, 8.997, 5.435, 1.877, 1.857, 1.821
1986, 11, 447.4, 435, 443.7, 4.162, 2.507, -1.209, 2.901, 2.899, 2.9
1986, 12, 133.6, 131.7, 135.2, 1.385, -0.4126, -4.255, 2.853, 2.824, 2.787
1987, 1, 264.2, 242.6, 252.3, -0.281, -2.157, -5.848, 3.239, 3.204, 3.159
1987, 2, 219, 218.4, 232.4, 2.758, 1.08, -2.496, 2.603, 2.585, 2.556
1987, 3, 209.7, 209.8, 229.6, 4.755, 3.009, -0.4362, 2.589, 2.566, 2.529
1987, 4, 109.5, 105.5, 112.7, 9.741, 8.269, 4.991, 1.941, 1.916, 1.892
1987, 5, 103.3, 105.8, 108.6, 11.89, 10.5, 7.335, 2.492, 2.457, 2.407
1987, 6, 19.6, 21.91, 25.02, 15.75, 14.57, 11.54, 2.299, 2.253, 2.189
1987, 7, 87.42, 110.1, 131.1, 15.69, 14.39, 11.32, 2.461, 2.438, 2.403
1987, 8, 7.864, 6.126, 6.368, 17.47, 15.99, 12.78, 2.405, 2.356, 2.287
1987, 9, 16.2, 12.17, 10.14, 15.71, 14.12, 10.81, 1.808, 1.794, 1.769
1987, 10, 4.443, 4.435, 4.568, 12.65, 10.86, 7.345, 1.379, 1.362, 1.331
1987, 11, 181.7, 169.8, 168.8, 4.857, 2.871, -0.8622, 2.793, 2.761, 2.72
1987, 12, 383.2, 365, 361, -0.2256, -2.323, -6.022, 3.052, 3.045, 3.015
1988, 1, 304, 267.7, 271.4, -0.864, -3.061, -6.811, 3.149, 3.137, 3.121
1988, 2, 117.6, 112.1, 110.7, 2.331, 0.373, -3.29, 2.254, 2.252, 2.272
1988, 3, 254.4, 247.3, 261.6, 3.991, 1.841, -1.709, 2.465, 2.447, 2.438
1988, 4, 216.4, 228.7, 252.4, 7.339, 5.622, 2.366, 2.146, 2.134, 2.121
1988, 5, 152.4, 145, 139.9, 9.548, 8.026, 4.827, 2.186, 2.167, 2.145
1988, 6, 83.69, 90.31, 104.2, 13.22, 11.72, 8.605, 2.08, 2.065, 2.046
1988, 7, 18.17, 20.47, 23.47, 17.48, 16.05, 12.94, 2.468, 2.423, 2.357
1988, 8, 0.1329, 0.3057, 0.3959, 17.52, 15.92, 12.71, 2.639, 2.608, 2.558
1988, 9, 52.34, 48.53, 48.54, 14.83, 12.86, 9.359, 2.12, 2.088, 2.039
1988, 10, 18.38, 14.92, 13.7, 12.89, 11.3, 7.908, 1.636, 1.614, 1.589
1988, 11, 636, 638.9, 667.5, 3.587, 1.268, -2.469, 3.853, 3.841, 3.825
