# Created by WEAP: 4/13/2020 6:09:55 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\WEAP Areas\SWHydroSwitch\ClimateData\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: Central Snake (3,792,693 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (387,501 ha),  1000 - 2000 m (2,880,029 ha),  2000 - 3000 m (517,701 ha),  3000 - 4000 m (7,463 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 3000 to 4000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 3000 to 4000 m

1970, 1, 93.96, 101.3, 161, 207.5, 2.328, -1.419, -6.016, -11.3, 3.655, 3.459, 3.432, 3.291
1970, 2, 8.444, 11.14, 28.58, 42.97, 5.996, 2.417, -2.309, -7.925, 2.673, 2.647, 2.596, 2.519
1970, 3, 23.9, 30.45, 59.02, 92.63, 6.617, 2.595, -2.284, -6.965, 2.853, 2.785, 2.749, 2.51
1970, 4, 28.83, 33.69, 49.54, 62.12, 8.498, 4.559, -0.06811, -4.173, 3.44, 3.339, 3.293, 2.887
1970, 5, 38.81, 40.53, 56.62, 57.15, 16.05, 12.65, 8.205, 4.263, 2.13, 2.129, 2.118, 1.852
1970, 6, 81.85, 80.7, 116.3, 133.1, 21.68, 17.77, 12.88, 8.927, 2.117, 2.048, 2.033, 1.763
1970, 7, 16.85, 19.21, 42.29, 79.88, 25.89, 22.16, 17.41, 13.24, 1.758, 1.616, 1.523, 1.275
1970, 8, 5.871, 9.525, 16.24, 23.85, 25.83, 22.6, 17.91, 13.76, 1.622, 1.661, 1.61, 1.468
1970, 9, 13.01, 22.93, 31.03, 42.69, 16.17, 13.07, 8.862, 4.929, 2.318, 2.243, 2.208, 2.044
1970, 10, 16.13, 26.49, 53.52, 63.45, 10.09, 7.114, 2.925, -1.124, 2.482, 2.401, 2.368, 2.278
1970, 11, 73.21, 75.47, 137.7, 199.1, 6.265, 3.215, -0.8235, -5.565, 3.268, 3.146, 3.129, 2.999
1970, 12, 37.08, 59.18, 126.5, 214.4, 0.3563, -3.314, -8.073, -14.14, 3.321, 3.219, 3.177, 3.051
1971, 1, 49.61, 67.19, 117.3, 141, 1.037, -2.055, -5.989, -11.82, 3.8, 3.721, 3.679, 3.553
1971, 2, 13.36, 22.02, 51.81, 59.46, 3.783, -0.2789, -4.843, -10.46, 3.233, 3.174, 3.124, 2.818
1971, 3, 25.46, 41.22, 81.87, 114.6, 5.463, 1.308, -3.566, -8.908, 3.454, 3.361, 3.281, 3
1971, 4, 18.62, 46.96, 76.57, 39.49, 11, 7.199, 2.386, -2.181, 2.822, 2.689, 2.632, 2.393
1971, 5, 19.49, 53.88, 103.7, 86.28, 16.99, 12.91, 7.886, 4.258, 2.913, 2.841, 2.731, 2.543
1971, 6, 56.04, 50.28, 63.11, 81.69, 20.07, 16.38, 11.57, 7.179, 1.798, 1.694, 1.685, 1.484
1971, 7, 0.6891, 3.642, 10.73, 24.68, 25.47, 21.75, 16.93, 12.71, 2.042, 1.765, 1.662, 1.533
1971, 8, 1.387, 7.611, 17.68, 19.07, 26.95, 23.16, 18.27, 14.42, 1.559, 1.558, 1.515, 1.385
1971, 9, 10.79, 18.37, 31.64, 42.87, 16.58, 13.13, 8.649, 4.476, 2.385, 2.406, 2.399, 2.24
1971, 10, 18.58, 23.45, 40.18, 47.48, 10.71, 7.727, 3.856, 0.2083, 2.433, 2.43, 2.39, 2.238
1971, 11, 45.01, 49.06, 72.85, 53.6, 4.764, 1.598, -2.698, -7.122, 2.929, 2.833, 2.79, 2.612
1971, 12, 33.49, 51.13, 108.7, 153.7, -1.18, -4.906, -9.497, -14.75, 3.803, 3.644, 3.588, 3.386
1972, 1, 56.87, 65.97, 100.9, 127.6, -0.613, -4.252, -8.391, -13.49, 4.294, 4.238, 4.149, 4.035
1972, 2, 27.58, 34.7, 52.47, 58.84, 3.065, -0.566, -4.502, -10.32, 3.353, 3.192, 3.157, 3.028
1972, 3, 27.68, 30.07, 46.99, 56.45, 8.779, 5.533, 1.165, -3.641, 2.663, 2.709, 2.718, 2.548
1972, 4, 9.424, 16.85, 39.73, 59.13, 10.72, 6.969, 2.176, -2.007, 3.555, 3.581, 3.527, 3.185
1972, 5, 12.29, 18.51, 33.45, 65.82, 17.65, 13.55, 8.858, 4.763, 2.156, 2.157, 2.087, 1.87
1972, 6, 21.85, 28.04, 52.9, 91.92, 21.92, 18.35, 13.72, 9.43, 1.866, 1.864, 1.85, 1.638
1972, 7, 0.1729, 1.76, 5.229, 14.49, 24.49, 21.15, 16.62, 12.54, 2.158, 2.111, 2.073, 1.909
1972, 8, 2.272, 7.212, 17.77, 35.12, 25.29, 21.61, 16.82, 13.05, 1.84, 1.873, 1.821, 1.562
1972, 9, 25.11, 29.18, 41.79, 55.23, 16.64, 13.41, 9.34, 5.283, 1.546, 1.687, 1.72, 1.727
1972, 10, 22.09, 48.06, 98.38, 85.86, 12.03, 8.942, 4.862, 1.393, 2.274, 2.253, 2.212, 1.911
1972, 11, 29.99, 32.88, 51.6, 68.35, 5.024, 1.681, -2.664, -6.573, 2.593, 2.579, 2.554, 2.33
1972, 12, 37.82, 43, 68.99, 72.25, -3.79, -5.8, -9.225, -14.03, 3.448, 3.264, 3.227, 2.968
1973, 1, 24.84, 35.67, 75.96, 99.31, -0.2456, -4.296, -8.806, -14.53, 3.111, 2.944, 2.952, 2.738
1973, 2, 19.16, 22.44, 45.44, 57.86, 3.579, -0.9247, -5.625, -11.27, 2.612, 2.573, 2.549, 2.393
1973, 3, 12.39, 29.48, 51.5, 52.4, 6.667, 2.34, -2.725, -7.719, 3.102, 2.967, 2.913, 2.583
1973, 4, 18.59, 19.23, 26.57, 39.15, 10.51, 6.724, 1.621, -2.353, 3.323, 3.297, 3.215, 2.886
1973, 5, 14.67, 20.93, 34.4, 28, 17.35, 13.88, 9.372, 5.172, 2.295, 2.231, 2.195, 1.952
1973, 6, 9.79, 29.38, 50.58, 52.09, 21.29, 17.88, 13.38, 9.111, 2.643, 2.502, 2.483, 2.28
1973, 7, 15.32, 19.11, 42.47, 85.57, 25.63, 21.94, 17.05, 12.74, 2.51, 2.17, 2.1, 1.867
1973, 8, 3.79, 8.635, 13.5, 15.72, 24.49, 21.15, 16.42, 12.16, 2.073, 1.953, 1.917, 1.7
1973, 9, 13.07, 19.26, 34.95, 46.4, 18.41, 15.12, 10.39, 6.234, 2.626, 2.641, 2.591, 2.333
1973, 10, 12.31, 11.37, 20.33, 18.39, 12.3, 9.788, 5.628, 1.709, 2.819, 2.878, 2.828, 2.517
1973, 11, 48.28, 68.07, 157.9, 278, 5.342, 2.153, -2.231, -7.626, 3.97, 3.858, 3.843, 3.349
1973, 12, 45.23, 55.65, 105.1, 140.5, 2.741, -0.722, -5.379, -10.8, 3.492, 3.455, 3.458, 3.058
1974, 1, 30.27, 45.78, 104.3, 148.9, -1.936, -4.927, -8.404, -13.93, 3.754, 3.69, 3.707, 3.369
1974, 2, 15.35, 22.27, 40.96, 56.09, 3.068, -1.083, -5.787, -11.25, 3.515, 3.467, 3.456, 2.982
1974, 3, 43.97, 58.52, 113, 179.7, 6.565, 3.405, -0.9311, -6.168, 3.674, 3.71, 3.678, 3.233
1974, 4, 12.69, 17.89, 34.31, 40.59, 10.77, 7.871, 3.467, -0.6578, 3.926, 4.017, 3.945, 3.561
1974, 5, 3.205, 2.752, 2.254, 2.333, 14.8, 11.81, 7.482, 3.432, 2.554, 2.421, 2.407, 1.958
1974, 6, 6.149, 4.202, 3.707, 1.199, 23.8, 20.34, 15.77, 11.82, 2.514, 2.604, 2.581, 2.162
1974, 7, 2.237, 7.25, 12.09, 19.39, 25.17, 22, 17.61, 14.21, 2.117, 1.968, 1.916, 1.663
1974, 8, 2.165, 6.373, 12.44, 19, 23.6, 20.27, 15.61, 11.35, 2.282, 2.105, 2.039, 1.943
1974, 9, 0, 0.04346, 0.5132, 1.712, 19.55, 16.95, 12.78, 8.552, 2.007, 2.056, 2.025, 1.908
1974, 10, 34.62, 39.65, 70.7, 73.74, 12.13, 10.06, 5.928, 1.912, 2.108, 2.047, 2.004, 1.851
1974, 11, 13.22, 12.03, 24.36, 44.67, 5.918, 3.345, -0.9776, -5.634, 2.511, 2.402, 2.408, 2.201
1974, 12, 41.7, 40.74, 72.43, 84.27, 0.9496, -2.313, -6.764, -11.79, 3.312, 3.212, 3.194, 2.786
1975, 1, 18.2, 29.37, 64.4, 73.56, -2.255, -4.673, -8.452, -13.93, 3.281, 3.229, 3.219, 2.882
1975, 2, 51.97, 64.85, 124.3, 205.4, 1.879, -2.014, -6.437, -12.16, 3.651, 3.639, 3.581, 3.09
1975, 3, 40.92, 55.05, 104.7, 152.7, 5.569, 1.807, -3.058, -8.429, 3.611, 3.538, 3.516, 3.002
1975, 4, 28.13, 49.29, 89.95, 115.5, 7.667, 3.665, -1.394, -5.745, 3.621, 3.498, 3.413, 3.012
1975, 5, 9.06, 34.8, 48.08, 48.33, 14.29, 10.58, 5.953, 1.853, 3.41, 3.384, 3.341, 3.039
1975, 6, 8.44, 22.61, 44.18, 48.18, 19.64, 15.81, 10.81, 6.264, 2.845, 2.858, 2.834, 2.617
1975, 7, 18.2, 18.93, 39.66, 72.82, 27.24, 23.43, 18.34, 13.77, 2.276, 2.145, 2.025, 1.752
1975, 8, 3.768, 5.628, 11.93, 19.43, 22.21, 19.04, 14.31, 9.672, 1.923, 1.786, 1.742, 1.591
1975, 9, 0.3242, 3.428, 9.741, 9.027, 19.44, 16.41, 11.92, 7.815, 1.829, 1.769, 1.762, 1.572
1975, 10, 55.22, 65.37, 103.6, 119, 12.21, 9.09, 4.626, 0.1711, 2.86, 2.862, 2.834, 2.573
1975, 11, 21.01, 28.84, 61.23, 80.02, 4.173, 1.077, -3.287, -8.068, 2.979, 2.888, 2.874, 2.646
1975, 12, 23.82, 19.57, 32.74, 45.97, 1.115, -0.2323, -3.898, -9.05, 2.678, 2.618, 2.59, 2.45
1976, 1, 33, 34.98, 46.17, 58.33, -0.1518, -2.819, -6.307, -11.62, 2.635, 2.629, 2.622, 2.418
1976, 2, 39.29, 52.84, 87.85, 105.9, 1.509, -1.419, -4.534, -9.827, 3.411, 3.307, 3.317, 2.985
1976, 3, 12.36, 16.65, 36.76, 53.6, 3.455, -0.1142, -3.965, -9.103, 2.988, 3, 2.961, 2.592
1976, 4, 26.12, 32.64, 56.08, 100.4, 10.34, 6.955, 2.411, -1.377, 2.915, 2.859, 2.789, 2.56
1976, 5, 6.622, 15.82, 44.74, 77.52, 17.31, 14.17, 9.52, 5.293, 2.576, 2.377, 2.278, 2.045
