# Created by WEAP: 4/13/2020 6:10:01 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\WEAP Areas\SWHydroSwitch\ClimateData\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: Yakima (751,091 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (652,220 ha),  1000 - 2000 m (98,575 ha),  2000 - 3000 m (296 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m

1970, 1, 113, 232.7, 142, -1.227, -5.502, -9.317, 3.488, 3.303, 3.194
1970, 2, 26.27, 39.63, 35.81, 4.652, 0.2549, -3.374, 2.875, 2.697, 2.679
1970, 3, 10.46, 30.75, 28.62, 6.997, 1.869, -2.295, 2.724, 2.573, 2.535
1970, 4, 10.78, 27.5, 30.57, 8.853, 3.264, -0.9565, 3.273, 3.126, 3.058
1970, 5, 5.038, 4.555, 6.67, 15.36, 9.798, 5.724, 2.31, 2.308, 2.291
1970, 6, 3.927, 8.338, 4.524, 21.51, 16.05, 11.8, 2.536, 2.542, 2.569
1970, 7, 1.124, 0.4284, 0.8325, 23.6, 17.78, 13.62, 2.231, 2.332, 2.357
1970, 8, 0.07224, 0.2365, 0.4732, 22.65, 17.3, 13.6, 2.219, 2.278, 2.272
1970, 9, 2.686, 5.299, 8.099, 15.31, 10.16, 6.435, 2.314, 2.255, 2.239
1970, 10, 15.33, 29.41, 17.14, 10.49, 5.625, 1.233, 2.712, 2.616, 2.601
1970, 11, 41.05, 102, 53.16, 4.396, 0.01984, -3.75, 3.673, 3.487, 3.447
1970, 12, 40.82, 120.3, 98.19, -0.6553, -5.073, -8.919, 3.767, 3.666, 3.639
