# Created by WEAP: 12/14/2020 6:10:51 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: CA_PGE_N_Sacramento (3,049,366 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (2,648,475 ha),  1000 - 2000 m (383,145 ha),  2000 - 3000 m (17,714 ha),  3000 - 4000 m (33 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 3000 to 4000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 3000 to 4000 m

1970, 1, 315, 582.7, 851.6, 1237, 9.401, 2.34, -1.696, -3.717, 4.469, 4.599, 4.342, 4.148
1970, 2, 66.49, 107.3, 141.2, 184.4, 11.61, 4.756, 0.6195, -1.373, 2.599, 2.647, 2.448, 2.295
1970, 3, 56.5, 109, 170.4, 243.6, 13.05, 5.747, 1.257, -1.222, 3.113, 3.234, 2.964, 2.75
1970, 4, 7.708, 27.21, 64.01, 107.8, 13.6, 5.784, 1.266, -1.113, 3.265, 3.226, 2.876, 2.609
1970, 5, 2.447, 15.72, 39.9, 65.45, 20.83, 13.39, 9.066, 7.005, 2.854, 2.882, 2.649, 2.455
1970, 6, 18.35, 43.79, 92.78, 164.5, 24.05, 17.36, 13.13, 10.99, 3.059, 2.91, 2.599, 2.356
1970, 7, 0.00925, 0.05265, 0.05087, 0, 27.59, 21.18, 17.1, 15.1, 2.784, 2.703, 2.4, 2.148
1970, 8, 0, 0, 0, 0, 26.04, 19.96, 16.17, 14.33, 2.506, 2.458, 2.2, 1.987
1970, 9, 0.7268, 2.556, 4.92, 6.806, 23.48, 16.26, 11.95, 9.871, 2.554, 2.601, 2.322, 2.092
1970, 10, 32.63, 74.05, 113.4, 157, 17.44, 10.48, 6.499, 4.683, 2.16, 2.34, 2.25, 2.173
1970, 11, 220, 380.1, 514.8, 673.5, 12.41, 5.404, 1.644, -0.173, 3.384, 3.599, 3.424, 3.282
1970, 12, 163, 290.9, 430.4, 632.1, 6.652, -0.4195, -4.5, -6.71, 3.29, 3.465, 3.412, 3.375
1971, 1, 73.55, 164.6, 211.5, 268.5, 7.978, 1.546, -2.299, -3.976, 3.366, 3.42, 3.163, 2.969
1971, 2, 5.101, 17.48, 41.59, 76.47, 9.871, 3.22, -1.109, -3.2, 2.778, 2.798, 2.596, 2.449
1971, 3, 92.52, 242, 357.3, 452, 11.01, 3.377, -1.22, -3.734, 2.747, 2.922, 2.854, 2.803
1971, 4, 18.06, 54.98, 122.2, 204.4, 13.94, 6.536, 2.106, -0.3255, 2.966, 3.08, 2.914, 2.781
1971, 5, 28.38, 62.25, 105.4, 160.4, 17.3, 10.41, 6.125, 3.798, 3.562, 3.59, 3.259, 3
1971, 6, 10.34, 47.83, 117.6, 218.1, 22.31, 14.89, 10.56, 8.398, 3.053, 2.865, 2.587, 2.373
1971, 7, 0.9915, 8.936, 10.35, 9.464, 27.4, 20.67, 16.67, 14.85, 3.334, 3.109, 2.707, 2.392
1971, 8, 1.037, 4.571, 5.808, 6.13, 27.15, 20.91, 17.1, 15.28, 2.667, 2.513, 2.264, 2.067
1971, 9, 8.022, 32.82, 51.42, 68.54, 23.28, 15.94, 11.65, 9.535, 2.456, 2.563, 2.419, 2.299
1971, 10, 6.462, 13.8, 29.71, 55.13, 16.64, 9.165, 4.728, 2.486, 2.643, 2.688, 2.422, 2.215
