# Created by WEAP: 12/14/2020 6:11:26 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: WA_N_CEN_Lwr Middle Columbia (179,979 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (175,466 ha),  1000 - 2000 m (4,513 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m

1970, 1, 69.99, 75.46, -5.306, -8.915, 2.902, 2.709
1970, 2, 14.91, 15.13, 0.3148, -2.686, 2.712, 2.605
1970, 3, 19.97, 25.56, 4.214, 1.544, 2.457, 2.366
1970, 4, 9.6, 15.58, 7.69, 5.194, 2.874, 2.725
1970, 5, 4.858, 7.11, 14.58, 11.87, 1.806, 1.697
1970, 6, 4.167, 12.18, 20.48, 17.77, 2.198, 2.117
1970, 7, 1.491, 0.3993, 23.04, 20.08, 1.872, 1.812
1970, 8, 2.204, 10.51, 22.28, 18.85, 1.731, 1.652
1970, 9, 3.726, 4.285, 14.06, 11.14, 2.199, 2.136
1970, 10, 15.51, 23.41, 8.307, 5.381, 2.425, 2.362
1970, 11, 49.97, 70.7, 0.7437, -2.43, 3.401, 3.259
1970, 12, 63.92, 90.54, -5.597, -9.556, 3.336, 3.215
1971, 1, 37.62, 62.71, -4.453, -8.225, 3.587, 3.357
1971, 2, 9.257, 16.47, -0.7759, -4.5, 2.713, 2.517
1971, 3, 48.38, 60.41, 1.181, -2.2, 2.862, 2.747
1971, 4, 19.4, 31.24, 8.538, 5.85, 2.279, 2.159
1971, 5, 12.5, 17.01, 15, 12.82, 2.399, 2.204
1971, 6, 28.92, 51.1, 15.93, 13.02, 1.689, 1.656
1971, 7, 2.785, 6.58, 21.81, 19.1, 1.656, 1.564
1971, 8, 2.028, 11.66, 23.64, 20.19, 1.68, 1.605
