# Created by WEAP: 12/14/2020 6:11:04 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: WA_ID_AVA_Pend Oreille (328,148 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (202,824 ha),  1000 - 2000 m (124,840 ha),  2000 - 3000 m (484 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m

1970, 1, 177.5, 293.9, 370.1, -3.874, -7.163, -10.48, 2.756, 2.72, 2.586
1970, 2, 106.6, 164.8, 234.3, 0.3377, -2.743, -6.404, 2.488, 2.462, 2.378
1970, 3, 55.48, 92.23, 111.9, 2.057, -1.044, -4.13, 2.373, 2.389, 2.399
1970, 4, 56.1, 89.39, 122.2, 5.198, 2.04, -1.125, 2.986, 3.007, 2.997
1970, 5, 32.5, 48.49, 68.91, 12.44, 9.569, 6.722, 1.832, 1.842, 1.814
1970, 6, 61.37, 70.78, 88.17, 17.67, 14.69, 11.98, 2.209, 2.232, 2.243
1970, 7, 25.15, 25.53, 28.86, 20.47, 17.58, 14.6, 2.097, 2.145, 2.188
1970, 8, 11.89, 22.59, 24.73, 19.35, 16.56, 13.81, 1.737, 1.763, 1.78
1970, 9, 56.54, 78.06, 108, 11.6, 8.525, 5.374, 2.591, 2.638, 2.639
1970, 10, 63.02, 89.92, 129.3, 6.074, 3.05, -0.1025, 2.221, 2.23, 2.203
1970, 11, 71.48, 127, 166.3, 1.281, -2.029, -5.523, 3.107, 3.063, 2.979
1970, 12, 132.6, 206.7, 309.3, -3.147, -6.421, -9.814, 3.093, 3.085, 3.024
1971, 1, 128.2, 230.7, 270.6, -2.33, -5.796, -9.039, 3.797, 3.797, 3.746
1971, 2, 78.53, 132.3, 164.7, -0.7498, -3.972, -7.137, 2.59, 2.594, 2.509
1971, 3, 77.14, 131.7, 192.8, 0.9577, -2.121, -5.164, 2.972, 2.999, 2.965
1971, 4, 63.49, 90.43, 152.5, 6.788, 3.946, 1.177, 2.19, 2.186, 2.137
1971, 5, 53.53, 68.29, 81.45, 12.75, 9.815, 7.182, 2.203, 2.176, 2.073
1971, 6, 103, 121, 132.5, 14.21, 11.23, 8.235, 1.918, 1.958, 1.99
