# Created by WEAP: 12/14/2020 6:10:55 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: WA_W_Snoqualmie (157,887 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (114,475 ha),  1000 - 2000 m (43,339 ha),  2000 - 3000 m (73 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m

1970, 1, 321.2, 490, 543.9, 2.201, -2.934, -7.813, 2.896, 2.916, 2.931
1970, 2, 124, 198.2, 230.4, 6.339, 1.797, -2.958, 2.758, 2.731, 2.732
1970, 3, 162.6, 241.9, 232.3, 5.624, 0.986, -3.133, 2.494, 2.485, 2.493
1970, 4, 237, 348.3, 309, 5.982, 1.371, -2.538, 2.835, 2.851, 2.868
1970, 5, 63.26, 76.23, 52.68, 10.8, 6.89, 3.872, 2.054, 2.05, 2.035
1970, 6, 36.57, 48.87, 38.73, 15.46, 12.18, 9.687, 2.423, 2.413, 2.396
1970, 7, 65.4, 68.8, 26.91, 16.83, 13.81, 11.54, 2.173, 2.151, 2.118
1970, 8, 24.05, 29.35, 12.1, 16.22, 13.42, 11.56, 2.04, 2.029, 2.004
1970, 9, 136.5, 201.6, 157.5, 12.27, 8.558, 5.507, 2.146, 2.151, 2.157
1970, 10, 147.5, 202.8, 162.9, 9.055, 5.175, 1.616, 2.619, 2.596, 2.588
1970, 11, 260.5, 407.4, 448.5, 5.4, 0.852, -3.465, 3.367, 3.378, 3.397
1970, 12, 328.9, 480.6, 524.3, 0.93, -3.735, -7.591, 3.465, 3.479, 3.484
1971, 1, 457.2, 751.3, 808.2, 1.917, -2.699, -6.351, 3.287, 3.349, 3.396
1971, 2, 249.8, 391.2, 419.3, 3.056, -1.394, -5.167, 2.843, 2.863, 2.875
1971, 3, 320.2, 474.1, 487.8, 2.938, -1.891, -5.959, 2.873, 2.881, 2.891
1971, 4, 103.9, 118.9, 71.49, 7.421, 2.942, -0.8357, 2.31, 2.304, 2.308
1971, 5, 137.2, 174.2, 116.6, 11.25, 7.275, 4.034, 2.619, 2.638, 2.634
1971, 6, 133.3, 154.4, 83.03, 11.74, 7.863, 5.069, 1.915, 1.897, 1.879
1971, 7, 62.47, 76.8, 44.73, 17.15, 14.19, 12.06, 1.885, 1.87, 1.849
1971, 8, 32.68, 41.07, 28.41, 18.45, 15.57, 13.5, 1.936, 1.924, 1.897
1971, 9, 146.3, 187.4, 104.2, 12.58, 8.787, 5.614, 2.036, 2.05, 2.062
1971, 10, 175.5, 265.6, 237.1, 8.183, 4.481, 1.439, 2.092, 2.1, 2.116
1971, 11, 267.3, 411.6, 432.4, 4.757, 0.2915, -3.448, 2.615, 2.616, 2.623
1971, 12, 305.2, 493.5, 590.6, 0.7106, -3.621, -7.515, 3.029, 3.087, 3.125
1972, 1, 321, 598.7, 789.3, -0.1427, -4.463, -8.181, 3.429, 3.496, 3.561
1972, 2, 402, 690.2, 908.7, 3.065, -1.761, -5.987, 3.131, 3.136, 3.147
1972, 3, 290.9, 446.3, 493.8, 5.872, 1.135, -2.927, 2.445, 2.435, 2.438
1972, 4, 245.6, 325.6, 256, 5.894, 1.289, -2.781, 2.663, 2.669, 2.685
1972, 5, 77.58, 97.26, 62.48, 12.37, 8.28, 4.979, 1.951, 1.979, 1.999
1972, 6, 147.2, 176.8, 114.9, 13.58, 10.05, 7.406, 2.189, 2.184, 2.164
1972, 7, 104.2, 140.9, 94.2, 16.81, 13.51, 10.98, 2.096, 2.071, 2.048
1972, 8, 46.23, 57.43, 37.85, 17.48, 14.42, 12.15, 2.058, 2.057, 2.038
1972, 9, 188.1, 288.8, 247.1, 11.97, 8.19, 5.21, 1.943, 1.94, 1.942
1972, 10, 67.04, 81.07, 51.84, 8.257, 5.146, 2.642, 1.678, 1.693, 1.715
1972, 11, 170.4, 263.8, 263.5, 5.421, 1.191, -2.703, 2.771, 2.73, 2.715
1972, 12, 392, 615.8, 684.5, 0.4276, -4.467, -8.804, 3.398, 3.43, 3.449
1973, 1, 221.2, 339.9, 360.6, 1.268, -3.817, -8.22, 3.8, 3.767, 3.762
1973, 2, 108.4, 129, 81.41, 5.163, 0.4327, -3.748, 2.704, 2.681, 2.676
1973, 3, 122.7, 192.7, 177.4, 5.275, 0.9136, -2.714, 2.319, 2.341, 2.364
1973, 4, 105.2, 142.3, 99.08, 7.878, 3.842, 0.3283, 1.873, 1.902, 1.928
1973, 5, 97.27, 136.1, 125.5, 12.02, 8.11, 4.659, 2.266, 2.279, 2.294
1973, 6, 137.7, 179.4, 133.6, 13.4, 9.67, 6.621, 2.382, 2.403, 2.43
1973, 7, 9.308, 11.56, 10, 16.66, 13.54, 11.27, 2.005, 2.007, 2.001
1973, 8, 22.1, 22.9, 19.3, 14.81, 11.84, 9.621, 2.169, 2.179, 2.184
1973, 9, 92.31, 122.7, 104, 14.34, 10.83, 7.836, 1.912, 1.923, 1.934
1973, 10, 172.6, 261.2, 274.2, 8.916, 4.995, 1.591, 1.974, 1.969, 1.973
1973, 11, 376.5, 527.1, 519.2, 2.82, -1.973, -6.033, 2.778, 2.812, 2.83
1973, 12, 375.2, 567.4, 609.3, 3.914, -0.824, -4.907, 3.002, 2.996, 2.988
1974, 1, 485.8, 797, 941.2, 0.6752, -4.523, -8.954, 3.297, 3.319, 3.338
1974, 2, 264.5, 419.4, 484.1, 3.263, -1.351, -5.083, 2.987, 3.007, 3.023
1974, 3, 313.1, 440.5, 406, 4.623, -0.04973, -4.034, 2.865, 2.855, 2.849
1974, 4, 176.9, 257, 213.3, 7.305, 2.773, -1.07, 2.689, 2.704, 2.719
1974, 5, 156, 207.4, 160, 9.204, 4.768, 1.098, 2.2, 2.214, 2.23
1974, 6, 112.3, 161.8, 139.7, 14.06, 10.63, 7.581, 2.295, 2.299, 2.285
1974, 7, 107.3, 118, 60.08, 15.5, 12.16, 9.48, 2.063, 2.051, 2.036
1974, 8, 18.12, 25.71, 18.92, 17.18, 14.14, 11.61, 2.037, 2.047, 2.043
1974, 9, 24.43, 47.53, 62.9, 16.38, 12.98, 10.12, 1.949, 1.95, 1.957
1974, 10, 58.83, 68.72, 54.31, 10.32, 7.14, 4.325, 1.84, 1.813, 1.809
1974, 11, 309.9, 455.6, 448.2, 5.57, 1.231, -2.543, 2.638, 2.654, 2.669
1974, 12, 360.9, 607.2, 722.7, 3.784, -0.7593, -4.598, 2.942, 2.946, 2.944
1975, 1, 344.1, 620.4, 756.2, 1.697, -2.967, -6.822, 2.533, 2.572, 2.595
1975, 2, 304.8, 431.8, 431.8, 2.503, -2.758, -7.16, 3.061, 3.055, 3.066
1975, 3, 205.7, 292.7, 259.5, 3.741, -0.9281, -5.007, 2.826, 2.834, 2.848
1975, 4, 121.2, 147.3, 97.6, 5.393, 1.017, -2.608, 2.508, 2.541, 2.56
1975, 5, 130, 175.6, 157.8, 10.75, 6.527, 2.671, 2.404, 2.436, 2.473
1975, 6, 94.32, 117.2, 85.51, 12.52, 8.674, 5.322, 2.646, 2.687, 2.708
1975, 7, 18.63, 24.29, 18.43, 16.91, 13.89, 11.73, 2.505, 2.479, 2.438
1975, 8, 147.1, 206.8, 164.3, 14.74, 11.28, 8.526, 2.12, 2.12, 2.119
1975, 9, 8.093, 10.64, 8.117, 14.76, 11.6, 9.159, 2.11, 2.083, 2.067
1975, 10, 368.9, 533, 482.3, 8.515, 4.397, 0.8263, 2.707, 2.686, 2.673
1975, 11, 356.5, 574.4, 678, 4.338, -0.4893, -4.445, 3.305, 3.251, 3.223
1975, 12, 429.6, 739.6, 934.3, 3.311, -1.134, -5.065, 2.897, 2.913, 2.922
1976, 1, 349.2, 593.2, 648.6, 3.305, -1.362, -5.341, 2.674, 2.698, 2.716
1976, 2, 241, 387.6, 464.8, 2.789, -1.863, -5.878, 3.135, 3.161, 3.189
