# Created by WEAP: 12/14/2020 6:11:14 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: OR_W_S Frk McKenzie (55,445 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (14,163 ha),  1000 - 2000 m (41,282 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m

1970, 1, 664.3, 667.1, 1.078, -1.102, 3.396, 3.402
1970, 2, 159.8, 161.4, 4.567, 2.246, 2.267, 2.247
1970, 3, 163.4, 167.5, 4.486, 2.284, 2.36, 2.343
1970, 4, 240.3, 245.1, 4.475, 2.256, 2.774, 2.752
1970, 5, 78.44, 77.18, 11.59, 9.453, 2.395, 2.363
1970, 6, 71.88, 83.25, 16.6, 14.63, 2.348, 2.302
1970, 7, 0.2177, 1.586, 18.55, 16.77, 2.578, 2.512
1970, 8, 0.5524, 0.5618, 18.12, 16.34, 2.416, 2.357
1970, 9, 100.5, 90.84, 12.03, 10.01, 2.139, 2.12
1970, 10, 229.2, 237.9, 7.869, 5.885, 2.365, 2.353
1970, 11, 412.5, 435.8, 3.802, 1.649, 3.044, 3.033
1970, 12, 316.5, 319.8, -1.211, -3.391, 3.421, 3.409
1971, 1, 582, 581.3, -1.454, -3.446, 3.023, 3.007
1971, 2, 348.5, 338.7, 0.9674, -1.125, 2.748, 2.737
1971, 3, 342.3, 348, 1.209, -1.007, 3.089, 3.069
1971, 4, 129.9, 130.4, 5.824, 3.668, 2.461, 2.46
1971, 5, 119, 128, 10.75, 8.657, 2.876, 2.868
1971, 6, 93.57, 97.54, 12.45, 10.44, 1.951, 1.93
1971, 7, 8.608, 9.492, 18.52, 16.71, 2.377, 2.318
1971, 8, 49.92, 49.46, 19.27, 17.48, 2.363, 2.302
1971, 9, 147.1, 141.6, 12.29, 10.28, 2.447, 2.431
1971, 10, 155.2, 155.2, 6.76, 4.797, 2.052, 2.052
1971, 11, 428, 429.6, 2.618, 0.7566, 2.745, 2.739
1971, 12, 423.9, 427.9, -1.093, -3.146, 3.527, 3.532
1972, 1, 582.1, 567.5, -1.544, -3.564, 3.409, 3.411
1972, 2, 434.4, 423.5, 1.819, -0.2432, 3.272, 3.255
1972, 3, 398.9, 393.1, 4.995, 3.031, 2.44, 2.418
1972, 4, 239.8, 243, 5.158, 3.067, 2.652, 2.65
1972, 5, 120.9, 120, 11.84, 9.818, 2.094, 2.066
1972, 6, 52.58, 58.02, 15.02, 13.22, 2.482, 2.428
1972, 7, 1.001, 1.36, 19.22, 17.39, 2.409, 2.35
1972, 8, 16.38, 16, 19.11, 17.17, 2.35, 2.303
1972, 9, 129.1, 125.3, 12.75, 10.72, 2.142, 2.11
1972, 10, 62.42, 69.82, 8.269, 6.297, 1.838, 1.836
1972, 11, 160.5, 143.3, 3.802, 1.743, 2.395, 2.37
1972, 12, 368.3, 365.2, -2.731, -4.96, 3.306, 3.287
1973, 1, 218.3, 218.5, -1.129, -3.462, 3.234, 3.205
1973, 2, 85.98, 83.94, 4.335, 1.864, 2.236, 2.225
1973, 3, 177.5, 170.3, 3.739, 1.539, 2.378, 2.373
1973, 4, 123.8, 127.5, 7.729, 5.639, 2.089, 2.088
1973, 5, 82.5, 87.4, 12.57, 10.58, 2.241, 2.22
1973, 6, 94.08, 99.24, 14.67, 12.69, 2.257, 2.231
1973, 7, 2.933, 8.877, 17.52, 16.24, 2.524, 2.493
1973, 8, 16.55, 14.78, 16.82, 15.15, 2.553, 2.521
1973, 9, 150.5, 146.7, 14.86, 12.81, 2.244, 2.226
1973, 10, 159.8, 165.4, 8.077, 6.105, 1.752, 1.752
1973, 11, 694.8, 701.5, 0.7732, -1.149, 3.589, 3.595
1973, 12, 486.5, 492.5, 1.329, -0.7492, 3.376, 3.359
1974, 1, 481.3, 481.9, -1.557, -3.89, 3.29, 3.255
1974, 2, 390.8, 387.4, 0.994, -1.142, 2.959, 2.936
1974, 3, 366.5, 381.3, 3.99, 1.658, 2.88, 2.857
