# Created by WEAP: 12/14/2020 6:10:46 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: CA_PGE_S_Tulare (1,779,681 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (1,497,013 ha),  1000 - 2000 m (198,136 ha),  2000 - 3000 m (73,484 ha),  3000 - 4000 m (11,049 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 3000 to 4000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 3000 to 4000 m

1970, 1, 65.09, 282.2, 394, 381.8, 10.85, 5.011, -1.363, -6.071, 1.748, 1.712, 1.821, 1.879
1970, 2, 38.83, 75.91, 87.12, 69.05, 12.5, 7.113, 0.5765, -4.27, 1.616, 1.678, 1.742, 1.789
1970, 3, 40.09, 112.3, 153.5, 145.5, 13.93, 6.99, 0.5485, -4.261, 1.897, 1.878, 1.855, 1.872
1970, 4, 11.32, 45.21, 58.74, 56.59, 14.92, 7.529, 0.9555, -3.925, 2.726, 2.575, 2.512, 2.507
1970, 5, 0, 0, 0.0001433, 0.01179, 22.37, 15.08, 8.762, 4.033, 2.339, 2.255, 2.255, 2.281
1970, 6, 0.775, 5.84, 11.97, 14.04, 25.81, 18.41, 12.63, 8.27, 2.439, 2.264, 2.237, 2.236
1970, 7, 0.191, 1.264, 2.544, 2.471, 29.81, 23.91, 17.64, 12.94, 1.9, 1.834, 1.91, 1.966
1970, 8, 0, 0, 0.0005407, 0.04634, 28.49, 22.69, 16.68, 12.12, 1.747, 1.609, 1.671, 1.725
1970, 9, 0, 0, 0, 0, 24.45, 17.84, 11.85, 7.294, 1.82, 1.813, 1.864, 1.913
1970, 10, 0.3131, 1.088, 2.608, 3.366, 19.17, 13.02, 6.968, 2.355, 1.563, 1.669, 1.744, 1.807
1970, 11, 77.44, 207.8, 266.3, 245.8, 14.24, 8.631, 2.483, -2.168, 1.88, 1.907, 1.973, 2.018
1970, 12, 48.02, 168.6, 237.4, 233.2, 8.519, 2.239, -4.242, -9.1, 1.705, 1.81, 1.954, 2.032
1971, 1, 18.92, 62.86, 90.01, 92.74, 7.825, 3.185, -3.038, -7.806, 1.985, 2.028, 2.133, 2.197
1971, 2, 14.63, 41.65, 53.98, 54.25, 9.358, 3.924, -2.079, -6.617, 1.983, 1.95, 1.96, 1.995
1971, 3, 11.36, 46.71, 64.26, 61.42, 13.39, 6.861, 0.4555, -4.29, 1.986, 2.009, 1.966, 1.978
1971, 4, 20.41, 62.42, 67.33, 59.56, 15.64, 8.138, 1.8, -2.899, 2.629, 2.595, 2.553, 2.564
1971, 5, 51.09, 93.06, 95.83, 87.56, 18.87, 10.86, 4.735, 0.2083, 2.565, 2.455, 2.432, 2.445
1971, 6, 0, 0, 0, 0, 24.62, 17.47, 11.52, 7.115, 2.676, 2.466, 2.468, 2.484
1971, 7, 0.7232, 8.456, 11.25, 5.801, 29.34, 22.67, 16.91, 12.51, 2.318, 2.178, 2.267, 2.326
1971, 8, 0.9792, 2.439, 1.255, 0, 29.13, 23.11, 17.23, 12.74, 2.123, 1.895, 1.896, 1.904
1971, 9, 1.137, 6.397, 11.55, 13.86, 24.8, 18.77, 12.64, 7.961, 1.624, 1.508, 1.558, 1.609
1971, 10, 3.276, 12.94, 18.25, 17.89, 17.57, 11.21, 4.932, 0.197, 1.635, 1.606, 1.658, 1.71
1971, 11, 14.52, 63.89, 97.63, 98.17, 11.95, 6.153, 0.01271, -4.709, 1.584, 1.647, 1.735, 1.803
1971, 12, 68, 203.2, 292.7, 290.6, 6.981, 0.6679, -6, -10.98, 2.201, 2.246, 2.343, 2.409
1972, 1, 6.392, 22.93, 42.33, 48.14, 5.346, 1.759, -4.384, -9.115, 2.073, 2.143, 2.22, 2.268
1972, 2, 12.51, 39.72, 49.13, 43.18, 12.26, 6.37, -0.05175, -4.862, 1.688, 1.658, 1.629, 1.632
1972, 3, 0.0002813, 0.0002579, 0, 0, 17.01, 10.35, 4.098, -0.5948, 1.952, 1.836, 1.742, 1.722
1972, 4, 7.565, 44.55, 61.54, 61.75, 17.22, 9.974, 3.794, -0.8085, 2.308, 2.284, 2.28, 2.307
1972, 5, 4.085, 13.4, 14.79, 12.81, 22.4, 15.03, 8.823, 4.17, 2.071, 2, 2.012, 2.04
1972, 6, 5.422, 25.49, 32.27, 31.32, 26.48, 19.65, 13.6, 9.082, 2.051, 1.89, 1.927, 1.962
1972, 7, 0.03574, 0.2132, 1.258, 2.307, 29.3, 23.48, 17.76, 13.51, 2.098, 2.071, 2.139, 2.192
1972, 8, 4.62, 21.78, 11.61, 9.706, 27.62, 21.07, 15.81, 11.77, 2.036, 1.791, 1.773, 1.771
1972, 9, 1.721, 6.996, 21.95, 32.48, 23.46, 16.93, 11.06, 6.426, 1.388, 1.255, 1.332, 1.394
1972, 10, 19.43, 41.88, 36.86, 23.53, 18.18, 11.16, 5.136, 0.533, 1.584, 1.557, 1.638, 1.695
1972, 11, 70.37, 174.9, 221.5, 203.2, 10.84, 4.833, -1.545, -6.351, 1.781, 1.864, 1.969, 2.037
1972, 12, 35.3, 142.6, 170.2, 147.6, 6.028, 1.029, -5.279, -10.11, 1.93, 2.021, 2.122, 2.188
1973, 1, 103.8, 284.3, 367.5, 336.1, 8.146, 2.153, -4.488, -9.496, 2.248, 2.284, 2.356, 2.399
1973, 2, 77.83, 197, 286.2, 277.8, 12.23, 5.393, -1.454, -6.444, 2.413, 2.397, 2.502, 2.556
1973, 3, 82.02, 217.5, 264.5, 234.2, 11.06, 3.707, -2.816, -7.695, 2.009, 1.972, 2.031, 2.087
1973, 4, 6.816, 31.36, 34.09, 26.63, 17.3, 9.567, 3.093, -1.736, 2.374, 2.433, 2.439, 2.478
1973, 5, 0.9803, 9.472, 17.28, 20.37, 23.95, 16.33, 9.824, 4.933, 2.011, 1.879, 1.849, 1.855
1973, 6, 0.001253, 0.04812, 0.2943, 0.4933, 27.16, 20.05, 14.02, 9.43, 2.204, 2.157, 2.221, 2.286
1973, 7, 0, 0, 0.0001598, 0.01298, 28.42, 22.33, 16.36, 11.81, 2.539, 2.412, 2.468, 2.507
1973, 8, 0.6652, 2.534, 6.896, 12.35, 27.63, 21.32, 15.52, 11.09, 2.025, 1.892, 1.977, 2.038
1973, 9, 0.006873, 0.002612, 0, 0, 23.94, 17.63, 11.72, 7.17, 1.969, 1.822, 1.804, 1.813
1973, 10, 17.58, 44.09, 65, 64.92, 19, 13.03, 6.965, 2.336, 1.373, 1.372, 1.478, 1.555
1973, 11, 36.61, 123.8, 194.6, 206.4, 12.68, 6.134, -0.1333, -4.832, 1.993, 2.025, 2.067, 2.104
1973, 12, 37.27, 125.9, 158.9, 141, 8.906, 4.369, -1.885, -6.671, 1.935, 1.966, 1.963, 1.973
1974, 1, 79.19, 189.4, 269.2, 263, 9.577, 3.488, -2.989, -7.887, 1.852, 1.843, 1.835, 1.835
1974, 2, 8.138, 30.24, 38.8, 35.14, 10.63, 4.755, -1.415, -6.093, 1.864, 1.91, 1.909, 1.926
1974, 3, 62.33, 177.9, 279.4, 304.9, 14.02, 7.013, 0.8185, -3.794, 1.857, 1.806, 1.857, 1.905
1974, 4, 24.89, 118.3, 137.1, 117.9, 16.44, 9.103, 2.456, -2.431, 2.205, 2.204, 2.233, 2.288
1974, 5, 1.23, 11.37, 13.57, 13.75, 21.74, 14.3, 8.283, 3.786, 2.484, 2.354, 2.312, 2.322
1974, 6, 9.893E-5, 0, 0, 0, 26.27, 19.62, 13.84, 9.442, 2.356, 2.166, 2.144, 2.152
1974, 7, 0.2055, 3.25, 8.135, 10.7, 28.36, 21.68, 15.99, 11.66, 2.316, 2.242, 2.329, 2.389
1974, 8, 0.03148, 0.465, 0.7567, 0.7552, 27.81, 21.62, 15.75, 11.24, 2.217, 2.079, 2.091, 2.107
1974, 9, 1.195E-5, 0.000112, 0, 0, 26.76, 20.92, 15.07, 10.55, 1.478, 1.345, 1.331, 1.348
1974, 10, 39.09, 83.93, 84.17, 67.82, 19.74, 13.5, 7.424, 2.836, 1.421, 1.412, 1.485, 1.539
1974, 11, 12.35, 28.76, 39.13, 39.42, 12.66, 7.482, 1.278, -3.408, 1.773, 1.633, 1.603, 1.593
1974, 12, 36.66, 86.97, 120.1, 112.4, 7.487, 2.628, -3.611, -8.406, 1.919, 1.931, 1.946, 1.971
1975, 1, 7.976, 43.44, 66.17, 63.84, 7.418, 3.586, -2.785, -7.658, 2.011, 2.044, 2.108, 2.143
1975, 2, 58.93, 174.2, 246.6, 246, 10.94, 4.212, -2.384, -7.266, 2.16, 2.186, 2.254, 2.304
1975, 3, 47.93, 177.7, 261.2, 261.7, 12.48, 5.359, -1.275, -6.144, 2.387, 2.389, 2.423, 2.466
1975, 4, 27.71, 102.2, 154, 167, 13.7, 5.684, -1.091, -6.058, 2.259, 2.278, 2.285, 2.325
1975, 5, 0.4138, 4.119, 10.85, 14.9, 21.76, 14.33, 7.625, 2.676, 2.328, 2.256, 2.218, 2.229
1975, 6, 0.3937, 4.891, 10.33, 11.18, 25.77, 18.96, 12.82, 8.179, 2.679, 2.607, 2.603, 2.626
1975, 7, 0.08305, 0.08665, 0.03714, 0.02725, 27.75, 21.54, 15.49, 10.88, 2.155, 2.075, 2.207, 2.294
1975, 8, 1.427, 15.27, 31.85, 36.99, 26.72, 20.54, 14.39, 9.741, 1.874, 1.828, 1.95, 2.035
1975, 9, 2.714, 3.89, 8.751, 11.67, 26.49, 20.48, 14.21, 9.459, 1.413, 1.205, 1.197, 1.219
1975, 10, 25.22, 73.57, 99.72, 99.01, 18.58, 12.19, 5.782, 1.03, 1.493, 1.447, 1.509, 1.569
1975, 11, 12.28, 49.89, 70.6, 70.33, 12.16, 6.977, 0.8423, -3.808, 1.796, 1.779, 1.8, 1.828
1975, 12, 6.82, 18.14, 20.38, 17.72, 8.561, 4.651, -1.603, -6.406, 1.995, 2.089, 2.124, 2.15
1976, 1, 0.5782, 0.9125, 1.248, 1.552, 9.194, 4.851, -1.251, -5.945, 1.653, 1.726, 1.757, 1.784
1976, 2, 72.03, 111.7, 138.8, 128.3, 11.75, 5.463, -0.8435, -5.547, 1.817, 1.936, 1.916, 1.92
1976, 3, 19.7, 72.08, 99.55, 102, 13.01, 6.195, -0.2009, -4.974, 1.86, 1.852, 1.79, 1.783
1976, 4, 33.46, 77.97, 84.98, 75.84, 15.09, 7.786, 1.455, -3.213, 2.254, 2.143, 2.074, 2.065
1976, 5, 4.114, 5.565, 8.601, 9.622, 22.9, 15.84, 9.775, 5.223, 2.412, 2.217, 2.186, 2.196
1976, 6, 2.52, 1.792, 3.167, 3.289, 25.09, 18.32, 12.12, 7.476, 2.295, 2.229, 2.28, 2.332
1976, 7, 1.147, 17.32, 24.62, 15.06, 28.44, 22.13, 16.09, 11.52, 2.198, 2.019, 2.078, 2.122
1976, 8, 1.108, 3.806, 10.91, 15.83, 24.69, 18.12, 12.07, 7.513, 1.898, 1.769, 1.818, 1.864
1976, 9, 53.64, 119, 149.2, 155, 24.17, 17.6, 11.53, 6.972, 1.327, 1.266, 1.338, 1.396
1976, 10, 8.088, 22.42, 30.14, 32.02, 20.29, 13.77, 7.589, 2.921, 1.203, 1.318, 1.39, 1.449
1976, 11, 16.37, 15.12, 13.64, 13.34, 14.1, 9.527, 3.434, -1.238, 1.523, 1.585, 1.613, 1.635
1976, 12, 11.63, 17.05, 21.13, 18.84, 9.658, 5.741, -0.2734, -4.9, 1.869, 2.038, 2.162, 2.223
1977, 1, 18.31, 54.54, 67.09, 59.3, 6.836, 2.791, -3.546, -8.305, 1.773, 1.857, 1.994, 2.07
1977, 2, 5.638, 43.13, 55.51, 46.73, 12.78, 7.392, 1.295, -3.304, 1.524, 1.605, 1.72, 1.793
1977, 3, 18.37, 33, 40.4, 39.22, 11.98, 4.918, -1.446, -6.12, 1.915, 1.839, 1.844, 1.88
1977, 4, 0.6934, 2.698, 6.44, 8.993, 19.2, 12.35, 6.175, 1.532, 1.923, 1.81, 1.824, 1.857
1977, 5, 32.17, 76.37, 103.9, 105.3, 17.58, 9.726, 3.384, -1.271, 2.371, 2.35, 2.352, 2.383
1977, 6, 4.607, 24.05, 24.71, 17.92, 27.24, 20.38, 14.37, 9.832, 2.102, 2.052, 2.096, 2.139
1977, 7, 0.01241, 0.242, 1.634, 2.858, 28.37, 22.34, 16.33, 11.79, 1.964, 1.913, 2.018, 2.098
1977, 8, 9.96, 32.95, 29.04, 24.78, 28.11, 22.28, 16.27, 11.75, 1.987, 1.906, 1.978, 2.032
1977, 9, 0.02978, 0.1549, 0.627, 0.9215, 24.51, 18.07, 11.85, 7.155, 1.359, 1.37, 1.439, 1.493
