# Created by WEAP: 12/14/2020 6:11:19 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: CO_SW_San Juan Trib (188,042 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (120,643 ha),  2000 - 3000 m (67,399 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m

1970, 1, 7.618, 10.43, 0.5255, -0.6015, 1.994, 2.014
1970, 2, 3.608, 4.817, 5.199, 3.826, 2.087, 2.076
1970, 3, 54.06, 75.17, 4.098, 1.832, 2.913, 2.89
1970, 4, 15.96, 23.5, 7.309, 4.973, 3.3, 3.279
1970, 5, 0.921, 0.8757, 16.54, 14.49, 2.706, 2.658
1970, 6, 9.987, 16.62, 20.74, 18.53, 2.84, 2.81
1970, 7, 20.41, 32.3, 25.14, 22.67, 1.754, 1.748
1970, 8, 34.48, 46.33, 24.94, 22.44, 1.682, 1.686
1970, 9, 83.95, 103, 17.53, 15.2, 2.653, 2.647
1970, 10, 21.11, 30.91, 9.911, 7.64, 2.559, 2.575
1970, 11, 34.74, 45.15, 5.463, 3.727, 2.922, 2.93
1970, 12, 26.63, 38.68, 0.0004124, -1.5, 2.446, 2.452
1971, 1, 3.398, 6.351, -0.6356, -2.299, 2.078, 2.083
1971, 2, 16.55, 24.39, 1.924, 0.01796, 2.559, 2.575
1971, 3, 1.981, 2.765, 6.14, 4.18, 2.955, 2.964
1971, 4, 11.41, 18.36, 10.97, 9.131, 3.141, 3.084
1971, 5, 36.93, 50.99, 14.63, 12.32, 2.803, 2.765
1971, 6, 0.04435, 0.09549, 21.88, 19.98, 2.644, 2.608
1971, 7, 11.88, 18.01, 25.66, 23.68, 2.217, 2.187
1971, 8, 61.58, 87.15, 24, 21.48, 1.75, 1.737
1971, 9, 20.65, 25.69, 17.85, 15.71, 2.853, 2.848
1971, 10, 67.68, 79.3, 11.18, 9.314, 2.605, 2.595
1971, 11, 25.99, 32.22, 4.067, 2.681, 1.984, 1.99
1971, 12, 44.99, 60.43, -2.395, -3.858, 2.466, 2.454
1972, 1, 0, 0, -0.008017, -1.639, 2.426, 2.449
1972, 2, 0.128, 0.4436, 4.129, 2.408, 2.272, 2.291
1972, 3, 2.558, 3.113, 9.707, 7.871, 2.546, 2.55
1972, 4, 7.515, 13.61, 11.71, 9.77, 3.413, 3.407
1972, 5, 1.381, 2.248, 16.54, 14.6, 2.212, 2.183
1972, 6, 21.59, 19.99, 21.84, 19.46, 2.58, 2.549
1972, 7, 11.91, 15.64, 25.63, 23.52, 2.715, 2.674
1972, 8, 8.227, 12.49, 23.59, 21.2, 1.713, 1.695
1972, 9, 38.75, 45.99, 19.15, 16.93, 2.19, 2.204
1972, 10, 173.5, 204.7, 12.46, 10.44, 2.344, 2.34
1972, 11, 24.1, 23.74, 2.696, 0.402, 2.642, 2.63
1972, 12, 60.98, 83.16, -2.812, -3.867, 2.75, 2.728
1973, 1, 24.04, 32.41, -4.912, -5.446, 2.406, 2.377
1973, 2, 16.62, 17.27, 0.6897, -1.182, 2.061, 2.02
1973, 3, 67.63, 81.02, 4.152, 1.74, 2.609, 2.585
1973, 4, 31.18, 31.93, 8.078, 5.502, 2.9, 2.871
1973, 5, 38.53, 51.25, 15.43, 13.39, 2.402, 2.381
1973, 6, 35.99, 44.96, 20.33, 18.52, 3.055, 3.03
1973, 7, 23.1, 23.34, 24.28, 22.31, 2.631, 2.595
1973, 8, 27.19, 29.9, 23.86, 21.67, 2.353, 2.353
1973, 9, 29.11, 35.34, 17.8, 15.83, 3.02, 3.037
1973, 10, 12.13, 15.76, 13.39, 11.97, 2.674, 2.674
1973, 11, 30.21, 34.37, 5.847, 4.52, 3.887, 3.903
1973, 12, 7.204, 10.22, 0.3292, -1.021, 3.188, 3.222
1974, 1, 55.57, 67.18, -4.031, -4.702, 3.053, 3.101
1974, 2, 3.168, 5.46, -1.746, -2.694, 2.785, 2.8
1974, 3, 4.983, 7.804, 8.254, 6.24, 3.714, 3.747
1974, 4, 19.55, 32.44, 9.754, 7.862, 3.629, 3.598
1974, 5, 0.8169, 0.7319, 18.14, 16.24, 3.353, 3.33
1974, 6, 0, 0, 23.99, 22.12, 2.884, 2.883
1974, 7, 34.15, 46.21, 24.74, 22.4, 2.197, 2.178
1974, 8, 5.827, 9.063, 23.61, 21.27, 2.435, 2.446
1974, 9, 17.17, 26.02, 19.26, 17.42, 2.367, 2.384
1974, 10, 80.54, 97.61, 13.24, 11.43, 2.113, 2.1
1974, 11, 43.72, 52.8, 5.147, 3.774, 1.986, 2.016
1974, 12, 19.02, 20.2, -1.313, -2.725, 2.329, 2.359
1975, 1, 22.4, 25.74, -2.519, -3.543, 3.111, 3.151
1975, 2, 32.91, 37.32, 0.8566, -1.23, 2.925, 2.949
1975, 3, 73.54, 85.41, 4.679, 2.249, 3.437, 3.421
1975, 4, 31.91, 37.15, 8.339, 6.151, 3.997, 3.957
1975, 5, 17.69, 27.61, 13.75, 11.73, 3.088, 3.069
1975, 6, 3.84, 3.779, 19.71, 17.89, 3.088, 3.055
1975, 7, 38.99, 45.06, 24.31, 22.59, 2.062, 2.035
1975, 8, 13.06, 20.29, 23.68, 22.09, 2.124, 2.095
1975, 9, 15, 23.21, 19, 17.15, 2.182, 2.206
1975, 10, 6.332, 9.98, 12.73, 11.19, 2.387, 2.377
1975, 11, 20.74, 26.52, 4.442, 3.241, 2.547, 2.548
1975, 12, 22.68, 26.68, -0.1179, -1.409, 1.96, 1.937
1976, 1, 7.89, 8.555, -1.633, -2.931, 2.004, 2.028
1976, 2, 76.82, 97.03, 4.864, 2.669, 2.85, 2.859
1976, 3, 10.78, 16.52, 5.3, 3.236, 2.987, 2.996
1976, 4, 16.14, 19.02, 10.95, 8.659, 2.795, 2.748
1976, 5, 30.23, 30.42, 16.74, 14.69, 2.209, 2.182
1976, 6, 1.102, 1.447, 21.76, 19.7, 2.706, 2.68
1976, 7, 38.43, 55.44, 25.82, 23.63, 2.232, 2.191
1976, 8, 19.5, 19.48, 23.42, 21.29, 2.295, 2.263
1976, 9, 56.45, 72.39, 19.31, 17.44, 1.68, 1.678
1976, 10, 5.429, 6.209, 11.7, 10.44, 1.987, 1.986
1976, 11, 1.232, 0.8416, 6.343, 5.18, 1.637, 1.644
1976, 12, 1.535, 2.592, 0.825, 0.5479, 1.535, 1.514
1977, 1, 25.24, 28.91, -3.439, -3.676, 1.823, 1.836
1977, 2, 2.025, 2.837, 3.352, 1.812, 2.017, 2.012
1977, 3, 3.89, 5.376, 5.396, 3.484, 3.035, 2.998
1977, 4, 5.389, 6.508, 13.03, 11.13, 1.982, 1.928
1977, 5, 19.79, 26.13, 15.53, 13.31, 3.06, 2.989
1977, 6, 7.176, 10.96, 23.84, 21.7, 2.287, 2.253
1977, 7, 44.84, 58.5, 25.56, 23.33, 2.512, 2.502
1977, 8, 42.62, 57.64, 24.91, 22.76, 2.451, 2.455
1977, 9, 16.74, 19.73, 20.6, 18.63, 2.725, 2.738
1977, 10, 21.61, 27.68, 14.45, 13.01, 1.932, 1.952
1977, 11, 21.02, 24.83, 6.45, 4.798, 2.779, 2.815
1977, 12, 23.79, 23.01, 2.413, 1.048, 2.772, 2.837
1978, 1, 64.45, 68.22, 0.1635, -1.889, 2.253, 2.264
1978, 2, 53.09, 60.28, 1.441, -0.8332, 2.221, 2.217
1978, 3, 86.74, 110.8, 7.643, 5.376, 2.409, 2.382
1978, 4, 32.07, 46.19, 11.45, 9.459, 3.013, 2.993
1978, 5, 39.85, 53.78, 14.29, 12.16, 2.887, 2.843
1978, 6, 3.588, 3.321, 21.86, 19.99, 2.605, 2.539
1978, 7, 7.606, 13.34, 25.32, 23.53, 2.443, 2.422
1978, 8, 8.704, 10.34, 23.8, 21.88, 2.299, 2.285
1978, 9, 29.48, 37.19, 19.31, 17.63, 1.929, 1.924
1978, 10, 36.4, 43.63, 14.41, 13.13, 2.012, 2.003
1978, 11, 60.84, 73.16, 6.047, 4.832, 2.622, 2.612
1978, 12, 87.38, 120.8, -4.17, -5.321, 2.596, 2.608
1979, 1, 79.02, 99.97, -5.304, -6.771, 2.631, 2.619
1979, 2, 36.92, 38.11, -1.049, -2.155, 2.486, 2.496
1979, 3, 53.12, 59.33, 4.434, 1.793, 2.338, 2.311
1979, 4, 17.27, 25.01, 10.31, 8.208, 2.536, 2.516
1979, 5, 40.48, 56.77, 15.09, 13.08, 2.242, 2.213
1979, 6, 15.67, 14.26, 20.68, 19.1, 2.679, 2.654
1979, 7, 9.538, 15.02, 24.65, 22.93, 2.393, 2.357
1979, 8, 22.54, 22.67, 23.31, 21.72, 1.879, 1.875
1979, 9, 0, 0, 21.12, 19.87, 1.714, 1.712
1979, 10, 37.49, 32.94, 14.52, 13.37, 2.004, 1.984
1979, 11, 27.98, 32.62, 1.847, 0.2067, 2.178, 2.151
1979, 12, 32.85, 38.11, 0.4466, -0.2165, 1.563, 1.546
1980, 1, 86.01, 114.2, 0.5893, -1.483, 2.915, 2.932
1980, 2, 85.55, 101.8, 3.17, 1.049, 2.395, 2.407
1980, 3, 51.65, 58.53, 3.826, 1.266, 2.607, 2.576
1980, 4, 14.52, 16.92, 9.79, 7.682, 2.217, 2.155
1980, 5, 31.67, 46.52, 13.92, 11.89, 2.499, 2.459
1980, 6, 0.07455, 0.1936, 21.71, 20.22, 2.9, 2.844
1980, 7, 5.376, 6.165, 25.22, 23.88, 2.291, 2.29
1980, 8, 17.72, 24.05, 23.42, 21.93, 2.736, 2.728
1980, 9, 30.99, 52.83, 18.97, 17.56, 2.038, 2.043
1980, 10, 28.04, 39.76, 11.78, 10.65, 2.014, 1.993
1980, 11, 11.33, 17.29, 6.061, 5.173, 1.815, 1.804
1980, 12, 14.74, 19.69, 4.312, 3.675, 2.069, 2.035
1981, 1, 6.265, 8.733, 2.798, 2.12, 1.736, 1.705
1981, 2, 17.22, 19.72, 3.209, 1.903, 2.08, 2.082
1981, 3, 53.91, 64.34, 5.339, 3.326, 2.376, 2.351
1981, 4, 14.79, 21.83, 12.93, 10.98, 2.695, 2.634
1981, 5, 33.49, 47.9, 15.33, 13.18, 2.705, 2.669
1981, 6, 9.722, 12.98, 23, 21.03, 2.556, 2.537
1981, 7, 46.58, 57.84, 25.08, 23.16, 2.325, 2.289
1981, 8, 19.07, 33.01, 23.64, 21.67, 1.762, 1.731
1981, 9, 24.27, 33.53, 19.76, 18.1, 1.939, 1.949
1981, 10, 41.24, 55.79, 11.58, 9.829, 2.608, 2.592
1981, 11, 21.62, 26.13, 7.101, 5.897, 1.882, 1.868
1981, 12, 9.068, 15.38, 1.515, 0.2618, 2.22, 2.254
1982, 1, 21.34, 33.29, -1.304, -3.083, 2.879, 2.914
1982, 2, 39.71, 38.57, -0.2128, -1.544, 2.094, 2.075
1982, 3, 57.43, 86.05, 5.771, 3.66, 3.044, 3.029
1982, 4, 2.814, 4.281, 10, 8.065, 2.985, 2.962
1982, 5, 19.68, 25.48, 15.03, 13.01, 2.541, 2.493
1982, 6, 1.281, 2.692, 20.48, 18.58, 2.017, 1.978
1982, 7, 26.26, 26.45, 24.57, 22.39, 2.336, 2.314
1982, 8, 63.98, 75.03, 23.65, 21.7, 1.502, 1.506
1982, 9, 54.85, 83.29, 19.04, 17.01, 2.617, 2.608
1982, 10, 12.76, 15.84, 10.17, 8.712, 2.046, 2.018
