# Created by WEAP: 12/14/2020 6:11:20 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: CA_PGE_N_Mid Fork American (36,581 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (22,613 ha),  2000 - 3000 m (13,967 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m

1970, 1, 551.3, 543, 2.404, -0.8361, 3.215, 3.164
1970, 2, 134, 136.9, 4.512, 0.6723, 1.955, 1.946
1970, 3, 105.1, 90.81, 4.551, 0.759, 2.189, 2.182
1970, 4, 77.57, 111.7, 4.42, 0.7174, 2.391, 2.388
1970, 5, 1.175, 3.784, 12.62, 8.59, 2.43, 2.447
1970, 6, 64.41, 106.5, 15.81, 12.23, 2.262, 2.22
1970, 7, 0.1565, 1.069, 21.15, 17.29, 2.244, 2.227
1970, 8, 0, 0, 20.79, 17.5, 2.016, 2.009
1970, 9, 0.6846, 3.545, 16.02, 11.71, 1.968, 1.978
1970, 10, 62.57, 53.61, 10.61, 6.764, 1.89, 1.921
1970, 11, 331.1, 340.5, 6.235, 3.118, 2.637, 2.639
1970, 12, 387.7, 394.9, -0.708, -4.02, 2.995, 3.013
1971, 1, 132.5, 133.6, 1.899, -1.747, 2.647, 2.639
1971, 2, 46.63, 45.41, 2.714, -1.253, 2.164, 2.164
1971, 3, 212.1, 213.7, 3.474, -0.2087, 2.214, 2.23
1971, 4, 86.78, 90.77, 6.008, 2.593, 2.438, 2.455
1971, 5, 91.24, 131, 8.69, 5.737, 2.462, 2.433
1971, 6, 44.19, 49.78, 14.38, 11, 2.507, 2.482
1971, 7, 2.734, 11.48, 20.24, 16.53, 2.532, 2.482
1971, 8, 2.202, 9.83, 20.89, 17.32, 2.181, 2.153
1971, 9, 30.32, 27.94, 15.83, 11.66, 2.028, 2.044
1971, 10, 23.98, 29.48, 9.234, 5.44, 1.893, 1.893
1971, 11, 168.7, 198.1, 5.006, 1.556, 2.253, 2.27
1971, 12, 330.7, 298.6, -1.485, -4.719, 2.992, 2.996
1972, 1, 82.85, 86.55, 0.5936, -3.057, 2.764, 2.772
1972, 2, 149.5, 113, 3.623, -0.159, 2.124, 2.115
1972, 3, 60.39, 56.33, 7.688, 4.058, 1.669, 1.676
1972, 4, 153.4, 145.6, 6.596, 3.372, 2.584, 2.598
1972, 5, 17.67, 22.28, 12.43, 8.826, 1.981, 1.974
1972, 6, 22.31, 34.76, 16.96, 13.31, 2.21, 2.189
1972, 7, 0.2455, 0.7008, 20.85, 17.39, 2.247, 2.226
1972, 8, 1.365, 3.913, 19.94, 16.48, 2.17, 2.146
1972, 9, 72.69, 71.56, 14.96, 11.39, 1.647, 1.646
1972, 10, 61.19, 83.27, 9.325, 5.993, 1.867, 1.864
1972, 11, 192, 184.1, 3.581, 0.4353, 2.393, 2.392
1972, 12, 188.5, 188.1, -0.02935, -3.242, 2.735, 2.731
1973, 1, 408.2, 339.3, 0.1287, -3.207, 2.902, 2.897
1973, 2, 284.5, 244.8, 2.13, -1.544, 3.092, 3.069
1973, 3, 149.2, 123.1, 1.53, -1.854, 2.453, 2.465
1973, 4, 50.16, 52.24, 7.684, 3.933, 2.279, 2.288
1973, 5, 26.76, 49.19, 13.73, 10.25, 1.995, 1.988
1973, 6, 8.209, 11.41, 17.16, 13.64, 2.398, 2.387
1973, 7, 3.439, 9.661, 20.08, 16.3, 2.685, 2.635
1973, 8, 8.897, 25.43, 19.45, 15.67, 2.384, 2.373
1973, 9, 23.47, 12.98, 15.8, 12.12, 2.169, 2.177
1973, 10, 104.5, 97.79, 11.1, 7.533, 2.052, 2.062
1973, 11, 390.5, 358.1, 3.247, 0.5908, 3.417, 3.418
1973, 12, 312.2, 288.1, 2.721, -0.4653, 2.615, 2.609
1974, 1, 239.8, 201.5, 1.264, -2.167, 2.857, 2.842
1974, 2, 129.6, 105.3, 2.487, -1.184, 2.546, 2.559
1974, 3, 300.4, 282.3, 4.45, 1.381, 2.697, 2.698
1974, 4, 151.9, 150.9, 6.011, 2.61, 2.404, 2.432
1974, 5, 2.577, 8.32, 11.86, 8.433, 2.382, 2.357
1974, 6, 9.712, 4.589, 17.39, 14.07, 2.563, 2.537
1974, 7, 289.1, 193, 18.8, 15.54, 2.662, 2.638
1974, 8, 1.257, 5.136, 19.44, 15.58, 2.187, 2.146
1974, 9, 0.03411, 0.1015, 18.93, 14.65, 1.674, 1.675
1974, 10, 80.47, 62.2, 12.3, 8.079, 1.949, 1.95
1974, 11, 84.22, 86.29, 6.149, 3, 2.079, 2.07
1974, 12, 99.48, 114.9, 2.063, -1.256, 2.401, 2.384
1975, 1, 133.7, 128.8, 2.649, -1.238, 2.851, 2.854
1975, 2, 376.1, 343.6, 1.43, -1.923, 3.17, 3.162
1975, 3, 297.2, 287.9, 2.051, -1.186, 3.182, 3.177
1975, 4, 192.3, 197.7, 2.024, -1.758, 2.463, 2.481
1975, 5, 24.6, 33.43, 11.34, 7.339, 2.494, 2.493
1975, 6, 17.46, 24.19, 15.55, 11.71, 2.667, 2.666
1975, 7, 3.328, 2.603, 19.13, 15.83, 2.777, 2.759
1975, 8, 41.19, 54.52, 17.81, 14.12, 2.209, 2.205
1975, 9, 10.53, 20.87, 18.67, 14.33, 1.324, 1.316
1975, 10, 209.9, 235.3, 9.403, 5.857, 2.131, 2.14
1975, 11, 71.83, 77.98, 4.696, 1.366, 2.523, 2.528
1975, 12, 42.43, 33.12, 4.212, 0.624, 2.453, 2.446
1976, 1, 21.63, 27.69, 3.605, -0.18, 2.137, 2.143
1976, 2, 135.7, 135, 2.883, -1.071, 2.569, 2.58
1976, 3, 75.37, 74.92, 3.507, -0.2615, 2.059, 2.08
1976, 4, 65.72, 60.65, 5.666, 2.568, 2.325, 2.304
1976, 5, 5.602, 14.94, 13.52, 9.503, 2.46, 2.442
1976, 6, 5.016, 9.656, 15.68, 11.76, 2.552, 2.548
1976, 7, 15.04, 42.64, 20.09, 16.23, 2.675, 2.663
1976, 8, 74.19, 86.29, 15.69, 12.34, 2.148, 2.141
1976, 9, 47.13, 55.32, 16.16, 12.57, 1.52, 1.505
1976, 10, 27.27, 36.86, 12.5, 8.137, 1.508, 1.524
1976, 11, 50.56, 41.21, 9.163, 5.31, 1.814, 1.802
1976, 12, 4.034, 7.672, 5.078, 0.907, 2.546, 2.548
1977, 1, 81.43, 69.89, 1.898, -2, 2.343, 2.35
1977, 2, 105.2, 113.1, 5, 0.9845, 2.201, 2.203
1977, 3, 78.5, 78.16, 1.731, -2.341, 2.199, 2.199
1977, 4, 19.74, 18.66, 10.19, 6.592, 2.208, 2.218
1977, 5, 107.8, 123.7, 6.802, 3.449, 2.248, 2.26
1977, 6, 7.878, 27.79, 18.48, 14.53, 2.379, 2.353
1977, 7, 8.224, 11.79, 20.33, 16.39, 2.506, 2.515
1977, 8, 1.129, 0.8002, 20.9, 17.21, 2.443, 2.41
1977, 9, 19.92, 20.69, 15.97, 12.42, 2.003, 2.009
1977, 10, 5.503, 10.27, 13.31, 9.361, 1.366, 1.386
1977, 11, 138.4, 146.6, 7.232, 4.095, 1.862, 1.868
1977, 12, 344.7, 324.9, 4.224, 1.025, 2.805, 2.796
1978, 1, 374.8, 351.7, 2.593, -1.139, 3.022, 2.978
1978, 2, 225.6, 231.5, 2.485, -1.147, 2.624, 2.618
1978, 3, 248.3, 201.6, 6.524, 2.89, 2.154, 2.138
1978, 4, 280.1, 246.8, 5.348, 2.018, 2.506, 2.531
1978, 5, 21.34, 27.39, 11.18, 7.175, 2.195, 2.187
1978, 6, 7.375, 16.54, 15.32, 11.51, 1.925, 1.917
1978, 7, 0.8961, 6.59, 19.87, 15.7, 2.052, 2.034
1978, 8, 1.002, 6.442, 19.58, 15.61, 2.186, 2.171
1978, 9, 96.22, 92.19, 14.32, 10.31, 1.724, 1.704
1978, 10, 1.202, 4.547, 14.35, 9.839, 1.571, 1.586
1978, 11, 93.18, 99.72, 3.809, 0.05538, 2.03, 2.043
1978, 12, 99.68, 112.7, 0.5367, -3.319, 2.575, 2.581
1979, 1, 273.5, 250.6, -0.5256, -4.341, 2.962, 2.951
1979, 2, 308.5, 282.9, 1.03, -2.337, 2.449, 2.453
1979, 3, 171.9, 151.4, 4.347, 0.7552, 1.897, 1.894
1979, 4, 102, 107.3, 6.556, 3.241, 1.905, 1.895
1979, 5, 75.79, 90.91, 12.52, 8.795, 2.526, 2.534
1979, 6, 1.408, 4.7, 16.78, 12.68, 2.74, 2.742
1979, 7, 30.09, 42.2, 19.52, 15.55, 2.548, 2.533
1979, 8, 5.895, 8.39, 18.34, 14.75, 2.396, 2.372
1979, 9, 0.2863, 0.3846, 18.64, 14.39, 1.53, 1.524
1979, 10, 117.2, 113.7, 11.35, 8.071, 1.923, 1.904
1979, 11, 126.4, 113.6, 5.045, 1.588, 2.2, 2.207
1979, 12, 190.1, 222.2, 4.689, 0.7319, 3.286, 3.263
1980, 1, 511.8, 506.8, 3.148, -0.4659, 3.094, 3.114
1980, 2, 399.1, 387.8, 4.409, 0.8448, 3.25, 3.226
1980, 3, 106.4, 119.9, 2.354, -1.264, 2.263, 2.265
1980, 4, 99.21, 117, 7.781, 4.334, 2.124, 2.107
1980, 5, 69.2, 76.87, 9.547, 6.097, 2.505, 2.482
1980, 6, 24.44, 29.03, 13.29, 9.665, 2.738, 2.733
1980, 7, 86.45, 58.76, 19.62, 15.8, 2.255, 2.257
1980, 8, 5.867, 7.707, 18.99, 15.09, 2.161, 2.159
1980, 9, 4.249, 9.199, 16.6, 12.46, 1.721, 1.718
1980, 10, 37.52, 42.48, 12.59, 8.271, 1.577, 1.591
1980, 11, 41.6, 34.96, 7.445, 4.063, 2.323, 2.32
1980, 12, 98.34, 100.7, 5.866, 1.883, 3.261, 3.249
1981, 1, 280.2, 273.5, 4.823, 1.074, 3.296, 3.259
1981, 2, 123.2, 109.7, 4.123, 0.254, 2.337, 2.35
1981, 3, 221.9, 182.9, 4.191, 1.088, 2.114, 2.118
1981, 4, 47.32, 65.46, 9.025, 5.794, 1.987, 1.989
1981, 5, 67.09, 87.2, 11.82, 8.043, 2.311, 2.268
1981, 6, 0, 0.331, 19.09, 15.25, 2.483, 2.443
1981, 7, 0.8729, 2.607, 21.46, 17.75, 2.179, 2.167
1981, 8, 0, 0.364, 22.14, 19.02, 2.132, 2.105
1981, 9, 21.01, 24.75, 18.74, 15.59, 1.773, 1.742
1981, 10, 165.9, 153.2, 9.201, 6.152, 2.062, 2.088
1981, 11, 416.2, 430.4, 6.2, 3.223, 2.673, 2.66
1981, 12, 411.7, 378.5, 4.012, 1.728, 2.8, 2.8
1982, 1, 277.1, 291.5, 0.2276, -2.992, 3.038, 3.062
1982, 2, 284.9, 254.4, 4.022, 0.892, 2.523, 2.517
1982, 3, 425.7, 414.2, 2.718, -0.0227, 2.698, 2.715
1982, 4, 261.6, 292.5, 5.94, 2.712, 2.904, 2.908
1982, 5, 7.28, 14.55, 12.81, 9.017, 2.036, 2.014
1982, 6, 32.58, 57.73, 14.6, 11.54, 2.448, 2.431
1982, 7, 0.997, 2.6, 19.08, 16.07, 2.539, 2.493
1982, 8, 2.5, 10.75, 20.02, 16.93, 2.029, 1.999
1982, 9, 157.5, 168.1, 14.87, 11.41, 1.649, 1.627
1982, 10, 193.2, 190.5, 10.09, 6.974, 2.014, 2.028
1982, 11, 327.1, 337.8, 3.856, 0.9059, 2.666, 2.653
1982, 12, 278.5, 258.8, 2.095, -1.034, 3.42, 3.418
1983, 1, 307.7, 311.8, 3.545, -0.1672, 3.121, 3.084
1983, 2, 424.8, 411, 3.338, 0.1777, 3.396, 3.367
1983, 3, 415.9, 365.7, 3.423, 0.4492, 2.853, 2.828
1983, 4, 229.3, 208.5, 4.279, 1.118, 2.369, 2.38
1983, 5, 33.52, 37.59, 11.4, 7.694, 2.128, 2.102
1983, 6, 13.54, 20.93, 15.3, 12.02, 2.447, 2.427
1983, 7, 10.76, 7.195, 17.64, 14.4, 2.571, 2.55
1983, 8, 27.92, 66.08, 19.36, 15.56, 1.957, 1.946
1983, 9, 43.85, 68.8, 17.27, 13.07, 1.702, 1.713
1983, 10, 87.22, 85.64, 12.71, 8.875, 1.449, 1.446
1983, 11, 523.6, 537, 4.074, 1.268, 2.876, 2.871
1983, 12, 402.3, 368.5, 2.711, 0.1111, 2.928, 2.944
1984, 1, 13.75, 18.65, 4.637, 0.6991, 3.078, 3.092
1984, 2, 243, 207.9, 3.368, -0.08179, 2.851, 2.872
1984, 3, 131.2, 127.9, 6.811, 3.363, 2.159, 2.156
1984, 4, 99.33, 114.9, 6.653, 3.329, 2.185, 2.181
1984, 5, 33.72, 32.44, 14.08, 10.62, 2.477, 2.469
1984, 6, 48.26, 64.76, 15.96, 12.14, 2.649, 2.612
1984, 7, 8.826, 23.14, 21.94, 18.29, 2.145, 2.134
1984, 8, 2.293, 2.097, 20.69, 17.09, 2.144, 2.13
1984, 9, 19.15, 24.19, 18.73, 14.49, 1.713, 1.726
1984, 10, 107, 108.8, 8.836, 5.512, 1.927, 1.931
1984, 11, 342.9, 326.7, 3.947, 1.203, 2.91, 2.894
1984, 12, 62.63, 57.6, 1.121, -2.036, 2.792, 2.797
1985, 1, 46.62, 43.83, 2.382, -1.03, 2.789, 2.792
1985, 2, 137.1, 112.9, 3.811, -0.445, 2.376, 2.407
1985, 3, 210.2, 218.4, 3.049, -0.2215, 2.454, 2.464
1985, 4, 15.1, 22.17, 10.62, 7.216, 2.095, 2.1
1985, 5, 1.518, 1.712, 12.12, 9.118, 2.311, 2.294
1985, 6, 20.54, 16.42, 19.14, 15.33, 2.156, 2.155
1985, 7, 3.875, 13.42, 21.86, 17.63, 2.492, 2.474
1985, 8, 6.907, 7.257, 19.51, 16.05, 2.161, 2.149
1985, 9, 60.04, 77.43, 13.32, 9.989, 1.793, 1.802
1985, 10, 51.5, 64.71, 11.21, 7.242, 1.883, 1.88
1985, 11, 230.5, 228.6, 3.367, 0.08876, 2.019, 2.031
1985, 12, 145.4, 139.6, 4.361, -0.1944, 3.293, 3.281
1986, 1, 229.8, 215.7, 5.768, 2.33, 3.312, 3.275
1986, 2, 799.7, 787.7, 4.104, 0.4355, 3.787, 3.789
1986, 3, 257.3, 250.4, 7.188, 3.361, 2.157, 2.164
1986, 4, 46.84, 50.42, 7.633, 4.374, 1.962, 1.987
1986, 5, 55.88, 56.38, 12.18, 8.678, 2.157, 2.143
1986, 6, 1.837, 4.873, 18.11, 15.17, 2.598, 2.577
1986, 7, 18.64, 51.75, 18.88, 15.27, 2.486, 2.478
1986, 8, 0.2843, 0.9181, 21.63, 18.12, 2.101, 2.088
1986, 9, 110.5, 99.42, 12.57, 8.761, 1.929, 1.939
1986, 10, 3.988, 3.306, 11.78, 7.793, 1.695, 1.72
1986, 11, 26.9, 21.86, 8.535, 4.925, 2.18, 2.182
1986, 12, 41.75, 36.52, 4.175, 0.7118, 2.734, 2.723
1987, 1, 150, 148.4, 1.431, -2.046, 3.014, 3.001
1987, 2, 195.8, 193.9, 2.865, -1.35, 2.473, 2.461
1987, 3, 177.5, 140.9, 4.676, 0.7747, 2.392, 2.373
1987, 4, 25.05, 26.33, 11.7, 7.722, 1.777, 1.791
1987, 5, 38.65, 56.64, 13.55, 9.59, 2.224, 2.216
1987, 6, 13.43, 25.23, 18.11, 14.24, 2.101, 2.082
1987, 7, 1.42, 3.449, 18.04, 14.68, 2.636, 2.606
1987, 8, 0.6261, 1.682, 20.67, 17.15, 1.634, 1.62
1987, 9, 0.541, 1.487, 18.19, 14.26, 1.738, 1.713
1987, 10, 57.18, 58.28, 14.51, 10.39, 1.134, 1.131
1987, 11, 81.64, 87.21, 5.276, 2.402, 2.17, 2.164
1987, 12, 204, 194.5, -0.2469, -3.553, 3.912, 3.874
1988, 1, 168.6, 155.7, 2.344, -1.31, 3.002, 2.989
1988, 2, 25.42, 19.75, 6.342, 2.025, 2.929, 2.934
1988, 3, 33.28, 25, 7.121, 3.364, 1.854, 1.861
1988, 4, 105.9, 78.5, 9.176, 5.764, 2.006, 2.02
1988, 5, 44.5, 38.83, 11.49, 8.302, 2.275, 2.285
1988, 6, 20.83, 25.77, 16.56, 13.36, 2.313, 2.284
1988, 7, 7.615, 17.27, 22.8, 19.03, 2.184, 2.155
1988, 8, 0.5936, 2.222, 22, 18.48, 2.036, 2.006
1988, 9, 8.034, 6.269, 18.64, 14.79, 1.956, 1.95
1988, 10, 1.565, 2.701, 15.87, 12, 1.262, 1.269
1988, 11, 273.5, 297.3, 4.258, 1.261, 2.368, 2.362
1988, 12, 138.6, 142.6, 1.148, -2.622, 3.158, 3.162
1989, 1, 71.45, 74.95, 1.013, -2.825, 2.835, 2.851
1989, 2, 112.9, 102, 0.7401, -3.114, 2.363, 2.397
1989, 3, 403.8, 383.5, 5.131, 1.883, 2.581, 2.574
1989, 4, 89.68, 91.48, 10.28, 6.432, 1.766, 1.783
1989, 5, 31.96, 51.28, 11.5, 7.944, 2.297, 2.284
1989, 6, 45.48, 52.07, 16.55, 12.93, 2.498, 2.473
1989, 7, 0.6809, 7.345, 20.33, 16.33, 2.59, 2.571
1989, 8, 10.74, 26.31, 18.52, 14.86, 2.071, 2.063
1989, 9, 108.4, 102.5, 16.1, 12.87, 1.391, 1.413
1989, 10, 136.5, 136.6, 10.75, 6.944, 2.129, 2.14
1989, 11, 138.5, 163.2, 7.92, 3.877, 2.454, 2.445
1989, 12, 1.349, 1.973, 5.327, 1.559, 2.811, 2.818
1990, 1, 192.3, 166.9, 2.314, -1.039, 2.792, 2.793
1990, 2, 129.7, 141.2, 0.507, -3.536, 2.411, 2.437
1990, 3, 85.15, 73.06, 6.094, 2.226, 1.428, 1.431
1990, 4, 73.13, 89.13, 9.925, 6.562, 1.984, 1.976
1990, 5, 133.8, 126.9, 10.35, 7.293, 2.548, 2.559
1990, 6, 3.255, 11.01, 15.78, 12.46, 2.406, 2.393
1990, 7, 12.93, 31.93, 20.9, 17.4, 2.3, 2.278
1990, 8, 4.701, 23.32, 19.81, 16.29, 2.327, 2.3
1990, 9, 15.32, 20.81, 18.13, 14.36, 1.635, 1.62
1990, 10, 24.75, 22.47, 14.23, 10.31, 1.601, 1.603
1990, 11, 44.93, 41.62, 6.688, 3.011, 2.21, 2.214
1990, 12, 46.28, 55.37, 0.3934, -3.028, 2.599, 2.606
1991, 1, 14.06, 8.118, 4.044, 0.2899, 2.578, 2.564
1991, 2, 127.6, 92.46, 7.488, 3.417, 2.54, 2.527
1991, 3, 365.2, 367, 1.258, -2.123, 3.27, 3.267
1991, 4, 52.61, 52.87, 6.116, 2.587, 1.958, 1.961
1991, 5, 73.27, 74.74, 8.945, 5.49, 2.525, 2.513
1991, 6, 38.2, 28.3, 14.88, 11.19, 2.386, 2.367
1991, 7, 5.979, 13.55, 20.86, 16.9, 2.309, 2.287
1991, 8, 9.73, 26.79, 19.41, 16.08, 2.474, 2.466
1991, 9, 3.685, 8.945, 19.22, 14.39, 1.498, 1.509
1991, 10, 107.3, 101.4, 14.43, 9.571, 2.088, 2.106
1991, 11, 58.17, 69.2, 6.951, 3.113, 2.431, 2.414
1991, 12, 65.51, 58.31, 3.489, -0.4271, 3.207, 3.185
1992, 1, 57.18, 51.82, 3.187, -0.2907, 3.303, 3.283
1992, 2, 231.4, 184.4, 4.366, 0.8504, 3.334, 3.304
1992, 3, 108.8, 95.37, 5.899, 2.463, 1.708, 1.701
1992, 4, 24.49, 19.65, 10.74, 7.48, 1.732, 1.738
1992, 5, 4.96, 11.94, 15.48, 11.79, 2.131, 2.118
1992, 6, 56.44, 73.16, 16.04, 12.64, 2.395, 2.379
1992, 7, 22.85, 45.69, 18.5, 15.05, 2.375, 2.348
1992, 8, 6.688, 22.32, 21.02, 17.21, 2.211, 2.201
1992, 9, 3.066, 9.88, 17.51, 13.89, 1.607, 1.603
1992, 10, 117, 118.5, 13.03, 9.35, 1.794, 1.816
1992, 11, 18.9, 18.1, 6.176, 2.757, 1.974, 1.976
1992, 12, 418.3, 434.9, 0.008889, -3.398, 3.841, 3.843
1993, 1, 454.7, 386.5, -0.5204, -4.205, 3.469, 3.469
1993, 2, 334, 308.5, 0.6939, -2.878, 3.436, 3.427
1993, 3, 203.5, 166.1, 6.471, 3.119, 1.824, 1.829
1993, 4, 76.23, 75.77, 7.505, 4.284, 1.879, 1.884
1993, 5, 110.5, 92.7, 11.75, 8.88, 2.194, 2.204
1993, 6, 65.56, 55.6, 14.47, 11.03, 2.457, 2.45
1993, 7, 0.6549, 1.666, 18.17, 14.51, 2.049, 2.021
1993, 8, 0.2451, 1.423, 18.86, 15.25, 1.876, 1.857
1993, 9, 0.04358, 0.08836, 17.42, 13.44, 1.571, 1.568
1993, 10, 69.02, 73.55, 12.29, 8.359, 1.537, 1.546
1993, 11, 62.95, 56.77, 6.386, 2.749, 2.61, 2.603
1993, 12, 122.9, 97.19, 2.429, -0.9859, 3.178, 3.172
1994, 1, 84.76, 68.24, 3.876, 0.2287, 3.13, 3.102
1994, 2, 259.9, 246, 1.281, -2.264, 2.771, 2.768
1994, 3, 30.96, 33.22, 7.413, 3.95, 1.941, 1.961
1994, 4, 82.45, 88.71, 8.64, 5.138, 1.887, 1.896
1994, 5, 73.15, 92.12, 11.95, 8.879, 1.975, 1.959
1994, 6, 1.734, 0.1004, 16.94, 13.58, 2.241, 2.237
1994, 7, 1.211, 2.458, 21.73, 18.25, 2.381, 2.382
1994, 8, 0, 0, 21.05, 17.39, 2.163, 2.17
1994, 9, 21.64, 29.76, 16.82, 12.86, 1.603, 1.604
1994, 10, 40.38, 42.31, 10.91, 7.07, 1.483, 1.49
1994, 11, 327.3, 342.8, 0.8543, -2.329, 2.705, 2.702
1994, 12, 185.2, 147.2, 1.547, -1.724, 2.669, 2.67
1995, 1, 583, 541.6, 1.639, -1.634, 4.069, 3.994
1995, 2, 47.37, 43.64, 5.979, 2.237, 2.152, 2.136
1995, 3, 596.5, 599, 3.356, -0.02197, 3.255, 3.261
1995, 4, 271.6, 273.9, 5.824, 2.284, 2.174, 2.176
1995, 5, 163.7, 182.7, 9.235, 6.081, 1.853, 1.842
1995, 6, 64.11, 59.99, 13.84, 10.51, 2.189, 2.173
1995, 7, 4.406, 6.657, 19.01, 15.51, 2.197, 2.206
1995, 8, 0.6426, 1.443, 19.92, 16.14, 1.797, 1.817
1995, 9, 0.07832, 0.1794, 17.88, 14.2, 1.653, 1.652
1995, 10, 0, 0, 13.45, 10.12, 1.719, 1.735
1995, 11, 18.16, 15.78, 9.998, 6.836, 1.287, 1.322
1995, 12, 297.7, 294.5, 3.496, 0.2411, 2.804, 2.801
1996, 1, 407.3, 396.9, 3.281, 0.1782, 2.973, 2.986
1996, 2, 378, 386.2, 3.835, 0.1743, 3.133, 3.1
1996, 3, 216, 224.1, 5.268, 1.645, 2.353, 2.354
1996, 4, 165.6, 160.9, 7.985, 4.48, 2.353, 2.378
1996, 5, 214, 210.9, 11.42, 8.048, 2.724, 2.726
1996, 6, 26.52, 41.79, 16.35, 12.68, 2.107, 2.073
1996, 7, 1.874, 3.276, 21.26, 17.51, 2.214, 2.195
1996, 8, 3.593, 12.91, 20.13, 16.13, 1.975, 1.946
1996, 9, 16.8, 13.52, 15.95, 12.18, 1.686, 1.689
1996, 10, 68.73, 79.43, 10.82, 7.228, 2.136, 2.13
1996, 11, 247.3, 241.2, 6.324, 3.003, 2.476, 2.469
1996, 12, 671.9, 633.2, 3.211, 0.0649, 4.139, 4.131
1997, 1, 575.8, 567.2, 2.463, -1.226, 3.007, 2.995
1997, 2, 42.34, 36.93, 3.876, 0.1655, 2.235, 2.225
1997, 3, 26.81, 24.87, 7.781, 4.158, 1.99, 1.977
1997, 4, 60.76, 68.33, 8.082, 4.237, 2.584, 2.592
1997, 5, 26.51, 34.88, 14.44, 10.77, 2.117, 2.131
1997, 6, 75.2, 91.86, 15.47, 11.73, 2.556, 2.522
1997, 7, 2.273, 3.162, 18.75, 14.91, 2.367, 2.339
1997, 8, 3.875, 0.8335, 19.08, 15.86, 2.234, 2.237
1997, 9, 5.885, 18.12, 17.2, 13.43, 1.845, 1.868
1997, 10, 72.54, 61.01, 11, 7.481, 2.169, 2.176
1997, 11, 171.7, 151.5, 6.523, 3.217, 2.185, 2.164
1997, 12, 117.5, 113.9, 2.374, -1.165, 3.744, 3.723
1998, 1, 450.7, 382.5, 2.366, -0.9386, 3.234, 3.221
1998, 2, 545.2, 505.5, 1.27, -2.158, 3.071, 3.048
1998, 3, 230.3, 236.2, 4.96, 1.326, 2.011, 2.006
1998, 4, 146.8, 98.62, 5.944, 2.709, 1.79, 1.802
1998, 5, 217.6, 219.9, 8.515, 5.471, 2.31, 2.331
1998, 6, 67.41, 90.26, 14.79, 11.7, 2.129, 2.116
