# Created by WEAP: 12/14/2020 6:11:42 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: CA_SCE_CEN_Castaic Creek (41,472 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (21,514 ha),  1000 - 2000 m (19,958 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m

1970, 1, 32.06, 35.47, 9.018, 7.461, 2.41, 2.314
1970, 2, 133, 139.7, 10.91, 9.254, 2.226, 2.167
1970, 3, 131.9, 124.9, 11.38, 9.922, 2.968, 2.86
1970, 4, 5.517, 4.906, 11.82, 10.29, 3.859, 3.723
1970, 5, 0.5089, 0.5317, 18.22, 17.25, 3.101, 3.004
1970, 6, 1.857, 2.089, 22.02, 21.49, 3.06, 2.967
1970, 7, 0.08077, 0.1651, 27.57, 27.06, 2.222, 2.156
1970, 8, 0, 0, 27.45, 26.8, 2.133, 2.045
1970, 9, 0, 0, 22.72, 21.64, 2.363, 2.294
1970, 10, 0.1994, 0.1243, 17.42, 15.99, 2.252, 2.186
1970, 11, 229.8, 256.4, 13.34, 11.64, 2.466, 2.397
1970, 12, 127.8, 127.5, 7.068, 5.128, 2.202, 2.138
1971, 1, 15.74, 15.27, 9.391, 7.445, 2.51, 2.446
1971, 2, 30.54, 36.41, 10.13, 8.484, 3.007, 2.888
1971, 3, 21.63, 19.2, 11.37, 9.679, 3.169, 3.062
1971, 4, 22.12, 22.61, 12.14, 10.55, 3.841, 3.714
1971, 5, 26.54, 28.09, 14.44, 13.09, 3.431, 3.323
1971, 6, 0.01302, 0.03312, 20.56, 19.72, 3.144, 3.049
1971, 7, 0, 0, 26.19, 25.59, 2.479, 2.408
1971, 8, 0.3276, 0.4157, 27.04, 26.3, 2.397, 2.319
1971, 9, 5.06, 5.535, 23.42, 22.48, 2.108, 2.017
1971, 10, 4.424, 3.894, 16.11, 14.62, 2.347, 2.255
1971, 11, 12.05, 14.44, 12.14, 10.58, 2.341, 2.257
1971, 12, 260.7, 281.2, 5.249, 3.286, 3.023, 2.923
1972, 1, 0.0275, 0.0022, 8.243, 6.207, 2.811, 2.734
1972, 2, 3.33, 3.569, 11.95, 10.29, 2.334, 2.268
1972, 3, 0.01019, 0.00882, 15.69, 14.23, 2.957, 2.846
1972, 4, 1.942, 2.763, 14.52, 13.09, 3.187, 3.092
1972, 5, 3.646, 3.371, 18.97, 17.45, 2.722, 2.638
1972, 6, 8.149, 9.561, 22.61, 21.72, 2.507, 2.416
1972, 7, 0, 0, 26.77, 26.2, 2.485, 2.424
1972, 8, 0.6867, 0.4791, 25.08, 24.03, 2.394, 2.308
1972, 9, 0.09666, 0.1063, 21.47, 20.45, 1.767, 1.679
1972, 10, 1.607, 2.521, 15.17, 13.66, 1.909, 1.848
1972, 11, 99.05, 107.1, 10.73, 8.942, 2.425, 2.35
1972, 12, 30.42, 31.21, 7.206, 5.197, 2.765, 2.677
1973, 1, 101.3, 105.2, 6.613, 4.723, 2.975, 2.894
1973, 2, 325.4, 362.1, 8.81, 6.94, 2.743, 2.679
1973, 3, 117.3, 113.2, 7.716, 6.08, 3.12, 2.98
1973, 4, 2.111, 3.478, 13.39, 11.92, 3.612, 3.495
1973, 5, 1.176, 1.588, 19, 18.32, 2.724, 2.63
1973, 6, 0, 0, 23.55, 22.71, 2.817, 2.727
1973, 7, 0, 0, 25.42, 25.07, 2.931, 2.849
1973, 8, 0.0137, 0.04319, 25.48, 24.97, 2.395, 2.304
1973, 9, 0.02104, 0.02307, 21.52, 20.89, 2.68, 2.578
1973, 10, 3.499, 4.625, 18.11, 16.7, 1.876, 1.799
1973, 11, 50.82, 55.47, 10.83, 9.393, 3.037, 2.93
1973, 12, 26.05, 30.96, 9.997, 8.157, 2.929, 2.838
1974, 1, 200.9, 204.8, 6.776, 4.734, 2.738, 2.656
1974, 2, 2.707, 3.143, 9.709, 7.951, 2.986, 2.886
1974, 3, 104.3, 102.1, 10.84, 9.431, 2.573, 2.482
1974, 4, 15.39, 17.73, 12.82, 11.01, 3.345, 3.217
1974, 5, 1.197, 2.105, 17.76, 16.67, 3.57, 3.442
1974, 6, 0, 0, 23.87, 23.11, 3.02, 2.915
1974, 7, 0.5769, 1.388, 25.67, 24.75, 2.612, 2.544
1974, 8, 0.1855, 0.185, 25.33, 24.78, 2.701, 2.621
1974, 9, 0, 0, 25.77, 25.18, 2.023, 1.941
1974, 10, 33.67, 34.02, 17.5, 16.47, 2.058, 1.975
1974, 11, 5.495, 5.088, 12.85, 11.28, 2.476, 2.381
1974, 12, 108.2, 120.5, 8.271, 6.377, 2.822, 2.729
1975, 1, 3.5, 3.354, 9.59, 7.769, 2.775, 2.698
1975, 2, 83.45, 88.7, 8.562, 6.959, 3.016, 2.92
1975, 3, 189.2, 188.4, 8.997, 7.242, 3.587, 3.458
1975, 4, 80.13, 84.62, 8.922, 7.315, 3.52, 3.392
1975, 5, 1.433, 1.6, 17.67, 16.66, 3.259, 3.158
1975, 6, 0, 0, 21.24, 20.7, 3.465, 3.37
1975, 7, 0, 0, 25.4, 24.66, 2.36, 2.285
1975, 8, 0.1004, 0.04524, 24.73, 24.01, 2.157, 2.085
1975, 9, 2.242, 3.825, 25.22, 24.37, 1.955, 1.855
1975, 10, 9.736, 12.37, 16.82, 15.29, 2.244, 2.139
1975, 11, 3.936, 4.894, 12.31, 10.46, 2.745, 2.638
1975, 12, 7.266, 7.628, 10.78, 8.947, 2.741, 2.684
1976, 1, 0.001797, 0.0022, 11, 9.094, 2.352, 2.292
1976, 2, 179.8, 195.3, 9.838, 8.291, 2.867, 2.796
1976, 3, 27.06, 29.71, 10.65, 8.841, 3.151, 3.039
1976, 4, 31.27, 32.61, 11.7, 10.17, 3.446, 3.319
1976, 5, 4.259, 5.058, 19.35, 18.25, 3.201, 3.083
1976, 6, 2.83, 2.13, 22.43, 21.21, 2.843, 2.759
1976, 7, 0.3983, 0.4563, 27.15, 25.64, 2.529, 2.439
1976, 8, 1.699, 1.476, 23.5, 21.76, 2.472, 2.37
1976, 9, 80.26, 93.66, 21.52, 20.45, 1.64, 1.575
1976, 10, 4.162, 4.731, 18.69, 17.37, 1.763, 1.714
1976, 11, 12.83, 11.94, 15.46, 13.81, 2.257, 2.199
1976, 12, 14.83, 14.08, 11.01, 9.122, 2.41, 2.372
1977, 1, 135.3, 160.3, 8.219, 6.237, 2.134, 2.086
1977, 2, 4.593, 5.436, 12.82, 11.24, 2.106, 2.035
1977, 3, 59.65, 61.74, 8.821, 7.117, 3.111, 2.969
1977, 4, 0.1233, 0.1995, 16.1, 14.88, 2.679, 2.569
1977, 5, 133.6, 133.4, 13.27, 11.88, 3.423, 3.306
1977, 6, 0.3527, 0.7672, 23.01, 22.33, 2.646, 2.567
1977, 7, 0, 0, 26.25, 25.39, 2.296, 2.22
1977, 8, 45.18, 52.78, 26.04, 25.14, 2.323, 2.251
1977, 9, 0.1739, 0.2363, 21.65, 20.61, 1.896, 1.829
1977, 10, 0.1057, 0.09203, 20.24, 19.12, 1.619, 1.533
1977, 11, 7.216, 8.205, 14.82, 13.17, 2.301, 2.22
1977, 12, 202.7, 220.9, 12.22, 10.69, 2.342, 2.275
1978, 1, 209.9, 215.3, 9.156, 7.376, 2.44, 2.39
1978, 2, 326.6, 367.9, 9.71, 8.037, 2.686, 2.617
1978, 3, 390.4, 386.4, 12.54, 10.97, 2.633, 2.539
1978, 4, 77.23, 85.95, 11.48, 9.925, 3.058, 2.943
1978, 5, 1.514, 1.568, 18.09, 16.81, 3.068, 2.95
1978, 6, 0, 0, 22.86, 21.91, 2.9, 2.801
1978, 7, 0, 0.02427, 26.14, 25.36, 2.436, 2.347
1978, 8, 1.608, 3.717, 25.25, 24.39, 2.382, 2.315
1978, 9, 26.07, 28.47, 21.76, 20.41, 2.248, 2.146
1978, 10, 5.868, 8.026, 22.44, 20.84, 1.668, 1.612
1978, 11, 74.47, 74.31, 11.21, 9.403, 2.167, 2.09
1978, 12, 72.18, 79.02, 6.647, 4.703, 2.994, 2.937
1979, 1, 230.4, 258.5, 5.89, 4.041, 2.978, 2.901
1979, 2, 105.4, 110.8, 7.608, 5.924, 2.145, 2.069
1979, 3, 167.9, 173.8, 10.58, 8.991, 2.252, 2.168
1979, 4, 4.417, 4.904, 14.08, 12.41, 3.082, 2.942
1979, 5, 3.285, 3.063, 18.82, 17.19, 2.952, 2.847
1979, 6, 0, 0, 23.34, 22.57, 2.843, 2.738
1979, 7, 0, 0, 25.46, 24.55, 2.605, 2.518
1979, 8, 6.571E-5, 0.01378, 25.17, 23.74, 2.46, 2.351
1979, 9, 0.2811, 0.3074, 26.86, 25.31, 1.831, 1.741
1979, 10, 9.684, 8.356, 18.6, 16.96, 2.42, 2.328
1979, 11, 18.26, 18.72, 11.42, 9.739, 2.348, 2.294
1979, 12, 28.13, 26.4, 10.91, 8.687, 3.049, 3.008
1980, 1, 185.1, 173.9, 9.712, 7.869, 2.758, 2.709
1980, 2, 332.9, 330.2, 11.18, 9.264, 3.134, 3.061
1980, 3, 89.35, 75.26, 9.825, 8.067, 3.135, 3.002
1980, 4, 38.29, 35.88, 14.53, 12.83, 3.081, 2.944
1980, 5, 25.32, 24.74, 14.93, 13.27, 3.639, 3.502
1980, 6, 0, 0, 20.42, 19.38, 3.252, 3.122
1980, 7, 0, 0, 26.65, 25.85, 2.548, 2.471
1980, 8, 0, 0, 24.61, 23.67, 2.441, 2.374
1980, 9, 0, 0, 22.76, 22.04, 2.3, 2.195
1980, 10, 0.8891, 1.192, 20.57, 18.77, 2.316, 2.231
1980, 11, 0, 0, 15.25, 13.4, 2.309, 2.234
1980, 12, 18.95, 19.16, 11.56, 9.701, 3.056, 3.021
1981, 1, 80.75, 86.65, 10.85, 9.075, 2.692, 2.662
1981, 2, 59.11, 63.52, 12.35, 10.51, 2.544, 2.474
1981, 3, 105.7, 104.1, 9.88, 8.533, 2.652, 2.53
1981, 4, 17.25, 15.18, 14.84, 13.8, 2.91, 2.776
1981, 5, 3.326, 3.239, 17.93, 16.97, 3.75, 3.611
1981, 6, 0, 0, 25.6, 24.94, 3.356, 3.258
1981, 7, 0, 0, 26.37, 25.68, 2.441, 2.364
1981, 8, 0, 0, 27.72, 27.11, 2.446, 2.347
1981, 9, 3.135, 4.149, 24.07, 23.37, 2.165, 2.049
1981, 10, 18.5, 23.32, 15.51, 14.02, 2.477, 2.383
1981, 11, 86.22, 84.89, 13.76, 12.11, 2.019, 1.941
1981, 12, 20.13, 16.34, 11.14, 9.168, 2.298, 2.221
1982, 1, 65.6, 72.76, 7.427, 5.428, 3.057, 2.973
1982, 2, 17.61, 22.52, 10.64, 8.926, 2.417, 2.365
1982, 3, 231.7, 225.1, 9.029, 7.455, 2.476, 2.377
1982, 4, 74.12, 76.93, 12.84, 11.3, 3.132, 3.025
1982, 5, 3.745, 3.023, 17.58, 16.6, 3.19, 3.068
1982, 6, 0.5547, 0.5874, 19.33, 18.48, 3.681, 3.548
1982, 7, 0, 0, 25.19, 24.29, 2.34, 2.254
1982, 8, 0, 0, 26.1, 25.16, 2.14, 2.031
1982, 9, 25.67, 23.15, 21.94, 20.43, 2.152, 2.067
1982, 10, 8.915, 11.51, 17.58, 15.93, 2.235, 2.153
1982, 11, 143.5, 144.4, 10.8, 9.043, 2.526, 2.455
1982, 12, 53.84, 60.06, 8.506, 6.472, 3.27, 3.199
1983, 1, 159.8, 159.8, 10.02, 8.176, 2.831, 2.784
1983, 2, 260, 247.3, 9.634, 7.953, 2.74, 2.686
1983, 3, 332.6, 282.7, 10.25, 8.568, 3.455, 3.319
1983, 4, 98.14, 100.9, 10.49, 8.911, 3.042, 2.923
1983, 5, 2.098, 1.239, 17.72, 16.68, 3.584, 3.438
1983, 6, 0, 0, 20.76, 19.92, 3.196, 3.068
1983, 7, 0, 0, 24.07, 23.17, 2.43, 2.307
1983, 8, 33.66, 36.03, 25.38, 24.2, 2.071, 1.965
1983, 9, 46.55, 45.17, 24.83, 23.86, 1.847, 1.765
1983, 10, 30.03, 34.27, 18.19, 16.69, 2.213, 2.127
1983, 11, 81.99, 73.62, 11.41, 9.886, 2.818, 2.711
1983, 12, 108, 101, 9.184, 7.642, 2.772, 2.659
1984, 1, 0.1549, 0.1726, 10.75, 8.9, 2.979, 2.941
1984, 2, 0.6433, 0.695, 10.62, 8.78, 2.961, 2.889
1984, 3, 10.84, 9.853, 13.61, 12, 3.263, 3.14
1984, 4, 1.244, 1.322, 14.03, 12.46, 3.967, 3.798
1984, 5, 0, 0, 21.34, 20.32, 3.507, 3.368
1984, 6, 1.07, 1.063, 22, 20.91, 3.353, 3.22
1984, 7, 4.633, 9.516, 27.32, 26.31, 2.47, 2.388
1984, 8, 0.3952, 0.3072, 26.8, 25.81, 2.314, 2.224
1984, 9, 4.782, 5.084, 25.59, 24.25, 1.804, 1.723
1984, 10, 1.278, 1.318, 16.12, 14.7, 3.246, 3.105
1984, 11, 72.08, 70.28, 10.76, 9.239, 2.304, 2.215
1984, 12, 155.8, 179.1, 5.634, 3.529, 2.818, 2.749
1985, 1, 25.11, 23.91, 8.222, 6.426, 2.993, 2.943
1985, 2, 19.36, 20.44, 10.32, 8.683, 2.639, 2.568
1985, 3, 29.22, 26.95, 9.737, 8.134, 2.838, 2.712
1985, 4, 3.254, 2.616, 16.95, 15.59, 3.02, 2.912
1985, 5, 2.345, 2.884, 17.79, 16.68, 2.976, 2.842
1985, 6, 0.07971, 0.1322, 24.3, 23.68, 2.79, 2.718
1985, 7, 0.6413, 1.31, 27.02, 26.33, 2.564, 2.491
1985, 8, 0, 0, 25.44, 24.65, 2.396, 2.304
1985, 9, 11.11, 15.17, 19.23, 17.81, 2.361, 2.263
1985, 10, 11.08, 13.93, 17.77, 16.28, 2.219, 2.125
1985, 11, 110.6, 116.6, 10.76, 9.052, 2.675, 2.58
1985, 12, 14.43, 15.61, 9.746, 7.7, 3.025, 2.994
1986, 1, 90.96, 98.31, 12.45, 10.69, 2.779, 2.74
1986, 2, 208, 178.9, 10.55, 8.996, 3.228, 3.144
1986, 3, 160.6, 151.6, 13.48, 12.08, 2.675, 2.575
1986, 4, 28.99, 30.94, 13.68, 11.98, 2.762, 2.657
1986, 5, 0.05713, 0.04464, 18.59, 17.62, 3.212, 3.095
1986, 6, 0.04596, 0.04301, 23.31, 22.49, 3.115, 3.003
1986, 7, 2.217, 2.322, 23.76, 22.97, 2.204, 2.133
1986, 8, 0, 0.01014, 27.57, 26.94, 2.213, 2.121
1986, 9, 12.68, 12.13, 18.19, 17.07, 2.649, 2.529
1986, 10, 3.436, 3.248, 17.16, 15.61, 2.216, 2.126
1986, 11, 36.7, 38.56, 13.96, 12.12, 2.499, 2.426
1986, 12, 12.4, 13.84, 9.72, 7.624, 2.239, 2.209
1987, 1, 39.82, 39.89, 7.253, 5.288, 3.018, 2.941
1987, 2, 37.76, 39.87, 9.937, 8.37, 2.907, 2.831
1987, 3, 63.38, 62.48, 10.27, 8.611, 3.234, 3.119
1987, 4, 11.19, 11.17, 18.99, 17.46, 2.699, 2.596
1987, 5, 9.262, 10.98, 18.88, 17.62, 2.817, 2.714
1987, 6, 1.445, 1.728, 24.01, 23.39, 2.747, 2.648
1987, 7, 0.6832, 0.5045, 22.64, 21.92, 2.722, 2.613
1987, 8, 0.09434, 0.1122, 25.4, 24.7, 2.262, 2.184
1987, 9, 11.01, 12.9, 24.09, 23.03, 2.283, 2.192
1987, 10, 78.11, 81.84, 21.84, 19.96, 1.51, 1.447
1987, 11, 83.21, 89.76, 11.75, 9.85, 2.224, 2.139
1987, 12, 147.8, 159.3, 6.043, 4.224, 3.186, 3.094
1988, 1, 102.7, 113.2, 8.726, 6.704, 3.116, 3.039
1988, 2, 111.7, 110.5, 11.96, 10.24, 3.323, 3.279
1988, 3, 14.01, 13.37, 13.25, 11.49, 2.726, 2.615
1988, 4, 93.35, 102.5, 14.74, 13.18, 2.617, 2.523
1988, 5, 10.78, 13.36, 17.84, 16.33, 3.421, 3.273
1988, 6, 0.3029, 0.4043, 21.16, 20.06, 2.594, 2.476
1988, 7, 0.0006729, 0.01276, 26.89, 26.28, 2.322, 2.265
1988, 8, 0.1612, 0.7089, 25.39, 24.37, 2.291, 2.194
1988, 9, 1.444, 1.043, 23.59, 22.67, 1.851, 1.769
1988, 10, 0.05996, 0.07217, 21.11, 20.31, 1.566, 1.485
1988, 11, 41.79, 44.52, 12.31, 10.58, 2.801, 2.689
1988, 12, 152.3, 142.8, 8.303, 6.232, 2.879, 2.817
1989, 1, 26.86, 25.15, 7.559, 5.373, 3.164, 3.102
1989, 2, 51.61, 48.49, 8.328, 6.446, 3.074, 2.957
