# Created by WEAP: 12/14/2020 6:11:35 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: CA_PGE_N_Trinity (185,534 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (44,576 ha),  1000 - 2000 m (119,967 ha),  2000 - 3000 m (20,991 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m

1970, 1, 676.5, 771.8, 774.6, 3.827, 0.2367, -2.304, 4.252, 4.17, 4.169
1970, 2, 149.6, 174.6, 172.3, 6.693, 2.878, 0.32, 2.465, 2.418, 2.43
1970, 3, 114.9, 117.2, 114.2, 7.471, 3.683, 1.164, 3.072, 3.007, 3.031
1970, 4, 19.77, 43.99, 58.47, 7.831, 3.81, 1.046, 2.847, 2.763, 2.784
1970, 5, 16.08, 19.35, 24.13, 15.31, 11.55, 8.885, 2.781, 2.731, 2.769
1970, 6, 52.13, 59.71, 65.21, 19.74, 16.01, 13.44, 2.773, 2.709, 2.753
1970, 7, 0.4448, 1.103, 1.161, 23.63, 19.88, 17.22, 2.761, 2.722, 2.787
1970, 8, 0, 0, 0, 22.43, 18.66, 16.02, 2.477, 2.441, 2.495
1970, 9, 0.4459, 2.555, 3.94, 18.16, 13.78, 11.03, 2.553, 2.497, 2.539
1970, 10, 85.71, 101.3, 121, 12.48, 8.59, 6.037, 2.352, 2.343, 2.357
1970, 11, 544.5, 606.6, 621.7, 6.944, 3.289, 0.7737, 3.451, 3.4, 3.407
1970, 12, 337.9, 419.4, 456, 0.7618, -3.141, -5.651, 3.234, 3.217, 3.203
1971, 1, 229.7, 306, 339.9, 2.726, -0.9139, -3.531, 3.096, 3.03, 3.036
1971, 2, 20.03, 42.23, 67.35, 4.955, 0.9234, -1.764, 2.491, 2.448, 2.45
1971, 3, 284.2, 389.6, 472.7, 4.925, 1.085, -1.353, 2.805, 2.797, 2.799
1971, 4, 54.51, 97.03, 117.3, 8.41, 4.521, 1.922, 2.911, 2.862, 2.873
1971, 5, 66.99, 90.73, 92.25, 12.65, 8.775, 6.369, 3.437, 3.364, 3.396
1971, 6, 23.61, 34.55, 42.28, 16.85, 12.72, 10.06, 2.628, 2.554, 2.582
1971, 7, 7.034, 12.75, 16.04, 22.89, 18.59, 15.82, 2.98, 2.903, 2.957
1971, 8, 8.102, 8.443, 10.26, 23.2, 18.98, 16.31, 2.426, 2.381, 2.421
1971, 9, 26.48, 45.15, 67.7, 17.58, 13.11, 10.35, 2.562, 2.542, 2.57
1971, 10, 33.28, 51.53, 64.35, 11.04, 6.843, 4.114, 2.455, 2.39, 2.408
1971, 11, 186.9, 246.8, 269.7, 5.634, 1.905, -0.8111, 2.866, 2.823, 2.832
1971, 12, 209.1, 225.1, 229.7, 0.195, -3.564, -6.15, 3.328, 3.295, 3.279
