# Created by WEAP: 12/14/2020 6:11:45 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: CO_NW_Eagle (242,061 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (2,982 ha),  2000 - 3000 m (140,410 ha),  3000 - 4000 m (98,403 ha),  4000 - 5000 m (266 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 3000 to 4000 m, Tavg[C]:Elevation 4000 to 5000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 3000 to 4000 m, wind[m/s]:Elevation 4000 to 5000 m

1970, 1, 10.27, 30.4, 66.61, 82.7, -5.756, -7.915, -10.29, -12.12, 3.192, 3.295, 3.354, 3.304
1970, 2, 3.702, 16.72, 38.5, 50.19, 0.2821, -3.191, -6.565, -8.496, 2.482, 2.562, 2.613, 2.58
1970, 3, 14.62, 36.5, 60.18, 74, 0.5166, -2.869, -6.829, -9.129, 2.729, 2.783, 2.815, 2.79
1970, 4, 31.42, 61.06, 89.08, 107.8, 3.52, 0.3666, -3.596, -6.002, 3.021, 3.055, 3.08, 3.062
1970, 5, 3.05, 6.73, 13.13, 16.48, 12.16, 9.221, 5.486, 3.253, 2.078, 2.083, 2.082, 2.075
1970, 6, 34.64, 38.88, 45.18, 50.76, 16.31, 13.24, 9.504, 7.195, 2.263, 2.28, 2.303, 2.301
1970, 7, 30.55, 34.99, 42.69, 45.45, 20.32, 17.07, 13.21, 10.88, 1.491, 1.463, 1.426, 1.424
1970, 8, 26.78, 45.43, 81.3, 102.3, 20.02, 16.93, 13.2, 10.82, 1.429, 1.414, 1.392, 1.384
1970, 9, 48.44, 70.03, 86.4, 95.33, 13.1, 10.47, 7.199, 5.013, 2.556, 2.563, 2.573, 2.567
1970, 10, 43.33, 58.57, 66.07, 69.37, 5.08, 2.428, -0.7027, -2.746, 2.622, 2.652, 2.675, 2.669
1970, 11, 15.23, 43.99, 71.42, 81.41, 1.015, -1.333, -4.204, -6.312, 3.281, 3.357, 3.417, 3.393
1970, 12, 16.76, 32.61, 43.87, 46.53, -4.551, -6.52, -8.451, -10.13, 3.266, 3.364, 3.427, 3.382
1971, 1, 18.01, 32.13, 49.78, 58.01, -4.288, -6.352, -8.896, -10.91, 3.6, 3.739, 3.815, 3.753
1971, 2, 14.64, 37.59, 74.71, 100.3, -2.914, -5.857, -9.223, -11.36, 3.11, 3.23, 3.334, 3.305
1971, 3, 11.14, 36.16, 70.17, 94.7, 0.7617, -2.423, -6.163, -8.432, 3.394, 3.467, 3.526, 3.51
1971, 4, 16.76, 41.84, 68.49, 84.79, 6.891, 3.831, -0.01804, -2.361, 2.472, 2.481, 2.486, 2.477
1971, 5, 12.28, 28.42, 50.71, 65.58, 10.59, 7.63, 3.799, 1.426, 2.346, 2.376, 2.411, 2.406
1971, 6, 1.562, 8.274, 20.1, 25.01, 17.45, 14.21, 10.34, 8.031, 2.109, 2.075, 2.041, 2.04
1971, 7, 38.58, 37.92, 36.56, 39.07, 20.2, 16.97, 13.01, 10.67, 1.794, 1.786, 1.784, 1.775
