# Created by WEAP: 12/14/2020 6:10:48 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: NM_S_TX_EPE_Rio Grande (872,081 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (764,659 ha),  2000 - 3000 m (107,404 ha),  3000 - 4000 m (18 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 3000 to 4000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 3000 to 4000 m

1970, 1, 1.389, 0.2655, 0.5913, 6.187, 0.732, -1.563, 2.171, 1.918, 1.946
1970, 2, 15.42, 35, 42.42, 9.122, 4.233, 1.474, 2.231, 1.947, 1.995
1970, 3, 8.233, 23.37, 47.86, 10.48, 4.784, 2.06, 2.912, 2.644, 2.686
1970, 4, 0.207, 6.334, 9.297, 14.93, 8.323, 5.612, 3.074, 2.697, 2.73
1970, 5, 2.082, 3.559, 2.374, 21.05, 14.59, 11.87, 2.451, 2.281, 2.307
1970, 6, 6.174, 21.44, 46.71, 25.13, 18.47, 15.8, 2.607, 2.219, 2.218
1970, 7, 44.7, 95.33, 133.4, 27.54, 21.55, 18.65, 1.981, 1.493, 1.508
1970, 8, 25.64, 52.42, 70.28, 26.56, 20.42, 17.6, 2.203, 1.825, 1.846
1970, 9, 18.52, 16.84, 19.68, 22.75, 16.94, 14.15, 2.116, 1.932, 1.959
1970, 10, 34.13, 62.69, 66.89, 14.62, 9.219, 6.377, 2.381, 2.186, 2.181
1970, 11, 0.02425, 0.04555, 0.07019, 11.04, 6.248, 3.458, 2.461, 2.222, 2.237
1970, 12, 7.151, 7.941, 19.03, 8.21, 2.976, 0.4981, 1.979, 1.826, 1.83
1971, 1, 2.81, 11, 15.44, 7.208, 2.068, -0.6366, 2.299, 1.96, 1.988
1971, 2, 0.3248, 4.662, 4.737, 8.793, 3.591, 0.8034, 2.727, 2.377, 2.382
1971, 3, 0.1323, 0.8361, 1.9, 13.32, 7.572, 4.742, 3.072, 2.719, 2.743
1971, 4, 4.276, 7.264, 8.502, 15.54, 9.157, 6.36, 3.049, 2.602, 2.627
1971, 5, 0.3243, 1.516, 2.336, 20.17, 13.48, 10.56, 3.021, 2.691, 2.715
1971, 6, 5.226, 5.668, 8.701, 25.91, 19.35, 16.49, 2.023, 1.881, 1.913
1971, 7, 40.99, 80.11, 97.73, 28.03, 22.14, 19.57, 2.496, 1.937, 1.903
1971, 8, 45.56, 98.32, 146.3, 25.05, 19.11, 16.24, 2.011, 1.687, 1.707
1971, 9, 27.03, 54.13, 47.43, 22.88, 16.54, 13.97, 1.912, 1.799, 1.804
1971, 10, 48.37, 78.84, 104.1, 15.9, 9.987, 7.28, 2.51, 2.384, 2.44
1971, 11, 13.02, 14.34, 26.82, 10.76, 5.461, 2.728, 2.123, 1.937, 1.979
1971, 12, 22.92, 38.9, 91.46, 6.203, 0.976, -1.606, 2.257, 2.026, 2.052
1972, 1, 5.964, 5.329, 2.452, 7.392, 1.855, 0.05484, 2.128, 1.857, 1.84
1972, 2, 0.609, 0.2646, 0.09852, 9.77, 4.602, 1.893, 2.016, 1.822, 1.83
1972, 3, 0.015, 1.277, 2.859, 15.93, 10.06, 7.279, 2.317, 2.141, 2.145
1972, 4, 0.001051, 0.03457, 0.1503, 17.5, 11.71, 8.744, 2.399, 2.177, 2.164
1972, 5, 7.361, 10.05, 20.22, 20.62, 14.38, 11.66, 2.059, 1.905, 1.937
1972, 6, 45.34, 56.55, 97.04, 25.34, 18.88, 16.41, 2.092, 1.9, 1.893
1972, 7, 45.27, 85.04, 134.4, 27.5, 21.49, 18.45, 2.162, 1.761, 1.765
1972, 8, 112.7, 150.9, 197.3, 25.03, 19.13, 16.11, 2.033, 1.774, 1.785
1972, 9, 46.27, 101.3, 110.8, 22.01, 15.86, 13.29, 1.709, 1.551, 1.572
1972, 10, 84.5, 143.4, 166.9, 18.2, 12.27, 9.41, 2.135, 1.876, 1.873
1972, 11, 15.17, 18.72, 35.08, 8.296, 2.897, 0.215, 2.27, 2.131, 2.141
1972, 12, 15.14, 17.24, 49.87, 6.689, 2.29, -0.797, 2.556, 2.255, 2.299
1973, 1, 24.07, 29.03, 39.7, 4.38, 0.04621, -2.837, 2.608, 2.282, 2.344
1973, 2, 49.4, 68.4, 95.42, 6.917, 1.825, -0.617, 2.282, 1.999, 2.074
1973, 3, 8.543, 28.81, 60.83, 10.34, 4.104, 1.493, 3.063, 2.618, 2.65
1973, 4, 0.163, 1.482, 3.644, 13.62, 7.501, 4.769, 3.091, 2.699, 2.787
1973, 5, 17.74, 34.32, 42.98, 20.13, 13.9, 11.19, 2.845, 2.554, 2.596
1973, 6, 10.97, 9.56, 16.86, 24.77, 18.49, 15.97, 2.755, 2.529, 2.578
1973, 7, 70.85, 79.64, 143.3, 26.35, 20.18, 17.69, 1.955, 1.676, 1.673
1973, 8, 39.27, 47.19, 43.94, 25.54, 19.83, 16.95, 2.351, 1.892, 1.87
1973, 9, 3.309, 6.461, 3.408, 23.5, 17.19, 14.66, 2.084, 2.007, 1.996
1973, 10, 0.8586, 0.5081, 1.539, 17.53, 12.04, 9.479, 2.287, 2.144, 2.137
1973, 11, 2.326, 7.664, 17.96, 12.16, 5.745, 3.894, 3.161, 2.975, 2.924
1973, 12, 0.01578, 0.4081, 2.085, 7.061, 2.381, -0.5543, 3.604, 3.137, 3.109
1974, 1, 9.543, 19.44, 31.08, 6.962, 2.239, -0.4071, 3.04, 2.657, 2.626
