# Created by WEAP: 12/14/2020 6:11:17 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: CA_LADWP_LA River (203,524 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (170,089 ha),  1000 - 2000 m (33,311 ha),  2000 - 3000 m (124 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m

1970, 1, 42.47, 45.93, 28.3, 13.35, 8.81, 5.965, 3.154, 2.803, 2.67
1970, 2, 109.9, 227.1, 188.3, 15.66, 10.47, 7.646, 2.746, 2.527, 2.451
1970, 3, 85.52, 144.2, 115.1, 15.6, 10.35, 7.91, 3.722, 3.339, 3.19
1970, 4, 0.388, 2.667, 3.468, 15.96, 10.77, 8.69, 4.653, 4.176, 3.981
1970, 5, 0.03235, 0.2634, 1.01, 19.73, 16.84, 15.82, 3.698, 3.353, 3.218
1970, 6, 0.8721, 3.306, 0.2959, 21.61, 19.55, 19.29, 3.579, 3.251, 3.123
1970, 7, 0, 0.03205, 2.714, 24.9, 23.59, 23.81, 2.606, 2.369, 2.285
1970, 8, 0, 0.03668, 3.057, 25.28, 23.45, 23.47, 2.565, 2.254, 2.136
1970, 9, 0, 0, 0, 23.26, 20.48, 19.1, 2.839, 2.586, 2.492
1970, 10, 0.9925, 2.3, 2.268, 19.47, 15.67, 13.78, 2.806, 2.562, 2.475
1970, 11, 175.4, 319.5, 257.5, 16.48, 12.25, 9.644, 2.986, 2.733, 2.64
1970, 12, 127.7, 172.2, 122.3, 12.54, 7.129, 3.885, 2.727, 2.479, 2.389
1971, 1, 21.6, 35.53, 22.92, 13.78, 9.491, 6.054, 3.073, 2.837, 2.753
1971, 2, 24.99, 44.45, 37.82, 14.15, 9.602, 6.91, 3.746, 3.322, 3.153
1971, 3, 16.3, 39.23, 24.98, 15.26, 11.33, 8.912, 3.932, 3.557, 3.415
1971, 4, 18.43, 19.31, 14.43, 15.87, 11.08, 9.162, 4.631, 4.186, 4.01
1971, 5, 14.06, 23.63, 11.16, 17.04, 12.52, 11.3, 4.073, 3.692, 3.541
1971, 6, 0.4632, 2.263, 1.997, 20.54, 18.06, 17.65, 3.594, 3.262, 3.131
1971, 7, 0.02757, 0.05673, 2.084, 24.51, 23.06, 23.01, 2.794, 2.548, 2.458
1971, 8, 0, 0.08384, 7.149, 26.42, 24.05, 23.58, 2.727, 2.458, 2.352
1971, 9, 2.033, 0.5982, 0.3696, 24.06, 21.33, 19.89, 2.588, 2.266, 2.141
1971, 10, 10.97, 17.42, 16.82, 19.5, 15.12, 12.56, 2.945, 2.616, 2.493
1971, 11, 9.825, 20.22, 13.16, 15.32, 11.21, 8.536, 2.998, 2.684, 2.566
1971, 12, 167, 243.7, 188.8, 10.67, 5.074, 1.963, 3.737, 3.372, 3.232
1972, 1, 0.003661, 0, 0, 12.89, 8.923, 5.386, 3.431, 3.153, 3.054
1972, 2, 3.5, 5.438, 4.652, 15.24, 11.1, 8.389, 2.764, 2.534, 2.445
1972, 3, 1.544E-5, 0.1007, 0, 17.61, 14.54, 12.85, 3.563, 3.174, 3.011
1972, 4, 2.536, 8.549, 7.929, 17.44, 13.31, 11.58, 3.809, 3.469, 3.339
1972, 5, 1.355, 5.832, 4.482, 19.47, 16.08, 15.02, 3.249, 2.944, 2.826
1972, 6, 3.69, 6.003, 15.37, 22.05, 19.86, 19.41, 2.994, 2.668, 2.54
1972, 7, 0.004049, 0.05839, 0, 25.42, 24.06, 23.76, 2.889, 2.673, 2.599
