# Created by WEAP: 12/14/2020 6:12:00 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: WY_SW_Upper Green (3,898,277 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (577,763 ha),  2000 - 3000 m (3,104,621 ha),  3000 - 4000 m (215,768 ha),  4000 - 5000 m (126 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 3000 to 4000 m, Tavg[C]:Elevation 4000 to 5000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 3000 to 4000 m, wind[m/s]:Elevation 4000 to 5000 m

1970, 1, 3.499, 34.36, 104.5, 180.3, -3.805, -6.535, -12.41, -14.98, 3.302, 3.43, 3.473, 3.935
1970, 2, 2.666, 8.342, 24.42, 23.65, -0.04579, -2.956, -8.845, -12.15, 2.486, 2.553, 2.636, 2.889
1970, 3, 16.04, 21.57, 80.71, 91.09, -0.5272, -3.088, -9.337, -13.01, 2.811, 2.83, 2.841, 2.995
1970, 4, 21.81, 30.97, 121.2, 214.6, 3.179, 0.3981, -6.064, -9.873, 3.065, 3.007, 3.016, 3.022
1970, 5, 24.79, 27.59, 53.17, 60.91, 12.16, 9.271, 2.868, -0.6971, 2.307, 2.3, 2.317, 2.329
1970, 6, 61.47, 58.14, 89.75, 97.33, 16.74, 14.26, 7.744, 4.413, 2.246, 2.248, 2.282, 2.322
1970, 7, 14.54, 24.68, 47.85, 35.95, 21.37, 18.35, 11.47, 7.511, 1.879, 1.88, 1.851, 1.913
1970, 8, 8.153, 14.63, 43.73, 49.17, 22.02, 18.96, 12.37, 8.54, 2.024, 2.025, 1.982, 2.012
1970, 9, 24.11, 32.24, 65.81, 87.47, 12.33, 9.811, 3.697, 0.1549, 2.615, 2.531, 2.548, 2.442
1970, 10, 28.66, 33.15, 67.36, 99.64, 5.042, 2.845, -2.984, -5.71, 2.55, 2.578, 2.606, 2.785
1970, 11, 18.76, 47.21, 109.7, 142.2, 1.039, -1.48, -7.631, -10.87, 2.972, 3.032, 3.067, 3.288
1970, 12, 8.615, 27.02, 82, 91.4, -6.632, -9.022, -14.02, -16.57, 3.184, 3.247, 3.302, 3.597
1971, 1, 8.582, 39.02, 106.2, 145.1, -3.302, -6.127, -12.03, -14.96, 3.81, 3.975, 3.963, 4.54
1971, 2, 5.775, 18.02, 52.37, 47.17, -2.729, -5.711, -11.72, -14.85, 3.029, 3.079, 3.11, 3.354
1971, 3, 7.487, 23.32, 56.23, 77.89, -0.2147, -3.18, -9, -12.7, 3.205, 3.241, 3.234, 3.456
1971, 4, 44.47, 62.67, 178, 229.4, 5.92, 3.259, -3.197, -6.903, 2.701, 2.675, 2.727, 2.737
1971, 5, 61.84, 57.42, 103.4, 69.61, 11.04, 8.721, 2.384, -0.576, 2.555, 2.541, 2.576, 2.517
1971, 6, 6.008, 14.15, 23.2, 38.08, 17.26, 14.26, 7.756, 4.059, 2.378, 2.285, 2.228, 2.136
1971, 7, 17.13, 16.5, 25.06, 27.99, 21.13, 17.95, 11.33, 7.381, 2.027, 1.881, 1.864, 1.608
1971, 8, 5.195, 12.34, 34.36, 58.95, 22.33, 19.24, 12.65, 9.333, 1.803, 1.735, 1.697, 1.547
1971, 9, 25.96, 29.77, 60.19, 60.92, 12.63, 9.797, 3.647, 0.2832, 2.992, 2.872, 2.82, 2.632
1971, 10, 44.85, 58.68, 156.2, 222.7, 6.672, 4.137, -1.829, -4.689, 2.737, 2.716, 2.738, 2.784
1971, 11, 12.67, 19.94, 45.46, 50.33, -3.318, -5.232, -10.32, -12.37, 2.546, 2.657, 2.72, 3.082
1971, 12, 10.95, 32.11, 108.1, 108.5, -8.859, -11.18, -15.91, -18.26, 3.261, 3.345, 3.413, 3.741
1972, 1, 8.256, 48.19, 151.4, 228.1, -6.727, -9.579, -14.47, -17.42, 4.321, 4.425, 4.406, 4.864
1972, 2, 4.972, 18.22, 58.97, 89.66, -3.835, -6.774, -11.34, -14.56, 3.142, 3.243, 3.281, 3.73
1972, 3, 6.442, 16.22, 51.34, 78.03, 4.606, 1.202, -4.903, -8.833, 2.98, 3.083, 3.132, 3.494
1972, 4, 27.25, 39.46, 98.2, 73.97, 6.68, 3.82, -2.573, -6.242, 3.223, 3.212, 3.177, 3.224
1972, 5, 17.67, 20.28, 51.54, 75.97, 12.38, 9.64, 2.98, -0.8158, 2.237, 2.21, 2.23, 2.195
1972, 6, 29.41, 49.38, 87.51, 92.58, 17.73, 14.89, 8.301, 5.089, 2.404, 2.341, 2.335, 2.231
1972, 7, 6.27, 9.077, 16.85, 20.9, 20.52, 17.31, 10.61, 6.395, 2.431, 2.362, 2.353, 2.212
1972, 8, 14.56, 20.17, 45.33, 76.91, 20.31, 17.18, 10.61, 6.972, 1.867, 1.833, 1.856, 1.744
1972, 9, 15.88, 21.29, 40.57, 39.68, 14.11, 10.91, 4.447, 0.4476, 3.26, 3.242, 3.195, 3.317
1972, 10, 38.49, 48.68, 133.6, 163.5, 8.029, 5.533, -0.616, -3.548, 2.416, 2.383, 2.399, 2.348
1972, 11, 7.474, 17.45, 71.51, 86.84, -1.612, -3.716, -9.838, -12.43, 2.62, 2.608, 2.659, 2.693
1972, 12, 15.63, 30.04, 83.86, 79.5, -7.872, -10.42, -16.3, -18.82, 3.009, 3.057, 3.134, 3.365
1973, 1, 11.79, 24.01, 89.23, 112.3, -10.96, -12.78, -18.38, -20.33, 2.467, 2.499, 2.588, 2.755
1973, 2, 8.325, 18.49, 47.46, 48.89, -8.16, -10.2, -15.4, -16.36, 2.209, 2.215, 2.306, 2.35
1973, 3, 12.87, 31.04, 120.1, 151.8, -1.865, -4.297, -10.27, -12.92, 2.251, 2.289, 2.346, 2.441
1973, 4, 33.29, 35.67, 116.3, 87.54, 3.396, 0.7567, -5.47, -8.467, 2.629, 2.691, 2.751, 2.919
1973, 5, 13.44, 16.68, 39.67, 38.22, 12.05, 9.213, 2.908, -0.6401, 2.276, 2.337, 2.38, 2.591
1973, 6, 9.51, 11.8, 33.74, 52.39, 16.98, 14.22, 7.881, 4.513, 2.871, 2.822, 2.802, 2.805
1973, 7, 68.91, 66.88, 102.8, 94.38, 20.37, 17.48, 10.88, 7.532, 1.878, 1.796, 1.777, 1.689
1973, 8, 17.21, 19.42, 46.77, 39.44, 20.64, 17.58, 10.85, 7.162, 2.87, 2.788, 2.736, 2.603
1973, 9, 54.23, 62.7, 122.6, 172.2, 13.66, 10.99, 4.679, 1.186, 2.453, 2.336, 2.306, 2.094
1973, 10, 9.466, 14.78, 41.47, 65.48, 9.602, 6.984, 0.7717, -2.346, 3.164, 3.169, 3.167, 3.244
1973, 11, 14.82, 34.14, 95.56, 121.8, -0.1358, -2.557, -8.69, -11.74, 3.719, 3.707, 3.667, 3.755
