# Created by WEAP: 12/14/2020 6:10:48 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: WY_SE_North Fork Platte (1,252,036 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (982,123 ha),  2000 - 3000 m (269,913 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m

1970, 1, 13.96, 40.11, -3.453, -5.985, 5.13, 5.139
1970, 2, 7.129, 18.22, 1.896, -1.519, 4.24, 4.181
1970, 3, 44.91, 104.4, -0.6626, -3.888, 4.019, 3.999
1970, 4, 50.19, 88.69, 4.135, 0.551, 4.226, 4.15
1970, 5, 38.73, 59.94, 13.57, 10.31, 2.947, 2.885
1970, 6, 91.72, 131.2, 18.37, 14.87, 2.973, 2.918
1970, 7, 31.83, 35.3, 23.17, 19.45, 1.998, 1.952
1970, 8, 3.512, 3.583, 23.85, 20.05, 2.073, 1.976
1970, 9, 12.03, 14.88, 14.54, 11.26, 3.194, 3.139
1970, 10, 28.93, 43.43, 6.93, 3.67, 3.455, 3.412
1970, 11, 30.35, 69.08, 2.359, -0.7835, 4.273, 4.277
1970, 12, 14.62, 25.67, -2.114, -4.721, 4.971, 4.972
1971, 1, 7.542, 18.59, -2.117, -4.638, 5.689, 5.747
1971, 2, 20.76, 45.46, -2.484, -5.418, 4.47, 4.451
1971, 3, 24.36, 53.15, 1.142, -2.073, 4.441, 4.416
1971, 4, 95.56, 163, 6.736, 3.613, 3.414, 3.333
1971, 5, 147.4, 210.8, 11.41, 8.217, 3.168, 3.081
1971, 6, 19.22, 11.93, 19.27, 15.92, 2.207, 2.204
1971, 7, 10.78, 13.18, 21.05, 17.7, 2.113, 2.084
1971, 8, 9.8, 14.25, 22.99, 19.73, 2.037, 1.934
1971, 9, 36.96, 49.01, 13.83, 10.91, 2.978, 2.99
1971, 10, 45.13, 56.06, 7.551, 4.644, 3.558, 3.507
1971, 11, 17.04, 30.79, 1.135, -1.785, 4.223, 4.199
1971, 12, 4.209, 10.84, -2.483, -5.663, 4.916, 4.925
1972, 1, 20.84, 50.98, -5.856, -8.077, 5.931, 5.997
1972, 2, 7.729, 19.43, -0.08004, -3.357, 4.783, 4.806
1972, 3, 25.97, 53.93, 5.538, 2.279, 4.463, 4.48
1972, 4, 51.36, 88.01, 7.428, 4.38, 3.662, 3.652
1972, 5, 49.59, 71.29, 12.51, 9.366, 2.993, 2.879
1972, 6, 57.83, 84.83, 19.33, 15.87, 2.027, 1.978
1972, 7, 30.33, 28.42, 20.71, 17.71, 2.255, 2.197
1972, 8, 62.2, 70.22, 21.15, 17.66, 2.166, 2.076
1972, 9, 14.4, 14.57, 15.27, 12.28, 3.39, 3.402
1972, 10, 42.97, 67.64, 8.727, 5.648, 2.721, 2.703
1972, 11, 14.73, 29.61, -0.3025, -3.413, 3.431, 3.391
1972, 12, 14.15, 32.83, -6.677, -9.52, 4.882, 4.83
1973, 1, 12.02, 31.17, -5.133, -7.977, 4.493, 4.427
1973, 2, 11.57, 19.41, -2.013, -4.587, 3.675, 3.632
1973, 3, 30.78, 67.44, 1.43, -1.953, 3.564, 3.528
1973, 4, 104.1, 222.8, 3.379, -0.1223, 3.95, 3.904
1973, 5, 24.45, 37.7, 12, 8.698, 3.753, 3.7
1973, 6, 17.5, 23.82, 18.56, 14.98, 3.351, 3.297
1973, 7, 88.21, 86, 21.68, 18.53, 2.59, 2.491
1973, 8, 11.21, 11.15, 22.77, 19.38, 2.802, 2.781
1973, 9, 88.39, 110.4, 14.18, 11.16, 2.928, 2.842
1973, 10, 8.939, 8.379, 11.12, 8.067, 3.487, 3.508
1973, 11, 25.91, 38.89, 1.872, -0.8586, 4.508, 4.623
1973, 12, 19.69, 45.26, -1.085, -3.772, 4.724, 4.804
1974, 1, 13.96, 21.63, -5.55, -8.229, 4.805, 4.877
1974, 2, 12.25, 34.61, -0.5279, -4.07, 4.908, 4.93
1974, 3, 7.848, 18.98, 4.092, 0.779, 4.92, 5.019
1974, 4, 77.56, 143, 7.619, 4.245, 3.719, 3.704
1974, 5, 12.05, 16.65, 13.23, 9.961, 3.832, 3.857
1974, 6, 34.6, 46.84, 20.03, 16.44, 2.778, 2.731
1974, 7, 26.86, 33.6, 23.98, 20.37, 2.482, 2.408
1974, 8, 22.87, 28.46, 20.1, 16.72, 2.684, 2.581
1974, 9, 18.49, 22.85, 14.42, 11, 2.427, 2.411
1974, 10, 27.21, 45.08, 10.87, 7.81, 2.814, 2.78
1974, 11, 8.666, 21.49, 2.855, -0.1316, 4.251, 4.26
1974, 12, 12.25, 29.12, -2.915, -5.706, 4.677, 4.674
1975, 1, 12.61, 47.02, -4.227, -7.037, 5.283, 5.315
1975, 2, 10.42, 16.46, -4.128, -6.756, 4.684, 4.717
1975, 3, 39.3, 80.33, 0.5757, -2.289, 3.955, 3.981
1975, 4, 20.41, 29.54, 4.82, 1.717, 4.107, 4.141
1975, 5, 69.98, 93.25, 11.43, 8.546, 3.142, 3.159
1975, 6, 33.93, 44.23, 16.67, 13.38, 3.254, 3.22
1975, 7, 20.62, 26.5, 23.92, 20.35, 2.285, 2.212
1975, 8, 18.08, 15.42, 21.61, 18.12, 2.547, 2.48
1975, 9, 15.34, 25.17, 15.48, 12.06, 2.418, 2.326
1975, 10, 27.97, 50.12, 10.51, 7.407, 4.123, 4.137
1975, 11, 9.565, 26.46, 2.158, -0.7235, 4.718, 4.709
1975, 12, 19.72, 50.01, -0.39, -3.085, 5.036, 5.016
1976, 1, 9.492, 23.72, -3.603, -6.122, 5.172, 5.142
1976, 2, 18.39, 38.91, 0.4737, -2.781, 5.391, 5.361
1976, 3, 8.11, 18.96, 1.43, -1.568, 4.498, 4.479
1976, 4, 71.9, 120.3, 8.224, 5.301, 3.708, 3.647
1976, 5, 70.07, 69.43, 13.63, 10.64, 3.209, 3.113
1976, 6, 51.89, 76.61, 17.43, 14.33, 3.662, 3.602
1976, 7, 27.02, 38.9, 23.75, 20.54, 2.342, 2.222
1976, 8, 14.05, 13.84, 21.4, 18.12, 2.654, 2.602
1976, 9, 29.15, 36.35, 16.52, 13.64, 2.318, 2.279
1976, 10, 28.45, 48.55, 8.049, 5.225, 2.762, 2.741
1976, 11, 6.992, 30.08, 1.949, -1.096, 4.092, 4.037
1976, 12, 4.719, 13.64, -0.8448, -3.875, 5.441, 5.328
1977, 1, 6.651, 17.78, -5.499, -7.663, 5.068, 5.049
1977, 2, 11.69, 33.08, 1.106, -1.976, 5.157, 5.061
1977, 3, 24.78, 59.96, 1.38, -1.905, 4.944, 4.879
1977, 4, 43.99, 87.99, 9.16, 5.891, 3.112, 3.041
1977, 5, 48.67, 73.89, 14.03, 10.69, 3.249, 3.198
1977, 6, 16.12, 26.82, 21.64, 18.03, 2.535, 2.492
1977, 7, 66.37, 76.82, 23.12, 19.74, 2.492, 2.435
1977, 8, 21.01, 23.73, 20.41, 16.86, 2.134, 2.104
1977, 9, 7.069, 7.639, 17.81, 14.58, 2.409, 2.436
1977, 10, 17.67, 31.28, 11.16, 8.274, 3.431, 3.393
1977, 11, 27.37, 54.59, 2.324, -0.3491, 4.793, 4.787
1977, 12, 10.87, 18.21, -1.704, -3.795, 5.525, 5.571
1978, 1, 16.27, 29.92, -6.005, -7.416, 3.556, 3.557
1978, 2, 18.02, 33.11, -4.445, -6.252, 3.284, 3.277
1978, 3, 15.97, 27.41, 4.283, 0.9436, 3.593, 3.588
1978, 4, 43.68, 93.74, 8.468, 5.322, 4.188, 4.102
1978, 5, 138.9, 165.8, 10.99, 7.725, 3.764, 3.702
1978, 6, 25.46, 25.2, 18.52, 14.99, 2.703, 2.746
1978, 7, 52.51, 50.45, 22.23, 18.71, 2.326, 2.279
1978, 8, 29.25, 42.19, 20.27, 16.77, 2.627, 2.589
1978, 9, 6.812, 8.855, 17.26, 13.88, 2.698, 2.624
1978, 10, 18.09, 28.45, 10.68, 7.564, 3.253, 3.176
1978, 11, 17.52, 27.41, -0.7349, -2.627, 3.855, 3.812
1978, 12, 20.03, 43.83, -7.934, -10.45, 5.173, 5.17
1979, 1, 13.04, 19.11, -11.03, -12.85, 3.8, 3.778
1979, 2, 7.651, 16.92, -2.578, -5.051, 4.358, 4.408
1979, 3, 19.15, 32.81, 3.043, -0.1902, 3.752, 3.703
1979, 4, 22.47, 28.82, 8.091, 4.928, 3.485, 3.403
1979, 5, 35.15, 36.28, 11.53, 8.535, 3.026, 2.988
1979, 6, 39.05, 40.69, 18.44, 15.24, 3.016, 2.935
1979, 7, 39.93, 19.33, 23.18, 19.72, 2.205, 2.135
1979, 8, 52.37, 59.69, 20.82, 17.46, 2.102, 2.026
1979, 9, 7.421, 14.24, 18.45, 15.18, 2.413, 2.37
1979, 10, 25.1, 45.26, 10.81, 7.612, 3.502, 3.448
1979, 11, 26.87, 60.98, -1.611, -4.765, 4.184, 4.098
1979, 12, 8.365, 15.85, -0.1101, -2.676, 5.1, 5.037
1980, 1, 15.77, 29.29, -6.291, -8.66, 4.457, 4.435
1980, 2, 12.03, 24.94, -1.997, -4.864, 3.882, 3.894
1980, 3, 23.59, 43.6, 0.7142, -2.522, 3.653, 3.613
1980, 4, 13.78, 27.83, 7.957, 4.505, 3.868, 3.796
1980, 5, 80.25, 92.95, 12.18, 9.096, 2.801, 2.737
1980, 6, 3.081, 6.955, 19.83, 16.41, 2.53, 2.542
1980, 7, 17.17, 17.23, 24.19, 20.39, 2.098, 2.037
1980, 8, 32.35, 33.73, 20.93, 17.41, 3.014, 2.956
1980, 9, 4.072, 8.299, 17.33, 13.92, 2.71, 2.707
1980, 10, 22.78, 35.71, 9.638, 6.467, 3.764, 3.681
1980, 11, 18.94, 26.04, 2.63, -0.1386, 4.425, 4.365
1980, 12, 8.011, 11.35, 2.772, 0.1352, 4.828, 4.789
1981, 1, 6.422, 16.72, 1.149, -1.737, 4.038, 3.98
1981, 2, 5.432, 7.737, 0.08958, -3.019, 4.97, 4.948
1981, 3, 28.45, 44.43, 4.669, 1.41, 2.849, 2.813
1981, 4, 33.15, 49.34, 10.95, 7.703, 3.735, 3.668
1981, 5, 101.2, 160.7, 11.85, 8.835, 3.445, 3.352
1981, 6, 10.21, 12, 19.51, 16.26, 2.892, 2.879
1981, 7, 52.39, 55.26, 23.44, 19.77, 2.211, 2.097
1981, 8, 21.49, 21.46, 21.91, 18.34, 2.122, 2.042
1981, 9, 10.24, 12.93, 18.39, 14.82, 2.576, 2.515
1981, 10, 23.16, 39.78, 8.369, 5.388, 3.378, 3.354
1981, 11, 15.47, 31.34, 5.458, 2.424, 4.237, 4.204
1981, 12, 9.688, 21.33, -0.6505, -3.37, 4.771, 4.812
1982, 1, 7.726, 13.26, -4.478, -6.746, 4.877, 4.941
1982, 2, 6.451, 12.19, -2.014, -5.108, 4.385, 4.352
1982, 3, 12.05, 15.25, 3.408, 0.508, 3.824, 3.832
