# Created by WEAP: 12/14/2020 6:10:54 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: WA_W_Twin Falls (247,523 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (159,867 ha),  1000 - 2000 m (87,279 ha),  2000 - 3000 m (377 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m

1970, 1, 287.1, 410.7, 482.9, 1.718, -3.943, -7.478, 2.842, 2.859, 2.914
1970, 2, 113.4, 174.3, 203.9, 5.564, 0.5947, -2.74, 2.781, 2.734, 2.735
1970, 3, 160.1, 211.3, 187.8, 5.418, 0.4131, -2.583, 2.496, 2.472, 2.49
1970, 4, 205.1, 285.1, 251, 6.146, 1.042, -1.91, 2.783, 2.802, 2.854
1970, 5, 60.74, 56.61, 42.6, 10.98, 7.321, 4.825, 1.962, 1.951, 1.999
1970, 6, 37.58, 40.44, 29.41, 15.36, 11.93, 10.19, 2.339, 2.323, 2.365
1970, 7, 64.43, 62.36, 35.77, 16.53, 13.27, 12, 2.072, 2.039, 2.078
1970, 8, 16.73, 18.3, 11.26, 16.05, 12.85, 11.81, 1.937, 1.917, 1.964
1970, 9, 166.2, 202.9, 148.5, 11.83, 7.888, 5.901, 2.117, 2.125, 2.15
1970, 10, 164.3, 184.4, 140.2, 8.532, 4.48, 1.922, 2.622, 2.577, 2.581
1970, 11, 275.5, 395.9, 376.2, 4.918, -0.2443, -3.313, 3.357, 3.366, 3.396
1970, 12, 316.9, 454.5, 468.6, 0.6802, -4.704, -7.431, 3.418, 3.427, 3.466
1971, 1, 526, 723.9, 710.8, 1.214, -3.754, -6.115, 3.215, 3.302, 3.386
1971, 2, 265.5, 347.7, 350.5, 2.814, -2.037, -4.581, 2.766, 2.779, 2.848
1971, 3, 304.6, 428.3, 436.4, 2.746, -2.55, -5.482, 2.83, 2.837, 2.879
1971, 4, 83.66, 90.63, 67.93, 7.766, 2.862, -0.1888, 2.285, 2.269, 2.298
1971, 5, 119.6, 145.2, 110.1, 11.69, 7.806, 5.094, 2.486, 2.503, 2.587
1971, 6, 120.5, 123.9, 87.45, 12.18, 8.009, 5.762, 1.881, 1.846, 1.86
1971, 7, 58.17, 66.57, 47.53, 16.95, 13.48, 12.22, 1.798, 1.774, 1.815
1971, 8, 33.56, 41.58, 27.62, 17.98, 14.55, 13.64, 1.828, 1.81, 1.855
1971, 9, 136.1, 141.2, 104.8, 12.28, 8.043, 5.918, 2.005, 2.025, 2.056
1971, 10, 142.3, 204.8, 176.5, 7.702, 3.444, 1.511, 2.086, 2.092, 2.116
1971, 11, 290, 424, 383.1, 4.241, -0.6966, -3.182, 2.602, 2.593, 2.616
1971, 12, 325.4, 486.1, 493, -0.06206, -5.085, -7.924, 2.955, 3.026, 3.107
1972, 1, 297, 542.3, 637.4, -0.7886, -5.715, -8.211, 3.408, 3.499, 3.571
1972, 2, 422.1, 773.7, 854.2, 2.412, -2.753, -5.652, 3.093, 3.095, 3.136
1972, 3, 320.2, 446.7, 448.8, 5.335, 0.3393, -2.593, 2.446, 2.427, 2.437
1972, 4, 258.4, 309.3, 246.7, 5.703, 0.5975, -2.232, 2.645, 2.648, 2.681
