# Created by WEAP: 12/14/2020 6:12:31 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: UT_N_Upr Soldier (33,521 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 2000 - 3000 m (32,767 ha),  3000 - 4000 m (754 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Tavg[C]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 3000 to 4000 m, wind[m/s]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 3000 to 4000 m

1970, 1, 111.7, 110.5, -7.841, -9.382, 2.591, 2.631
1970, 2, 42.03, 41.28, -3.342, -5.211, 2.316, 2.331
1970, 3, 49.95, 59.09, -3.205, -5.025, 2.479, 2.501
1970, 4, 87.41, 109.7, -0.479, -2.437, 2.912, 2.927
1970, 5, 23.47, 33.36, 7.585, 5.637, 2.322, 2.329
1970, 6, 68.16, 88.37, 11.98, 9.991, 2.297, 2.292
1970, 7, 45.96, 44.69, 16.52, 14.62, 1.619, 1.635
1970, 8, 43.17, 51.87, 16.96, 15.13, 1.738, 1.767
1970, 9, 70.61, 75.41, 8.877, 7.226, 2.622, 2.632
1970, 10, 65.28, 69.71, 2.143, 0.6199, 2.241, 2.256
1970, 11, 123.5, 160.5, -1.387, -3.026, 2.671, 2.683
1970, 12, 101.2, 130.5, -7.946, -9.215, 2.794, 2.814
1971, 1, 54.88, 61.06, -7.843, -9.316, 2.791, 2.845
1971, 2, 58.68, 59.73, -6.268, -8.036, 2.639, 2.669
1971, 3, 21.28, 25.18, -2.456, -4.294, 2.717, 2.744
1971, 4, 72.86, 86.06, 2.623, 0.8023, 2.685, 2.694
1971, 5, 39.46, 52.64, 6.734, 4.756, 2.764, 2.764
1971, 6, 20.14, 28.72, 12.52, 10.53, 2.086, 2.097
1971, 7, 6.648, 11.38, 16.87, 14.96, 2.132, 2.132
1971, 8, 58.22, 59.7, 16.95, 15.22, 1.746, 1.766
1971, 9, 59, 68.42, 8.91, 7.17, 2.938, 2.946
1971, 10, 94.48, 108.9, 2.871, 1.252, 2.635, 2.643
1971, 11, 65.22, 92.14, -3.363, -4.929, 2.171, 2.186
1971, 12, 130.4, 177.6, -10.61, -12.24, 2.886, 2.913
1972, 1, 34.34, 45.88, -8.543, -10.18, 3.339, 3.402
1972, 2, 16.78, 20.58, -4.262, -5.764, 2.45, 2.48
1972, 3, 39.62, 59.68, 1.573, -0.08414, 2.554, 2.573
1972, 4, 101.3, 142.5, 2.725, 0.9982, 3.001, 3.013
1972, 5, 4.379, 4.105, 8.285, 6.541, 2.227, 2.246
1972, 6, 42.99, 49.81, 13.03, 11.3, 2.348, 2.361
1972, 7, 9.412, 8.565, 16.57, 14.87, 2.388, 2.414
1972, 8, 35.13, 29.23, 15.25, 13.58, 2.027, 2.043
1972, 9, 48.63, 59.51, 9.958, 8.266, 2.7, 2.732
1972, 10, 153.5, 184.9, 4.923, 3.27, 2.561, 2.555
1972, 11, 64.59, 73.69, -3.958, -5.635, 2.638, 2.651
1972, 12, 78.28, 102.1, -11.29, -12.62, 2.759, 2.784
1973, 1, 76.02, 82.13, -12.83, -13.94, 2.424, 2.432
1973, 2, 105.2, 121.7, -9.193, -11.02, 2.372, 2.377
1973, 3, 81.08, 107, -3.729, -5.554, 2.375, 2.37
1973, 4, 86.91, 109.3, 0.4633, -1.345, 2.581, 2.588
1973, 5, 35.79, 50.32, 8.496, 6.671, 2.091, 2.099
1973, 6, 37.77, 44.39, 12.36, 10.49, 2.69, 2.696
1973, 7, 39.24, 53.79, 16.01, 14.22, 1.792, 1.793
1973, 8, 102.2, 109.1, 15.56, 13.89, 2.71, 2.735
1973, 9, 58.82, 80.47, 9.478, 7.798, 2.53, 2.538
