# Created by WEAP: 12/14/2020 6:12:21 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: OR_E_South Klamath (440,680 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (440,553 ha),  2000 - 3000 m (127 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m

1970, 1, 125.6, 176.4, 0.7403, -1.081, 3.9, 3.741
1970, 2, 28.52, 46.45, 4.147, 1.906, 2.255, 2.198
1970, 3, 41.37, 58.42, 3.844, 2.174, 2.59, 2.478
1970, 4, 15.5, 16.08, 4.186, 2.248, 2.632, 2.551
1970, 5, 17.73, 12.66, 12.38, 10.22, 2.333, 2.237
1970, 6, 31.81, 20.32, 17.31, 15.37, 2.074, 2.043
1970, 7, 0.3198, 0.5934, 21.25, 19.22, 1.907, 1.933
1970, 8, 0.2034, 0.04346, 20.3, 18.07, 1.799, 1.794
1970, 9, 3.883, 2.583, 13.81, 11.38, 2.056, 2.02
1970, 10, 29.91, 63.31, 9.073, 6.946, 2.364, 2.325
1970, 11, 113.8, 171.6, 4.474, 2.295, 3.206, 3.094
1970, 12, 65.42, 77.44, -2.441, -4.64, 3.444, 3.348
1971, 1, 32.62, 63.11, -0.1553, -2.488, 2.891, 2.804
1971, 2, 22.07, 26.92, 1.779, -0.001921, 2.633, 2.598
1971, 3, 91.68, 141.3, 1.469, -0.6843, 3.097, 3.022
1971, 4, 40.75, 40.58, 6.206, 4.571, 2.838, 2.717
1971, 5, 85.48, 99.38, 10.6, 9.124, 2.93, 2.888
1971, 6, 35.82, 44.96, 14.02, 12.33, 1.998, 1.931
1971, 7, 6.35, 6.401, 20.55, 18.7, 1.892, 1.914
1971, 8, 2.193, 3.56, 21.46, 19.43, 1.767, 1.756
1971, 9, 30.51, 30.39, 13.46, 11.19, 2.426, 2.376
1971, 10, 22.84, 25.29, 7.53, 5.922, 2.221, 2.15
1971, 11, 40.73, 65.34, 3.335, 1.58, 2.779, 2.711
1971, 12, 60.92, 77.04, -3.449, -5.292, 3.591, 3.503
1972, 1, 67.5, 95.03, -2.922, -4.664, 3.267, 3.224
1972, 2, 58.75, 69.64, 1.967, 0.2015, 3.199, 3.165
1972, 3, 57.15, 115, 6.646, 4.835, 2.428, 2.352
1972, 4, 26.91, 35.29, 5.745, 3.868, 3.068, 2.92
1972, 5, 21.42, 21.82, 12.89, 11.06, 1.948, 1.917
1972, 6, 7.746, 21.65, 17.21, 15.32, 2.128, 2.101
1972, 7, 0.3865, 0.01666, 20.88, 18.9, 1.872, 1.872
1972, 8, 3.467, 7.131, 20.24, 18.38, 1.976, 1.95
1972, 9, 21.59, 24.74, 13.49, 11.31, 1.797, 1.817
1972, 10, 41.93, 62.39, 9.529, 7.461, 2.176, 2.088
1972, 11, 43.7, 43.13, 2.315, 0.6939, 2.243, 2.195
1972, 12, 48.04, 80.53, -3.676, -5.872, 3.291, 3.214
1973, 1, 42.36, 63.39, -1.52, -3.558, 3.254, 3.144
1973, 2, 37.31, 50.07, 2.691, 1.069, 2.627, 2.464
1973, 3, 41.02, 59.85, 2.455, 0.8452, 2.723, 2.571
1973, 4, 13.14, 10.07, 7.697, 5.74, 2.482, 2.378
1973, 5, 29.22, 27.5, 14.25, 12.36, 2.178, 2.151
1973, 6, 0.1257, 0.06802, 16.65, 14.75, 2.458, 2.337
1973, 7, 2.109, 4.21, 20.91, 18.95, 2.411, 2.424
1973, 8, 5.134, 4.983, 19.47, 18.05, 2.158, 2.228
1973, 9, 25.17, 26.76, 15.31, 13.2, 2.405, 2.329
1973, 10, 46.51, 81.37, 9.488, 7.366, 2.133, 2.011
1973, 11, 120.1, 210.8, 2.056, 0.2906, 4.146, 3.959
1973, 12, 54.59, 92.83, 1.519, -0.7096, 3.399, 3.335
1974, 1, 47.72, 94.44, -2.069, -4.212, 3.161, 3.032
1974, 2, 35.89, 53.98, 0.6522, -1.37, 3.093, 2.961
1974, 3, 75.58, 149.1, 3.425, 1.55, 3.315, 3.141
1974, 4, 19.85, 35.75, 6.193, 4.586, 2.822, 2.676
1974, 5, 6.108, 6.918, 10.74, 8.356, 2.564, 2.458
1974, 6, 0.9207, 0.5552, 18.17, 16.35, 2.371, 2.353
1974, 7, 21.12, 15.27, 19.08, 17.09, 2.353, 2.287
1974, 8, 9.299, 8.667, 19.67, 17.79, 2.023, 2.122
1974, 9, 0, 0, 18.15, 15.88, 1.78, 1.723
1974, 10, 16.81, 14.72, 10.5, 7.82, 2.125, 2.016
1974, 11, 16.43, 26.84, 4.631, 2.267, 2.367, 2.399
1974, 12, 60.88, 78.38, -0.3576, -2.266, 2.821, 2.751
1975, 1, 42.76, 54.32, -1.88, -4.102, 2.746, 2.704
1975, 2, 81.53, 105.1, -0.2012, -1.792, 3.481, 3.301
1975, 3, 46, 92.88, 1.743, 0.04102, 3.469, 3.233
1975, 4, 36.83, 33.34, 2.976, 1.396, 2.949, 2.828
1975, 5, 6.167, 8.018, 11.37, 9.445, 2.802, 2.641
1975, 6, 19.81, 29.55, 15.04, 12.57, 2.73, 2.662
1975, 7, 19.92, 30.83, 20.13, 18.25, 2.37, 2.35
1975, 8, 18.96, 16.76, 17.51, 15.43, 2.228, 2.291
