# Created by WEAP: 12/14/2020 6:11:18 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: CO_SW_Upper San Juan (835,043 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (84,215 ha),  2000 - 3000 m (606,184 ha),  3000 - 4000 m (144,507 ha),  4000 - 5000 m (136 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 3000 to 4000 m, Tavg[C]:Elevation 4000 to 5000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 3000 to 4000 m, wind[m/s]:Elevation 4000 to 5000 m

1970, 1, 5.363, 9.134, 24.27, 37.57, -1.971, -4.138, -9.317, -12.04, 1.918, 2.021, 2.134, 2.098
1970, 2, 2.592, 11.11, 45.01, 21.96, 3.387, 0.8281, -5.285, -7.79, 1.918, 1.931, 1.969, 1.982
1970, 3, 43.72, 79.14, 215.4, 156.2, 2.913, -0.263, -6.641, -9.16, 2.631, 2.586, 2.583, 2.639
1970, 4, 19.04, 33.38, 85.69, 86.7, 6.006, 2.924, -3.387, -6.045, 2.974, 2.948, 2.957, 3.012
1970, 5, 1.056, 4.704, 7.982, 6.176, 14.48, 11.13, 5.279, 3.22, 2.377, 2.311, 2.28, 2.347
1970, 6, 28.11, 42.93, 56.3, 65.34, 18.43, 14.69, 8.894, 6.108, 2.517, 2.487, 2.483, 2.535
1970, 7, 26.74, 43.82, 66.46, 86.29, 22.45, 19.01, 12.8, 9.797, 1.439, 1.398, 1.402, 1.489
1970, 8, 36.33, 70.89, 100.2, 108.9, 22.67, 19.08, 12.79, 9.85, 1.522, 1.494, 1.475, 1.516
1970, 9, 82.08, 132.8, 235.1, 202.1, 15.35, 12.34, 6.709, 4.159, 2.359, 2.364, 2.414, 2.479
1970, 10, 35.79, 44.88, 85.34, 73.41, 8.134, 5.451, -0.275, -2.647, 2.585, 2.607, 2.619, 2.601
1970, 11, 24.02, 43.14, 124.8, 101.2, 4.082, 1.678, -3.43, -6.351, 2.765, 2.814, 2.886, 2.897
1970, 12, 19.46, 43.59, 112.8, 98.05, -1.261, -3.736, -8.876, -11.71, 2.201, 2.263, 2.364, 2.381
1971, 1, 15.74, 21.67, 48.13, 38.08, -4.01, -5.386, -9.229, -11.66, 1.991, 2.116, 2.258, 2.197
1971, 2, 19.51, 31.42, 111.7, 93, 0.2895, -2.475, -8.186, -10.87, 2.546, 2.61, 2.67, 2.618
1971, 3, 3.853, 6.826, 26.96, 17.8, 4.15, 1.661, -4.66, -7.116, 2.849, 2.895, 2.96, 2.951
1971, 4, 20.41, 35.86, 77.21, 75.8, 8.628, 5.645, -0.1745, -2.44, 2.592, 2.506, 2.495, 2.631
1971, 5, 22.61, 38.86, 90.6, 99.29, 12.48, 9.108, 3.38, 0.9198, 2.545, 2.509, 2.489, 2.524
1971, 6, 0.9791, 4.061, 9.536, 11.12, 19.58, 15.74, 9.396, 7.258, 2.186, 2.13, 2.141, 2.255
1971, 7, 24.72, 47.76, 88.88, 77.4, 23.02, 19.04, 12.61, 10.06, 1.777, 1.726, 1.722, 1.823
1971, 8, 59.99, 83.34, 98.57, 111.1, 21.44, 17.94, 11.91, 9.415, 1.445, 1.408, 1.392, 1.449
1971, 9, 40.11, 65.28, 95.18, 69.53, 16.02, 12.87, 6.982, 4.197, 2.491, 2.495, 2.57, 2.666
1971, 10, 57.62, 81.17, 161.1, 162.8, 9.505, 6.85, 1.412, -1.057, 2.373, 2.381, 2.426, 2.472
1971, 11, 22.35, 31.19, 74.76, 84.4, 3.331, 1, -4.756, -7.56, 1.922, 1.976, 2.041, 2.018
1971, 12, 29.94, 83.74, 240.4, 201.8, -3.252, -5.206, -10.47, -12.86, 2.151, 2.169, 2.24, 2.287
1972, 1, 1.554, 6.075, 25.55, 9.384, -2.113, -4.635, -9.533, -12.18, 2.298, 2.42, 2.573, 2.54
1972, 2, 1.398, 5.714, 12.09, 6.776, 2.061, -0.7977, -6.898, -9.247, 2.221, 2.315, 2.416, 2.374
1972, 3, 5.156, 13.9, 39.95, 36.61, 7.991, 5.308, -0.2172, -3.379, 2.48, 2.501, 2.533, 2.52
1972, 4, 6.69, 14.47, 40.25, 47.26, 9.721, 6.769, 1.409, -1.48, 3.073, 3.06, 3.106, 3.199
