# Created by WEAP: 12/14/2020 6:11:47 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: CO_DEN_South Platte (1,565,493 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (1,056,926 ha),  2000 - 3000 m (441,209 ha),  3000 - 4000 m (67,143 ha),  4000 - 5000 m (215 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 3000 to 4000 m, Tavg[C]:Elevation 4000 to 5000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 3000 to 4000 m, wind[m/s]:Elevation 4000 to 5000 m

1970, 1, 1.983, 5.785, 43.58, 32.02, 0.1424, -2.812, -8.17, -9.979, 4.858, 4.666, 4.518, 3.961
1970, 2, 1.985, 12.04, 41.47, 40.79, 4.702, 0.8609, -5.506, -7.015, 3.857, 3.652, 3.498, 3.07
1970, 3, 45.05, 83.54, 113.1, 102.6, 1.507, -2.106, -7.167, -8.998, 3.753, 3.591, 3.474, 3.144
1970, 4, 28.72, 30.23, 62.17, 69.11, 6.977, 2.451, -3.361, -5.299, 3.866, 3.708, 3.574, 3.343
1970, 5, 33.86, 38.34, 25.23, 21.7, 16.11, 11.48, 5.582, 3.792, 2.464, 2.385, 2.318, 2.155
1970, 6, 81.27, 79.94, 72.35, 62.54, 19.27, 14.85, 9.098, 7.172, 2.609, 2.553, 2.462, 2.412
1970, 7, 37.24, 53.3, 57.31, 80.86, 23.42, 18.82, 12.77, 10.66, 1.562, 1.505, 1.481, 1.341
1970, 8, 15.88, 34.83, 51.22, 74.71, 23.9, 19.32, 13.06, 10.87, 1.827, 1.694, 1.613, 1.424
1970, 9, 50.36, 68.48, 106.6, 135.9, 16.37, 12.09, 6.462, 4.845, 2.959, 2.868, 2.783, 2.684
1970, 10, 25.82, 41.15, 62.67, 43.82, 8.481, 4.368, -0.9478, -2.372, 3.105, 3.04, 2.973, 2.809
1970, 11, 16.44, 34.87, 67.69, 56.46, 4.707, 1.031, -4.026, -5.645, 4.349, 4.187, 4.052, 3.819
1970, 12, 4.533, 6.373, 28.16, 18.78, 0.6316, -2.09, -7.623, -8.447, 4.763, 4.602, 4.458, 4.015
1971, 1, 10.65, 26.13, 77.84, 48.93, -0.1828, -2.915, -8.39, -9.267, 5.605, 5.388, 5.227, 4.573
1971, 2, 17.07, 40.35, 86.84, 90.24, -0.1955, -3.699, -9.082, -10.27, 4.71, 4.439, 4.199, 3.951
1971, 3, 18.57, 26.21, 43.38, 31.95, 3.799, -0.08342, -5.832, -7.015, 4.354, 4.193, 4.054, 3.862
1971, 4, 78.67, 107.4, 187.9, 152.3, 9.03, 4.66, -0.8458, -2.451, 3.08, 2.914, 2.797, 2.617
1971, 5, 53.33, 66.4, 61.55, 44.41, 12.99, 8.571, 3.34, 1.76, 2.975, 2.819, 2.68, 2.601
1971, 6, 19.39, 11.76, 11.55, 6.079, 21.16, 16.32, 10.13, 8.277, 2.004, 2.001, 2.006, 1.956
1971, 7, 22.61, 42.25, 43.3, 67.95, 22.19, 17.7, 11.91, 10.16, 2.127, 2.042, 1.969, 1.887
1971, 8, 20.34, 33.59, 48.15, 66.96, 23.04, 18.2, 11.97, 9.913, 2.092, 1.866, 1.68, 1.602
1971, 9, 76.88, 70.37, 88.68, 83.58, 14.99, 11.27, 5.894, 4.422, 3.131, 3.089, 3.081, 2.976
1971, 10, 15.06, 15.09, 27.87, 46.16, 10.44, 6.869, 1.755, 0.0197, 3.419, 3.298, 3.219, 2.996
1971, 11, 2.601, 10.46, 34.21, 41.88, 4.608, 1.109, -4.245, -5.905, 3.901, 3.762, 3.647, 3.25
1971, 12, 3.257, 9.734, 44.28, 28.72, 0.142, -3.298, -9.309, -10.4, 4.467, 4.31, 4.187, 3.638
1972, 1, 10.72, 32.69, 109.4, 68.33, -1.08, -3.468, -9.073, -10.48, 5.855, 5.691, 5.583, 4.937
1972, 2, 5.542, 15.8, 54.14, 41.29, 3.389, -0.9046, -6.764, -8.271, 4.637, 4.463, 4.309, 3.959
1972, 3, 11.76, 20.38, 41.91, 37.63, 8.059, 4, -1.656, -3.765, 4.285, 4.144, 4.022, 3.685
1972, 4, 37.13, 54.99, 83.99, 42.52, 9.92, 5.785, 0.485, -1.334, 3.502, 3.46, 3.426, 3.301
1972, 5, 25.6, 36.67, 49.9, 40.8, 14.35, 9.869, 4.282, 2.341, 2.869, 2.632, 2.454, 2.275
1972, 6, 73.42, 50.64, 47.33, 78.16, 20.91, 16.1, 10.28, 8.232, 1.697, 1.678, 1.674, 1.642
1972, 7, 25.63, 31.74, 30.52, 34.03, 21.97, 17.62, 12.01, 10.16, 2.097, 1.963, 1.881, 1.738
1972, 8, 62.48, 69.83, 93.39, 124.1, 21.79, 16.95, 10.92, 8.832, 2.043, 1.851, 1.688, 1.582
1972, 9, 31.88, 29.24, 42.73, 54.23, 17.09, 13.17, 7.475, 5.667, 2.991, 3.011, 3.049, 2.85
1972, 10, 16.48, 38.01, 72.63, 39.22, 11.01, 7.547, 2.487, 0.7116, 2.755, 2.677, 2.615, 2.542
1972, 11, 34.93, 58.43, 77.25, 84.58, 0.385, -2.675, -7.29, -9.064, 3.598, 3.396, 3.218, 3.064
1972, 12, 12.95, 26.04, 66.64, 62.21, -4.015, -5.559, -10.02, -10.62, 4.616, 4.36, 4.126, 3.703
1973, 1, 14.37, 20.66, 33.22, 31.86, -2.46, -5.132, -9.804, -10.18, 4.571, 4.25, 3.959, 3.593
1973, 2, 2.419, 5.282, 23.69, 4.056, 0.9282, -3.022, -8.374, -8.928, 3.635, 3.388, 3.151, 2.844
1973, 3, 39.19, 52.48, 61.09, 56.8, 3.561, -1.031, -6.403, -8.236, 3.534, 3.358, 3.175, 2.95
1973, 4, 68.5, 107, 153.7, 123.4, 6.37, 1.6, -3.831, -5.574, 3.76, 3.58, 3.404, 3.258
1973, 5, 68.49, 91.99, 125.2, 162.4, 13.66, 9.07, 3.517, 1.371, 3.515, 3.341, 3.195, 2.934
1973, 6, 23.73, 19.46, 18.31, 25.84, 20.42, 15.46, 9.405, 7.445, 3.024, 2.972, 2.97, 2.841
