# Created by WEAP: 12/14/2020 6:11:12 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: WA_W_Lwr Lewis (36,689 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (34,563 ha),  1000 - 2000 m (2,126 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m

1970, 1, 753.3, 859.8, 1.463, -1.805, 3.141, 3.175
1970, 2, 319.8, 331.8, 5.788, 2.951, 2.592, 2.555
1970, 3, 222.2, 249.6, 5.821, 3.226, 2.435, 2.418
1970, 4, 289.9, 308, 5.847, 3.376, 2.999, 3.002
1970, 5, 113.4, 103.3, 11.52, 9.62, 2.428, 2.408
1970, 6, 41.49, 52.69, 16.97, 15.08, 2.665, 2.62
1970, 7, 21.32, 20.24, 18.4, 16.59, 2.685, 2.632
1970, 8, 0.6384, 0.7185, 17.95, 16.05, 2.53, 2.494
1970, 9, 151.5, 143.4, 13.03, 10.6, 2.231, 2.227
1970, 10, 236.8, 234.9, 9.225, 6.538, 2.527, 2.516
1970, 11, 433.8, 469.1, 5.515, 2.327, 3.254, 3.265
1970, 12, 629.7, 635.5, 1.061, -2.164, 3.533, 3.562
1971, 1, 664.8, 710.1, 0.9952, -1.867, 3.351, 3.387
1971, 2, 376.3, 385.3, 3.144, 0.3653, 2.98, 2.993
1971, 3, 483.8, 512.8, 2.997, 0.1436, 3.093, 3.084
1971, 4, 184.7, 194.3, 7.105, 4.716, 2.433, 2.421
1971, 5, 97.41, 101.3, 11.74, 9.509, 2.981, 2.982
1971, 6, 169.7, 157.3, 12.12, 9.964, 2.022, 2.004
1971, 7, 29.43, 25.94, 17.85, 15.92, 2.398, 2.342
1971, 8, 60.84, 61.87, 19.12, 17.41, 2.479, 2.441
1971, 9, 222.5, 217.3, 13.56, 11.35, 2.265, 2.271
1971, 10, 271.2, 287, 8.519, 5.916, 2.069, 2.083
