Below CA_SCE_S_MUNI Diverted Inflow , SurfaceWaterInflow, -117.339999239423,34.1053708619569
2010,1,67677084
2010,2,170492953
2010,3,88764200
2010,4,97712204
2010,5,72411694
2010,6,83477801
2010,7,138318230
2010,8,128787362
2010,9,117361725
2010,10,99487047
2010,11,78156659
2010,12,77812556
2011,1,70298539
2011,2,163227127
2011,3,165902650
2011,4,95493584
2011,5,91972358
2011,6,96978475
2011,7,138136923
2011,8,129160214
2011,9,121489561
2011,10,104764886
2011,11,94079072
2011,12,75488571
2012,1,68632018
2012,2,69850805
2012,3,99158639
2012,4,106651837
2012,5,70506536
2012,6,70810114
2012,7,98579610
2012,8,141006981
2012,9,112773852
2012,10,75220428
2012,11,62471736
2012,12,153770750
2013,1,139779841
2013,2,158694957
2013,3,143711450
2013,4,174453301
2013,5,109525528
2013,6,133736583
2013,7,137990457
2013,8,135403159
2013,9,126463560
2013,10,90998591
2013,11,93934260
2013,12,72866922
2014,1,82149082
2014,2,101462862
2014,3,87028764
2014,4,93958552
2014,5,92826651
2014,6,139361332
2014,7,140032835
2014,8,136646869
2014,9,128527208
2014,10,113330958
2014,11,69949130
2014,12,85015457
2015,1,165093268
2015,2,167844475
2015,3,170595683
2015,4,173346890
2015,5,116079666
2015,6,137667260
2015,7,139941320
2015,8,135605674
2015,9,124889686
2015,10,104482309
2015,11,93022625
2015,12,110717503
2016,1,115623245
2016,2,169522920
2016,3,95913422
2016,4,109454961
2016,5,91881296
2016,6,145546548
2016,7,141509888
2016,8,140108071
2016,9,133125785
2016,10,106039742
2016,11,100345975
2016,12,82661613
2017,1,88046138
2017,2,76728355
2017,3,97104684
2017,4,109061621
2017,5,72615777
2017,6,93931747
2017,7,149182085
2017,8,140523639
2017,9,134258497
2017,10,110928669
2017,11,87114584
2017,12,61275643
2018,1,62959760
2018,2,78046097
2018,3,105129730
2018,4,108238235
2018,5,72483560
2018,6,93048352
2018,7,154155788
2018,8,145760626
2018,9,125641574
2018,10,115582889
2018,11,104332274
2018,12,66873306
2019,1,89004479
2019,2,106633256
2019,3,87324179
2019,4,121201151
2019,5,114327219
2019,6,149024914
2019,7,146608622
2019,8,144800201
2019,9,136790322
2019,10,118192230
2019,11,106421557
2019,12,84294083
2020,1,76601470
2020,2,109051798
2020,3,111681880
2020,4,112751111
2020,5,81740790
2020,6,133968884
2020,7,151005333
2020,8,148054577
2020,9,138634332
2020,10,117758013
2020,11,74172004
2020,12,66378684
2021,1,76578297
2021,2,111505380
2021,3,115116167
2021,4,96556888
2021,5,72803742
2021,6,127606114
2021,7,155230270
2021,8,147600926
2021,9,139372316
2021,10,111444123
2021,11,108741333
2021,12,96345313
2022,1,99342356
2022,2,87209416
2022,3,107129141
2022,4,104780457
2022,5,72935949
2022,6,67839871
2022,7,164524352
2022,8,153901396
2022,9,141982598
2022,10,103748114
2022,11,81007622
2022,12,78496194
2023,1,80995932
2023,2,84983516
2023,3,184730679
2023,4,189234251
2023,5,124980457
2023,6,150881142
2023,7,156207485
2023,8,154462372
2023,9,143570268
2023,10,122311698
2023,11,103193883
2023,12,157270525
2024,1,180560076
2024,2,183569031
2024,3,186577986
2024,4,115330699
2024,5,91711212
2024,6,150162691
2024,7,160220273
2024,8,156891126
2024,9,146358285
2024,10,110294362
2024,11,109326026
2024,12,98689013
2025,1,182365677
2025,2,185404721
2025,3,188443765
2025,4,113450181
2025,5,135124833
2025,6,157194347
2025,7,158408621
2025,8,158538865
2025,9,149348056
2025,10,127473357
2025,11,99123661
2025,12,155193309
2026,1,121141005
2026,2,172193704
2026,3,184570275
2026,4,106428968
2026,5,92846367
2026,6,151658745
2026,7,163750876
2026,8,161366369
2026,9,150040970
2026,10,133359471
2026,11,104248123
2026,12,101718580
2027,1,186031227
2027,2,189131356
2027,3,198998642
2027,4,131111430
2027,5,147077001
2027,6,153857250
2027,7,162962503
2027,8,159492227
2027,9,149305809
2027,10,113176074
2027,11,95898014
2027,12,146675416
2028,1,117792209
2028,2,117623431
2028,3,89042125
2028,4,115503286
2028,5,92280262
2028,6,156100733
2028,7,167073318
2028,8,163308780
2028,9,153856216
2028,10,134060944
2028,11,122355441
2028,12,99114025
2029,1,82634455
2029,2,103871017
2029,3,106171476
2029,4,128034651
2029,5,145480972
2029,6,164678277
2029,7,166344818
2029,8,165271066
2029,9,158564092
2029,10,122645175
2029,11,104331182
2029,12,150260586
2030,1,160869951
2030,2,163349866
2030,3,127129300
2030,4,136667329
2030,5,141882559
2030,6,170879528
2030,7,170041549
2030,8,166427733
2030,9,157097338
2030,10,139240493
2030,11,105990095
2030,12,161472313
2031,1,193584841
2031,2,196810848
2031,3,200036854
2031,4,137680755
2031,5,90455145
2031,6,153257646
2031,7,175592407
2031,8,171103457
2031,9,161131589
2031,10,144259024
2031,11,94743851
2031,12,100683296
2032,1,92931856
2032,2,112559276
2032,3,202037223
2032,4,128024399
2032,5,93824480
2032,6,153720910
2032,7,178747403
2032,8,172456142
2032,9,163409281
2032,10,144721943
2032,11,128355735
2032,12,117196990
2033,1,101738455
2033,2,165366994
2033,3,204057595
2033,4,169141376
2033,5,147572338
