Below CA_SMUD_MUNI Diverted Inflow , SurfaceWaterInflow, -121.51875,38.56875
2010,1,34592914
2010,2,35169390
2010,3,35745866
2010,4,39669242
2010,5,46517547
2010,6,52725242
2010,7,54096008
2010,8,53161839
2010,9,50099680
2010,10,45730805
2010,11,35457628
2010,12,34592914
2011,1,34996798
2011,2,35580005
2011,3,36163211
2011,4,38720272
2011,5,49070793
2011,6,48947886
2011,7,268438
2011,8,0
2011,9,51294041
2011,10,18207141
2011,11,41453756
2011,12,35979311
2012,1,35400682
2012,2,35990619
2012,3,36580556
2012,4,37170493
2012,5,48271410
2012,6,53165476
2012,7,332773
2012,8,908445
2012,9,51669582
2012,10,4454256
2012,11,0
2012,12,0
2013,1,37069501
2013,2,41836490
2013,3,38975218
2013,4,40903663
2013,5,49970416
2013,6,54203887
2013,7,2463089
2013,8,1727799
2013,9,167456
2013,10,0
2013,11,0
2013,12,35804566
2014,1,36208450
2014,2,36811848
2014,3,37415246
2014,4,38018644
2014,5,39256900
2014,6,53187105
2014,7,2288575
2014,8,2356644
2014,9,17754287
2014,10,0
2014,11,37271198
2014,12,36208450
2015,1,36249836
2015,2,36853923
2015,3,37458011
2015,4,38062099
2015,5,46874209
2015,6,53785906
2015,7,30323929
2015,8,54823760
2015,9,52396835
2015,10,25580235
2015,11,18730302
2015,12,38961057
2016,1,36612334
2016,2,37222463
2016,3,37832591
2016,4,38910786
2016,5,47335641
2016,6,52552369
2016,7,10636115
2016,8,51415275
2016,9,51586387
2016,10,39029359
2016,11,44053734
2016,12,38645881
2017,1,37928122
2017,2,37594687
2017,3,38210917
2017,4,45472958
2017,5,52659472
2017,6,55529460
2017,7,4142764
2017,8,2982073
2017,9,53291861
2017,10,44133335
2017,11,43517032
2017,12,37312990
2018,1,37348242
2018,2,37970634
2018,3,38593026
2018,4,39215418
2018,5,45297698
2018,6,55412970
2018,7,3762029
2018,8,784313
2018,9,13482740
2018,10,0
2018,11,38281830
2018,12,37348242
