Below NM_N_MUNI Diverted Inflow , SurfaceWaterInflow, -106.64375,35.1979166666667
2010,1,28658412
2010,2,23709383
2010,3,23448587
2010,4,21929248
2010,5,1903153
2010,6,3703903
2010,7,2820266
2010,8,2840995
2010,9,2314884
2010,10,0
2010,11,0
2010,12,0
2011,1,0
2011,2,0
2011,3,0
2011,4,1008115
2011,5,2264457
2011,6,3862389
2011,7,3723054
2011,8,2074081
2011,9,1419494
2011,10,0
2011,11,0
2011,12,0
2012,1,0
2012,2,24756693
2012,3,25696486
2012,4,8588888
2012,5,28789725
2012,6,4657273
2012,7,4409927
2012,8,1026923
2012,9,816891
2012,10,0
2012,11,0
2012,12,23174751
2013,1,22971399
2013,2,23210533
2013,3,24640829
2013,4,27114053
2013,5,29401601
2013,6,30521445
2013,7,3276609
2013,8,3448122
2013,9,1623753
2013,10,0
2013,11,24985072
2013,12,23663714
2014,1,23560449
2014,2,23841138
2014,3,25344197
2014,4,1653939
2014,5,3036006
2014,6,4996406
2014,7,4713167
2014,8,4480493
2014,9,3089681
2014,10,412886
2014,11,0
2014,12,0
2015,1,0
2015,2,0
2015,3,0
2015,4,1194910
2015,5,3319430
2015,6,5593147
2015,7,2690868
2015,8,0
2015,9,1989416
2015,10,0
2015,11,0
2015,12,0
2016,1,0
2016,2,0
2016,3,0
2016,4,2187481
2016,5,3465587
2016,6,5885524
2016,7,3181745
2016,8,1700934
2016,9,2753645
2016,10,0
2016,11,0
2016,12,0
2017,1,0
2017,2,0
2017,3,0
2017,4,1910450
2017,5,2987641
2017,6,4593737
2017,7,2367809
2017,8,2361734
2017,9,1384567
2017,10,0
2017,11,0
2017,12,0
2018,1,0
2018,2,0
2018,3,0
2018,4,1580378
2018,5,2206861
2018,6,5637447
2018,7,3706560
2018,8,1716371
2018,9,28271885
2018,10,19387888
2018,11,23996825
2018,12,23977764
2019,1,23685340
2019,2,22940200
2019,3,23540623
2019,4,27658686
2019,5,30082929
2019,6,30995012
2019,7,29738576
2019,8,3546677
2019,9,26415296
2019,10,26070132
2019,11,24843442
2019,12,24381292
2020,1,24079337
2020,2,24572604
2020,3,24934102
2020,4,26930352
2020,5,30416499
2020,6,6469683
2020,7,3548212
2020,8,3486093
2020,9,2144170
2020,10,152071
2020,11,0
2020,12,17788409
2021,1,24598869
2021,2,25402808
2021,3,27263911
2021,4,2851854
2021,5,4795506
2021,6,6785481
2021,7,4323290
2021,8,2099678
2021,9,0
2021,10,0
2021,11,0
2021,12,24613519
2022,1,24418078
2022,2,25011275
2022,3,27314487
2022,4,29441533
2022,5,31725486
2022,6,6669746
2022,7,4822691
2022,8,4144953
2022,9,3266387
2022,10,1172800
2022,11,0
2022,12,18827029
2023,1,24497522
2023,2,25050205
2023,3,26399702
2023,4,3381019
2023,5,31674344
2023,6,6725120
2023,7,5616617
2023,8,1933789
2023,9,1851476
2023,10,907606
2023,11,26056367
2023,12,24816536
2024,1,24709272
2024,2,25683997
2024,3,27538024
2024,4,29732921
2024,5,30933985
2024,6,6293171
2024,7,5807888
2024,8,3544297
2024,9,4512701
2024,10,1816843
2024,11,618207
2024,12,25712377
2025,1,25685227
2025,2,25553880
2025,3,27815444
2025,4,3987690
2025,5,5423260
2025,6,7971748
2025,7,7524112
2025,8,5568382
2025,9,4036058
2025,10,1804773
2025,11,1267335
2025,12,0
2026,1,0
2026,2,2620559
2026,3,1693111
2026,4,4381976
2026,5,5701946
2026,6,8114204
2026,7,5463861
2026,8,6278475
2026,9,5645892
2026,10,3195821
2026,11,1295615
2026,12,0
2027,1,0
2027,2,1660490
2027,3,0
2027,4,2661829
2027,5,5089954
2027,6,8187659
2027,7,7044508
2027,8,4228426
2027,9,5425145
2027,10,1728775
2027,11,1606889
2027,12,0
2028,1,0
2028,2,1229896
2028,3,937489
2028,4,4275446
2028,5,5783021
2028,6,7143361
2028,7,7085817
2028,8,3505047
2028,9,4092457
2028,10,2082813
2028,11,1877694
2028,12,0
2029,1,0
2029,2,1202587
2029,3,1639026
2029,4,4596802
2029,5,5165006
2029,6,7540908
2029,7,5252644
2029,8,3503954
2029,9,4442121
2029,10,3216414
2029,11,23152885
2029,12,26289535
2030,1,26153252
2030,2,27205578
2030,3,27577932
2030,4,5139915
2030,5,6569675
2030,6,8846963
2030,7,6807267
2030,8,3493243
2030,9,4546974
2030,10,1443333
2030,11,2072148
2030,12,0
2031,1,308486
2031,2,3051903
2031,3,2467112
2031,4,5530734
2031,5,7006827
2031,6,8773854
2031,7,7091356
2031,8,4146888
2031,9,5633105
2031,10,3562974
2031,11,2634125
2031,12,299947
2032,1,492442
2032,2,2618053
2032,3,2565206
2032,4,5188645
2032,5,6714314
2032,6,8676522
2032,7,7265266
2032,8,4468663
2032,9,6217020
2032,10,2220601
2032,11,1451525
2032,12,153680
2033,1,485604
2033,2,2677998
2033,3,29669534
2033,4,30083524
2033,5,33703299
2033,6,9587324
2033,7,7833814
2033,8,3324958
2033,9,2487035
2033,10,29602040
2033,11,28674400
2033,12,26172734
2034,1,26445998
2034,2,27018583
2034,3,28870659
2034,4,31512521
2034,5,33623425
2034,6,17555670
2034,7,7426002
2034,8,8687981
2034,9,6676410
2034,10,3570067
2034,11,3072343
2034,12,816315
2035,1,1032478
2035,2,4530069
2035,3,15083954
2035,4,5324053
2035,5,34260558
2035,6,9871044
2035,7,8791916
2035,8,7618174
2035,9,5588585
2035,10,4472240
2035,11,3078847
2035,12,362766
2036,1,955503
2036,2,3911669
2036,3,4087680
2036,4,5117608
2036,5,8129724
2036,6,9461369
2036,7,9073574
2036,8,5363570
2036,9,7509312
2036,10,4866014
2036,11,3628438
2036,12,1472866
2037,1,1154485
2037,2,4120233
2037,3,4339534
2037,4,7102684
2037,5,8563265
2037,6,10660869
2037,7,9322927
2037,8,6716219
2037,9,7222297
2037,10,4392971
2037,11,2747038
2037,12,698647
2038,1,1976345
2038,2,4771704
2038,3,3134708
2038,4,6841705
2038,5,8535543
2038,6,11246776
2038,7,8904953
2038,8,8781037
2038,9,7571935
2038,10,3650340
2038,11,4065598
2038,12,861483
2039,1,814260
2039,2,4219485
2039,3,1685533
2039,4,6530229
2039,5,8385331
2039,6,11281598
2039,7,9962427
2039,8,8749129
2039,9,7752091
2039,10,5065640
2039,11,4135796
2039,12,2263258
2040,1,2310431
2040,2,4074346
2040,3,3544504
2040,4,7247489
2040,5,8058444
2040,6,11272168
2040,7,8079326
2040,8,7050463
2040,9,8663761
2040,10,6009357
2040,11,4872859
2040,12,1574486
2041,1,1273946
2041,2,4429687
2041,3,5079733
2041,4,8083273
2041,5,9007631
2041,6,11685927
2041,7,9810659
2041,8,9437250
2041,9,8446223
2041,10,6461813
2041,11,3749582
2041,12,2460939
2042,1,3076510
2042,2,4999607
2042,3,5406693
2042,4,8410851
2042,5,9824304
2042,6,10916246
2042,7,10844674
2042,8,6725659
2042,9,7096064
2042,10,3660355
2042,11,4682447
2042,12,2616763
2043,1,2099386
2043,2,5248754
2043,3,3733727
2043,4,8047742
2043,5,36329451
2043,6,9769486
2043,7,11082705
2043,8,10728355
2043,9,10219238
2043,10,5709034
2043,11,5163063
2043,12,2593255
2044,1,3262409
2044,2,6157949
2044,3,5802374
2044,4,8792590
2044,5,8722617
2044,6,12429247
2044,7,10285513
2044,8,11089321
2044,9,9772417
2044,10,6810977
2044,11,6041611
2044,12,3670005
2045,1,3436751
2045,2,6428535
2045,3,5757128
2045,4,8980480
2045,5,10630989
