# Created by WEAP: 5/10/2021 8:13:24 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_MPI-ESM-LR_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: ID_E_Middle Bear (78,864 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (52,730 ha),  2000 - 3000 m (26,134 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m

2006, 1, -6.393, -9.008, 62.79, 116.7
2006, 2, -5.603, -8.211, 14.25, 25.08
2006, 3, 1.589, -1.038, 35.25, 56.31
2006, 4, 7.849, 5.237, 43.06, 63.05
2006, 5, 11.42, 8.857, 70.3, 88.38
2006, 6, 13.68, 11.15, 13.96, 15.94
2006, 7, 20.6, 17.99, 21.96, 22.88
2006, 8, 20.89, 18.32, 6.576, 7.78
2006, 9, 12.52, 9.95, 1.833, 2.527
2006, 10, 12.73, 10.16, 6.445, 7.56
2006, 11, 6.757, 4.091, 18.13, 27.38
2006, 12, -6.146, -8.77, 36.24, 67.57
2007, 1, -5.166, -7.737, 71.69, 144.5
2007, 2, -2.62, -5.233, 54.14, 91.79
2007, 3, 1.901, -0.755, 42.72, 66.58
2007, 4, 9.495, 6.863, 37.25, 53.42
2007, 5, 12.33, 9.732, 67.69, 87.82
2007, 6, 19.78, 17.14, 15, 17.02
2007, 7, 22.75, 20.12, 29.51, 31.72
2007, 8, 20.74, 18.11, 17.9, 18.54
2007, 9, 15.57, 12.93, 40.15, 48.84
2007, 10, 9.001, 6.439, 40.1, 55.41
2007, 11, 5.132, 2.509, 43.36, 64.17
2007, 12, -2.789, -5.37, 22.03, 39.35
2008, 1, -2.272, -4.924, 103.4, 193.2
2008, 2, -1.499, -4.08, 45.57, 77.48
2008, 3, 0.6849, -1.911, 46.44, 76.72
2008, 4, 8.53, 5.875, 25.79, 39.92
2008, 5, 13.67, 11.13, 98.06, 123.6
2008, 6, 16.13, 13.54, 59.78, 69.72
2008, 7, 21.49, 18.91, 11.78, 12.82
2008, 8, 20.4, 17.8, 62.73, 65.88
2008, 9, 17.65, 15, 98.3, 109.2
2008, 10, 6.726, 4.172, 49.42, 72.48
2008, 11, -2.551, -5.183, 63.01, 98.01
2008, 12, -7.086, -9.657, 15.04, 28.5
2009, 1, -5.942, -8.534, 68.59, 134
2009, 2, -1.586, -4.25, 24.97, 42.45
2009, 3, 2.561, -0.1284, 21.58, 32.85
2009, 4, 6.967, 4.325, 54.93, 82.9
2009, 5, 13.64, 11.07, 123.2, 156.7
2009, 6, 14.91, 12.29, 118.1, 145.1
2009, 7, 21.44, 18.9, 31.53, 32.61
2009, 8, 19.96, 17.38, 18.87, 19.64
2009, 9, 16.02, 13.4, 33.91, 39.2
2009, 10, 11.7, 9.097, 74.36, 97.06
2009, 11, 1.491, -1.084, 60.87, 100.3
2009, 12, -6.297, -8.915, 68.08, 125.9
2010, 1, -1.713, -4.337, 108, 207.8
2010, 2, -7.987, -10.62, 41.05, 76.3
2010, 3, -0.5981, -3.213, 34.74, 55.87
2010, 4, 5.761, 3.115, 44.53, 61.65
2010, 5, 11.53, 8.956, 45.85, 60.01
2010, 6, 19.2, 16.6, 12.69, 13.84
2010, 7, 21.39, 18.81, 26.01, 28.83
2010, 8, 19.88, 17.32, 25.4, 25.88
2010, 9, 14.72, 12.08, 38.14, 44.41
2010, 10, 9.936, 7.315, 26.72, 34.76
2010, 11, -3.555, -6.192, 32.66, 51.39
2010, 12, -7.042, -9.767, 14.01, 21.66
2011, 1, -5.113, -7.631, 24.45, 46.98
2011, 2, -5.539, -8.135, 30.47, 53.08
2011, 3, -0.373, -2.903, 68.59, 108.9
2011, 4, 7.915, 5.292, 65.6, 94.3
2011, 5, 9.236, 6.671, 89.5, 115.6
2011, 6, 15.42, 12.85, 88.43, 105.6
2011, 7, 20.65, 18.04, 35.23, 37.4
2011, 8, 20.67, 18.11, 33.21, 34.09
2011, 9, 17.19, 14.57, 12.14, 15.34
2011, 10, 13.7, 11.1, 27.11, 43.97
2011, 11, 4.465, 1.854, 68.45, 118
2011, 12, 2.194, -0.4242, 64.83, 123.2
2012, 1, -3.844, -6.522, 33.72, 66.63
2012, 2, -5.344, -8.039, 23.13, 40.01
2012, 3, 3.222, 0.5718, 53.59, 92.09
2012, 4, 5.769, 3.119, 21.49, 32.6
2012, 5, 15.05, 12.46, 39.15, 52.78
2012, 6, 18.19, 15.65, 22.97, 28.15
2012, 7, 20.63, 18.06, 23.29, 27.43
2012, 8, 20.53, 17.97, 11.41, 11.47
2012, 9, 18.6, 15.97, 38.61, 42.77
2012, 10, 12.02, 9.413, 22.03, 29.35
2012, 11, -3.038, -5.623, 37.28, 68.85
2012, 12, -9.981, -12.69, 49.13, 85.32
2013, 1, -7.277, -9.918, 24.93, 48.59
2013, 2, -8.292, -10.83, 19.9, 35.06
2013, 3, 3.066, 0.427, 46.44, 67.5
2013, 4, 8.762, 6.101, 43.87, 64.09
2013, 5, 13, 10.42, 41.59, 58.47
2013, 6, 20.94, 18.31, 28.07, 32.09
2013, 7, 24.41, 21.75, 15, 15.14
