# Created by WEAP: 5/10/2021 8:13:18 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_MPI-ESM-LR_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: WA_N_CEN_Lwr Middle Columbia 2 (175,585 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (157,732 ha),  1000 - 2000 m (17,854 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m

2006, 1, -5.554, -8.155, 30.38, 37.78
2006, 2, 1.765, -0.9223, 19.29, 35.96
2006, 3, 4.137, 1.278, 18.42, 27.09
2006, 4, 10.69, 7.711, 5.675, 10.79
2006, 5, 16.37, 13.27, 12.24, 22.81
2006, 6, 17.09, 13.82, 14.98, 27.01
2006, 7, 22.69, 19.32, 45.72, 57.87
2006, 8, 24.53, 21.28, 4.19, 6.349
2006, 9, 15.3, 12.02, 4.805, 9.088
2006, 10, 13.41, 10.31, 12.9, 18.43
2006, 11, 4.899, 1.954, 44.6, 56.94
2006, 12, -4.357, -7.352, 16.44, 22.74
2007, 1, -4.789, -7.445, 21.83, 26.76
2007, 2, -1.61, -4.418, 6.609, 9.204
2007, 3, 4.646, 1.566, 46.88, 57.41
2007, 4, 10.07, 7.077, 39.48, 50.24
2007, 5, 11.6, 8.448, 6.155, 10.83
2007, 6, 19.82, 16.8, 13.37, 18.81
2007, 7, 23.61, 20.44, 4.578, 6.531
2007, 8, 21.77, 18.55, 13.94, 23.46
2007, 9, 17.62, 14.44, 6.353, 9.997
2007, 10, 10.77, 7.805, 13.12, 21.4
2007, 11, 2.863, -0.03124, 114.2, 131.9
2007, 12, -0.9512, -3.609, 58.33, 70.74
2008, 1, -2.617, -5.409, 48.8, 61.78
2008, 2, 2.572, 0.08753, 19.23, 28.73
2008, 3, 6.418, 3.506, 12.92, 28.42
2008, 4, 9.979, 7.068, 25.39, 37.38
2008, 5, 17.03, 14.12, 28.55, 48.2
2008, 6, 18.54, 15.43, 64.39, 85.34
2008, 7, 22.75, 19.62, 9.723, 11.24
2008, 8, 21.52, 18.3, 17.45, 29.72
2008, 9, 18.05, 14.77, 10.93, 15.49
2008, 10, 8.861, 5.8, 22.13, 32.36
2008, 11, -2.453, -5.574, 11.47, 16.26
2008, 12, -2.449, -5.289, 33.56, 40.72
2009, 1, -1.732, -4.398, 35.61, 41.97
2009, 2, 0.4491, -2.224, 27.41, 36.06
2009, 3, 5.974, 2.831, 29.54, 41.18
2009, 4, 11.15, 8.272, 14.82, 21.55
2009, 5, 15.92, 12.9, 25.7, 41
2009, 6, 17.81, 14.69, 47.11, 57.17
2009, 7, 22.11, 18.83, 21.18, 25.4
2009, 8, 22.77, 19.51, 38.45, 52.9
2009, 9, 16.8, 13.6, 19.41, 26.01
2009, 10, 10.67, 7.533, 13.63, 16.94
2009, 11, 3.872, 0.9181, 28.62, 35.16
2009, 12, -4.22, -7.167, 23.8, 25.8
2010, 1, 0.1716, -2.585, 71.3, 90.22
2010, 2, -2.602, -5.201, 52.77, 56.63
2010, 3, 5.142, 2.11, 39.7, 54.34
2010, 4, 8.885, 5.992, 29.29, 44.78
2010, 5, 12.13, 9.039, 37.01, 62.2
2010, 6, 19.86, 16.76, 3.051, 5.336
2010, 7, 23.17, 19.98, 8.385, 9.061
2010, 8, 21.6, 18.48, 38.41, 51.4
2010, 9, 17.51, 14.3, 6.649, 18.23
2010, 10, 11.42, 8.534, 9.101, 14.89
2010, 11, -0.1922, -3.25, 9.709, 11.33
2010, 12, -5.621, -8.331, 0.9249, 1.052
2011, 1, -2.741, -5.477, 66.35, 94
2011, 2, -0.08017, -2.646, 29.85, 40.21
2011, 3, 5.128, 2.093, 22.17, 36.52
2011, 4, 10.86, 8.098, 43.03, 57.47
2011, 5, 11.87, 8.835, 26.35, 38.87
2011, 6, 18.96, 15.85, 43.07, 63.39
2011, 7, 21.8, 18.43, 17.27, 21.21
2011, 8, 19.67, 16.52, 18.67, 36.35
2011, 9, 17.62, 14.41, 15.03, 19.5
2011, 10, 11.68, 8.65, 16.7, 21.07
2011, 11, 3.235, 0.2217, 83.36, 109.9
2011, 12, 1.141, -1.546, 122.6, 164.8
2012, 1, -2.679, -5.468, 50.03, 65.85
2012, 2, -1.06, -3.519, 30.09, 41.53
2012, 3, 3.887, 0.9631, 50.78, 68.59
2012, 4, 8.113, 5.185, 15.11, 25.32
2012, 5, 14.99, 12.1, 31.64, 50.21
2012, 6, 19.65, 16.56, 15.6, 25.48
2012, 7, 22.11, 18.94, 31.17, 50.01
2012, 8, 22.43, 19.29, 3.913, 9.232
2012, 9, 19.12, 15.91, 3.647, 5.308
2012, 10, 11.37, 8.449, 45.42, 61.78
2012, 11, -0.1538, -3.121, 20.52, 24.98
2012, 12, -11.05, -14.08, 24.94, 27.14
2013, 1, -2.228, -4.855, 43.91, 58.63
2013, 2, -1.149, -3.813, 29.77, 38.07
2013, 3, 9.27, 6.438, 28.96, 42.74
2013, 4, 11.52, 8.807, 10.86, 16.06
2013, 5, 13.65, 10.63, 15.06, 27.12
2013, 6, 21.95, 18.74, 8.511, 16.99
2013, 7, 22.12, 18.87, 10.37, 17.1
2013, 8, 23.03, 19.79, 35.39, 46.93
2013, 9, 19.87, 16.69, 37.04, 56.07
2013, 10, 9.101, 6.085, 30.63, 52.7
2013, 11, 3.781, 0.6323, 39.37, 51.57
2013, 12, -0.6054, -3.286, 6.427, 7.548
2014, 1, 4.358, 1.831, 14.61, 21.95
2014, 2, 5.583, 3.28, 7.391, 11.23
2014, 3, 13.18, 10.9, 22.34, 25.24
