# Created by WEAP: 5/10/2021 8:11:57 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_MPI-ESM-LR_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: WA_W_White (153,127 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (82,596 ha),  1000 - 2000 m (66,193 ha),  2000 - 3000 m (3,823 ha),  3000 - 4000 m (456 ha),  4000 - 5000 m (59 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

2006, 1, 2.466, -3.639, -7.289, -11.26, -14.37, 210.7, 292.4, 416.3, 472, 457.5
2006, 2, 5.384, -0.22, -4.069, -8.174, -11.29, 182.8, 232, 346.5, 418.2, 390.4
2006, 3, 5.369, -0.3539, -4.652, -8.85, -11.87, 145, 182.2, 269.6, 335.7, 315.6
2006, 4, 9.755, 4.306, 0.2668, -3.905, -6.875, 83.56, 87.33, 122.8, 156.1, 145.9
2006, 5, 13.87, 9.035, 5.073, 1.069, -1.953, 55.61, 61.79, 70.07, 78.92, 72.87
2006, 6, 13.91, 8.605, 4.609, 0.4944, -2.49, 41.47, 50.51, 64.21, 67.71, 60.24
2006, 7, 17.15, 12.75, 9.28, 5.334, 2.294, 84.3, 83.76, 109, 113.2, 107.4
2006, 8, 19.14, 15.21, 12.26, 8.498, 5.363, 18.1, 16.29, 23.78, 34.09, 30.46
2006, 9, 14.98, 10.26, 7.046, 3.182, 0.1039, 45.22, 42.52, 55.92, 74.17, 67.08
2006, 10, 14.06, 10.36, 8.257, 4.755, 1.51, 66.4, 70.86, 98.38, 120.6, 111.8
2006, 11, 6.515, 0.9163, -2.642, -6.579, -9.622, 288.5, 285.1, 342.1, 419.2, 414.7
