# Created by WEAP: 5/10/2021 8:11:58 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_MPI-ESM-LR_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: WA_W_Carbon (73,012 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (55,196 ha),  1000 - 2000 m (16,317 ha),  2000 - 3000 m (1,117 ha),  3000 - 4000 m (294 ha),  4000 - 5000 m (88 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

2006, 1, 3.085, -2.556, -8.2, -10.73, -14.37, 190.1, 298.5, 449.5, 454.1, 457.5
2006, 2, 5.787, 0.4654, -4.993, -7.572, -11.29, 155.4, 241, 375.3, 382.7, 390.4
2006, 3, 5.775, 0.2092, -5.454, -8.082, -11.87, 142.9, 217.1, 295.8, 304.4, 315.6
2006, 4, 10.09, 4.643, -0.5738, -3.152, -6.875, 83.41, 128.7, 147.3, 146.9, 145.9
2006, 5, 13.94, 9.015, 4.062, 1.6, -1.953, 53.31, 95.56, 89.87, 82.94, 72.87
2006, 6, 14.22, 8.767, 3.667, 1.148, -2.49, 42.28, 79.14, 81.72, 73.16, 60.24
2006, 7, 17.33, 12.4, 8.124, 5.74, 2.294, 90.02, 129.4, 144.9, 130, 107.4
2006, 8, 19.47, 14.87, 10.97, 8.678, 5.363, 22.25, 25.08, 26.33, 27.99, 30.46
2006, 9, 15.25, 10.21, 5.979, 3.579, 0.1039, 44.35, 63.28, 66.63, 66.78, 67.08
2006, 10, 14.31, 10.2, 6.827, 4.655, 1.51, 62.47, 78.57, 109.7, 110.9, 111.8
2006, 11, 6.964, 1.682, -3.52, -6.019, -9.622, 273.3, 363.4, 413.3, 414.3, 414.7
2006, 12, 2.511, -2.492, -7.266, -9.728, -13.28, 109.9, 220.5, 425.8, 437.9, 452.3
2007, 1, 3.707, -1.567, -6.847, -9.387, -13.05, 116.5, 203.9, 324.8, 326.4, 326.2
