# Created by WEAP: 5/10/2021 8:13:26 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_MPI-ESM-LR_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: AZ_NW_Lwr Colo Blw Hoover (685,755 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (467,624 ha),  1000 - 2000 m (185,231 ha),  2000 - 3000 m (31,669 ha),  3000 - 4000 m (1,231 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m

2006, 1, 8.343, 3.36, -2.362, -6.079, 23.25, 32.04, 61.78, 90.48
2006, 2, 12.42, 7.457, 1.834, -1.845, 2.084, 8.371, 18.89, 21.74
2006, 3, 16.23, 11.17, 5.341, 1.661, 20.04, 55.44, 113.5, 109.3
2006, 4, 19.97, 15.03, 9.362, 5.623, 10.17, 29.49, 62.59, 56.7
2006, 5, 26.07, 20.75, 14.86, 11.2, 0.1401, 0.1928, 1.263, 4.551
2006, 6, 30.8, 25.61, 19.71, 16.05, 2.208, 4.547, 8.487, 15.85
2006, 7, 33.32, 28.41, 22.68, 18.94, 6.21, 11.24, 20.5, 13.61
2006, 8, 34.07, 29, 23.16, 19.45, 3.457, 3.128, 5.532, 13.05
2006, 9, 28.51, 23.3, 17.38, 13.86, 0.1956, 0.1273, 0.0002715, 0
2006, 10, 26.79, 21.8, 16.06, 12.48, 4.434, 9.597, 18.09, 17.51
2006, 11, 19.02, 13.98, 8.232, 4.537, 14.74, 24.65, 45.92, 58.57
2006, 12, 8.974, 4.05, -1.658, -5.322, 12.06, 15.14, 27.43, 39.87
2007, 1, 12.3, 7.367, 1.729, -1.859, 31.05, 46.83, 93.41, 136.9
2007, 2, 13.46, 8.463, 2.785, -0.6861, 33.29, 50.65, 96.55, 148.8
2007, 3, 15.44, 10.53, 4.782, 1.184, 21.86, 26.94, 39.45, 61.96
2007, 4, 21.15, 15.87, 10.03, 6.283, 7.532, 7.972, 12.81, 11.12
2007, 5, 24.6, 19.52, 13.73, 9.878, 6.09, 11.5, 21.57, 24.61
2007, 6, 33.85, 28.55, 22.58, 19.04, 3.03, 7.257, 14.91, 14.29
2007, 7, 34.28, 29.62, 24.02, 20.53, 9.565, 13.87, 27.77, 51.56
2007, 8, 32.42, 27.56, 21.9, 18.13, 33.69, 48.74, 96.27, 126.8
2007, 9, 28.3, 23.34, 17.68, 14.12, 1.814, 2.27, 4.306, 9.915
2007, 10, 21.85, 16.7, 10.92, 7.413, 0.9364, 1.608, 3.449, 5.866
2007, 11, 17.32, 12.31, 6.505, 2.909, 6.047, 5.599, 8.482, 11.75
2007, 12, 12.5, 7.618, 1.873, -1.52, 7.195, 9.632, 19.6, 28.14
2008, 1, 11.51, 6.647, 1.028, -2.164, 55.29, 100.7, 196.1, 253.3
2008, 2, 10.91, 6.076, 0.445, -3.284, 92.52, 139.2, 241.5, 339.6
2008, 3, 11.05, 6.351, 0.8984, -2.7, 23.14, 40.6, 72.73, 84.9
2008, 4, 20.65, 15.74, 10.06, 6.149, 6.357, 23.01, 50.71, 47.78
2008, 5, 24.78, 19.95, 14.36, 10.56, 0.6974, 0.511, 0.5131, 0.6397
2008, 6, 28.54, 23.7, 18.01, 14.4, 5.679, 5.017, 4.79, 5.748
2008, 7, 34.37, 29.4, 23.6, 20.02, 16.65, 23.02, 37.35, 46.59
2008, 8, 33, 28.11, 22.42, 18.76, 7.984, 19.48, 41.92, 60.12
2008, 9, 31.02, 25.89, 20.11, 16.42, 10.19, 20.07, 36.93, 34.95
2008, 10, 22.26, 16.96, 11.03, 7.488, 0.06529, 0.07296, 0.129, 0
2008, 11, 11.48, 6.347, 0.6331, -3.203, 29.77, 36.73, 70.08, 83.53
2008, 12, 9.275, 4.372, -1.342, -4.844, 16.82, 21.71, 39.36, 56.25
2009, 1, 10.19, 5.377, -0.1807, -3.71, 33.54, 48.13, 82.94, 109.6
2009, 2, 12.33, 7.76, 2.192, -1.519, 14.35, 18.19, 31.35, 41.65
2009, 3, 17.47, 12.54, 6.842, 3.346, 0.2438, 0.9541, 1.932, 2.948
2009, 4, 20.42, 15.35, 9.597, 5.807, 4.243, 7.516, 14.63, 21.59
2009, 5, 27.39, 22.19, 16.46, 12.75, 41.58, 50.99, 84.55, 128.5
2009, 6, 31.21, 26.05, 20.14, 16.41, 0.3272, 2.512, 5.34, 9.267
2009, 7, 34.55, 29.52, 23.83, 20.23, 6.034, 7.517, 9.707, 7.429
2009, 8, 33.01, 28.11, 22.29, 18.63, 7.092, 5.46, 7.684, 18.72
2009, 9, 29.62, 24.61, 18.9, 15.32, 41.77, 45.4, 71.85, 84.77
2009, 10, 23.04, 18.25, 12.67, 8.957, 31.66, 41.46, 71.1, 92.45
2009, 11, 14.42, 9.46, 3.763, 0.09478, 2.266, 3.511, 5.711, 7.533
2009, 12, 9.026, 4.113, -1.497, -5.055, 13.78, 15.38, 26.38, 40.11
2010, 1, 12.67, 7.751, 2.028, -1.576, 13.55, 17.93, 34.48, 50.32
2010, 2, 10.05, 5.158, -0.5248, -4.112, 4.188, 9.293, 16.68, 24.36
2010, 3, 17.69, 12.46, 6.565, 3.039, 0.7672, 2.96, 6.398, 7.835
