# Created by WEAP: 5/10/2021 8:14:11 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_MPI-ESM-LR_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CO_E_Lwr South Platte (2,104,250 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (2,036,731 ha),  2000 - 3000 m (67,519 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m

2006, 1, -3.609, -2.792, 7.842, 8.228
2006, 2, 1.001, -1.068, 14.94, 18.34
2006, 3, 9.205, 6.675, 3.561, 5.158
2006, 4, 10.09, 7.522, 49.19, 83.98
2006, 5, 14.09, 11.33, 107.9, 57.63
2006, 6, 20.79, 18.52, 29.76, 43.56
2006, 7, 24.6, 21.31, 45.09, 54.57
2006, 8, 22.53, 19.78, 48.61, 73.64
2006, 9, 17.87, 16.6, 11.14, 6.536
2006, 10, 13.9, 12.73, 0.6196, 1.561
2006, 11, 8.826, 7.752, 16.69, 11.64
2006, 12, -2.401, -1.783, 4.761, 10.17
2007, 1, 3.278, 4.208, 5.715, 7.893
2007, 2, 3.358, 3.863, 2.374, 4.069
2007, 3, 4.908, 2.244, 8.449, 8.91
2007, 4, 13.28, 10.74, 7.377, 14.35
2007, 5, 18.16, 16.37, 49.76, 39.05
2007, 6, 23.52, 21.35, 61.22, 33.97
2007, 7, 23.68, 20.63, 77.19, 102.4
2007, 8, 22.56, 18.79, 68.75, 77.7
2007, 9, 17.4, 14.45, 84.67, 51.76
2007, 10, 12.05, 9.626, 8.204, 5.918
2007, 11, 10.36, 8.853, 4.301, 2.555
2007, 12, 0.9801, 0.5767, 15.39, 12.66
2008, 1, 1.509, 1.477, 10.99, 10.69
2008, 2, 3.276, 1.447, 27.05, 25.84
2008, 3, 2.959, 0.356, 43.97, 45.23
2008, 4, 10.51, 7.946, 37.76, 51.84
2008, 5, 19.59, 16.51, 52.41, 21.09
2008, 6, 22.71, 20.23, 21.61, 6.497
2008, 7, 26.25, 23.35, 19.75, 20.76
2008, 8, 25.21, 21.79, 37.42, 39.63
2008, 9, 22.87, 20.29, 12.45, 17.6
2008, 10, 10.44, 9.416, 15.23, 9.897
2008, 11, 4.591, 3.492, 15.58, 21
2008, 12, -1.348, -0.9989, 9.978, 10.1
2009, 1, -1.336, -0.213, 11.09, 12.47
2009, 2, 2.904, 1.332, 47.52, 38.39
2009, 3, 3.233, 1.718, 46.76, 71.31
2009, 4, 7.926, 6.941, 61.65, 60.17
2009, 5, 16.84, 14.05, 89.03, 91.37
2009, 6, 21.83, 18.77, 51.02, 44.46
2009, 7, 26.47, 23.07, 54.99, 54.59
2009, 8, 24.02, 20.39, 19.88, 32.7
2009, 9, 19.22, 16.49, 77.81, 86.14
2009, 10, 13.5, 10.42, 42, 54.68
2009, 11, 3.924, 2.5, 19.86, 16.51
2009, 12, -1.454, -1.418, 14.9, 16.53
2010, 1, 5.551, 5.085, 4.734, 4.904
2010, 2, 1.08, -0.7888, 2.918, 5.218
2010, 3, 4.981, 2.66, 13.07, 12.31
2010, 4, 10.5, 8.712, 35.34, 37.5
2010, 5, 16.94, 14.19, 22.2, 18.87
2010, 6, 20.74, 18.16, 40.5, 73.75
2010, 7, 25.91, 22.46, 49.27, 65.96
2010, 8, 25.56, 22.13, 30.18, 41.14
2010, 9, 21.27, 19.46, 16.73, 19.24
2010, 10, 11.16, 9.703, 65.03, 67.37
2010, 11, 0.04695, -0.9233, 10.04, 19.45
2010, 12, -5.044, -3.534, 13.11, 15.09
2011, 1, -1.35, -1.803, 7.761, 7.587
2011, 2, 0.9538, -0.6092, 5.102, 13.2
2011, 3, 7.587, 5.465, 8.061, 12.79
2011, 4, 9.837, 8.215, 49.16, 49.55
2011, 5, 14.36, 11.91, 70.55, 76.74
2011, 6, 22.49, 19.28, 52.97, 57.08
2011, 7, 23.58, 20.65, 29.05, 41.59
2011, 8, 23.72, 20.47, 21.91, 30.25
2011, 9, 20.06, 17.45, 13.34, 25.62
2011, 10, 13.69, 12.77, 21.64, 25.12
2011, 11, 9.986, 8.86, 5.788, 1.454
2011, 12, 6.549, 5.665, 2.496, 6.277
2012, 1, -1.381, -1.935, 20.05, 15.17
2012, 2, -2.033, -4.188, 10.57, 19.27
2012, 3, 9.217, 8.476, 41.34, 42.51
2012, 4, 6.93, 4.718, 19.32, 33.81
2012, 5, 18.51, 15.33, 56.13, 57.48
2012, 6, 21.69, 19.29, 56.59, 45.19
2012, 7, 23.44, 20.61, 43.68, 80.46
2012, 8, 22.97, 20.06, 26.31, 74.48
2012, 9, 21.46, 18.94, 13.72, 9.6
2012, 10, 16.97, 14.45, 15.93, 8.418
2012, 11, 3.443, 2.075, 5.392, 2.09
2012, 12, -3.545, -2.41, 4.754, 5.607
2013, 1, -3.796, -3.384, 18.04, 16.42
2013, 2, -3.346, -4.366, 7.557, 11.01
2013, 3, 4.689, 3.478, 43.11, 53.09
2013, 4, 10.09, 8.852, 29.2, 28.47
2013, 5, 17.57, 15.41, 66.31, 50.84
2013, 6, 22.65, 18.78, 69.14, 73.84
2013, 7, 26.1, 22.42, 85.68, 101.7
2013, 8, 25.93, 22.65, 32.88, 29.76
2013, 9, 20.34, 17.44, 38.91, 54.52
2013, 10, 13.37, 11.05, 7.667, 3.384
2013, 11, 5.109, 3.568, 7.811, 12.4
2013, 12, -7.367, -8.735, 10.27, 18.63
2014, 1, 5.165, 5.27, 5.395, 3.782
2014, 2, 3.181, 1.384, 31.81, 35.25
2014, 3, 7.552, 5.426, 43.73, 60.34
2014, 4, 11.45, 9.729, 30.17, 37.98
2014, 5, 16.96, 14.64, 79.14, 38.84
2014, 6, 23.38, 20.06, 55.55, 46.73
2014, 7, 25.53, 22.49, 42.2, 48.46
2014, 8, 27.55, 24.37, 78.75, 64.41
2014, 9, 19.02, 15.95, 44.37, 49.13
2014, 10, 13.78, 11.62, 14.63, 12.08
2014, 11, 2.862, 1.972, 10.57, 13.05
2014, 12, 3.937, 2.828, 1.486, 5.512
2015, 1, 2.707, 4.342, 5.769, 4.107
2015, 2, 3.942, 2.01, 5.697, 5.054
2015, 3, 7.786, 4.519, 49.24, 46.77
2015, 4, 10.68, 8.352, 52.6, 60.82
2015, 5, 15.6, 12.7, 72.15, 102.7
2015, 6, 22.94, 19.91, 34.39, 44.26
2015, 7, 27.39, 24.89, 24.18, 40.71
2015, 8, 24.93, 21.91, 66.76, 52.75
2015, 9, 19.11, 17.18, 50.39, 35.56
2015, 10, 14.53, 12.51, 5.27, 6.318
2015, 11, 6.369, 4.742, 38.72, 41.99
2015, 12, -3.894, -3.942, 9.814, 16.68
2016, 1, -0.1879, 0.1554, 27.5, 17.25
2016, 2, -0.3278, -1.793, 23.67, 35.1
2016, 3, 7.828, 4.687, 5.7, 11.9
2016, 4, 11.44, 8.714, 34.1, 28.53
2016, 5, 14.51, 11.9, 67.57, 55.96
2016, 6, 20.56, 17.74, 54.51, 48.83
2016, 7, 27.94, 24.66, 44.81, 59.42
2016, 8, 25.69, 22.67, 35.82, 43.45
2016, 9, 20.7, 18.55, 17.79, 27.81
2016, 10, 13.05, 11.52, 23.45, 16.6
2016, 11, 1.65, 0.5652, 45.79, 63.39
2016, 12, 1.974, 1.714, 6.982, 7.084
2017, 1, -1.199, 0.2109, 11.94, 9.985
2017, 2, 3.914, 2.779, 7.994, 7.191
2017, 3, 5.275, 2.666, 12.68, 18.68
2017, 4, 11.83, 9.611, 33.31, 38.45
2017, 5, 18.6, 16.99, 41.22, 21.78
2017, 6, 24.48, 21.9, 58.4, 42.44
2017, 7, 27.44, 24.91, 53.88, 50.25
2017, 8, 22.26, 19.44, 46.24, 85.09
2017, 9, 20.36, 17.99, 12.09, 6.159
2017, 10, 12.95, 11.39, 11.79, 4.262
2017, 11, 9.462, 8.223, 1.065, 1.007
2017, 12, 3.753, 2.576, 3.275, 13.83
2018, 1, 3.066, 2.561, 7.038, 10.79
2018, 2, 1.696, -0.2229, 1.592, 2.786
2018, 3, 6.01, 3.293, 15.34, 16.05
2018, 4, 11.15, 8.526, 23.78, 28.12
2018, 5, 17.44, 15.17, 64.35, 59.52
2018, 6, 24.81, 22.13, 50.08, 36.53
2018, 7, 26.44, 24.15, 30.43, 40.42
2018, 8, 25.07, 22.19, 64.98, 133.5
2018, 9, 21.14, 18.53, 19.99, 21.53
2018, 10, 12.64, 11.05, 8.218, 13.44
2018, 11, 6.842, 5.911, 32.56, 37.13
2018, 12, 6.719, 5.685, 4.195, 4.397
2019, 1, -1.699, -2.069, 5.119, 4.967
2019, 2, -1.05, -1.703, 11.84, 23.58
2019, 3, 5.264, 4.862, 20.7, 19.08
2019, 4, 9.099, 7.177, 27.55, 29.75
2019, 5, 13.65, 11.62, 94.28, 60.29
2019, 6, 22.09, 18.9, 75.26, 90.51
2019, 7, 25.84, 21.94, 49.51, 46.69
2019, 8, 26.16, 22.6, 30.24, 62.84
2019, 9, 19.19, 16.53, 1.78, 3.295
2019, 10, 15.65, 13.2, 24.62, 24.45
2019, 11, 2.608, 1.751, 12.93, 19.14
2019, 12, 2.621, 1.777, 9.492, 13.99
2020, 1, -0.3579, 0.2569, 13.09, 13.69
2020, 2, 5.431, 3.865, 20.61, 17.91
2020, 3, 2.093, 0.2294, 24.12, 40.55
2020, 4, 10.64, 8.132, 54.12, 33.4
2020, 5, 19.22, 15.91, 21.79, 23.93
2020, 6, 24.11, 20.7, 47.51, 84.17
2020, 7, 27.83, 23.94, 59.71, 54.89
2020, 8, 25.44, 21.93, 52.58, 163.3
2020, 9, 19.51, 16.85, 8.215, 8.428
2020, 10, 11.74, 9.171, 8.715, 19.45
2020, 11, 6.889, 5.737, 16.33, 16.87
2020, 12, 1.274, 0.8817, 7.924, 9.977
2021, 1, 2.903, 2.576, 15.17, 12.47
2021, 2, 1.345, 1.454, 14.41, 23.12
2021, 3, 7.257, 4.339, 24.74, 26.14
2021, 4, 9.242, 6.717, 28.49, 33.95
2021, 5, 17.93, 13.78, 85.51, 94.34
2021, 6, 23.13, 19.86, 37.39, 26.43
2021, 7, 25.36, 21.7, 45.21, 63.39
2021, 8, 24.8, 21.94, 78.71, 61.94
2021, 9, 16.36, 14.84, 67.61, 28.72
2021, 10, 14.36, 11.98, 4.976, 7.175
2021, 11, 9.834, 8.286, 7.012, 1.449
2021, 12, -0.7623, 0.2385, 3.431, 11.02
2022, 1, -5.561, -4.422, 9.555, 13.79
2022, 2, 2.38, 0.5559, 7.021, 8.691
2022, 3, 6.252, 4.707, 20.13, 31.56
2022, 4, 12.36, 10.08, 27.77, 30.72
2022, 5, 16.64, 14.38, 10.65, 7.31
2022, 6, 20.06, 17.39, 135.6, 97.56
2022, 7, 24.46, 21.38, 97.69, 116.8
2022, 8, 25.24, 21.09, 53.94, 91.13
2022, 9, 21.37, 18.69, 6.75, 4.937
2022, 10, 11.29, 10.19, 42.95, 46.55
2022, 11, 6.97, 5.194, 10.8, 9.853
2022, 12, 5.384, 4.418, 4.321, 7.269
2023, 1, 4.574, 4.67, 5.978, 5.24
2023, 2, -0.402, -0.379, 12.12, 8.164
2023, 3, 1.93, 0.1021, 52.05, 55.48
2023, 4, 12.08, 9.786, 43.81, 30.31
2023, 5, 20.05, 17.39, 30.32, 8.855
2023, 6, 22.43, 20.37, 56.9, 48.96
2023, 7, 28.02, 24.93, 202.9, 166
2023, 8, 24.21, 20.77, 58.85, 57.33
2023, 9, 20.82, 18.73, 24.84, 30.45
2023, 10, 13.91, 12.52, 18.2, 8.74
2023, 11, 3.599, 2.625, 26.6, 41.65
2023, 12, 3.072, 1.815, 7.511, 10.8
2024, 1, 2.146, 1.862, 6.559, 9.354
2024, 2, 1.023, -0.6422, 9.746, 11.18
2024, 3, 6.337, 3.97, 29.83, 38.93
2024, 4, 8.519, 6.993, 34.36, 50.27
2024, 5, 18.84, 16.96, 33.13, 19.77
2024, 6, 25.37, 22.37, 40.72, 23.15
2024, 7, 24.18, 20.92, 74.6, 96.62
2024, 8, 24.09, 20.71, 10.64, 19.26
2024, 9, 17.88, 15.68, 83.42, 50.29
2024, 10, 17.12, 15.15, 10.62, 11.17
2024, 11, 5.013, 2.992, 14.35, 15.67
2024, 12, -3.933, -1.845, 10.83, 10.72
2025, 1, -3.513, -2.701, 4.237, 3.626
2025, 2, 0.889, 0.06333, 7.919, 6.236
2025, 3, 7.93, 5.599, 28.35, 28.51
2025, 4, 11.14, 8.91, 48.86, 68.35
2025, 5, 17.95, 15.12, 105.8, 75.45
2025, 6, 21.1, 18.79, 47.36, 41.89
2025, 7, 25.23, 22.31, 69.5, 71.45
2025, 8, 24.64, 21.65, 27.81, 39.37
2025, 9, 22.99, 21.7, 26.48, 10.71
2025, 10, 10.73, 9.819, 18.57, 13.59
2025, 11, 5.632, 4.442, 7.597, 3.871
2025, 12, 2.468, 2.371, 4.688, 7.455
2026, 1, -1.351, -1.597, 9.707, 12.96
2026, 2, 2.39, -0.3283, 24.17, 31.65
2026, 3, 5.892, 3.245, 24.45, 27.62
2026, 4, 14.33, 12.01, 3.323, 8.683
2026, 5, 18.57, 15.71, 36.7, 41.35
2026, 6, 23.74, 21.12, 108.3, 85.83
2026, 7, 26.82, 24.43, 82.14, 81.75
2026, 8, 26.75, 23.61, 63.05, 96.31
2026, 9, 22.69, 19.61, 14.83, 28.47
2026, 10, 14.89, 12.12, 26.4, 34.35
2026, 11, 2.421, 0.3235, 12.88, 13.42
2026, 12, -1.723, -2.136, 3.73, 9.411
2027, 1, -2.981, -1.931, 10.71, 13.01
