# Created by WEAP: 5/10/2021 8:14:24 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_MPI-ESM-LR_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_PGE_S_Upr Salinas (652,904 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (645,349 ha),  1000 - 2000 m (7,556 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m

2006, 1, 8.063, 5.602, 247.7, 336
2006, 2, 9.327, 6.683, 31.7, 53.21
2006, 3, 10.03, 7.195, 37.23, 56.71
2006, 4, 13.63, 10.55, 8.616, 15.16
2006, 5, 16.47, 12.99, 2.335, 5.911
2006, 6, 19.54, 16.33, 0.3969, 1.279
2006, 7, 22.04, 17.78, 0.0577, 0.4002
2006, 8, 23.95, 19.48, 0.01503, 0.04961
2006, 9, 19.73, 16.09, 0.691, 0.2182
2006, 10, 21.06, 17.84, 1.061, 1.671
2006, 11, 14.16, 11.85, 27.4, 44.61
2006, 12, 8.527, 6.334, 39.22, 62.64
2007, 1, 10.55, 8.026, 111, 160.7
2007, 2, 10.8, 8.132, 224.5, 313.6
2007, 3, 11.34, 8.536, 54.45, 92.38
2007, 4, 14.79, 11.54, 8.208, 14.37
2007, 5, 16.4, 12.99, 3.002, 7.874
2007, 6, 22.75, 18.74, 0.01386, 0.08984
2007, 7, 24.81, 20.57, 0.09289, 0.1185
2007, 8, 23.45, 19.33, 0.1995, 0.6686
2007, 9, 21.65, 18.41, 27.91, 46.57
2007, 10, 17.89, 14.75, 21.38, 39.52
2007, 11, 12.77, 10.23, 16.66, 29.16
2007, 12, 10.16, 7.744, 44.47, 58.53
2008, 1, 9.975, 7.327, 558, 745.6
2008, 2, 10.06, 7.404, 278.3, 418.1
2008, 3, 9.135, 6.406, 142.7, 200
2008, 4, 14.48, 11.2, 1.664, 3.918
2008, 5, 17.34, 13.69, 4.343, 8.442
2008, 6, 18.12, 14.8, 0.5826, 1.443
2008, 7, 22.8, 19.39, 0.004906, 0.1415
2008, 8, 21.66, 18.04, 0.01381, 0.03809
2008, 9, 19.62, 16.54, 203.7, 246.2
2008, 10, 17.74, 14.77, 1.336, 3.165
2008, 11, 10.18, 7.668, 63.64, 82.09
2008, 12, 8.43, 5.963, 59.42, 93.11
2009, 1, 9.583, 7.027, 123.5, 184.4
2009, 2, 10.94, 8.46, 64.59, 94.44
2009, 3, 13.84, 11.05, 1.998, 5.014
2009, 4, 15.24, 12.51, 33.81, 56.38
2009, 5, 18.53, 15.02, 25.31, 31.91
2009, 6, 20.53, 17.25, 3.18, 8.292
2009, 7, 22.11, 17.83, 0, 0
2009, 8, 22.31, 18.15, 0.02872, 0.005392
2009, 9, 20.86, 17.13, 0.03872, 0.3111
2009, 10, 16.79, 13.73, 14.43, 18.95
2009, 11, 13.02, 10.4, 45.82, 48.44
2009, 12, 8.69, 5.997, 96.15, 147.6
2010, 1, 10.02, 7.46, 165.4, 218.9
2010, 2, 8.084, 5.294, 52.61, 81.3
2010, 3, 12.8, 10.14, 5.33, 11.88
2010, 4, 14.3, 11.26, 11.92, 28.61
2010, 5, 17.89, 14.22, 0.187, 0.7898
2010, 6, 24.21, 20.02, 0.2877, 0.4418
2010, 7, 23.28, 18.67, 0.4231, 0.8108
2010, 8, 22.83, 18.61, 0.7356, 2.644
2010, 9, 17.41, 14.01, 2.003, 3.895
2010, 10, 17.67, 14.58, 2.753, 7.181
2010, 11, 10.64, 8.129, 110, 142.4
2010, 12, 5.838, 3.362, 7.509, 15.25
2011, 1, 8.394, 5.949, 40.24, 67.14
2011, 2, 8.629, 5.997, 146.4, 216
