# Created by WEAP: 5/10/2021 8:14:02 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_MPI-ESM-LR_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CO_SW_Alamosa (88,643 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 2000 - 3000 m (50,268 ha),  3000 - 4000 m (38,375 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m

2006, 1, -6.983, -9.054, 38.38, 141.7
2006, 2, -4.641, -7.42, 48.12, 105.4
2006, 3, 2.819, -0.8689, 33.76, 36.73
2006, 4, 4.138, 0.2044, 150, 243.9
2006, 5, 9.225, 5.481, 23.55, 39.33
2006, 6, 14.76, 10.98, 31.89, 39.23
2006, 7, 16.67, 12.85, 70.61, 90.34
2006, 8, 15.45, 12.12, 48.47, 77.34
2006, 9, 12.67, 9.01, 21.78, 52.03
2006, 10, 9.66, 6.474, 13.23, 31.27
2006, 11, 3.471, 0.5647, 24.72, 51.29
2006, 12, -6.907, -9.031, 22.77, 51.12
2007, 1, -2.414, -4.377, 12.04, 38.21
2007, 2, -0.6008, -4.072, 46.01, 120.5
2007, 3, -0.8178, -4.368, 38.71, 73.58
2007, 4, 5.952, 1.985, 19.9, 46.71
2007, 5, 13.21, 9.316, 16.07, 27.94
2007, 6, 17.74, 14.05, 9.935, 5.453
2007, 7, 16.51, 13.03, 161.4, 214.6
2007, 8, 15.06, 11.46, 92.95, 109.9
2007, 9, 11.79, 8.172, 73.57, 120.8
2007, 10, 6.288, 2.794, 8.295, 18.24
2007, 11, 3.441, 0.2152, 14.5, 54.97
2007, 12, -4.212, -6.278, 24.15, 81.1
2008, 1, -5.608, -7.305, 36.18, 135.7
2008, 2, -4.086, -6.896, 59.07, 165.6
2008, 3, -2.555, -6.581, 59.56, 148.2
2008, 4, 6.295, 2.426, 24.51, 42.36
2008, 5, 13.02, 8.951, 5.958, 6.318
2008, 6, 16.78, 12.87, 1.835, 6.853
2008, 7, 17.99, 14.29, 49.86, 65.49
2008, 8, 15.48, 12.1, 106.1, 156.2
2008, 9, 14.95, 11.35, 17.78, 34.12
2008, 10, 7.907, 4.053, 14.01, 39.56
2008, 11, -0.9618, -4.248, 39.19, 96.48
2008, 12, -6.966, -8.608, 48.09, 144.4
2009, 1, -4.796, -7.125, 32.61, 114.7
2009, 2, -3.762, -6.308, 39.1, 113.9
2009, 3, -0.4186, -3.976, 55.64, 180.9
2009, 4, 5.103, 1.352, 45.13, 135.8
2009, 5, 11.74, 8.16, 60.63, 86.69
2009, 6, 14.81, 10.77, 21.7, 14.52
2009, 7, 17.8, 14.25, 95.05, 131.7
2009, 8, 15.87, 12.61, 48.47, 70.63
2009, 9, 13.49, 9.606, 124.2, 216.7
2009, 10, 8.494, 4.596, 81.89, 143.1
2009, 11, -1.531, -4.711, 16.07, 62.99
2009, 12, -6.618, -9.237, 51.69, 140
2010, 1, -2.255, -4.185, 19.72, 55.84
2010, 2, -6.806, -9.382, 7.03, 28.95
2010, 3, 0.8383, -2.808, 17.52, 37.67
2010, 4, 6.182, 2.042, 54.44, 105.7
2010, 5, 10.03, 6.3, 17.64, 37.21
2010, 6, 13.86, 10.11, 47.45, 61.14
2010, 7, 17.06, 13.52, 100.1, 141.5
2010, 8, 16.59, 13.18, 74.11, 101.3
2010, 9, 14.85, 11.13, 16.55, 28.92
2010, 10, 7.442, 4.119, 54.25, 94.77
2010, 11, -3.763, -6.813, 36.47, 69.5
2010, 12, -7.287, -9.721, 82.08, 226.3
2011, 1, -8.887, -9.957, 23.35, 52.5
2011, 2, -5.734, -8.518, 18.98, 59.68
2011, 3, 2.147, -1.83, 35.06, 73.85
2011, 4, 6.175, 2.414, 46.99, 99.42
2011, 5, 9.389, 5.521, 37.55, 49.13
2011, 6, 14.25, 10.33, 23.17, 27.25
2011, 7, 17.3, 13.6, 34.93, 54.89
2011, 8, 15.05, 11.87, 34.67, 51.29
2011, 9, 12.79, 9.454, 14.48, 13.06
2011, 10, 11.92, 8.599, 7.588, 13.72
2011, 11, 4.374, 1.461, 4.956, 15.68
2011, 12, -1.528, -3.968, 17.97, 59.26
2012, 1, -9.494, -11.42, 57.79, 144.3
2012, 2, -8.982, -11.49, 19.77, 52.93
2012, 3, 6.484, 2.223, 37.48, 106.7
2012, 4, 2.71, -1.102, 39.38, 81.01
2012, 5, 11.15, 7.357, 33.44, 80.91
2012, 6, 16.51, 12.78, 36.23, 47.41
2012, 7, 17.25, 13.62, 31.63, 39.22
2012, 8, 16.51, 13.33, 63.04, 91.94
2012, 9, 14.67, 10.98, 25.33, 39.73
2012, 10, 11.49, 8.082, 12.49, 29.59
2012, 11, -2.372, -5.474, 13.37, 46.15
2012, 12, -8.829, -11.02, 20.73, 89.32
2013, 1, -8.102, -9.554, 27.19, 82.9
2013, 2, -8.206, -10.88, 52.58, 97.28
2013, 3, 1.414, -2.247, 116.6, 220.4
2013, 4, 6.632, 2.805, 34.06, 75.43
2013, 5, 11.48, 7.696, 22.34, 27.36
2013, 6, 13.77, 9.979, 66.66, 95.04
2013, 7, 17.08, 13.32, 123.9, 174
2013, 8, 16.76, 13.21, 58.17, 85.32
2013, 9, 13.51, 9.653, 74.16, 114.6
2013, 10, 6.835, 2.706, 8.431, 18.26
2013, 11, -0.8897, -3.773, 48.6, 108.9
2013, 12, -11.85, -13.09, 93.96, 170.9
2014, 1, -2.249, -3.784, 5.342, 20.32
2014, 2, -2.961, -5.536, 93.1, 235.9
2014, 3, 2.583, -0.8445, 57.37, 88.01
2014, 4, 7.015, 2.957, 26.72, 60.56
2014, 5, 11.47, 7.654, 3.453, 8.925
2014, 6, 15.74, 11.96, 33.96, 21.85
2014, 7, 18.76, 15.06, 34.68, 62.13
2014, 8, 18.88, 15.31, 58.35, 92.73
2014, 9, 13.61, 10.07, 61.48, 126.7
2014, 10, 8.664, 4.975, 5.657, 9.611
2014, 11, -2.004, -4.428, 25.27, 52.95
2014, 12, -3.881, -6.213, 31.47, 85.47
2015, 1, -2.307, -4.926, 33.98, 106.8
2015, 2, -3.738, -6.614, 7.891, 32.53
2015, 3, 2.193, -1.869, 78.96, 167.6
2015, 4, 5.579, 1.624, 27.47, 74.12
2015, 5, 10.47, 6.431, 23.84, 36.31
2015, 6, 16.69, 12.66, 17.13, 16.43
2015, 7, 20.25, 16.47, 16.95, 30.37
2015, 8, 17.31, 13.93, 64.89, 87.81
2015, 9, 13.51, 9.846, 13.24, 25.29
2015, 10, 9.197, 5.406, 53.01, 102.3
2015, 11, 1.169, -1.899, 165.5, 408.4
2015, 12, -7.419, -9.453, 63.51, 151.6
2016, 1, -6.361, -8.422, 29.64, 76.43
2016, 2, -5.614, -8.187, 77.78, 178.3
2016, 3, 0.8335, -2.937, 26.22, 83.52
2016, 4, 5.093, 0.8561, 16.81, 43.04
2016, 5, 8.769, 4.96, 41.21, 77.24
2016, 6, 13.72, 9.738, 34.73, 36.82
2016, 7, 18.62, 14.78, 53.59, 73.68
2016, 8, 16.76, 13.38, 35.18, 54.92
2016, 9, 14.69, 10.99, 6.161, 13.37
2016, 10, 9.708, 5.928, 9.313, 35.46
2016, 11, -2.575, -5.63, 38.67, 93.28
2016, 12, -6.042, -7.906, 9.616, 36.54
2017, 1, -6.349, -7.782, 32.01, 90.52
2017, 2, -3.136, -5.743, 13.49, 39.76
2017, 3, -0.009169, -3.509, 44.7, 89.41
2017, 4, 6.298, 2.034, 30.83, 76.84
2017, 5, 14.73, 11.04, 5.458, 5.682
2017, 6, 17.88, 13.99, 24.05, 32.01
2017, 7, 19.54, 15.88, 44.8, 55.86
2017, 8, 16.47, 13.16, 82.73, 94.31
2017, 9, 13.54, 9.849, 17.65, 25.29
2017, 10, 8.769, 5.374, 7.095, 11.77
2017, 11, 2.518, -0.1709, 5.361, 21.32
2017, 12, -2.652, -5.116, 34.41, 102.1
2018, 1, -3.724, -5.015, 11.44, 13.27
2018, 2, -6.387, -9.218, 36.43, 72.35
2018, 3, 0.9348, -3.152, 56.56, 111.8
2018, 4, 5.639, 1.548, 32.34, 68.2
2018, 5, 12.5, 8.644, 54.61, 94.39
2018, 6, 16.89, 13.03, 22.46, 24.16
