# Created by WEAP: 5/10/2021 8:13:08 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_MPI-ESM-LR_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_PGE_N_Upr Bear (3,880 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (3,880 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 1000 to 2000 m

2006, 1, 2.872, 388.4
2006, 2, 5.128, 134.4
2006, 3, 4.704, 249.1
2006, 4, 10.11, 154.4
2006, 5, 14.75, 52.35
2006, 6, 18.39, 0.4468
2006, 7, 22.26, 0.4061
2006, 8, 24.17, 0.5739
2006, 9, 19.53, 0.09391
2006, 10, 19.84, 24.51
2006, 11, 11.61, 111
2006, 12, 6.889, 73.59
2007, 1, 6.071, 377.5
2007, 2, 5.318, 249.2
2007, 3, 5.611, 238.5
2007, 4, 10.55, 97.66
2007, 5, 13.29, 25.23
2007, 6, 22.29, 2.472
2007, 7, 24.51, 0.1675
2007, 8, 22.55, 5.383
2007, 9, 18.86, 288
2007, 10, 13.12, 181.2
2007, 11, 7.295, 189.9
2007, 12, 6.748, 192.1
2008, 1, 2.77, 1048
2008, 2, 1.742, 589.3
2008, 3, 0.2897, 384.7
2008, 4, 8.404, 33.99
2008, 5, 14.37, 74.9
2008, 6, 16.16, 33.19
2008, 7, 23.26, 0.05638
2008, 8, 21.06, 0.1091
2008, 9, 17.15, 564.7
2008, 10, 13.26, 22.02
2008, 11, 5.17, 27.86
2008, 12, 4.66, 94.35
2009, 1, 5.171, 538
2009, 2, 5.309, 186
2009, 3, 9.544, 97.27
2009, 4, 9.87, 105.3
2009, 5, 15.36, 31.3
2009, 6, 18.39, 78.8
2009, 7, 23.88, 0
2009, 8, 23.53, 0.4744
2009, 9, 19.06, 1.6
2009, 10, 15.19, 50.96
2009, 11, 9.656, 145
2009, 12, 2.883, 501.9
2010, 1, 8.131, 694.3
2010, 2, 3.147, 174.8
2010, 3, 9.056, 74.35
2010, 4, 8.672, 190.1
2010, 5, 13.96, 8.648
2010, 6, 22.71, 2.306
2010, 7, 22.84, 0.001102
2010, 8, 21.55, 3.151
2010, 9, 16.71, 3.759
2010, 10, 15.04, 14.72
2010, 11, 6.401, 86.48
2010, 12, 3.387, 23.78
2011, 1, 6.214, 219.7
2011, 2, 0.2985, 429.2
2011, 3, 4.346, 401.9
2011, 4, 8.416, 180
2011, 5, 10.64, 159
2011, 6, 16.79, 14.89
2011, 7, 22.79, 0.2341
2011, 8, 22.02, 0.769
2011, 9, 20.93, 8.117
2011, 10, 17.94, 121.6
2011, 11, 9.065, 623.1
2011, 12, 5.996, 688.2
2012, 1, 3.68, 424.3
2012, 2, 5.721, 7.754
2012, 3, 9.494, 290.2
2012, 4, 9.284, 23.59
2012, 5, 13.02, 70.49
2012, 6, 20.51, 30.8
2012, 7, 21.45, 9.675
2012, 8, 23.26, 8.796
2012, 9, 21.46, 0
2012, 10, 15.16, 177.4
2012, 11, 7.987, 132.7
2012, 12, 1.15, 266.7
2013, 1, 5.774, 306.1
2013, 2, 4.539, 78.43
2013, 3, 8.79, 289
2013, 4, 10.96, 205.5
2013, 5, 17.69, 0.003967
2013, 6, 20.92, 38.08
2013, 7, 22.48, 0.01127
2013, 8, 22.02, 285.3
2013, 9, 20.11, 21.32
2013, 10, 12.99, 193.6
2013, 11, 8.954, 121.4
2013, 12, 6.716, 75.04
2014, 1, 11.65, 94.9
2014, 2, 7.727, 290.6
2014, 3, 11.27, 92.8
2014, 4, 8.902, 439.3
2014, 5, 11.22, 141.2
2014, 6, 19.83, 162.6
2014, 7, 23.02, 0.001447
2014, 8, 21.19, 20.04
2014, 9, 20.15, 87.82
2014, 10, 15.12, 60.67
2014, 11, 11.3, 87.87
2014, 12, 7.723, 505.5
2015, 1, 6.026, 717.4
2015, 2, 6.821, 400.2
2015, 3, 6.087, 508.7
2015, 4, 8.013, 94.46
2015, 5, 12.16, 121.7
2015, 6, 16.15, 19.91
2015, 7, 22.57, 0
2015, 8, 20.96, 1.103
2015, 9, 20.4, 1.399
2015, 10, 14.27, 12.31
2015, 11, 8.339, 226.2
2015, 12, 5.883, 257.4
2016, 1, 4.002, 358.5
2016, 2, 2.424, 511.1
2016, 3, 5.506, 194.7
2016, 4, 5.805, 161.5
2016, 5, 14.97, 44.45
2016, 6, 18.53, 7.372
2016, 7, 22.95, 0.08648
2016, 8, 20.87, 0.2608
2016, 9, 21.34, 48.91
2016, 10, 13.24, 259.4
2016, 11, 8.361, 310.1
2016, 12, 5.33, 364
2017, 1, 7.24, 29.85
2017, 2, 5.638, 173.3
2017, 3, 8.228, 71.82
2017, 4, 7.12, 410
2017, 5, 17.44, 1.373
2017, 6, 16.29, 173.7
2017, 7, 24.08, 0.1007
2017, 8, 25.01, 1.596
2017, 9, 20.28, 2.15
2017, 10, 17.41, 28.29
2017, 11, 9.433, 343.2
2017, 12, 6.088, 205.9
2018, 1, 9.191, 105.9
2018, 2, -1.168, 274.5
2018, 3, 7.373, 73.19
2018, 4, 11.61, 72.19
2018, 5, 16.53, 22.32
2018, 6, 19.86, 5.609
2018, 7, 24.11, 0.001173
2018, 8, 23.71, 113.5
2018, 9, 20.15, 83.47
2018, 10, 19.4, 1.286
2018, 11, 11.79, 99.95
2018, 12, 9.075, 533.1
2019, 1, 2.969, 201.5
2019, 2, -2.463, 342.6
2019, 3, 11.31, 63.34
2019, 4, 8.714, 155.6
2019, 5, 14.16, 45.55
2019, 6, 19.79, 9.239
2019, 7, 23.28, 0
2019, 8, 26.07, 4.669
2019, 9, 19.66, 0.773
2019, 10, 19.14, 2.545
2019, 11, 12.48, 41.99
2019, 12, 7.611, 622.4
2020, 1, 4.187, 647.9
2020, 2, 4.314, 967.7
2020, 3, 7.416, 189.3
2020, 4, 7.028, 247.2
2020, 5, 11.84, 238.7
2020, 6, 19.61, 37.99
2020, 7, 23.53, 0.1695
2020, 8, 21.94, 15.32
2020, 9, 18.79, 41.1
2020, 10, 16.3, 1.909
2020, 11, 11.37, 242.6
2020, 12, 8.104, 172.2
2021, 1, 8.102, 1030
2021, 2, 7.534, 76.98
2021, 3, 6.916, 315.7
2021, 4, 13.39, 4.387
2021, 5, 14.73, 190.1
2021, 6, 18.3, 42.12
2021, 7, 23.08, 0.01651
2021, 8, 21.29, 9.187
2021, 9, 20.99, 0
2021, 10, 12.56, 137.8
2021, 11, 10.28, 177.2
2021, 12, 5.61, 155.7
2022, 1, 4.92, 396.5
2022, 2, 4.464, 240.1
2022, 3, 8.193, 159.3
2022, 4, 8.528, 189.2
2022, 5, 13.82, 13.33
2022, 6, 21.66, 0.8662
2022, 7, 23.03, 1.222
2022, 8, 24.24, 0.3183
2022, 9, 22.76, 0
2022, 10, 19.67, 39.49
2022, 11, 9.241, 202.3
2022, 12, 6.528, 265.4
2023, 1, 4.994, 1027
2023, 2, 3.858, 443.5
2023, 3, 6.749, 325.8
2023, 4, 11.2, 68.66
2023, 5, 15.41, 10.55
2023, 6, 22.33, 0.6678
2023, 7, 23.51, 12.9
2023, 8, 24.85, 0.3958
2023, 9, 19.39, 0.2062
2023, 10, 13.46, 76.26
2023, 11, 10.8, 132.4
2023, 12, 6.276, 257.5
2024, 1, 6.43, 374.2
2024, 2, 6.237, 23.49
2024, 3, 10.52, 95.54
2024, 4, 6.311, 161.1
2024, 5, 14.61, 106.4
2024, 6, 20.98, 0.7737
2024, 7, 23.29, 0.01641
2024, 8, 23.17, 2.029
2024, 9, 20.64, 20.02
2024, 10, 13.85, 50.23
2024, 11, 7.638, 153.5
2024, 12, 1.891, 361.9
2025, 1, 1.418, 268.6
2025, 2, 7.529, 36.36
2025, 3, 11.29, 124.4
2025, 4, 7.525, 193
2025, 5, 16.73, 49.68
2025, 6, 21.13, 5.072
2025, 7, 22.87, 0.007731
2025, 8, 23.54, 0.01613
2025, 9, 17.05, 17.05
2025, 10, 17.23, 0.000163
2025, 11, 4.399, 394.2
2025, 12, 9.76, 90.38
2026, 1, 6.666, 620.8
2026, 2, 5.474, 129.6
2026, 3, 5.931, 61.91
2026, 4, 10.59, 92.13
2026, 5, 12.46, 154.9
2026, 6, 18.28, 44.24
2026, 7, 21.51, 0.0008781
2026, 8, 23.31, 0.1385
2026, 9, 19.72, 14.28
2026, 10, 20.83, 0.6151
2026, 11, 7.483, 155
2026, 12, 2.281, 519.2
2027, 1, 8.89, 490
2027, 2, 7.301, 67.57
2027, 3, 10.3, 181
2027, 4, 9.198, 256.4
2027, 5, 15.48, 70.63
2027, 6, 22.2, 0.9961
2027, 7, 24.11, 23.55
2027, 8, 24.2, 3.869
2027, 9, 19.39, 165
2027, 10, 16.65, 9.675
2027, 11, 8.848, 245.9
2027, 12, 5.644, 599.1
2028, 1, 3.403, 989.5
2028, 2, 0.7334, 381.4
2028, 3, 7.448, 212.2
2028, 4, 7.03, 233.4
2028, 5, 17.16, 44.26
2028, 6, 18.64, 37.12
2028, 7, 22.52, 2.811
2028, 8, 24.06, 7.912
2028, 9, 17.53, 122.8
2028, 10, 14.49, 12.04
2028, 11, 8.616, 16.9
2028, 12, 9.531, 13.37
2029, 1, 7.187, 236.7
2029, 2, 2.324, 421.3
2029, 3, 4.781, 251.2
2029, 4, 8.68, 126.6
2029, 5, 14.6, 30.57
2029, 6, 18.24, 11.9
2029, 7, 23.21, 0.2132
2029, 8, 25.18, 0.2699
2029, 9, 20.5, 65.96
2029, 10, 16.53, 1.128
2029, 11, 7.611, 198.3
2029, 12, 5.247, 49.13
2030, 1, 6.46, 325.9
2030, 2, -0.5476, 292.8
2030, 3, 9.428, 148.2
2030, 4, 11.03, 12.13
2030, 5, 15.8, 2.376
2030, 6, 23.41, 7.207
2030, 7, 24.71, 25.51
2030, 8, 24.91, 0.01032
2030, 9, 20.99, 1.283
2030, 10, 16.85, 0.5675
2030, 11, 6.987, 386.5
2030, 12, 6.182, 470.6
2031, 1, 2.592, 222.9
2031, 2, 9.117, 185.5
2031, 3, 7.034, 170.9
2031, 4, 5.783, 327.7
2031, 5, 17.73, 25.47
2031, 6, 20.51, 0.3789
2031, 7, 25.46, 0.001998
2031, 8, 24.74, 1.709
2031, 9, 21.49, 0.4993
2031, 10, 19.45, 15.19
2031, 11, 10.82, 329.3
2031, 12, 9.165, 73.62
2032, 1, 2.127, 556.9
2032, 2, 3.172, 612.3
2032, 3, 11.61, 90.91
2032, 4, 6.009, 109.5
2032, 5, 12.13, 103.9
2032, 6, 20.56, 25.79
2032, 7, 20.83, 8.659
2032, 8, 22.53, 2.057
2032, 9, 17.63, 127.4
2032, 10, 13.37, 53.53
2032, 11, 10.4, 55.62
2032, 12, 4.85, 187.9
2033, 1, 8.627, 121.3
2033, 2, 6.143, 293.3
2033, 3, 5.72, 357.3
2033, 4, 5.915, 448.4
2033, 5, 12.51, 148.5
2033, 6, 17.95, 40.33
2033, 7, 21.6, 5.541
2033, 8, 20.76, 6.657
2033, 9, 21.68, 0
2033, 10, 14.48, 38.46
2033, 11, 8.451, 361
2033, 12, 6.038, 173.5
2034, 1, 7.553, 672.4
2034, 2, 3.84, 504.8
2034, 3, 8.196, 322.9
2034, 4, 13.22, 108.1
2034, 5, 17.32, 42.79
2034, 6, 20.79, 8.963
2034, 7, 27.05, 0.001502
2034, 8, 24.19, 1.704
2034, 9, 22.4, 147.9
2034, 10, 15.66, 173.6
2034, 11, 11.01, 212.5
2034, 12, 6.744, 166.4
2035, 1, 8.56, 540.3
2035, 2, 2.342, 203.6
2035, 3, 12.59, 87.36
2035, 4, 4.212, 354.7
2035, 5, 17.04, 176.6
2035, 6, 20.26, 12.67
2035, 7, 23.67, 0.7537
2035, 8, 22.63, 0.1428
2035, 9, 20.17, 242.7
2035, 10, 17.12, 16.22
2035, 11, 11.94, 279.6
2035, 12, 6.003, 269.3
2036, 1, 2.621, 427
2036, 2, 3.002, 339.8
2036, 3, 11.9, 92.29
2036, 4, 8.015, 163.8
2036, 5, 14.73, 39.29
2036, 6, 20.06, 20.97
2036, 7, 24.06, 0
2036, 8, 21.08, 2.599
2036, 9, 20.11, 1.254
2036, 10, 18.5, 0
2036, 11, 12.21, 33.39
2036, 12, 7.799, 138.3
2037, 1, 4.559, 304.2
2037, 2, 6.972, 43.52
2037, 3, 6.678, 295.5
2037, 4, 5.222, 310.3
2037, 5, 14.24, 88.3
2037, 6, 22.85, 0.3701
2037, 7, 26.22, 0.08361
2037, 8, 20.7, 293.8
2037, 9, 22.73, 0.001185
2037, 10, 18.86, 0
2037, 11, 9.744, 297.3
2037, 12, 2.635, 401.6
2038, 1, 5.753, 215.4
2038, 2, 5.84, 163.8
2038, 3, 6.767, 215.2
2038, 4, 12.02, 24.96
2038, 5, 14.91, 10.73
2038, 6, 19.42, 0
2038, 7, 24.15, 1.951
2038, 8, 25.47, 0
2038, 9, 20.54, 43.91
2038, 10, 18.42, 39.13
2038, 11, 8.738, 259.1
2038, 12, 5.7, 76.1
2039, 1, 8.604, 440.7
2039, 2, 3.357, 433
2039, 3, 7.828, 188.6
2039, 4, 12.23, 200
2039, 5, 15.7, 55.86
2039, 6, 19.14, 11.57
2039, 7, 23.69, 0
2039, 8, 24.5, 0.4141
2039, 9, 20.77, 427
2039, 10, 15.18, 23.14
2039, 11, 8.343, 68.14
2039, 12, 7.253, 152.5
2040, 1, 4.928, 563.1
2040, 2, 8.157, 118.2
2040, 3, 11.05, 248.9
2040, 4, 7.209, 153.3
2040, 5, 18.92, 17.58
2040, 6, 20.56, 0.3051
2040, 7, 25.04, 8.932
2040, 8, 23.13, 42.25
2040, 9, 21.01, 121.9
2040, 10, 16.57, 1.911
2040, 11, 8.413, 180.3
2040, 12, 9.524, 338.7
2041, 1, 9.939, 67.99
2041, 2, 4.091, 319.9
2041, 3, 8.016, 248.2
2041, 4, 10.09, 200.2
2041, 5, 18.96, 3.953
2041, 6, 22.57, 7.063
2041, 7, 24.91, 0.002987
2041, 8, 26.1, 0.2609
2041, 9, 23.25, 1.171
2041, 10, 16.93, 0
2041, 11, 10.73, 71.1
2041, 12, 5.314, 801.3
2042, 1, 4.858, 202.7
2042, 2, 5.507, 35.05
2042, 3, 9.062, 182.8
2042, 4, 10.14, 159.5
2042, 5, 19.5, 29.08
2042, 6, 19.66, 47.85
2042, 7, 24.25, 0
2042, 8, 25.39, 62.33
2042, 9, 19.54, 210.3
2042, 10, 19.77, 58.34
2042, 11, 11.74, 63.45
2042, 12, 5.185, 705.7
2043, 1, 5.175, 289.2
2043, 2, 4.493, 470.2
2043, 3, 8.163, 132.9
2043, 4, 8.563, 122.9
2043, 5, 14.37, 69.11
2043, 6, 14.99, 190.8
2043, 7, 23.78, 5.627
2043, 8, 24.64, 1.068
2043, 9, 24.78, 0
2043, 10, 21.75, 0.6471
2043, 11, 12.88, 136.5
2043, 12, 7.454, 379.9
2044, 1, 4.779, 243.3
2044, 2, 4.325, 132.7
2044, 3, 5.759, 270.5
2044, 4, 7.589, 164.8
2044, 5, 16.43, 8.798
2044, 6, 21.86, 44.16
2044, 7, 23.95, 0.1528
2044, 8, 22.89, 1.331
2044, 9, 20.31, 230.1
2044, 10, 20.36, 0.8698
2044, 11, 10.92, 581.4
2044, 12, 10.36, 10.48
2045, 1, 7.402, 169.2
2045, 2, 7.466, 148.1
2045, 3, 9.489, 79.16
2045, 4, 12.59, 7.508
2045, 5, 18.14, 14.3
2045, 6, 22.59, 3.445
2045, 7, 26.12, 0
2045, 8, 26.22, 2.073
2045, 9, 22.65, 0.816
2045, 10, 19.54, 0.3293
2045, 11, 9.954, 214.3
2045, 12, 5.757, 263.3
2046, 1, 8.231, 687.1
2046, 2, 3.355, 412.9
2046, 3, 7.598, 104.5
2046, 4, 11.85, 64.49
2046, 5, 15.12, 60.59
2046, 6, 19.5, 1.821
2046, 7, 25.63, 0
2046, 8, 24.35, 0
2046, 9, 22.07, 18.84
2046, 10, 19.16, 24.11
2046, 11, 9.442, 44.83
2046, 12, 6.192, 294.2
2047, 1, 5.044, 264.8
2047, 2, 8.072, 183.4
2047, 3, 10.51, 51.87
2047, 4, 13.52, 18.12
2047, 5, 18.47, 19.58
2047, 6, 23.13, 0.686
2047, 7, 24.74, 0.09423
2047, 8, 24.87, 0.2492
2047, 9, 19.98, 127.4
2047, 10, 18.37, 6.227
2047, 11, 10.33, 9.636
2047, 12, 5.327, 411
2048, 1, 8.292, 1160
2048, 2, 8.145, 121.4
2048, 3, 7.713, 267.6
2048, 4, 7.988, 190.9
2048, 5, 12.76, 67.42
2048, 6, 23.22, 13.38
2048, 7, 24.67, 1.076
2048, 8, 23.24, 23.35
2048, 9, 21.08, 12.01
2048, 10, 19.39, 13.59
2048, 11, 13.61, 171.7
2048, 12, 4.805, 596.5
2049, 1, 5.286, 528.1
2049, 2, 8.11, 55.58
2049, 3, 3.218, 158.2
2049, 4, 12.45, 43.97
2049, 5, 17.18, 34.27
2049, 6, 19.56, 0.8432
2049, 7, 24.14, 0
2049, 8, 24.69, 0.02486
2049, 9, 18.8, 11.2
2049, 10, 14.83, 127.9
2049, 11, 10.98, 273.9
2049, 12, 5.002, 373.8
2050, 1, 5.71, 421.9
2050, 2, 7.438, 425.5
2050, 3, 10, 207.9
2050, 4, 10.69, 75.5
2050, 5, 17.04, 4.978
2050, 6, 18.34, 9.734
2050, 7, 26.34, 0.4558
2050, 8, 23.28, 7.482
2050, 9, 22.43, 4.616
2050, 10, 21.99, 0.1635
2050, 11, 7.381, 77.66
2050, 12, 6.586, 469.8
2051, 1, 7.062, 559.6
2051, 2, 0.8745, 399.3
2051, 3, 10.05, 88.03
2051, 4, 10.19, 53.59
2051, 5, 17.05, 9.239
2051, 6, 20.56, 57.93
2051, 7, 23.78, 0
2051, 8, 26.69, 0.001174
2051, 9, 23.02, 0.4134
2051, 10, 14.17, 0.4633
2051, 11, 9.638, 317.4
2051, 12, 7.258, 231.4
2052, 1, 8.079, 173.4
2052, 2, 8.798, 248.6
2052, 3, 7.941, 145.3
2052, 4, 8.95, 183.1
2052, 5, 16.57, 58.76
2052, 6, 22.43, 30.02
2052, 7, 26.03, 0.02062
2052, 8, 25.31, 135.2
2052, 9, 23.95, 35.2
2052, 10, 18.89, 31.36
2052, 11, 6.903, 387.2
2052, 12, 5.686, 746.2
2053, 1, 8.377, 203.2
2053, 2, 6.691, 46.66
2053, 3, 10.43, 38.52
2053, 4, 9.577, 133
2053, 5, 14.44, 81.17
2053, 6, 17.74, 263.9
2053, 7, 22.83, 0.1233
2053, 8, 25.06, 8.152
2053, 9, 20.31, 0.002281
2053, 10, 15.54, 8.118
2053, 11, 10.28, 269.8
2053, 12, 7.797, 378.7
2054, 1, 7.609, 907.8
2054, 2, 4.902, 635.9
2054, 3, 6.508, 393.5
2054, 4, 10.3, 177.1
2054, 5, 16.67, 108.3
2054, 6, 24.32, 2.716
2054, 7, 22.97, 31.92
2054, 8, 23.06, 0.2069
2054, 9, 22.6, 0.859
2054, 10, 15.7, 177.1
2054, 11, 11.05, 256.8
2054, 12, 10.8, 1.165
2055, 1, 5.971, 322.6
2055, 2, 5.435, 328.2
2055, 3, 13.52, 24.89
2055, 4, 12.2, 65.76
2055, 5, 16.8, 142.8
2055, 6, 22.06, 74.33
2055, 7, 25.98, 0
2055, 8, 25.13, 0.1851
2055, 9, 22.38, 0.6659
2055, 10, 24.28, 47.87
2055, 11, 8.063, 102.3
2055, 12, 7.858, 122.8
2056, 1, 8.182, 557.9
2056, 2, 8.465, 99.74
2056, 3, 9.769, 214.1
2056, 4, 7.683, 227.3
2056, 5, 16.02, 53.47
2056, 6, 24.48, 29.38
2056, 7, 25.85, 11.28
2056, 8, 24.23, 0.8514
2056, 9, 22.54, 0
2056, 10, 16.88, 75.78
2056, 11, 12.74, 157.1
2056, 12, 8.937, 491.1
2057, 1, 6.941, 664.5
2057, 2, 6.043, 191.1
2057, 3, 9.757, 129.4
2057, 4, 12.23, 192.1
2057, 5, 15.16, 171.3
2057, 6, 21.73, 26.61
2057, 7, 23.75, 15.8
2057, 8, 23.14, 121.7
2057, 9, 21.1, 39.09
2057, 10, 14.19, 276.8
2057, 11, 11.57, 66.11
2057, 12, 7.713, 206.6
2058, 1, 8.031, 382.4
2058, 2, 7.148, 243.4
2058, 3, 14.35, 90.05
2058, 4, 14.85, 21.46
2058, 5, 16.87, 14.14
2058, 6, 25.12, 1.066
2058, 7, 23.74, 49.86
2058, 8, 27.47, 11.88
2058, 9, 24.18, 1.007
2058, 10, 18.27, 246.6
2058, 11, 12.29, 350.5
2058, 12, 8.691, 229.5
2059, 1, 5.678, 711.6
2059, 2, 7.279, 319.8
2059, 3, 8.367, 249.2
2059, 4, 4.327, 476.7
2059, 5, 19.33, 0.3193
2059, 6, 22.61, 0.4317
2059, 7, 24.31, 60.56
2059, 8, 22.9, 85.81
2059, 9, 20.66, 0
2059, 10, 19.82, 25.44
2059, 11, 8.961, 216.3
2059, 12, 7.914, 648.6
2060, 1, 9.086, 195.9
2060, 2, 6.908, 139.8
2060, 3, 8.499, 167.9
2060, 4, 8.122, 121.2
2060, 5, 15.28, 51.79
2060, 6, 19.67, 9.56
2060, 7, 23.57, 6.951
2060, 8, 24.82, 0.005892
2060, 9, 20.36, 225.4
2060, 10, 18.79, 13.93
2060, 11, 8.731, 54.42
2060, 12, 8.657, 19.18
2061, 1, 9.611, 210.8
2061, 2, 10.97, 0
2061, 3, 9.223, 291.1
2061, 4, 11.18, 167.8
2061, 5, 12.24, 136.5
2061, 6, 20.3, 0.2855
2061, 7, 24.84, 0.0007893
2061, 8, 24.57, 0
2061, 9, 21.68, 0
2061, 10, 20.31, 56.81
2061, 11, 10.19, 64.14
2061, 12, 6.831, 295.9
2062, 1, 3.869, 157.1
2062, 2, 11.91, 30.83
2062, 3, 8.354, 150.6
2062, 4, 11.36, 125.6
2062, 5, 15.78, 166
2062, 6, 19.25, 42.04
2062, 7, 23.84, 0.3991
2062, 8, 24.23, 3.614
2062, 9, 21.83, 0.5821
2062, 10, 21.34, 37.38
2062, 11, 11.25, 75.43
2062, 12, 4.275, 35.85
2063, 1, 7.493, 96.74
2063, 2, 5.578, 184.3
2063, 3, 6.893, 291.4
2063, 4, 11.64, 160.9
2063, 5, 13.77, 122.8
2063, 6, 25.93, 0.7356
2063, 7, 22.06, 0.7562
2063, 8, 23.75, 374.1
2063, 9, 23.59, 260.4
2063, 10, 19.46, 28.82
2063, 11, 11.48, 134.9
2063, 12, 7.408, 395.9
2064, 1, 5.836, 592
2064, 2, 6.052, 81.67
2064, 3, 8.788, 201.4
2064, 4, 16.34, 8.447
2064, 5, 14.74, 128
2064, 6, 24.62, 0.1086
2064, 7, 25.08, 0.2347
2064, 8, 27.04, 1.312
2064, 9, 22.55, 9.742
2064, 10, 18.1, 8.428
2064, 11, 13.57, 66.85
2064, 12, 6.137, 484.2
2065, 1, 5.02, 485.6
2065, 2, 5.639, 273.7
2065, 3, 3.903, 298.4
2065, 4, 11.99, 124.7
2065, 5, 17.34, 30.6
2065, 6, 22.28, 0.3542
2065, 7, 24, 0.001137
2065, 8, 25.91, 0.3321
2065, 9, 22.83, 0
2065, 10, 18.61, 7.322
2065, 11, 11.6, 123
2065, 12, 2.174, 169.6
2066, 1, 4.01, 435.6
2066, 2, 6.35, 153.9
2066, 3, 7.853, 166.3
2066, 4, 10.8, 68.53
2066, 5, 12.81, 262.1
2066, 6, 19.94, 39.48
2066, 7, 25.78, 2.474
2066, 8, 23.93, 1.684
2066, 9, 23.15, 13.61
2066, 10, 22.11, 0
2066, 11, 7.966, 152.5
2066, 12, 4.908, 137.8
2067, 1, 5.212, 359.6
2067, 2, 9.933, 428.8
2067, 3, 9.315, 135.4
2067, 4, 7.249, 273.5
2067, 5, 13.89, 96.04
2067, 6, 22.02, 0.1581
2067, 7, 23.97, 0.7783
2067, 8, 24.18, 124.2
2067, 9, 20.08, 174.5
2067, 10, 18.93, 41.74
2067, 11, 6.554, 456.5
2067, 12, 7.1, 596.1
2068, 1, 11.47, 120.1
2068, 2, 10.52, 234.5
2068, 3, 11.44, 370.2
2068, 4, 11.36, 103
2068, 5, 15.66, 62.16
2068, 6, 21.36, 49.45
2068, 7, 22.95, 0.5947
2068, 8, 24.36, 0.1892
2068, 9, 21.33, 71.89
2068, 10, 17.56, 8.094
2068, 11, 14.74, 104.8
2068, 12, 7.386, 268.6
2069, 1, 7.88, 548.6
2069, 2, 7.344, 498.2
2069, 3, 8.545, 243.1
2069, 4, 13.63, 130.9
2069, 5, 13.02, 218.3
2069, 6, 22.01, 1.2
2069, 7, 22.69, 0.2304
2069, 8, 23.48, 3.014
2069, 9, 22.74, 19.63
2069, 10, 19.21, 38.82
2069, 11, 13.47, 30.44
2069, 12, 8.02, 638.4
2070, 1, 9.458, 185.1
2070, 2, 4.181, 191.8
2070, 3, 11.16, 180.9
2070, 4, 13.04, 28.21
2070, 5, 20.72, 1.494
2070, 6, 23.03, 8.377
2070, 7, 25.66, 0.4675
2070, 8, 24.88, 0.3439
2070, 9, 24.93, 0.7325
2070, 10, 19.69, 46.06
2070, 11, 12.69, 46.58
2070, 12, 9.744, 235.2
2071, 1, 9.917, 100.2
2071, 2, 5.142, 295.6
2071, 3, 5.953, 324.6
2071, 4, 9.512, 120.2
2071, 5, 16.81, 0.224
2071, 6, 22.84, 9.32
2071, 7, 26.83, 0.03611
2071, 8, 25.5, 1.41
2071, 9, 25.83, 34.99
2071, 10, 19.71, 0.5634
2071, 11, 13.5, 446.2
