# Created by WEAP: 5/10/2021 8:13:38 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_MPI-ESM-LR_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_PGE_N_Pit River (273,146 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (160,042 ha),  1000 - 2000 m (103,687 ha),  2000 - 3000 m (8,514 ha),  3000 - 4000 m (888 ha),  4000 - 5000 m (16 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

2006, 1, 4.362, 0.3417, -5.293, -12.31, -12.31, 369.9, 337.5, 269.7, 330.6, 330.6
2006, 2, 7.029, 2.793, -2.524, -9.267, -9.267, 140.4, 114.2, 90.37, 110.2, 110.2
2006, 3, 6.653, 2.386, -3.073, -9.919, -9.919, 242.4, 193.9, 154.4, 202.9, 202.9
2006, 4, 13.68, 9.654, 4.015, -2.864, -2.864, 125.3, 94.26, 70.78, 96.07, 96.07
2006, 5, 18.67, 14.54, 8.892, 1.935, 1.935, 28.57, 23.64, 20, 26.44, 26.44
2006, 6, 21.91, 17.08, 10.95, 3.889, 3.889, 5.715, 5.38, 3.896, 5.061, 5.061
2006, 7, 25.59, 21.06, 15.36, 8.419, 8.419, 1.78, 2.971, 1.635, 1.516, 1.516
2006, 8, 26.94, 22.19, 16.44, 9.605, 9.605, 0.5275, 1.662, 2.883, 3.634, 3.634
2006, 9, 21.36, 16.78, 11.07, 4.13, 4.13, 0.1093, 0.1712, 0.8511, 1.989, 1.989
2006, 10, 21.48, 16.88, 10.99, 4.191, 4.191, 41.32, 29.95, 20.71, 29.35, 29.35
2006, 11, 11.88, 7.556, 1.851, -4.964, -4.964, 161.7, 165.8, 140.3, 163.5, 163.5
2006, 12, 6.363, 1.945, -4.078, -11.03, -11.03, 202.1, 189.1, 159.6, 198.8, 198.8
2007, 1, 5.921, 1.875, -3.826, -10.81, -10.81, 379.5, 341.2, 292, 369.2, 369.2
2007, 2, 6.644, 2.07, -3.778, -10.6, -10.6, 123.1, 105.4, 94.67, 125.7, 125.7
2007, 3, 8.568, 4.045, -1.544, -8.429, -8.429, 206.8, 170.6, 135.5, 171.3, 171.3
2007, 4, 13.12, 8.881, 3.133, -3.808, -3.808, 85.77, 78.58, 71.77, 101.2, 101.2
2007, 5, 16.98, 12.54, 6.707, -0.3548, -0.3548, 17.18, 17.28, 21.49, 29.43, 29.43
2007, 6, 25.61, 20.9, 15.01, 8.094, 8.094, 10.02, 4.012, 1.614, 2.42, 2.42
2007, 7, 27.55, 22.87, 16.98, 9.996, 9.996, 1.583, 1.714, 0.6148, 0.6262, 0.6262
2007, 8, 25.79, 21.27, 15.52, 8.584, 8.584, 13.12, 10.18, 15.5, 25.85, 25.85
2007, 9, 21.48, 16.92, 11.26, 4.298, 4.298, 118.3, 115.3, 104.8, 146.7, 146.7
2007, 10, 16, 11.64, 5.905, -1.056, -1.056, 194.8, 190.8, 171.1, 218.8, 218.8
2007, 11, 9.59, 5.735, 0.3247, -6.554, -6.554, 303.4, 284.3, 229.8, 279.2, 279.2
2007, 12, 7.048, 3.071, -2.728, -9.601, -9.601, 274.2, 272, 240.2, 302.2, 302.2
2008, 1, 4.047, 0.5984, -4.716, -11.69, -11.69, 930.3, 806.3, 686.3, 858.1, 858.1
2008, 2, 5.561, 1.491, -4, -10.99, -10.99, 563.4, 467.6, 379.3, 496.4, 496.4
2008, 3, 5.835, 1.852, -3.614, -10.51, -10.51, 326.4, 274.3, 249.7, 339.1, 339.1
2008, 4, 12.22, 7.997, 2.381, -4.502, -4.502, 44, 40.25, 30.88, 42.18, 42.18
2008, 5, 18.45, 14.48, 8.865, 1.91, 1.91, 24.13, 26.81, 35.36, 57.44, 57.44
2008, 6, 20.81, 16.34, 10.48, 3.471, 3.471, 13.26, 26.4, 32.32, 45.87, 45.87
2008, 7, 27.04, 22.48, 16.65, 9.692, 9.692, 1.518, 1.942, 3.502, 4.663, 4.663
2008, 8, 25.19, 20.72, 15.08, 8.211, 8.211, 0, 0, 0, 0, 0
2008, 9, 20.39, 16.21, 10.79, 4.035, 4.035, 95.08, 80.94, 62.4, 81.77, 81.77
2008, 10, 15.63, 11.11, 5.022, -2.016, -2.016, 64.06, 64.06, 54.54, 69.49, 69.49
2008, 11, 7.627, 3.186, -2.75, -9.707, -9.707, 63.64, 50.64, 38.73, 50.11, 50.11
2008, 12, 5.293, 1.442, -4.152, -11.05, -11.05, 111.3, 92.7, 70.79, 84.01, 84.01
2009, 1, 6.401, 2.731, -2.516, -9.401, -9.401, 579.9, 525.5, 442.2, 558.8, 558.8
2009, 2, 7.407, 3.477, -1.986, -8.879, -8.879, 136.5, 118.6, 99, 130.4, 130.4
2009, 3, 12.06, 7.706, 2.107, -4.798, -4.798, 134.4, 130, 123.4, 162.6, 162.6
2009, 4, 14.64, 10.51, 5.027, -1.822, -1.822, 51.36, 53.37, 46.94, 60.66, 60.66
2009, 5, 19.07, 14.7, 8.954, 2.047, 2.047, 29.61, 37.79, 50.02, 73.23, 73.23
2009, 6, 21.41, 16.69, 10.86, 3.918, 3.918, 78.74, 69.13, 67.07, 95.74, 95.74
2009, 7, 26.99, 22.54, 16.84, 9.936, 9.936, 0.6134, 0.9368, 0.6569, 0.6579, 0.6579
2009, 8, 25.9, 21.27, 15.53, 8.617, 8.617, 7.183, 13.99, 16.46, 22.39, 22.39
2009, 9, 20.95, 16.37, 10.73, 3.811, 3.811, 6.493, 8.996, 6.088, 8.457, 8.457
2009, 10, 16.66, 11.95, 5.954, -0.9492, -0.9492, 75.28, 76.51, 72.22, 93.62, 93.62
2009, 11, 11.07, 6.62, 0.7894, -6.067, -6.067, 119.7, 105.2, 86.65, 110.1, 110.1
2009, 12, 4.769, 0.4736, -5.301, -12.2, -12.2, 423.4, 389.1, 322.9, 381.5, 381.5
2010, 1, 7.395, 3.992, -1.19, -8.03, -8.03, 697.6, 650.9, 554.1, 695.6, 695.6
2010, 2, 4.862, 0.5174, -5.227, -12.12, -12.12, 228.8, 197.5, 156.4, 201.1, 201.1
2010, 3, 10.79, 6.488, 0.8645, -6.061, -6.061, 163.6, 129.5, 92.23, 117.5, 117.5
2010, 4, 12.02, 7.915, 2.38, -4.478, -4.478, 194.7, 185.2, 178.2, 265.2, 265.2
2010, 5, 16.72, 12.37, 6.557, -0.5564, -0.5564, 16.21, 10.27, 9.007, 16.63, 16.63
2010, 6, 25.19, 20.47, 14.65, 7.795, 7.795, 5.012, 6.716, 6.348, 7.626, 7.626
2010, 7, 26.26, 21.75, 15.95, 8.907, 8.907, 0.6177, 1.688, 2.806, 3.945, 3.945
2010, 8, 24.52, 19.98, 14.26, 7.293, 7.293, 1.384, 2.167, 3.472, 3.789, 3.789
2010, 9, 20.43, 16.06, 10.55, 3.699, 3.699, 9.213, 8.634, 8.618, 14.08, 14.08
2010, 10, 17.39, 12.69, 6.66, -0.3426, -0.3426, 28.41, 28.9, 27.37, 36.9, 36.9
2010, 11, 7.658, 3.007, -2.934, -9.891, -9.891, 77.48, 65.05, 60.33, 80.06, 80.06
2010, 12, 4.589, -0.09504, -6.32, -13.28, -13.28, 3.899, 2.09, 2.728, 5.887, 5.887
2011, 1, 5.86, 1.582, -4.094, -11, -11, 268.1, 241.6, 209.8, 254.2, 254.2
2011, 2, 3.972, 0.04779, -5.455, -12.44, -12.44, 389.4, 356.6, 298.6, 387.9, 387.9
2011, 3, 6.834, 2.5, -3.022, -9.966, -9.966, 396.2, 351.3, 312.3, 435.6, 435.6
2011, 4, 12.15, 8.253, 2.745, -4.132, -4.132, 213.4, 208, 220.8, 318, 318
2011, 5, 14.38, 10.02, 4.264, -2.796, -2.796, 140.6, 144.3, 151.8, 199.9, 199.9
2011, 6, 20.92, 16.27, 10.37, 3.515, 3.515, 13.22, 16.92, 19.92, 27.71, 27.71
2011, 7, 26.32, 21.69, 15.92, 9.043, 9.043, 5.733, 14.5, 23.52, 28.44, 28.44
2011, 8, 24.54, 19.88, 14.07, 7.222, 7.222, 2.405, 5.42, 9.521, 13.48, 13.48
2011, 9, 22.75, 18.39, 12.86, 6.052, 6.052, 13.03, 11.45, 14.49, 24.68, 24.68
2011, 10, 19.38, 14.95, 9.008, 2.069, 2.069, 134.8, 127.7, 98.59, 120.4, 120.4
2011, 11, 10.71, 6.762, 1.309, -5.443, -5.443, 665.4, 654.9, 605.6, 800.3, 800.3
2011, 12, 7.185, 3.383, -1.964, -8.771, -8.771, 1095, 1080, 942.5, 1165, 1165
2012, 1, 4.754, 1.121, -4.229, -11.19, -11.19, 473.8, 390.7, 294.2, 348.6, 348.6
2012, 2, 7.624, 3.214, -2.544, -9.403, -9.403, 7.191, 5.314, 2.956, 3.585, 3.585
2012, 3, 11.38, 7.064, 1.539, -5.321, -5.321, 251.1, 245, 204.1, 276, 276
2012, 4, 12.71, 8.3, 2.563, -4.351, -4.351, 13.75, 12.62, 10.9, 14.5, 14.5
2012, 5, 16.19, 11.96, 6.298, -0.5811, -0.5811, 179, 196.3, 201.6, 273, 273
2012, 6, 23.72, 19.14, 13.33, 6.373, 6.373, 48.86, 60.8, 50.75, 68.61, 68.61
