# Created by WEAP: 5/10/2021 8:13:48 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_MPI-ESM-LR_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: WA_N_CEN_Interior Coulee (1,197,238 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (1,197,238 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 0 to 1000 m
2052, 7, 26.77, 1.295
2052, 8, 26.1, 0.39
2052, 9, 24.97, 5.876
2052, 10, 15.09, 22.91
2052, 11, 1.989, 52.91
2052, 12, 1.254, 91.08
2053, 1, 4.649, 21.59
2053, 2, 3.823, 5.754
2053, 3, 6.18, 10.61
2053, 4, 10.6, 20.7
2053, 5, 15.79, 23.18
2053, 6, 20.61, 30.65
2053, 7, 23.25, 10.21
2053, 8, 26.73, 11.98
2053, 9, 19.18, 8.991
2053, 10, 11.75, 13.67
2053, 11, 6.912, 24.06
2053, 12, 1.27, 59.73
2054, 1, -0.04657, 22.85
2054, 2, 4.521, 44.15
2054, 3, 8.217, 14.58
2054, 4, 14.22, 19.05
2054, 5, 18.77, 13.35
2054, 6, 23.21, 4.406
2054, 7, 26.87, 17.46
2054, 8, 24.3, 0.9461
2054, 9, 21.57, 8.326
2054, 10, 13.82, 28.96
2054, 11, 8.724, 56.27
2054, 12, 4.595, 27.95
2055, 1, 0.9221, 11.84
2055, 2, 3.038, 8.998
2055, 3, 11.48, 9.156
2055, 4, 15.76, 18.47
2055, 5, 21.47, 20.1
2055, 6, 26.09, 20.98
2055, 7, 27.37, 15.63
2055, 8, 30.05, 1.908
2055, 9, 24.06, 2.412
2055, 10, 15.41, 3.359
2055, 11, 4.767, 11.67
2055, 12, 6.9, 14.65
2056, 1, 4.514, 37.05
2056, 2, 7.349, 5.147
2056, 3, 9.19, 8.135
2056, 4, 11.97, 28.34
2056, 5, 17.79, 9.848
2056, 6, 23.97, 10.4
2056, 7, 28.74, 12.26
2056, 8, 25.99, 1.463
2056, 9, 22.51, 8.149
2056, 10, 14.37, 28.51
2056, 11, 6.146, 47.39
2056, 12, 4.646, 48.4
2057, 1, 3.345, 37.26
2057, 2, 2.712, 66.74
2057, 3, 9.448, 49.7
2057, 4, 12.42, 14.47
2057, 5, 17.4, 35.87
2057, 6, 24.61, 3.085
2057, 7, 27.8, 11
2057, 8, 28.43, 28.7
2057, 9, 20.43, 5.066
2057, 10, 12.32, 45.95
2057, 11, 6.477, 27.72
2057, 12, 4.073, 32.9
2058, 1, 3.142, 36.89
2058, 2, 5.043, 21.53
2058, 3, 11.47, 29.79
2058, 4, 13.14, 5.016
2058, 5, 16.39, 20.88
2058, 6, 22.62, 10.87
2058, 7, 26.91, 46.87
2058, 8, 29.84, 2.176
2058, 9, 20.48, 1.657
2058, 10, 14.47, 44.76
2058, 11, 4.364, 18.04
2058, 12, 1.182, 54.33
2059, 1, -0.5722, 19.02
2059, 2, 3.11, 59.25
2059, 3, 8.975, 18.73
2059, 4, 10.82, 35.96
2059, 5, 19.11, 31.51
2059, 6, 20.74, 17.53
2059, 7, 28, 12.86
2059, 8, 25.27, 14.5
2059, 9, 21.45, 4.217
2059, 10, 15.55, 11.38
2059, 11, 4.64, 36.83
2059, 12, 5.45, 66.06
2060, 1, 6.056, 24.69
2060, 2, 4.591, 24.83
2060, 3, 8.659, 18.72
2060, 4, 11.58, 22.48
2060, 5, 15.72, 3.095
2060, 6, 20.69, 12.74
2060, 7, 26.62, 13.51
2060, 8, 26.52, 6.101
2060, 9, 19.27, 32.71
2060, 10, 13.01, 46.89
2060, 11, 2.675, 29.07
2060, 12, -1.002, 40.79
2061, 1, 0.6001, 37.96
2061, 2, 3.393, 10.76
2061, 3, 8.752, 41.17
2061, 4, 11.96, 25.27
2061, 5, 16.4, 72.12
2061, 6, 20.92, 13.04
2061, 7, 24.56, 9.482
2061, 8, 23.39, 21.03
2061, 9, 18.34, 5.046
2061, 10, 16.73, 11.92
2061, 11, 5.137, 17.09
2061, 12, 1.807, 41.77
2062, 1, -0.0629, 41.72
2062, 2, 7.109, 22.14
2062, 3, 9.064, 5.77
2062, 4, 12.38, 12.86
2062, 5, 16.21, 29.52
2062, 6, 21.56, 25.77
2062, 7, 25.26, 5.423
2062, 8, 26.74, 20.61
2062, 9, 22.49, 4.688
2062, 10, 14.46, 18.84
2062, 11, 7.65, 14.09
2062, 12, -2.683, 27.5
2063, 1, 1.734, 12.67
2063, 2, 7.13, 12.24
2063, 3, 7.956, 18.33
2063, 4, 15.09, 11.65
2063, 5, 16.36, 18.4
2063, 6, 24.15, 5.84
2063, 7, 24.41, 18.09
2063, 8, 26.95, 27.21
2063, 9, 26.67, 4.065
2063, 10, 14.96, 30.41
2063, 11, 6.228, 25.09
2063, 12, 6.009, 50.57
2064, 1, 1.85, 47.11
2064, 2, 3.492, 7.336
2064, 3, 10.27, 17.01
2064, 4, 14.66, 1.818
2064, 5, 15.97, 13.59
2064, 6, 20.47, 13.76
2064, 7, 25.62, 3.9
2064, 8, 27.86, 9.57
2064, 9, 20.45, 5.035
2064, 10, 13.44, 23.06
2064, 11, 7.032, 62.41
2064, 12, -0.7345, 44.29
2065, 1, 1.181, 16.63
2065, 2, 2.516, 23.82
2065, 3, 5.441, 45.28
2065, 4, 13.76, 23.03
2065, 5, 16.79, 9.09
2065, 6, 19.91, 24.11
2065, 7, 25.18, 2.749
2065, 8, 23.58, 32.38
2065, 9, 21.22, 2.863
2065, 10, 13.83, 5.6
2065, 11, 6.125, 25.23
2065, 12, -4.018, 7.71
2066, 1, -3.276, 18.62
2066, 2, 1.288, 11.55
2066, 3, 5.414, 39.67
2066, 4, 12.34, 14.88
2066, 5, 14.06, 37.17
2066, 6, 23.33, 28.03
2066, 7, 27.16, 13.68
2066, 8, 27.21, 11.27
2066, 9, 22.42, 8.211
2066, 10, 13.55, 10.55
2066, 11, 3.352, 48.16
2066, 12, -0.8214, 34.24
2067, 1, -1.721, 60.28
2067, 2, 9.911, 19.8
2067, 3, 9.143, 13.09
2067, 4, 9.891, 55.37
2067, 5, 16.46, 20.86
2067, 6, 21.83, 15.7
2067, 7, 24.82, 2.932
2067, 8, 25.16, 11.08
2067, 9, 21.9, 26.76
2067, 10, 16.11, 58.72
2067, 11, 1.831, 32.57
2067, 12, 2.425, 19.37
2068, 1, 7.916, 22.22
2068, 2, 7.669, 4.341
2068, 3, 14.57, 17.51
2068, 4, 14.74, 9.85
2068, 5, 16.26, 24.6
2068, 6, 26.34, 47.62
2068, 7, 26.69, 34.05
2068, 8, 27.55, 1.949
2068, 9, 21.15, 9.738
2068, 10, 11.88, 14.59
2068, 11, 9.894, 23.8
2068, 12, 1.286, 48.89
2069, 1, 6.217, 9.877
2069, 2, 9.175, 21.79
2069, 3, 12.72, 15.24
2069, 4, 16.64, 20.28
2069, 5, 17.48, 52.41
2069, 6, 23.21, 13.78
2069, 7, 27.68, 35.91
2069, 8, 25.32, 35.35
2069, 9, 22.17, 8.036
2069, 10, 14.54, 4.932
2069, 11, 9.793, 35.95
2069, 12, 7.351, 54.04
2070, 1, 5.187, 12.84
2070, 2, 1.484, 31.51
2070, 3, 9.76, 20.55
2070, 4, 11.36, 20.53
2070, 5, 17.27, 25.93
2070, 6, 22.62, 17.68
2070, 7, 28.48, 11.16
2070, 8, 28.58, 10.15
2070, 9, 25.16, 0.04927
2070, 10, 15.34, 22.11
2070, 11, 8.47, 19.9
2070, 12, 4.598, 25.28
2071, 1, 4.41, 33.36
2071, 2, 7.381, 14.97
2071, 3, 8.734, 23.14
2071, 4, 12.15, 39.15
2071, 5, 15.73, 24.58
2071, 6, 24.49, 16.85
2071, 7, 28.75, 8.397
2071, 8, 27.21, 12.9
2071, 9, 24.12, 9.238
2071, 10, 15.07, 1.65
2071, 11, 6.904, 25.05
2071, 12, 0.1507, 62.07
2072, 1, -2.223, 16.69
2072, 2, 0.2503, 1.042
2072, 3, 10.38, 8.315
2072, 4, 14.63, 11.28
2072, 5, 16.79, 38.81
2072, 6, 21.32, 14.64
2072, 7, 26.07, 15.46
2072, 8, 27.37, 25.18
2072, 9, 19.37, 12.86
2072, 10, 13.82, 16.04
2072, 11, 7.046, 16.12
2072, 12, 5.733, 17.01
2073, 1, 5.989, 16.99
2073, 2, 8.035, 18.37
2073, 3, 11.69, 20.95
2073, 4, 14.14, 25.12
2073, 5, 16.8, 22.49
2073, 6, 23.88, 18.85
2073, 7, 27.94, 12.13
2073, 8, 27.27, 4.273
2073, 9, 22.53, 8.938
2073, 10, 12.69, 6.701
2073, 11, 4.991, 18.94
2073, 12, -2.942, 27.23
2074, 1, 4.419, 52.28
2074, 2, 9.552, 12.62
2074, 3, 10.16, 27.98
2074, 4, 11.51, 13.77
2074, 5, 19.27, 16.27
2074, 6, 25.04, 1.033
2074, 7, 27.05, 4.545
2074, 8, 26.3, 4.489
2074, 9, 23.51, 1.103
