# Created by WEAP: 5/10/2021 8:14:17 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_MPI-ESM-LR_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_LADWP_CoastalLA (36,256 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (36,256 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 0 to 1000 m

2006, 1, 13.7, 229.8
2006, 2, 14.98, 7.468
2006, 3, 15.23, 16.09
2006, 4, 16.43, 23.08
2006, 5, 18.51, 0.3421
2006, 6, 20.69, 0.02435
2006, 7, 22.62, 0.0155
2006, 8, 23.33, 0.3217
2006, 9, 22.64, 0
2006, 10, 23.03, 2.466
2006, 11, 20.22, 13.47
2006, 12, 15.58, 30.81
2007, 1, 16.12, 155.7
2007, 2, 15, 222.7
2007, 3, 16.19, 39.01
2007, 4, 17.55, 24.42
2007, 5, 18.19, 5.921
2007, 6, 22.44, 0.09113
2007, 7, 23.65, 0.02722
2007, 8, 22.84, 0.001293
2007, 9, 23.23, 7.959
2007, 10, 21.71, 3.227
2007, 11, 18.83, 5.964
2007, 12, 18.19, 19.3
2008, 1, 15.93, 581.7
2008, 2, 13.46, 381.6
2008, 3, 13.58, 149.8
2008, 4, 16.72, 1.404
2008, 5, 17.96, 8.32
2008, 6, 18.85, 0.1812
2008, 7, 22.56, 0.02782
2008, 8, 22.54, 0
2008, 9, 22.11, 52.54
2008, 10, 20.67, 0.2596
2008, 11, 15.84, 111.1
2008, 12, 14.23, 77.54
2009, 1, 14.67, 154.9
2009, 2, 15.89, 26.89
2009, 3, 18.23, 0.2102
2009, 4, 18.42, 11.4
2009, 5, 19.61, 252.3
2009, 6, 20.88, 0.002237
2009, 7, 22.52, 0.004724
2009, 8, 22.09, 0.05301
2009, 9, 23.97, 0.07757
2009, 10, 20.23, 58.18
