# Created by WEAP: 5/10/2021 8:12:22 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_MPI-ESM-LR_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: OR_W_Lwr Santiam (74,749 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (47,927 ha),  1000 - 2000 m (26,822 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m

2006, 1, 0.4253, -1.535, 453.2, 470.4
2006, 2, 4.209, 2.471, 422.3, 429.6
2006, 3, 3.524, 1.784, 265, 259.8
2006, 4, 8.42, 6.956, 176.7, 170.5
2006, 5, 12.43, 11.37, 51.01, 47.16
2006, 6, 13.36, 12.02, 41.27, 39.16
2006, 7, 16.67, 15.92, 37.28, 35.54
2006, 8, 18.86, 18.11, 29.22, 22.39
2006, 9, 14.95, 13.64, 27.42, 30.74
2006, 10, 14.27, 13.12, 70.67, 71.59
2006, 11, 6.019, 4.401, 294.3, 266.7
2006, 12, 0.5394, -1.12, 354.2, 354.1
2007, 1, 1.155, -0.7554, 194.7, 193.1
2007, 2, 0.9409, -0.9557, 156.4, 161.1
2007, 3, 3.817, 2.063, 392.1, 399.8
2007, 4, 7.479, 6.085, 145.9, 136.6
2007, 5, 9.16, 7.782, 24.02, 26.12
2007, 6, 16.27, 15.35, 8.767, 11.03
2007, 7, 18.22, 17.53, 14.45, 14.59
2007, 8, 17.94, 16.99, 62.1, 65.04
2007, 9, 15.98, 14.86, 19.22, 18.84
2007, 10, 10.72, 9.29, 163.2, 159.4
2007, 11, 5.544, 3.892, 738.4, 728.1
