# Created by WEAP: 5/10/2021 8:13:05 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_MPI-ESM-LR_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_SCE_CEN_Castaic Creek (41,472 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (21,514 ha),  1000 - 2000 m (19,958 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m

2006, 1, 7.498, 5.592, 253.5, 251.8
2006, 2, 10.23, 8.545, 22, 20.82
2006, 3, 11.54, 9.855, 26.85, 29.14
2006, 4, 14.96, 13.44, 27.52, 30.51
2006, 5, 19.84, 18.61, 3.417, 3.964
2006, 6, 23.56, 22.6, 1.235, 1.905
2006, 7, 27.76, 26.71, 0, 0
2006, 8, 29.12, 28.31, 0.2445, 0.2644
2006, 9, 24.77, 23.62, 0, 0
2006, 10, 23.48, 21.94, 3.19, 4.06
2006, 11, 16.18, 14.39, 12.74, 13.5
2006, 12, 9.311, 7.257, 29.29, 27.85
2007, 1, 11.2, 9.294, 129.6, 145.3
2007, 2, 9.781, 8.166, 311.3, 305.8
2007, 3, 12.38, 10.48, 48.8, 52.39
2007, 4, 16.56, 15.17, 16.38, 15.69
2007, 5, 18.04, 16.62, 7.554, 7.534
2007, 6, 26.12, 25.49, 0, 0.004928
2007, 7, 28.27, 27.4, 0.0372, 0.09892
2007, 8, 26.85, 25.89, 0.8876, 0.796
2007, 9, 25.58, 24.13, 18.24, 20.32
2007, 10, 19.99, 18.49, 3.039, 3.389
2007, 11, 15.24, 13.61, 7.652, 6.828
2007, 12, 12.39, 10.37, 38.05, 42.42
