# Created by WEAP: 5/10/2021 8:12:31 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_MPI-ESM-LR_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CO_SW_San Juan Trib (188,042 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (120,643 ha),  2000 - 3000 m (67,399 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m

2006, 1, -0.05915, -1.474, 34.24, 44.62
2006, 2, 2.59, 0.5761, 21.56, 30.25
2006, 3, 8.607, 6.33, 9.956, 10.88
2006, 4, 10.61, 8.314, 82.53, 96.42
2006, 5, 15.74, 13.66, 6.294, 12.53
2006, 6, 21.85, 19.68, 13.39, 12.66
2006, 7, 25.13, 22.71, 15.33, 20.47
2006, 8, 24.48, 22.22, 22.62, 36.8
2006, 9, 19.22, 17.33, 38.05, 50.56
2006, 10, 15.99, 14.56, 10.14, 10.07
2006, 11, 9.191, 8.125, 16.14, 21
2006, 12, 0.306, -0.7531, 14.31, 17.66
2007, 1, 4.731, 3.771, 35.48, 45.6
2007, 2, 4.138, 2.297, 91.44, 107.4
2007, 3, 5.948, 3.771, 16.34, 18.31
2007, 4, 11.26, 9.416, 10.74, 12.19
2007, 5, 17.87, 15.91, 18.12, 22.57
2007, 6, 24.54, 22.49, 11.94, 18.48
2007, 7, 24.98, 22.62, 87.51, 115
2007, 8, 23.2, 20.95, 45.89, 56.35
2007, 9, 19.18, 17.22, 41.4, 53.64
2007, 10, 12.28, 10.78, 24.48, 26.55
2007, 11, 8.711, 7.52, 32.96, 43.98
2007, 12, 3.248, 2.142, 11.04, 15.85
2008, 1, 1.064, -0.3712, 77.21, 110.5
2008, 2, 2.477, 0.462, 57.02, 65.6
2008, 3, 3.443, 0.8735, 30.35, 43.83
2008, 4, 12.73, 10.74, 5.351, 8.412
2008, 5, 18.25, 16.35, 3.119, 5.706
2008, 6, 21.95, 19.87, 2.93, 4.658
2008, 7, 25.35, 23.23, 20.77, 27.75
2008, 8, 24.01, 21.59, 52.47, 75.92
2008, 9, 22.09, 20.15, 36.13, 39.82
2008, 10, 12.23, 10.68, 27.5, 28.59
2008, 11, 4.207, 2.661, 32.65, 41.16
2008, 12, -1.169, -2.098, 34.54, 47.51
2009, 1, 2.198, 1.193, 28.04, 35.85
2009, 2, 2.997, 1.315, 27.45, 37.24
2009, 3, 6.596, 4.36, 17.75, 24.7
2009, 4, 11.08, 9.005, 30.52, 40.41
2009, 5, 18.35, 16.12, 36.27, 49.72
2009, 6, 21.15, 19.1, 16.87, 23.17
2009, 7, 25.93, 23.69, 65.94, 85.57
2009, 8, 24.5, 22.4, 16.33, 26.07
2009, 9, 20.82, 18.8, 95.37, 122.6
2009, 10, 14.49, 12.67, 85.29, 111
2009, 11, 4.945, 3.449, 29.53, 36.03
2009, 12, -0.4794, -1.921, 26.1, 32.47
2010, 1, 5.321, 4.176, 29.88, 39.34
2010, 2, 0.3072, -1.283, 14.6, 19.26
2010, 3, 7.146, 5.027, 6, 10.21
2010, 4, 11.61, 9.377, 17.66, 24.53
2010, 5, 16.93, 14.71, 6.614, 8.148
2010, 6, 23.02, 20.79, 14.39, 23.13
2010, 7, 26.57, 24.28, 36.74, 41.29
2010, 8, 25.65, 23.48, 24.7, 34.5
2010, 9, 20.66, 18.63, 47.76, 55.51
2010, 10, 13.49, 11.89, 37.9, 54.76
2010, 11, 2.367, 0.5979, 33.37, 48.09
2010, 12, -0.7012, -1.775, 41.62, 67.27
2011, 1, 0.6185, -0.4551, 7.75, 10.04
2011, 2, 1.909, -0.07534, 25.87, 33.15
2011, 3, 7.404, 5.2, 27.97, 34.98
2011, 4, 11.83, 9.672, 53.57, 69.57
2011, 5, 15.63, 13.53, 15.19, 20.07
2011, 6, 20.84, 18.76, 6.274, 11.2
2011, 7, 25.32, 23.3, 43.26, 46.19
2011, 8, 24.06, 22, 25.12, 28.39
2011, 9, 20.85, 19.01, 2.045, 1.812
