# Created by WEAP: 5/10/2021 8:11:55 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_MPI-ESM-LR_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: WA_W_South Fork Tolt (20,130 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (15,774 ha),  1000 - 2000 m (4,356 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m

2006, 1, 0.85, -0.9579, 363, 440.8
2006, 2, 3.982, 2.344, 298.1, 372.7
2006, 3, 3.332, 1.617, 305.8, 380.5
2006, 4, 8.734, 7.266, 161, 188.6
2006, 5, 12.53, 11.06, 127.6, 146.8
2006, 6, 12.45, 11.07, 83.43, 106.8
2006, 7, 15.49, 14.11, 160.8, 196.7
2006, 8, 17.1, 15.77, 51.19, 62.75
2006, 9, 12.9, 11.44, 103, 127.1
2006, 10, 11.88, 10.42, 122.1, 157.4
2006, 11, 5.087, 3.447, 458.8, 542.2
2006, 12, 0.09439, -1.516, 232.1, 287.5
2007, 1, 0.9273, -0.8986, 258.7, 317.8
2007, 2, 1.008, -0.6165, 147.7, 173.4
2007, 3, 3.458, 1.86, 402.2, 492.3
2007, 4, 6.163, 4.58, 205.8, 231.3
2007, 5, 8.483, 7.021, 103.5, 119.7
2007, 6, 13.87, 12.53, 46.94, 53.65
2007, 7, 16.02, 14.62, 54.46, 65.66
2007, 8, 15.97, 14.58, 90.59, 113.3
2007, 9, 13.85, 12.52, 67.15, 81.57
2007, 10, 8.948, 7.45, 183.4, 222.9
2007, 11, 4.294, 2.532, 630.6, 773.1
2007, 12, 1.65, -0.04611, 379.6, 477.1
2008, 1, 2.128, 0.4414, 414.5, 508.9
2008, 2, 4.495, 2.778, 207.1, 246.1
2008, 3, 5.071, 3.447, 164.9, 195.4
2008, 4, 6.599, 5.162, 158.1, 190.2
2008, 5, 11.64, 10.22, 115.5, 145.6
2008, 6, 13.41, 12, 126.9, 152
2008, 7, 16.41, 15.09, 56.78, 67.18
2008, 8, 15.94, 14.55, 38.85, 47.81
2008, 9, 14.26, 12.77, 45.74, 55.54
2008, 10, 7.511, 6.016, 244, 288
2008, 11, 0.8021, -0.7436, 123.1, 161.1
2008, 12, 1.565, -0.09717, 389.1, 488.8
2009, 1, 2.407, 0.6336, 212.5, 261.4
2009, 2, 3.319, 1.741, 302.8, 373.9
2009, 3, 5.618, 4.086, 332.6, 410.8
2009, 4, 8.619, 7.113, 173.8, 221.9
